configuration,j,l,component,radius_over_L0,source_force,u,v,A,B,C,D3,D1,D2,D_Eg,K3
R8_zero,-1,3,1,2.046338192968112,2.4653784569395043e-10,0.09595876217105634,-0.10058110462364146,-0.003974491726811424,0.010730149903729704,0.011101125156829561,0.00011702607100964017,0.0007411481067464186,-0.005462323651232583,0.057360698410700364,-8.853751689763038e-08
R8_zero,-1,3,2,2.046338192968112,8.266917705945787e-11,-0.032891885314011576,-0.024563041569349315,-0.0018102743655381789,0.006828035826313891,0.012704739197877951,0.0007769518029557552,-0.00926339650654931,0.0007216658445748044,-0.12275629187767813,3.622149719708863e-07
R8_zero,-1,4,0,2.8613807855648994,1.6443894856887908e-12,-0.43981882163590597,0.10575659152421957,0.0006584077995498917,-0.001312255688331031,1.8289883214264624e-05,1.1690155580249765e-05,3.450321562336819e-06,-0.0042036838688568725,0.012331248748345144,2.457251407740782e-09
R8_zero,-1,4,1,2.8613807855648994,2.0896478991616618e-10,-0.06256466257649335,-0.030365567526658123,-0.002049120608272483,0.005979202427343977,0.007537675408427543,-3.9741125065159744e-05,6.387274299740468e-05,-0.005242937169818871,0.009107390871161974,-1.293531075846004e-09
R8_zero,-1,4,2,2.8613807855648994,-2.6187698515776903e-10,-0.040751186964141026,0.013797749318593948,0.0005283765543701917,-0.0006135398278514394,0.0017498912888219498,0.0001271472947829807,-0.0011374577601015478,0.0010422222976761537,0.0002762393550864847,1.969027229867768e-08
R8_zero,0,-2,0,2.165063509461097,2.3850332256034057e-10,-0.22386487356318785,0.07730169007780203,0.0005909442417647721,-0.0011850223747735997,-1.2591242774331554e-05,0.0001375971242264579,-2.401436595253297e-06,-0.004470057556258662,0.002447405935733668,-2.2753438903037746e-08
R8_zero,0,-2,1,2.165063509461097,1.5999578051317798e-10,0.30559383451783945,-0.046291012879631506,0.0003472612029927583,-0.002125692879726433,-0.005737031563244742,-0.0008312071309854109,0.003348580672758009,0.005933561108807157,0.014622333281636514,-1.3479596395501052e-07
R8_zero,0,-2,2,2.165063509461097,-1.7078682858131383e-10,0.1952229209211243,-0.09767683794774566,-0.0024902799833996367,0.004382604915905944,-0.002351660138740021,-2.025842334494915e-06,0.006209910324146225,-0.007058633183418247,-0.015146292375213194,-7.632707156858653e-07
R8_zero,0,-1,0,1.299038105676658,2.2506543330413908e-10,-0.5430841257414578,0.13380783776941968,0.0008588494777911473,-0.0016951098967546798,9.079691969008918e-05,-0.00025823285485412537,-4.842207776708607e-05,6.2511506546673e-05,-0.018173398466728635,-2.861903899986243e-07
R8_zero,0,-1,1,1.299038105676658,-2.1777354052010534e-10,0.7609059259590656,-0.006752151183289741,0.004705787968572803,-0.013017933065368848,-0.014368118863261883,0.005899094115485531,0.0007195454217956919,0.006191789616418695,-0.030649007747013686,8.761079635454626e-06
R8_zero,0,-1,2,1.299038105676658,-2.6054750718040864e-10,-1.5307273190466333,0.35480530024197143,0.005436886162925145,-0.01636510943556292,-0.021798491310748097,0.0038248088885225536,0.01745361280451787,-0.01124771583998564,0.05358942131642584,1.299842112164346e-05
R8_zero,0,0,0,0.4330127018922194,1.450336465508295e-10,-0.5287814222261148,0.2251407520122673,0.0016884989035345801,-0.0032705276339809993,0.0004169357109823016,0.00019417389718833986,-0.0003645818565671498,0.020432905712352848,-0.09059412958033175,1.669643449142025e-06
R8_zero,0,0,1,0.4330127018922194,2.7293306503750614e-11,-0.03121030804009347,0.1819626438992932,0.00783921239300223,-0.019356592948549453,-0.014514360651079954,-0.0023240768622640982,-0.0024588203197375208,-0.010597359504758729,-0.10615954137568484,-2.393429041675528e-06
R8_zero,0,0,2,0.4330127018922194,2.537238336097758e-10,-2.6669559831659635,1.6565763101672188,0.03377691459084773,-0.074000820254429,-0.025410567687411546,0.003585051871907048,-0.07016763970895529,0.009079366491929919,-0.08478927792678838,7.45101476884602e-06
R8_zero,0,1,0,0.4330127018922193,1.5897691670041514e-10,-0.3889512806423075,0.21313886813219143,0.0017538468920022606,-0.0034226594239129063,0.0003323671622870566,-0.008149295501529492,0.0016927959667960841,0.021699699165024434,-0.06402196164586094,-1.9177853862205296e-05
R8_zero,0,1,1,0.4330127018922193,-3.4303356856446587e-10,1.3660171162036387,-0.6850546872216561,-0.013190575960024618,0.028504280696180113,0.008328956902353725,0.003950975400081288,0.022423140289417078,0.014845226438528298,0.38811157785108863,1.202030739958988e-05
R8_zero,0,1,2,0.4330127018922193,-5.815114015317313e-11,2.075439550465932,-1.2360467803496862,-0.023054628973722534,0.04953038246811951,0.01345818716104316,-0.004453473437113218,0.053305835975453714,-0.011733219397925551,-0.0852358027616988,-6.966052911086424e-06
R8_zero,0,2,0,1.2990381056766578,-7.849654867081446e-11,-0.12074450584674348,0.05189662478290023,0.000487854808903745,-0.0009284731515432277,0.000188288154904592,0.0005497167935021637,0.00039080845752997384,0.007437009472150658,-0.0001228727064042129,1.5217805641081866e-06
R8_zero,0,2,1,1.2990381056766578,-1.0499828784205079e-10,-0.7778777515668402,-0.07468775651011964,-0.008212024361698538,0.02062101284883487,0.016672294476896332,-0.0048340401041407546,0.01049698100866275,-0.009363154192706412,-0.15617497413238096,-4.752688444679074e-06
R8_zero,0,2,2,1.2990381056766578,-1.2330071685884292e-10,2.669654968582967,-0.7252101005411973,-0.01176479022575373,0.0299613955089599,0.025411531990261284,-0.0035924042941254675,-0.005007494171187597,0.01024717357744801,0.06248877918422829,-1.1208078901857761e-05
R8_zero,0,3,0,2.1650635094610964,1.298433027763224e-10,-0.4225480696255302,0.11536960015683106,0.0007929737438930388,-0.0015799733298900239,2.4065763390882955e-05,-0.0003690316958436922,-0.00017522327928579839,-0.002831649755977698,0.004661238070892315,-2.981520568728713e-08
R8_zero,0,3,1,2.1650635094610964,-6.81534551016938e-11,-0.16712237283395603,-0.029217117965504993,-0.0028271191484082366,0.008329330902726662,0.010713592355649944,0.000908869327237085,-0.001345028768850766,-0.007820127512138663,-0.0614538111984958,9.9588403038143e-08
R8_zero,0,3,2,2.1650635094610964,2.955439326428333e-10,-0.03352480896579081,0.04913859294766407,0.0011793859207842954,-0.00062073503138986,0.0068931389412078955,-0.0002039002179074251,-0.00983363589436059,0.008704097134437299,-0.028657640188013804,7.287279489117813e-07
R8_zero,1,-3,0,2.8613807855648994,2.4032182494027055e-11,-0.3968607433814353,0.09924446564434487,0.000634051204212461,-0.0012683610821117282,-1.0391976792103715e-06,-9.99974436987346e-05,-1.2110322265464061e-05,-0.005600831042831104,0.012141616545352561,-7.627704798941103e-10
R8_zero,1,-3,1,2.8613807855648994,-2.169471685631308e-10,0.1933086225774038,-0.008593398750837406,0.0013070667706702303,-0.00410472414462869,-0.0059837784656459805,-7.845133265987005e-05,0.00019560244654551304,0.00787340725640073,-0.0013115207167209218,-1.9772722854400496e-09
R8_zero,1,-3,2,2.8613807855648994,-1.0734545121283273e-10,0.02297315037784318,-0.03331502807593297,-0.0013605735349226764,0.002979054310231783,0.0010563734733130424,6.429369076651746e-05,0.0008557306036071936,-0.004339500768779497,-0.016490112402251334,-1.9078105627194196e-08
R8_zero,1,-2,0,2.0463381929681126,-1.4260251833542181e-11,-0.47169104419669255,0.1247452734239939,0.0008421488106471995,-0.0016745545526953654,3.915977041063215e-05,-0.0004909704960644564,-0.00024002386169869175,-0.0025786430261456267,0.005168082857617541,-3.0741742088961953e-08
R8_zero,1,-2,1,2.0463381929681126,-1.7626008985693886e-10,0.09505160492803853,0.053442637233217336,0.003386733116389977,-0.009654781023902936,-0.011529749932475778,-0.0008350736833494502,0.0006521560244910495,0.007777113346735414,0.0731117450886201,-6.237367401946115e-08
R8_zero,1,-2,2,2.0463381929681126,1.3728148652580874e-10,0.0038166960874594924,-0.031694645358568356,-0.0005903952190619239,-0.000920137912554068,-0.00833249844833721,8.261398012631807e-05,0.010397496561753575,-0.007724946061675641,0.04734588195537043,-6.860933998806604e-07
R8_zero,1,-1,0,1.299038105676658,9.871063732028174e-11,0.0322996059277074,0.023519820505644728,0.0003657286785879921,-0.0006804161847371418,0.00020291552260673276,0.0009501954176417475,0.00044739587505392706,0.00865864378944765,0.011796143764502696,2.2158756099937837e-06
R8_zero,1,-1,1,1.299038105676658,-1.6286666459919275e-11,0.7645660404656203,0.06523772714041882,0.008161065682654211,-0.02035823629249387,-0.01601620603551024,0.0045025448162493535,-0.011181985610095854,0.008041013133246169,0.193418598922819,3.6978293752911035e-06
R8_zero,1,-1,2,1.299038105676658,-2.0873561559775489e-10,-2.8320072413296176,0.8027407206842967,0.013507855290089429,-0.03355228583369603,-0.025782575696225263,0.004303067451910156,0.0006889826148255007,-0.009110991234898632,-0.1084541436414328,1.1834808348062956e-05
R8_zero,1,0,0,0.82915619758885,4.574401118312421e-10,-0.052054363341262636,0.12543103206554196,0.0012566986916737854,-0.0024565128916681587,0.00022203038784205834,-0.010161731292532285,0.0025316642351348975,0.020485816149717253,-0.03212340660973205,-2.336334906289883e-05
R8_zero,1,0,1,0.82915619758885,4.169301570655648e-10,-1.5255114798148222,0.736240826331432,0.013168632388162713,-0.027772969805054528,-0.005618684857351121,-0.0042395676628400655,-0.0242152084140475,-0.014162895536437715,-0.4014618840749003,-1.2786956316482058e-05
R8_zero,1,0,2,0.82915619758885,1.0800127112076119e-10,-1.6730119650853077,1.1036986751454985,0.020029807499449357,-0.04241487636638268,-0.009255946831887154,0.0036244606351864333,-0.049411603950715345,0.011795006543572932,0.10574407029239992,5.478241871709564e-06
R8_zero,1,1,0,1.0897247358851683,-1.3143699323370228e-10,-0.5847762087520693,0.19232914881255544,0.0012954230268325316,-0.002500681556971905,0.0003536903591093278,0.0024709294128848094,-0.0007123286918137002,0.018226855459457167,-0.0720959132293202,6.534503638875412e-06
R8_zero,1,1,1,1.0897247358851683,6.60355789147693e-11,-0.4594484097848844,-0.09046526696795301,-0.007106600831897274,0.01807564337523314,0.015259209770569998,0.0028675817164182764,0.0008194781951358894,0.0061202292989017346,0.03857508668545871,4.040936661114991e-06
R8_zero,1,1,2,1.0897247358851683,-3.2813626121841466e-10,2.218995424598279,-1.6295748279995075,-0.03533186070129181,0.07776748310213698,0.028018040046376053,-0.003753665318186711,0.07283653412591948,-0.008460028985324514,0.1027450643970298,-7.1783360038567685e-06
R8_zero,1,2,0,1.7853571071357122,6.087430733103805e-11,-0.5566525356833609,0.13612130410947249,0.0008523040854374371,-0.001690130603019605,5.841529413941074e-05,-0.000901976709447672,-5.0264049376235094e-05,-0.0009006658126910544,-0.019377728221885653,-1.8843583957954957e-06
R8_zero,1,2,1,1.7853571071357122,3.5821663690871475e-10,-0.7580883196523922,0.03425622250061019,-0.003466662574713188,0.010126936321249995,0.012731004918621946,-0.0059998998593962655,-0.0032319330326452175,-0.0035678454851315175,0.029196823148081946,-9.44343874985449e-06
R8_zero,1,2,2,1.7853571071357122,-7.721874528687778e-11,0.996758181465935,-0.21287671810883635,-0.003565744429039877,0.012251234072029151,0.020347444254918943,-0.004698060171854752,-0.020499715566830324,0.011085012908273793,-0.06795396357367414,-1.552585116584566e-05
R8_zero,1,3,0,2.58602010819715,-7.606190243619748e-11,-0.16896607042401715,0.06545546956488994,0.0005212142832466608,-0.0010465888742037777,-1.6738085288481902e-05,0.00019465413952096712,2.0902919914680344e-05,-0.00396621061752457,0.0026669160837371766,-1.2345723396364026e-08
R8_zero,1,3,1,2.58602010819715,1.3274488452896804e-10,-0.3113377450635008,0.05846734182637706,0.00027221609182581744,0.00046738803683929003,0.004053553410871841,0.0007592139325670059,-0.003362412333012564,-0.004557919575906748,-0.012140305363764939,1.3202651365819566e-07
R8_zero,1,3,2,2.58602010819715,-1.210304743795923e-10,-0.21469032345136518,0.09827315225610837,0.0025590897468305614,-0.004763503091191679,0.0013803570787441172,0.00011139689624285238,-0.004706156832205182,0.0056025254815890504,0.019447319952798008,7.225356854785317e-07
R8_zero,2,-3,0,2.947456530637899,-1.213258590815336e-10,-0.4213938260274352,0.1011568354432078,0.0006295736505539278,-0.0012533170550635268,2.336279607340942e-05,5.544366784715704e-05,5.943169865694814e-06,-0.003952930799276356,0.011403158782291513,3.6791750300762165e-09
R8_zero,2,-3,1,2.947456530637899,2.8204813484755675e-10,0.011228465376709486,0.041617961227415096,0.0021392243014112674,-0.006158271416065454,-0.007527751541568193,7.872706548013047e-05,-0.00012405433136456335,0.004248667540432214,-0.011010259394325558,1.7458617430479303e-09
R8_zero,2,-3,2,2.947456530637899,1.3998578576694676e-10,0.04530639028598095,-0.006179396183965683,-0.00022323829458803656,-0.00020652976886363896,-0.002587459623086685,-0.00012856154254018933,0.001122714196406771,-0.00015122794225549572,0.0011148082742078792,-1.8309355622916847e-08
R8_zero,2,-2,0,2.277608394786075,2.5747301599793326e-10,-0.6251726612123713,0.15483823760719623,0.0009999738288207702,-0.001973193456075992,0.00010664835795033154,-0.0003081483953877377,-0.0004163907662311143,-0.0009161617255107774,0.012199676203088289,-4.928392823681591e-09
R8_zero,2,-2,1,2.277608394786075,-9.945390344601179e-11,-0.14362765027296243,0.10573679679981172,0.0038042052307253535,-0.010139443432397616,-0.01009678812027637,4.854743647952502e-05,-0.0012117588830862151,0.0049135011229385,-0.11296601774624913,1.0545279194423021e-07
R8_zero,2,-2,2,2.277608394786075,3.9256339498527915e-11,0.06027958706966582,0.037409831532134744,0.0024076506487376594,-0.008215399500537018,-0.013458859531467849,-0.0007801411128324705,0.00850721468849423,0.0006146689545107214,0.13266411537589204,-2.6090345311548727e-07
R8_zero,2,-1,0,1.7853571071357126,5.677506121487541e-11,0.1597633395408636,0.024743337444462114,0.0006157190617565409,-0.0011661284765021583,0.00025652102750712885,0.0034120614620702177,-0.0004905003625261637,0.007883425561257642,0.026277068105055142,2.8599505204136598e-06
R8_zero,2,-1,1,1.7853571071357126,-1.9642593107604966e-10,0.3788356809600543,-0.09342821200123734,0.001740239524332805,-0.005070636834179737,-0.006320151163188517,0.001791311472414135,0.0006836247234828113,-0.004026056583985703,-0.009944114237811623,-9.404647941962948e-07
R8_zero,2,-1,2,1.7853571071357126,-8.386901936829894e-11,-1.7531692724558883,0.72131372598884,0.016609627189178376,-0.03911492834235878,-0.023127892201479816,0.007164631264404529,-0.014072824172242877,0.0008682067802258116,-0.1717439865457732,9.869235975145652e-06
R8_zero,2,0,0,1.6393596310754999,1.4249560559287389e-10,1.8412101126670601,-0.45055958388630546,-0.0028761516484686125,0.005638848963767566,-0.0004460452259199306,-0.006076385233227128,0.0006635390477257922,0.012422450861603556,0.017326008847163538,-7.632751479528237e-07
R8_zero,2,0,1,1.6393596310754999,-3.4605429632961204e-11,-0.22825627042627372,-0.10080641471053814,-0.005064367755946635,0.012079457221869344,0.007636999476114526,-0.0015977093290498925,0.009798874824388269,-0.012734170640087842,0.022121024332224685,1.022494330179478e-05
R8_zero,2,0,2,1.6393596310754999,3.5174169132901056e-11,-0.27719842956354185,0.6890779196653704,0.00982147095668248,-0.01808372362934752,0.0062028185816163095,-0.001750315147952942,-0.036311419401995976,0.0006009742680242371,-0.03729958396495693,7.772802430757389e-08
R8_zero,2,1,0,1.920286436967152,-3.127888959127134e-10,0.9429657453518816,-0.30596281851556334,-0.0022510217044500397,0.0044720023675419215,-0.00011490354210206287,0.010961383351560404,-3.0125506974920473e-05,-0.0016676657430171778,-0.018049886173847556,1.5405896059868492e-05
R8_zero,2,1,1,1.920286436967152,8.667559725505924e-12,-0.5616944710973388,-0.1531324672690805,-0.007614146586735371,0.018924430535942338,0.01460883678279441,0.005329041333674628,0.012063773827395093,-0.009584322166650769,0.06366882505698523,-1.7284812647558247e-06
R8_zero,2,1,2,1.920286436967152,-1.4726974501000356e-10,-0.5259349486568661,-0.953975421981081,-0.028724108734717785,0.06518842273602468,0.030637523492300364,-0.00324784615517477,0.05486843178165584,-0.012479628751580608,0.15256274817486787,-2.2027795724089233e-06
R8_zero,2,2,0,2.48746859276655,-2.7395120894002645e-11,-0.5069430162063923,0.13037406843586222,0.0008198853049306198,-0.001648933723177397,-3.673404268446781e-05,-0.003715519013743819,-0.00044717943774680514,-0.0009046560591227596,-0.015057081838884842,-5.942199956234633e-06
R8_zero,2,2,1,2.48746859276655,-1.839122049096531e-10,-0.6270688772797691,0.10692248758410203,0.0010117730738749258,-0.0009917139000927124,0.004088958088456645,-0.003814423541928496,-0.007131703226717753,0.00695416421215269,-0.023062349352709913,-2.536342127462313e-06
R8_zero,2,2,2,2.48746859276655,-2.484249576883979e-10,-0.6862572683707089,0.2002099772774773,0.00195591606928884,-0.0007862255833125008,0.0124628028724913,-0.005297940167835738,-0.02349813055370764,0.010353610925202619,-0.12613579185389437,-8.981936351164039e-06
R8_zero,3,-2,0,2.7726341266023544,2.36941480324937e-10,-0.25814308949449294,0.06594191334023256,0.000435244653765045,-0.0008495873416231003,8.291987532508517e-05,-0.00023444480654489334,-0.00018496378922532798,0.00020685205634370378,0.017620492552060933,-2.527993762892154e-08
R8_zero,3,-2,1,2.7726341266023544,-1.5596084146363154e-10,-0.3228441973285394,0.09355058847041575,0.001784784616718923,-0.0043678607064525634,-0.0031978209227451755,-0.0007300084454601181,-0.002566921979913425,-0.00019055707184325134,-0.06337507640325889,-5.902764719665204e-08
R8_zero,3,-2,2,2.7726341266023544,-4.478173040722844e-11,0.25647147368443307,0.039023053629146494,0.0033886357708228882,-0.010137236189902386,-0.013282672359122503,0.0007722644998468297,0.0054350197513623215,0.003515242838977549,0.019665348134571686,1.018127856763157e-07
R8_zero,3,-1,0,2.48746859276655,1.4673561714653727e-10,0.20639832724282794,-0.02629023839583465,5.230244754208039e-05,-8.704269405624231e-05,6.891102192449873e-05,0.003222045541820708,2.6182545868173336e-05,0.0019407801603506306,-0.00808272162565844,2.4947694356040438e-06
R8_zero,3,-1,1,2.48746859276655,-1.2604295385187925e-10,0.11481047577593816,-0.10734245788678973,-0.0027885742344464326,0.00707520915117409,0.005842538398370115,0.000934938812758578,-0.001447955737300847,-0.008085038356698906,-0.03321682849306897,-3.540407970863146e-07
R8_zero,3,-1,2,2.48746859276655,-1.2299389978709385e-10,-0.03876005384098635,0.26550631280820586,0.010289070804358431,-0.02422418351276824,-0.014291790952305438,0.004533593798803583,-0.010190037743241148,0.011359164700518296,-0.009311721653820052,2.6210018788136313e-06
R8_zero,3,0,0,2.48746859276655,6.542299427897413e-11,1.537876733255453,-0.4600356324344803,-0.0034547441328408187,0.006802723665374285,-0.00042113086570008966,-0.0023664640341718598,-0.0006725964900470627,0.006714474014672079,0.024006545414478893,8.778347922003774e-07
R8_zero,3,0,1,2.48746859276655,-4.756457033794348e-11,0.3991902052880709,-0.4428384613326969,-0.01241879907947702,0.02866873179553272,0.015014242662601533,-0.0012722864077153349,0.015241517179092438,-0.009843668886081514,0.06114307501761288,2.9152070699195557e-06
R8_zero,3,0,2,2.48746859276655,4.699131327112749e-10,1.1264750224119398,-0.061076360557112866,-0.002330129144180424,0.00783345835324417,0.012630897428463956,0.00018390845515032665,-0.008793162430210135,-0.006378850507202083,0.016659607303961942,3.1398962452808745e-06
R8_zero,3,1,0,2.772634126602354,3.2060128770522445e-10,0.15544439484839495,-0.13756824276694168,-0.0011608010533085593,0.0022889851398230905,-0.0001280869193787017,0.005107766352116712,-0.00037985621302097063,-0.014351048455044185,-0.010338375035356272,3.296014348211732e-06
R8_zero,3,1,1,2.772634126602354,4.0257644440266915e-11,-1.6576990146408277,0.20932750803604772,-0.0012135730766795953,0.0045571814520777975,0.008405037655418343,0.002518156301301589,-0.0012361193857182732,-0.017072548543943415,0.06553821825071786,-2.2475425454294183e-06
R8_zero,3,1,2,2.772634126602354,-6.023928161846825e-10,-1.4442700893597449,-0.21725561986236663,-0.013536245105071204,0.03278059246869363,0.022702871416063728,-0.0012027845898391085,0.020087899788801634,-0.0250794881322561,0.07814547684721365,-7.789199857091515e-07
R10_zero,-3,0,0,2.7726341266023544,1.1829000279295343e-10,-0.045600106970672065,-0.05076252047475106,-0.0005293672049532651,0.0010423673116334744,-6.500188122841775e-05,0.002136054642906948,-0.00019191839843530196,-0.008412476034704987,-0.009062304272569342,7.906220461061353e-07
R10_zero,-3,0,1,2.7726341266023544,-1.7559351195295392e-10,1.4217364691292818,-0.31152268912797987,-0.0023648503315629515,0.003988097930009218,-0.002900392575995063,-0.001928649572688159,0.005157890937188889,0.016153776617365088,0.037842529377389356,-4.913562962881018e-07
R10_zero,-3,0,2,2.7726341266023544,-4.3186789908111756e-10,0.9325776387477223,0.04146271944837974,0.006612935146220615,-0.016963909775413514,-0.014907145627967763,0.00024164924818058397,-0.007202510417935896,0.025399114240781766,-0.012935004905046066,2.0838919370828473e-07
R10_zero,-3,1,0,2.48746859276655,9.460659339266542e-11,1.0344260769194928,-0.2965571570586193,-0.0021782490989965806,0.004313975818892963,-0.00016848459132472648,-0.002355960736057486,-0.00029610235799113426,0.0075223439729220866,0.013907254014075951,-5.884482080406458e-07
R10_zero,-3,1,1,2.48746859276655,-2.6838198330381147e-11,-0.21746739171408694,0.2667905509266635,0.007563784803913858,-0.018281476630135563,-0.012412208059838144,0.0026975085919350135,-0.003711828377177492,0.004657187911623569,-0.04731279876219029,7.008746412143777e-07
R10_zero,-3,1,2,2.48746859276655,3.017153887840962e-11,-0.43062369564242164,0.10255719949921924,0.004329175010610406,-0.011702902940796523,-0.01213965070046369,0.0007222845266255031,4.495268569121476e-05,0.012021471064822048,-0.013257464325998681,-7.779910547050316e-07
R10_zero,-3,2,0,2.48746859276655,-3.1052268048559206e-10,0.225196939754369,-0.05779245423433755,-0.00034341697305442147,0.000678824820255129,-3.156106282206234e-05,0.0015600655176585003,0.00023736101656263457,-0.0001831227815094763,-0.007581401961930477,7.998145009301567e-07
R10_zero,-3,2,1,2.48746859276655,2.156676365272503e-10,-0.02857560228526693,0.08497829124177474,0.0034336588197195215,-0.009224184657878658,-0.009271087964245974,-0.0011880770744225047,0.0010093009931536013,0.006575301827800196,0.03488881404822968,-4.880415305064353e-07
R10_zero,-3,2,2,2.48746859276655,-1.0668200524366345e-10,-0.3466563774188122,-0.056949563661134295,-0.004761551917758108,0.0112960170161458,0.006957946677565203,-0.002187001165169987,0.004247191201072815,-0.012767526818287389,-0.012442621699506417,-2.9729520982550834e-07
R10_zero,-3,3,0,2.772634126602354,-1.1273410503720438e-10,-0.0056681981084583,0.0002576395465128347,-4.119510789532534e-06,1.571244782970552e-05,2.9630492308077682e-05,-0.0002487396641722256,4.1831304474822e-06,0.0003108342358443062,0.0071483597766702454,-1.2927119359014713e-08
R10_zero,-3,3,1,2.772634126602354,1.0069604872153803e-10,0.29800644224697725,-0.052597672575085186,-0.00014256207385867647,-9.960032908255807e-05,-0.0015033619480999004,0.0007899682904737177,0.0017432892535901353,0.003471941105645154,-0.02591184280642042,6.336261928948263e-08
R10_zero,-3,3,2,2.772634126602354,1.5653731089138034e-10,-0.31446226515160264,-0.012141631322048424,-0.0026550802837764396,0.007852136964186773,0.010054326226133461,-0.0004756919364451048,-0.002683317990651025,-0.00693182736454909,-0.009859942991171095,-3.351628334053541e-08
R10_zero,-2,-1,0,2.48746859276655,1.674902171708119e-10,-0.45183393036496655,0.10158529748342625,0.0005635721417791834,-0.0011358490397687605,-3.5052266845182096e-05,-0.0029478269983606604,-0.00014739927177331296,-0.003046303916575448,-0.008050669963847595,-1.6311743538353009e-06
R10_zero,-2,-1,1,2.48746859276655,-1.931380422346557e-10,0.5577521401441111,-0.10848669308356844,-0.0022261755361701746,0.004676840266069882,0.0009419438259635072,0.0016389213504401662,0.004715237918129634,-0.005934431059588597,0.04108813915971035,-7.757817347859235e-07
R10_zero,-2,-1,2,2.48746859276655,-3.8856810477549963e-10,0.7929120262509858,-0.2142843534886405,-0.0028038653909599567,0.0039012046757539672,-0.006808539349634618,0.0019075818811406689,0.015468146017134905,-0.006869948978395709,0.12066076478031355,6.282454075171553e-07
R10_zero,-2,0,0,1.920286436967152,1.8130318774067788e-10,0.3160160589298398,-0.18362064726107957,-0.0014806390113321875,0.002923257570339564,-0.00014869012212258487,0.0066516214395435525,-0.00023156785727033785,-0.014722746257630419,-0.0118930131130078,5.112856017549978e-06
R10_zero,-2,0,1,1.920286436967152,-2.480169819518707e-10,1.5079839985427763,-0.1320830772276432,0.002713852088960309,-0.007941743135057449,-0.009923327112087862,-0.0030459197487890935,-0.0018993297353509862,0.016671462159547536,-0.07517761851269386,3.580097851171124e-06
R10_zero,-2,0,2,1.920286436967152,3.433608952718714e-11,1.4533676846467152,0.32823625585811556,0.016328595404294842,-0.03885537230593745,-0.02461755508621637,0.0014828025461161804,-0.02604384682459681,0.023302797271664094,-0.10124539935354153,9.697889174540994e-07
R10_zero,-2,1,0,1.6393596310754999,1.0611348431888157e-10,1.7238144170946246,-0.5002122883938523,-0.0036792238439532767,0.007233982326443401,-0.0004903051627207422,-0.002434607599849769,-0.0007874602370025821,0.007127612828548361,0.02579393259184668,1.863553385033981e-06
R10_zero,-2,1,1,1.6393596310754999,1.9008446205948104e-10,-0.3797410777613396,0.44958638703437237,0.012711167007749017,-0.029122883009736304,-0.014486239133244785,0.0008827226256619223,-0.017543472908774952,0.010267108062267011,-0.07036502094477565,-5.424488111362026e-06
R10_zero,-2,1,2,1.6393596310754999,2.4229485713796184e-10,-1.092530122710466,-0.03285564398298781,0.0006243093127793614,-0.0042538784648686375,-0.011951024907496879,-8.297205491012138e-05,0.013316542996222577,0.0050566570716540984,-0.01244312611494014,-3.3969979704077632e-06
R10_zero,-2,2,0,1.7853571071357126,-8.993470074561416e-11,0.20714461580019372,-0.015086361994300811,0.0001992988727230102,-0.00036931551475803,0.00011478131289466298,0.0035778834567916657,-0.00010642241040392781,0.002961143777123163,-0.003987034308765829,2.9494638361125978e-06
R10_zero,-2,2,1,1.7853571071357126,9.029300918061978e-11,-0.16547458049449146,0.11886048681393742,0.0023475352725314657,-0.005727219527385934,-0.004002420158819102,-0.0008023965238960123,0.0004935443607657071,0.007981364099220829,0.027360694965745242,9.418885716112776e-07
R10_zero,-2,2,2,1.7853571071357126,2.1931213789461168e-11,0.3341872440212688,-0.36461175644895666,-0.012110047085509425,0.028418958606630684,0.016452489646531794,-0.005346999485114139,0.01237399632505241,-0.009569879470451617,0.047409859807363335,-4.0171978272828185e-06
R10_zero,-2,3,0,2.2776083947860744,1.2098231184226593e-10,-0.3425679411216663,0.08742615408082025,0.0005779007614766351,-0.0011313033971588247,9.721191939726206e-05,-0.00021513271396839231,-0.0002583406886690327,0.00015948721415641253,0.02007635498082773,-1.5593088614367477e-08
R10_zero,-2,3,1,2.2776083947860744,1.0416376095001567e-11,0.28631150014058043,-0.09646949105683357,-0.002216365732724541,0.005564167404170483,0.004519875996676686,0.00050245277472727,0.00246675390308256,-0.0010852301024801832,0.09412571112393209,9.445658714144927e-09
R10_zero,-2,3,2,2.2776083947860744,2.6185398641076496e-10,-0.23205845522291363,-0.04386609790344966,-0.0034627438042275234,0.010451522807659708,0.013936561318902956,-0.000543235110428643,-0.006165576458933545,-0.0028625708243957882,-0.043981503967577766,-5.89751311067699e-08
R10_zero,-2,4,0,2.947456530637899,1.0280194577549917e-10,-0.27483630187080965,0.06844210003190374,0.0004402713426488496,-0.0008719734275773311,3.422900456290319e-05,0.00011145613973855459,-2.696667079035627e-05,-0.0017174149062824876,0.010926946101987333,3.6519118942015047e-09
R10_zero,-2,4,1,2.947456530637899,1.819691619608932e-11,0.12888340652836378,-0.061972300363313665,-0.0018454449276632966,0.005118623947328788,0.005705679490003488,-0.00017918942896356734,0.0003016650873965659,-0.00038245243647475394,0.015585809691846385,-3.884512569456202e-09
R10_zero,-2,4,2,2.947456530637899,6.342982649537587e-11,-0.09831175475195857,-0.009317139666288481,-0.0007114651222437763,0.0026724358356578688,0.004963269660232912,6.115888451689858e-05,-0.0009196114449711793,-0.0028209134724258987,0.008620673049978128,6.783128125702291e-09
