cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.005789257296308769,0.01840338919733764,0.00021044344579889546,0.0007875097719649837,8.847352027877535e-06,8.847352027885661e-06,0.01673678620789746,3.67033521832086e-06,0.9999999999999994,-5.551115123125783e-16,8.847352027877535e-06,0.0015726663959546752,0.018389481729277495,-0.000498491969347286,-0.0005093277183688241,1.0835749021538985e-05,8.847352027885661e-06,0.01673678620789746,0.0015726663959546752,1.0429933527335718e-11,0.0007819095219633988,0.9984273336040448,0.0007907568739912764
2,cyclic,40.0,0.0027685554078797003,0.01840261747316911,0.00021003033236758478,0.0007680573954000937,1.7288346892486112e-07,1.7288346892323312e-07,0.01670353116035237,4.312920280041476e-06,0.9999999999999992,-7.771561172376096e-16,9.020235496802396e-06,0.002956857303901658,0.01838946555124842,-0.0004988484633307705,-0.0005098959504942245,1.1047487163453096e-05,9.020235496808894e-06,0.03344031736824983,0.002956857303901658,1.0429693902652659e-11,0.0014739185342024278,0.9970431426960977,0.0014829387696992302
3,cyclic,40.0,0.002762687480672361,0.01840261420350678,0.0002100281716692718,0.0007680385628952255,1.5305241185448908e-07,1.5305241183542068e-07,0.016691877535830776,4.313650108359933e-06,1.0000000000000007,6.661338147750939e-16,9.173287908656885e-06,0.004338152247141326,0.01838946543106685,-0.0004986673626733877,-0.000509902299993315,1.1234937319925995e-05,9.173287908644315e-06,0.05013219490408061,0.004338152247141326,1.0429692163935678e-11,0.002164489479616335,0.9956618477528596,0.0021736627675249917
4,cyclic,40.0,0.0027569377947060164,0.018402614177812394,0.0002100281563701574,0.0007680412366917313,1.52787180323759e-07,1.5278718029990146e-07,0.016680324015804437,4.313663836903212e-06,1.0000000000000002,2.220446049250313e-16,9.326075088980644e-06,0.00571657245363953,0.01838946542888297,-0.0004984861026409497,-0.0005099081652763919,1.1422062635441901e-05,9.326075088944216e-06,0.06681251891988504,0.00571657245363953,1.0429692148811393e-11,0.0028536231892752747,0.9942834275463607,0.0028629492643642554
5,cyclic,40.0,0.002751200130115511,0.018402614175466823,0.0002100281562836797,0.0007680439053414339,1.5256611231525034e-07,1.525661122900833e-07,0.0166687946277069,4.3136768116573456e-06,0.9999999999999988,-1.2212453270876722e-15,9.478641201295894e-06,0.007092123929148335,0.018389465427552196,-0.0004983051049807684,-0.0005099140221798153,1.1608917199048157e-05,9.4786412012343e-06,0.08348131354759195,0.007092123929148335,1.0429692146078235e-11,0.00354132264397352,0.9929078760708504,0.0035508012851748158
6,cyclic,40.0,0.0027454744068254,0.018402614173292968,0.00021002815630563783,0.0007680465680222927,1.5234565825312355e-07,1.5234565822882726e-07,0.016657289233365236,4.313689763160918e-06,0.9999999999999977,-2.3314683517128287e-15,9.630986859549018e-06,0.008464812644134933,0.018389465426229712,-0.0004981243651708609,-0.0005099198669335347,1.1795501762672445e-05,9.630986859463127e-06,0.10013860278095718,0.008464812644134933,1.0429692143439231e-11,0.004227590828637692,0.9915351873558627,0.004237221815497241
7,cyclic,40.0,0.002739760599756262,0.018402614171124855,0.0002100281563283471,0.0007680492251762572,1.5212559724854677e-07,1.5212559722078273e-07,0.01664580778372203,4.313702687784339e-06,0.9999999999999969,-3.1086244689504383e-15,9.783112456797564e-06,0.009834644556500249,0.018389465424910354,-0.0004979438826901801,-0.0005099256994978885,1.1981816807709986e-05,9.78311245668391e-06,0.11678441056467921,0.009834644556500249,1.0429692140806023e-11,0.004912430722021725,0.9901653554434966,0.004922213834478523
8,cyclic,40.0,0.0027340586841081674,0.01840261416896125,0.00021002815635078227,0.0007680518768208298,1.5190592699693648e-07,1.5190592696397165e-07,0.0166343502289608,4.313715585510705e-06,0.9999999999999963,-3.6637359812630166e-15,9.935018383794501e-06,0.0112016256117446,0.01838946542359399,-0.0004977636570847501,-0.0005099315198974851,1.2167862812733468e-05,9.935018383647881e-06,0.13341876079364,0.0112016256117446,1.0429692138177964e-11,0.005595845296680402,0.9887983743882519,0.005605780315064196
9,cyclic,40.0,0.0027283686351342613,0.018402614166802153,0.00021002815637342215,0.0007680545229674636,1.5168664671985075e-07,1.5168664665825282e-07,0.016622916519352465,4.313728456394934e-06,0.9999999999999949,-5.10702591327572e-15,1.0086705030514352e-05,0.012565761742994766,0.018389465422279937,-0.0004975836879023706,-0.0005099373281577325,1.2353640255362194e-05,1.0086705030306134e-05,0.15004167731299248,0.012565761742994766,1.0429692135555022e-11,0.006277837518982126,0.987434238257,0.00628792422401264
10,cyclic,40.0,0.0027226904281350867,0.018402614164647575,0.00021002815639619907,0.0007680571636276411,1.5146775563490728e-07,1.5146775556463404e-07,0.01661150660527136,4.313741300494064e-06,0.9999999999999933,-6.661338147750939e-15,1.0238172786149259e-05,0.013927058871029584,0.018389465420968743,-0.0004974039746915264,-0.000509943124303782,1.2539149612257241e-05,1.0238172785870768e-05,0.16665318391826384,0.013927058871029584,1.0429692132937198e-11,0.006958410349121718,0.9860729411289637,0.006968648521907867
11,cyclic,40.0,0.0027170240384678155,0.018402614162497433,0.00021002815641863425,0.0007680597988127732,1.5124925296409954e-07,1.5124925289988767e-07,0.016600120437194554,4.313754117861691e-06,0.9999999999999909,-9.103828801926284e-15,1.0389422039113358e-05,0.015285522904305819,0.018389465419660127,-0.0004972245170018628,-0.0005099489083609914,1.2724391359126832e-05,1.0389422038770656e-05,0.1832533043554584,0.015285522904305819,1.0429692130324477e-11,0.007637566741133353,0.984714477095685,0.007647956163172466
12,cyclic,40.0,0.002711369441535415,0.01840261416035178,0.00021002815644106942,0.0007680624285341801,1.5103113801091063e-07,1.510311379180826e-07,0.01658875796570264,4.3137669085552054e-06,0.9999999999999891,-1.0880185641326534e-14,1.0540453177124269e-05,0.016641159738983592,0.01838946541835464,-0.0004970453143835868,-0.000509954680354414,1.290936597082613e-05,1.0540453176688738e-05,0.19984206232116103,0.016641159738983592,1.0429692127716862e-11,0.008315309642903234,0.9833588402610056,0.008325850096080358
13,cyclic,40.0,0.002705726612796896,0.01840261415821061,0.00021002815646343695,0.0007680650528032796,1.5081340993747758e-07,1.5081340984553215e-07,0.016577419141479033,4.313779672629607e-06,0.9999999999999888,-1.1213252548714081e-14,1.0691266587061747e-05,0.017993975258952147,0.018389465417051467,-0.000496866366388124,-0.0005099604403093109,1.3094073921184133e-05,1.069126658653427e-05,0.21641948146264006,0.017993975258952147,1.042969212511435e-11,0.008991641996182543,0.9820060247410367,0.009002333262769604
14,cyclic,40.0,0.002700095527762012,0.018402614156073874,0.00021002815648573682,0.000768067671631379,1.5059606805340078e-07,1.505960679215601e-07,0.016566103915309327,4.313792410140039e-06,0.9999999999999888,-1.1213252548714081e-14,1.0841862655115147e-05,0.019343975335855353,0.01838946541575074,-0.0004966876725674461,-0.0005099661882506246,1.3278515683184274e-05,1.084186265445583e-05,0.2329855853779494,0.019343975335855353,1.0429692122516913e-11,0.00966656673660012,0.9806560246641335,0.009677408599255234
15,cyclic,40.0,0.0026944761619896187,0.018402614153941607,0.0002100281565083073,0.0007680702850297625,1.50379111548561e-07,1.5037911139763327e-07,0.016554812238082528,4.313805121141847e-06,0.9999999999999882,-1.176836406102666e-14,1.0992241766663708e-05,0.020691165829117147,0.018389465414453413,-0.0004965092324746418,-0.0005099719242034599,1.3462691728817798e-05,1.0992241765853464e-05,0.24954039761603192,0.020691165829117147,1.0429692119924548e-11,0.010340086793675242,0.9793088341708711,0.010351079035441905
16,cyclic,40.0,0.002688868491090149,0.01840261415181374,0.00021002815653047187,0.0007680728930097424,1.5016253972386802e-07,1.5016253953129e-07,0.016543544060788618,4.313817805690398e-06,0.9999999999999863,-1.3655743202889425e-14,1.1142404306387576e-05,0.02203555258596701,0.01838946541315826,-0.000496331045663501,-0.0005099776481927197,1.364660252921974e-05,1.1142404305384754e-05,0.26608394167682053,0.02203555258596701,1.0429692117337224e-11,0.011012205090830313,0.9779644474140192,0.0110233474951367
17,zero_stress_hold,40.0,0.00533739138248802,0.01840142997007419,3.289159537143982e-06,0.00023591536578332145,-8.565739236488287e-06,-8.565739235400632e-06,0.01650274106924149,0.0,0.9999999999999344,-6.561418075534675e-14,2.576665069899289e-06,0.0233755206717755,0.018402149595233407,2.584112631990356e-06,-5.71644697661402e-07,3.1557573296530044e-06,2.5766650699841215e-06,0.282586682746062,0.0233755206717755,1.0576660328406723e-11,0.0116864720033528,0.9766244793281587,0.0116890486684227
18,zero_stress_hold,40.0,0.002677118925019735,0.01840216201339518,7.381929978747537e-09,2.589525217069748e-07,-2.1073096800404972e-08,-2.107309563653681e-08,0.016516419646198433,0.0,0.9999999999998825,-1.1746159600534156e-13,2.555591973098884e-06,0.024714003455293995,0.01840216494622622,3.130051762134157e-06,1.035997102795386e-10,3.12994816242237e-06,2.5555919743475847e-06,0.29910310239226046,0.024714003455293995,1.0576885805961501e-11,0.012355723931660447,0.9752859965445885,0.012358279523633546
19,zero_stress_hold,40.0,0.00267149064005447,0.018402165034709074,5.261928393007764e-11,8.54093111340875e-10,-1.8144773564264105e-09,-1.814476069394999e-09,0.016505471856163023,0.0,0.9999999999998302,-1.6975310046518644e-13,2.5537774957424576e-06,0.02604970148185593,0.01840216505563783,3.128420177621587e-06,6.942870339647934e-10,3.1277258905858307e-06,2.5537774982781897e-06,0.3156085742484235,0.02604970148185593,1.057688741680716e-11,0.013023573852180096,0.973950298517974,0.013026127629675838
20,zero_stress_hold,40.0,0.0026659322685713875,0.01840216505627007,3.758313105173272e-13,1.0772821949830082e-09,-1.7704934114612198e-09,-1.7704920723948803e-09,0.016494304614135813,0.0,0.9999999999997752,-2.248201624865942e-13,2.5520070023309964e-06,0.02738262034597462,0.018402165056419544,3.126248588978441e-06,6.911011198966086e-10,3.125557487860311e-06,2.552007006205795e-06,0.3321028788625593,0.02738262034597462,1.057688742831256e-11,0.013690034169486144,0.9726173796538004,0.013692586176488475
21,zero_stress_hold,40.0,0.0026603853178833667,0.01840216505642408,2.787700625894729e-15,1.0751155937308363e-09,-1.7690503435793177e-09,-1.7690489229754691e-09,0.01648315880266099,0.0,0.9999999999997221,-2.778888230636767e-13,2.550237951987417e-06,0.028712765832539414,0.01840216505642512,3.1240814194942652e-06,6.905669670278346e-10,3.1233908525247787e-06,2.5502379572828193e-06,0.3485860376652203,0.028712765832539414,1.0576887428394183e-11,0.014355107797293713,0.9712872341671828,0.0143576580352457
22,zero_stress_hold,40.0,0.00265484990754795,0.018402165056425196,2.723515857283587e-16,1.0743431555303637e-09,-1.7678225531384376e-09,-1.7678211151894718e-09,0.016472036168468485,0.0,0.9999999999996683,-3.3173463975799677e-13,2.5484701294342787e-06,0.030040143712082423,0.018402165056425394,3.1219158085113503e-06,6.900875946929576e-10,3.121225720919292e-06,2.54847013616763e-06,0.36505807383368877,0.030040143712082423,1.05768874283942e-11,0.015018797620976495,0.969959856287586,0.015021346091105928
23,zero_stress_hold,40.0,0.002649326014618757,0.018402165056425182,4.0766001685454967e-16,1.0735981450281585e-09,-1.766597160093448e-09,-1.7665956301982089e-09,0.01646093667681542,0.0,0.9999999999996166,-3.8336001040306655e-13,2.546703532274185e-06,0.03136475974310807,0.01840216505642512,3.1197516993132095e-06,6.89609207701939e-10,3.1190620901076526e-06,2.5467035405374316e-06,0.3815190105105042,0.03136475974310807,1.057688742839366e-11,0.015681106519787897,0.9686352402565086,0.01568365322332017
24,zero_stress_hold,40.0,0.0026438136151451792,0.018402165056425192,3.400058012914542e-16,1.0728539817818819e-09,-1.7653726777702367e-09,-1.7653710299159187e-09,0.016449860279650896,0.0,0.9999999999995642,-4.3576253716537394e-13,2.544938159596415e-06,0.03268661967213926,0.018402165056425255,3.117589090155127e-06,6.891311760928495e-10,3.1168999589744587e-06,2.5449381695075157e-06,0.3979688707901551,0.03268661967213926,1.05768874283931e-11,0.01634203736698983,0.967313380327425,0.016344582305149426
