q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.640940936923146,0.0,3.3584246494910985e-15,1.8792866568473343e-13
2.7037240326442973,0.04615270042554087,1.4312995656770298,4.856392766352559e-07
2.766507128365449,0.1748413944534195,2.6290389744228753,4.6093152338694265e-07
2.829290224086601,0.3712688172289367,3.5874589153907204,3.3185649446400983e-07
2.8920733198077526,0.6199986460983387,4.292057503569441,4.89671367519956e-07
2.954856415528904,0.9044293401574302,4.7204070885728555,3.1539852500886423e-07
3.017639511250056,1.2063438349273068,4.843876551631138,3.886988653167833e-07
3.080422606971208,1.5056194901958135,4.631217976235105,4.618006179471501e-07
3.1432057026923594,1.7802603488590871,4.055561663178935,2.8425596906855866e-07
3.205988798413511,2.0070327507307586,3.1070722889027103,4.358444049088611e-07
3.268771894134663,2.1631430057490806,1.8139000761859676,4.1084744445418764e-07
3.3315549898558148,2.229529854676615,0.2724790172269961,4.1153285024880804e-07
3.3943380855769663,2.1962110395238423,-1.3198115649624258,4.309622988196704e-07
3.4571211812981177,2.0690606797032447,-2.659851957701277,3.9778261384099123e-07
3.5199042770192697,1.874261789831385,-3.432403663521005,4.0177932696594185e-07
3.5826873727404216,1.6519738186772455,-3.5565915583892025,4.100850101342989e-07
3.645470468461573,1.4348357133678942,-3.337516162542182,4.573254677262689e-07
3.7082535641827246,1.2336585519847048,-3.0709198212358384,4.824430720751227e-07
3.7710366599038765,1.049219059010396,-2.804671049571075,4.531410468927837e-07
3.8338197556250284,0.8814675983479008,-2.539334605386262,2.9522975929056894e-07
3.89660285134618,0.7303423784013274,-2.2750546459022623,4.177596371161829e-07
3.9593859470673314,0.5957724172818155,-2.011980092971979,4.697606225123607e-07
4.022169042788484,0.4776773128475451,-1.7502622996869004,2.980037726533352e-07
4.084952138509635,0.3759669964039061,-1.4900572593807966,3.280533480143344e-07
4.147735234230787,0.29054146883013665,-1.2315256830607617,4.300827652313488e-07
4.210518329951938,0.22129051788729814,-0.9748327266805976,4.6431166265568577e-07
4.27330142567309,0.16809341536096678,-0.7201479694641338,4.562142679950809e-07
4.336084521394242,0.13081859256264483,-0.4676469565528867,4.758545037297085e-07
4.3988676171153935,0.10932328127977176,-0.21751153485866295,4.5338774484846717e-07
4.461650712836545,0.10345280985294814,0.03005511161173207,4.801696107184505e-07
4.524433808557697,0.11303707200415136,0.27473765477221274,4.740157290566028e-07
4.587216904278849,0.13787661883257307,0.5158617795039949,4.399109765063341e-07
4.65,0.17770852850377672,0.7520057684238378,3.179202944757209e-07
