temperature_K,name,gap_A,replicas,draws_per_replica,raw_force_eV_A,controlled_force_eV_A,raw_replica_sem_eV_A,controlled_replica_sem_eV_A,raw_split_rhat,controlled_split_rhat,anharmonic_split_rhat,mean_anharmonic_residual_kBT,maximum_bath_coordinate_A,raw_control_difference_eV_A,minimum_acceptance,control_variance_reduction
100.0,initial,2.6427454609767165,4,1024,0.023596416643221468,0.023715043355583505,0.0021997908338553048,0.0001575542054268978,1.0000989580715882,1.0010687573387236,1.000850786009793,-3.1536961116917053,0.2815008007700819,-0.00011862671236203756,0.9912109375,428.68130738887476
100.0,saddle,3.4017707367182197,4,1024,0.006637027920159806,0.006847408156485014,0.0018147930648815971,0.00017417494507065566,0.9998335696300741,0.9999006794070034,1.0008534071577575,-3.131227334664475,0.36267930093944767,-0.00021038023632520726,0.990234375,177.97293680328673
100.0,opened_minimum,3.9298045733758267,4,1024,0.007286264763269747,0.007659998830514619,0.0013351456085733723,0.0001932463483378053,0.9996290704682506,0.9998863814768615,1.0008382886253722,-3.1333362574396784,0.46926389356356646,-0.00037373406724487235,0.9912109375,158.25077869738166
300.0,initial,2.6427454609767165,4,1024,0.07393684907739567,0.07501924676221355,0.003800776862971037,0.0003632357376434768,1.0000710679715248,1.000106776611208,1.0013662018705074,-10.23928144569888,0.5002511115265389,-0.0010823976848178922,0.984375,92.90381860568293
300.0,saddle,3.4017707367182197,4,1024,0.019779867695814836,0.020974845050947287,0.003274822272395221,0.0004891249378268265,0.9997930242663279,0.9997930877900465,1.0019421946335179,-10.03845467424909,0.5588620344946881,-0.001194977355132449,0.9833984375,58.26150303025525
300.0,opened_minimum,3.9298045733758267,4,1024,0.020159742008684412,0.02138791393302151,0.0025484446235533417,0.00040698426551037843,0.999594987763879,0.9996026574705217,1.002171708351397,-10.057337385294945,0.6553720445360701,-0.0012281719243370987,0.9853515625,55.75407460948933
600.0,initial,2.6427454609767165,4,1024,0.22590373408414693,0.22841601771035275,0.05799146517661854,0.05582808231272644,1.0937262984302123,1.321656703429678,1.347076211284937,-47.21076205892117,0.9988406947715236,-0.0025122836262057996,0.765625,2.9446593825972918
600.0,saddle,3.4017707367182197,4,1024,-0.0070582176417692995,0.027211493457996415,0.028247704116717474,0.009316490342749112,1.03364650194325,1.0616665868256523,3.3066525947362635,-95.75223430742682,0.9994780950415627,-0.03426971109976572,0.51953125,18.983228460241993
600.0,opened_minimum,3.9298045733758267,4,1024,0.008962243461428964,0.01593158273994089,0.014471446764244899,0.014720989743571371,1.0074806819450834,1.0974736052983218,2.366171886257422,-102.99484358838565,0.998931375426699,-0.006969339278511924,0.2626953125,14.988106749696316
