observable,role,original_role,validation_status,source_target,imposed_target,prediction,units,scale,imposed_normalized_residual,source_normalized_residual
fault_Haa,fit,fit,development_or_control,14.140554350039636,14.140554350039636,20.89731577784344,eV/L0^2,1.4140554350039638,4.778286098652746,4.778286098652746
fault_Hxx,fit,fit,development_or_control,2.4858929774856264,2.4858929774856264,2.5701205640144527,eV/L0^2,0.24858929774856264,0.33882225538936434,0.33882225538936434
saddle_normal_path_coupling,fit,fit,development_or_control,1.2055891043737141,1.2055891043737141,0.6544373776940369,eV/L0^2,0.12055891043737142,-4.571638252868853,-4.571638252868853
opening_1.1h_normal_force,fit,fit,development_or_control,1.2761663221727821,1.2761663221727821,0.9158882823598158,eV/L0,0.03173805605024358,-11.351610169275043,-11.351610169275043
opening_1.3h_normal_force,fit,fit,development_or_control,1.4139711872929317,1.4139711872929317,1.0524616798486433,eV/L0,0.03173805605024358,-11.390411147802922,-11.390411147802922
opening_1.5h_normal_force,fit,fit,development_or_control,0.6379256757978651,0.6379256757978651,0.857610024786521,eV/L0,0.03173805605024358,6.921795986524195,6.921795986524195
opening_2h_normal_force,fit,fit,development_or_control,0.5548811295393773,0.5548811295393773,0.4462325349492791,eV/L0,0.03173805605024358,-3.423290778052058,-3.423290778052058
opening_2.5h_normal_force,fit,fit,development_or_control,0.0005156382639574782,0.0005156382639574782,0.2040493169158821,eV/L0,0.03173805605024358,6.412922024263756,6.412922024263756
opening_3h_normal_force,fit,fit,development_or_control,0.0,0.0,0.08623865327851954,eV/L0,0.03173805605024358,2.7172002324905367,2.7172002324905367
shockley_0.15_energy,fit,fit,development_or_control,0.013715574532912111,0.013715574532912111,0.005548779316354998,eV/cell,0.004433026104653031,-1.8422619275769687,-1.8422619275769687
shockley_0.35_energy,fit,fit,development_or_control,0.04820527408303389,0.04820527408303389,0.02634138691215697,eV/cell,0.004820527408303389,-4.535579889705893,-4.535579889705893
shockley_0.75_energy,fit,fit,development_or_control,0.08334161260537679,0.08334161260537679,0.06275072194771932,eV/cell,0.00833416126053768,-2.4706614155830535,-2.4706614155830535
new_direct_017_energy,fit,fit,development_or_control,0.05826439239193282,0.05826439239193282,0.028597042437734588,eV/cell,0.0058264392391932825,-5.091849195754406,-5.091849195754406
new_direct_017_normal_force,fit,fit,development_or_control,-0.44118804525591643,-0.44118804525591643,-0.33762082427063184,eV/L0,0.03173805605024358,3.2631872859928905,3.2631872859928905
new_direct_017_Haa,fit,fit,development_or_control,26.109437232644353,26.109437232644353,21.331642884749506,eV/L0^2,2.6109437232644357,-1.8299108882826554,-1.8299108882826554
new_direct_039_energy,fit,fit,development_or_control,0.2262381941113307,0.2262381941113307,0.19906804424742214,eV/cell,0.022623819411133072,-1.2009532683300266,-1.2009532683300266
new_direct_039_normal_force,fit,fit,development_or_control,-1.9685101248020884,-1.9685101248020884,-2.020627269879445,eV/L0,0.03173805605024358,-1.6421026226323265,-1.6421026226323265
new_direct_039_Haa,fit,fit,development_or_control,36.31678531793335,36.31678531793335,44.68353220750606,eV/L0^2,3.6316785317933356,2.30382364967782,2.30382364967782
new_raised_direct_energy,fit,fit,development_or_control,0.11960599647825673,0.11960599647825673,0.08482088098950044,eV/cell,0.011960599647825674,-2.908308656170086,-2.908308656170086
new_raised_direct_normal_force,fit,fit,development_or_control,0.08783049166112324,0.08783049166112324,0.0830014940843865,eV/L0,0.03173805605024358,-0.1521516493981889,-0.1521516493981889
new_raised_direct_Haa,fit,fit,development_or_control,20.00400949091716,20.00400949091716,15.41881331074058,eV/L0^2,2.000400949091716,-2.2921385746484937,-2.2921385746484937
new_off_path_positive_energy,fit,fit,development_or_control,0.05360470506556986,0.05360470506556986,0.029883528064282763,eV/cell,0.0053604705065569865,-4.425204274936517,-4.425204274936517
new_off_path_positive_normal_force,fit,fit,development_or_control,0.35206897342006,0.35206897342006,0.34694462630533346,eV/L0,0.03173805605024358,-0.1614574977942673,-0.1614574977942673
new_off_path_positive_Haa,fit,fit,development_or_control,13.446420569551602,13.446420569551602,14.563059724106033,eV/L0^2,1.3446420569551603,0.8304359876136667,0.8304359876136667
new_off_path_negative_energy,fit,fit,development_or_control,0.21544733160917068,0.21544733160917068,0.18820395759903497,eV/cell,0.021544733160917068,-1.2645027351536748,-1.2645027351536748
new_off_path_negative_normal_force,fit,fit,development_or_control,-0.05312860042135701,-0.05312860042135701,-0.3141537679415056,eV/L0,0.03173805605024358,-8.224359018930691,-8.224359018930691
new_off_path_negative_Haa,fit,fit,development_or_control,13.5831841481301,13.5831841481301,15.148249057530595,eV/L0^2,1.35831841481301,1.1522076799760879,1.1522076799760879
new_shockley_058_energy,fit,fit,development_or_control,0.07969505412787091,0.07969505412787091,0.05862092567364326,eV/cell,0.007969505412787091,-2.644345836118533,-2.644345836118533
new_shockley_058_normal_force,fit,fit,development_or_control,-0.6123357455328253,-0.6123357455328253,-0.6868966309979738,eV/L0,0.03173805605024358,-2.3492581066437515,-2.3492581066437515
new_shockley_058_Haa,fit,fit,development_or_control,23.107568998056017,23.107568998056017,30.727160054697645,eV/L0^2,2.3107568998056016,3.2974438190718574,3.2974438190718574
new_opening_1.17h_energy,fit,fit,development_or_control,0.14263027381623705,0.14263027381623705,0.09979592768223472,eV/cell,0.014263027381623706,-3.00317351905175,-3.00317351905175
new_opening_1.17h_normal_force,fit,fit,development_or_control,1.6398229617729339,1.6398229617729339,1.0433703655707804,eV/L0,0.03173805605024358,-18.792978223301606,-18.792978223301606
new_opening_1.42h_energy,fit,fit,development_or_control,0.4226003973463561,0.4226003973463561,0.31120112972388836,eV/cell,0.042260039734635615,-2.636042661625015,-2.636042661625015
new_opening_1.42h_normal_force,fit,fit,development_or_control,0.8686291067124379,0.8686291067124379,0.9367081574808358,eV/L0,0.03173805605024358,2.145029004316584,2.145029004316584
new_opening_1.78h_energy,fit,fit,development_or_control,0.5953584311886578,0.5953584311886578,0.5364524341939788,eV/cell,0.05953584311886578,-0.989420723866642,-0.989420723866642
new_opening_1.78h_normal_force,fit,fit,development_or_control,0.5989965116849877,0.5989965116849877,0.6073093018867065,eV/L0,0.03173805605024358,0.2619186943447037,0.2619186943447037
new_opening_2.23h_energy,fit,fit,development_or_control,0.7765619947928292,0.7765619947928292,0.7014737951986255,eV/cell,0.07765619947928293,-0.9669311670890569,-0.9669311670890569
new_opening_2.23h_normal_force,fit,fit,development_or_control,0.15664558956102492,0.15664558956102492,0.315319892475509,eV/L0,0.03173805605024358,4.999496587418318,4.999496587418318
new_opening_3.4h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8341713981173877,eV/cell,0.07719163228888834,0.8065003081618464,0.8065003081618464
new_opening_3.4h_normal_force,fit,fit,development_or_control,0.0,0.0,0.041900306322579114,eV/L0,0.03173805605024358,1.3201913266599559,1.3201913266599559
new_opening_5.5h_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8521152213683525,eV/cell,0.07719163228888834,1.038958447974337,1.038958447974337
new_opening_5.5h_normal_force,fit,fit,development_or_control,0.0,0.0,0.0007654091986577534,eV/L0,0.03173805605024358,0.024116448639641214,0.024116448639641214
v16_direct011_energy,fit,fit,development_or_control,0.025339211626875774,0.025339211626875774,0.011452166059883962,eV/cell,0.004433026104653031,-3.132633383867416,-3.132633383867416
v16_direct011_normal_force,fit,fit,development_or_control,-0.1684646879274777,-0.1684646879274777,-0.18368230806429392,eV/L0,0.03173805605024358,-0.47947549505633386,-0.47947549505633386
v16_direct011_Haa,fit,fit,development_or_control,23.17866876533168,23.17866876533168,18.493355155971166,eV/L0^2,2.317866876533168,-2.021390295014843,-2.021390295014843
v16_direct031_energy,fit,fit,development_or_control,0.16617323878813156,0.16617323878813156,0.12677301939459482,eV/cell,0.016617323878813157,-2.3710327656170582,-2.3710327656170582
v16_direct031_normal_force,fit,fit,development_or_control,-1.4977500080753077,-1.4977500080753077,-1.326373200026705,eV/L0,0.03173805605024358,5.399726050559023,5.399726050559023
v16_direct031_Haa,fit,fit,development_or_control,34.460781638400974,34.460781638400974,37.025118239918896,eV/L0^2,3.4460781638400975,0.7441318738575516,0.7441318738575516
v16_raised043_energy,fit,fit,development_or_control,0.1726273519698645,0.1726273519698645,0.14909526454584646,eV/cell,0.017262735196986453,-1.363172588555146,-1.363172588555146
v16_raised043_normal_force,fit,fit,development_or_control,-0.17083895700384927,-0.17083895700384927,-0.21488464543421093,eV/L0,0.03173805605024358,-1.3877878456271624,-1.3877878456271624
v16_raised043_Haa,fit,fit,development_or_control,18.238440853611248,18.238440853611248,16.150773844250157,eV/L0^2,1.8238440853611249,-1.144652125758726,-1.144652125758726
v16_off_plus_energy,fit,fit,development_or_control,0.0652424878354941,0.0652424878354941,0.03869250346168382,eV/cell,0.006524248783549411,-4.069431631846234,-4.069431631846234
v16_off_plus_normal_force,fit,fit,development_or_control,-0.08042066717244803,-0.08042066717244803,-0.053057786697317255,eV/L0,0.03173805605024358,0.8621473360502422,0.8621473360502422
v16_off_plus_Haa,fit,fit,development_or_control,20.981095919956758,20.981095919956758,19.625361725072644,eV/L0^2,2.098109591995676,-0.646169389843249,-0.646169389843249
v16_off_minus_energy,fit,fit,development_or_control,0.21182429891635463,0.21182429891635463,0.1729698348218089,eV/cell,0.021182429891635463,-1.8342779507977327,-1.8342779507977327
v16_off_minus_normal_force,fit,fit,development_or_control,0.3481661631135443,0.3481661631135443,0.2612744502911689,eV/L0,0.03173805605024358,-2.737776777658332,-2.737776777658332
v16_off_minus_Haa,fit,fit,development_or_control,5.497617912510364,5.497617912510364,9.351689004346543,eV/L0^2,0.5497617912510364,7.01043825374962,7.01043825374962
v16_shockley043_energy,fit,fit,development_or_control,0.061697611386283796,0.061697611386283796,0.03875552904902535,eV/cell,0.00616976113862838,-3.718471723908387,-3.718471723908387
v16_shockley043_normal_force,fit,fit,development_or_control,-0.43484281773712713,-0.43484281773712713,-0.45967194972257597,eV/L0,0.03173805605024358,-0.782314201794293,-0.782314201794293
v16_shockley043_Haa,fit,fit,development_or_control,25.03469226049791,25.03469226049791,26.429655689663075,eV/L0^2,2.5034692260497913,0.5572121337262333,0.5572121337262333
v16_opening1.21_energy,fit,fit,development_or_control,0.19627832926906572,0.19627832926906572,0.1345650471136044,eV/cell,0.019627832926906574,-3.1441719717749597,-3.1441719717749597
v16_opening1.21_normal_force,fit,fit,development_or_control,1.631864707518524,1.631864707518524,1.0794103765850982,eV/L0,0.03173805605024358,-17.406684582661637,-17.406684582661637
v16_opening1.21_Haa,fit,fit,development_or_control,-1.3832350292334812,-1.3832350292334812,0.5302342859866266,eV/L0^2,0.13832350292334814,13.833291340810357,13.833291340810357
v16_opening1.62_energy,fit,fit,development_or_control,0.5246331923940108,0.5246331923940108,0.4482574911751224,eV/cell,0.05246331923940109,-1.4557923960237844,-1.4557923960237844
v16_opening1.62_normal_force,fit,fit,development_or_control,0.5093642313524578,0.5093642313524578,0.7453946499494372,eV/L0,0.03173805605024358,7.43682657259558,7.43682657259558
v16_opening1.62_Haa,fit,fit,development_or_control,-0.15582859326870177,-0.15582859326870177,-1.110543537156586,eV/L0^2,0.1,-9.54714943887884,-9.54714943887884
v16_opening1.93_energy,fit,fit,development_or_control,0.6719836252695317,0.6719836252695317,0.6036964465193019,eV/cell,0.06719836252695317,-1.0162030171916754,-1.0162030171916754
v16_opening1.93_normal_force,fit,fit,development_or_control,0.6270410192299789,0.6270410192299789,0.4935611222741146,eV/L0,0.03173805605024358,-4.205673364006801,-4.205673364006801
v16_opening1.93_Haa,fit,fit,development_or_control,-0.6638075680371565,-0.6638075680371565,-0.8601043423213457,eV/L0^2,0.1,-1.9629677428418923,-1.9629677428418923
v16_opening2.71_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.7874461581417707,eV/cell,0.07719163228888834,0.2011854755806585,0.2011854755806585
v16_opening2.71_normal_force,fit,fit,development_or_control,0.0,0.0,0.14312919652390876,eV/L0,0.03173805605024358,4.5097026830290154,4.5097026830290154
v16_opening2.71_Haa,fit,fit,development_or_control,0.0,0.0,-0.300816884240734,eV/L0^2,0.1,-3.00816884240734,-3.00816884240734
v16_opening4.3_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8491383940463967,eV/cell,0.07719163228888834,1.0003943286043115,1.0003943286043115
v16_opening4.3_normal_force,fit,fit,development_or_control,0.0,0.0,0.007775440048237274,eV/L0,0.03173805605024358,0.24498791091452496,0.24498791091452496
v16_opening4.3_Haa,fit,fit,development_or_control,0.0,0.0,-0.018130137534910332,eV/L0^2,0.1,-0.18130137534910332,-0.18130137534910332
v16_opening6.2_energy,fit,fit,development_or_control,0.7719163228888833,0.7719163228888833,0.8523531386035734,eV/cell,0.07719163228888834,1.0420406115219418,1.0420406115219418
v16_opening6.2_normal_force,fit,fit,development_or_control,0.0,0.0,0.00019339011360763124,eV/L0,0.03173805605024358,0.0060933194301970185,0.0060933194301970185
v16_opening6.2_Haa,fit,fit,development_or_control,0.0,0.0,-0.0004677260809306661,eV/L0^2,0.1,-0.004677260809306661,-0.004677260809306661
v17_near_0.985_normal_force,fit,fit,development_or_control,-0.24821900083247345,-0.24821900083247345,-0.2808065013591793,eV/L0,0.03173805605024358,-1.02676422510306,-1.02676422510306
v17_near_0.985_Haa,fit,fit,development_or_control,20.878110673451364,20.878110673451364,25.714642659481655,eV/L0^2,2.0878110673451364,2.3165563501780033,2.3165563501780033
v17_near_1.015_normal_force,fit,fit,development_or_control,0.2329580444899274,0.2329580444899274,0.20427004422505105,eV/L0,0.03173805605024358,-0.9038990989070419,-0.9038990989070419
v17_near_1.015_Haa,fit,fit,development_or_control,18.39295935022696,18.39295935022696,14.110929771329353,eV/L0^2,1.839295935022696,-2.3280808147084655,-2.3280808147084655
v17_near_1.065_normal_force,fit,fit,development_or_control,0.9078686582498847,0.9078686582498847,0.7020000763466699,eV/L0,0.03173805605024358,-6.486489959476733,-6.486489959476733
v17_near_1.065_Haa,fit,fit,development_or_control,14.605604041867348,14.605604041867348,12.74843102679175,eV/L0^2,1.4605604041867348,-1.2715482425457816,-1.2715482425457816
v17_near_1.095_normal_force,fit,fit,development_or_control,1.2303804278835464,1.2303804278835464,0.9028840278297608,eV/L0,0.03173805605024358,-10.318729021567536,-10.318729021567536
v17_near_1.095_Haa,fit,fit,development_or_control,11.545874277606002,11.545874277606002,3.579321332385428,eV/L0^2,1.1545874277606003,-6.899913123662049,-6.899913123662049
v17_direct023_energy,heldout,heldout,retrospective,0.10138618519039871,0.10138618519039871,0.060664774177779796,eV/cell,0.010138618519039872,-4.01646545198894,-4.01646545198894
v17_direct023_normal_force,heldout,heldout,retrospective,-0.8610948380753036,-0.8610948380753036,-0.6633309715326916,eV/L0,0.03173805605024358,6.231127269721179,6.231127269721179
v17_direct023_Haa,heldout,heldout,retrospective,29.67272464413389,29.67272464413389,27.65919595885476,eV/L0^2,2.967272464413389,-0.6785789675290881,-0.6785789675290881
v17_direct023_Hxx,heldout,heldout,retrospective,1.5318476269016676,1.5318476269016676,4.584298435695278,eV/L0^2,0.1531847626901668,19.92659553853624,19.92659553853624
v17_direct047_energy,heldout,heldout,retrospective,0.26395051027571553,0.26395051027571553,0.24355213003135853,eV/cell,0.026395051027571555,-0.7728107902897935,-0.7728107902897935
v17_direct047_normal_force,heldout,heldout,retrospective,-2.2580600813748397,-2.2580600813748397,-2.4346840636564457,eV/L0,0.03173805605024358,-5.565053574862866,-5.565053574862866
v17_direct047_Haa,heldout,heldout,retrospective,35.337517734960244,35.337517734960244,48.643437601376434,eV/L0^2,3.5337517734960247,3.765380456605283,3.765380456605283
v17_direct047_Hxx,heldout,heldout,retrospective,-7.290154929569364,-7.290154929569364,-8.410709540019022,eV/L0^2,0.7290154929569365,-1.537079281956838,-1.537079281956838
v17_off_plus_energy,heldout,heldout,retrospective,0.08014986299727256,0.08014986299727256,0.05740831732075256,eV/cell,0.008014986299727257,-2.837377984949753,-2.837377984949753
v17_off_plus_normal_force,heldout,heldout,retrospective,0.496288954541943,0.496288954541943,0.5079822157565518,eV/L0,0.03173805605024358,0.3684302906295688,0.3684302906295688
v17_off_plus_Haa,heldout,heldout,retrospective,13.145916399036436,13.145916399036436,11.464625269496164,eV/L0^2,1.3145916399036437,-1.278945551231032,-1.278945551231032
v17_off_plus_Hxx,heldout,heldout,retrospective,0.5867789207029961,0.5867789207029961,0.5966093108087624,eV/L0^2,0.1,0.09830390105766362,0.09830390105766362
v17_off_minus_energy,heldout,heldout,retrospective,0.21284911087573022,0.21284911087573022,0.18760564006898675,eV/cell,0.021284911087573022,-1.1859796220375856,-1.1859796220375856
v17_off_minus_normal_force,heldout,heldout,retrospective,0.06702268289699899,0.06702268289699899,-0.1522317506426516,eV/L0,0.03173805605024358,-6.90825024672448,-6.90825024672448
v17_off_minus_Haa,heldout,heldout,retrospective,11.464221151869252,11.464221151869252,14.32368784557967,eV/L0^2,1.1464221151869252,2.494252907223601,2.494252907223601
v17_off_minus_Hxx,heldout,heldout,retrospective,-2.835312235036081,-2.835312235036081,-3.09196827354919,eV/L0^2,0.2835312235036081,-0.9052126088322793,-0.9052126088322793
v17_shockley067_energy,heldout,heldout,retrospective,0.07506981596967024,0.07506981596967024,0.05355964064021097,eV/cell,0.007506981596967025,-2.865356075756177,-2.865356075756177
v17_shockley067_normal_force,heldout,heldout,retrospective,-0.08375074170661885,-0.08375074170661885,-0.0068305301722832445,eV/L0,0.03173805605024358,2.4235955539484046,2.4235955539484046
v17_shockley067_Haa,heldout,heldout,retrospective,14.560238367523052,14.560238367523052,20.480843118932846,eV/L0^2,1.4560238367523053,4.066282846451085,4.066282846451085
v17_shockley067_Hxx,heldout,heldout,retrospective,0.4530475235373633,0.4530475235373633,-0.10795129870361045,eV/L0^2,0.1,-5.609988222409737,-5.609988222409737
v17_compression_energy,heldout,heldout,retrospective,0.025317916775100896,0.025317916775100896,0.01602000904502355,eV/cell,0.004433026104653031,-2.09741777074536,-2.09741777074536
v17_compression_normal_force,heldout,heldout,retrospective,-0.6769543589544016,-0.6769543589544016,-0.5615709185433125,eV/L0,0.03173805605024358,3.635491733596693,3.635491733596693
v17_compression_Haa,heldout,heldout,retrospective,26.962376342241654,26.962376342241654,19.32845746976266,eV/L0^2,2.6962376342241656,-2.831322720067154,-2.831322720067154
v17_compression_Hxx,heldout,heldout,retrospective,5.568444170552721,5.568444170552721,2.0690256522516526,eV/L0^2,0.5568444170552721,-6.284373895327602,-6.284373895327602
v17_opening1.045_energy,heldout,heldout,retrospective,0.012439540042104347,0.012439540042104347,0.010009970760883188,eV/cell,0.004433026104653031,-0.5480611266130405,-0.5480611266130405
v17_opening1.045_normal_force,heldout,heldout,retrospective,0.6560493060873362,0.6560493060873362,0.49550739247318004,eV/L0,0.03173805605024358,-5.058341108226888,-5.058341108226888
v17_opening1.045_Haa,heldout,heldout,retrospective,16.173163667497242,16.173163667497242,11.708094047186796,eV/L0^2,1.6173163667497243,-2.760789238337934,-2.760789238337934
v17_opening1.045_Hxx,heldout,heldout,retrospective,3.5468340021412335,3.5468340021412335,1.0618135953856063,eV/L0^2,0.35468340021412337,-7.006305920309248,-7.006305920309248
v17_opening1.255_energy,heldout,heldout,retrospective,0.2548812728796389,0.2548812728796389,0.17433762427876243,eV/cell,0.02548812728796389,-3.1600457613420323,-3.1600457613420323
v17_opening1.255_normal_force,heldout,heldout,retrospective,1.5479287243761108,1.5479287243761108,1.0795786983913438,eV/L0,0.03173805605024358,-14.756733217791787,-14.756733217791787
v17_opening1.255_Haa,heldout,heldout,retrospective,-3.07660296796585,-3.07660296796585,-0.4417890839812504,eV/L0^2,0.307660296796585,8.564036085964815,8.564036085964815
v17_opening1.255_Hxx,heldout,heldout,retrospective,-0.8591645505462155,-0.8591645505462155,0.3421723692701206,eV/L0^2,0.1,12.01336919816336,12.01336919816336
v17_opening1.555_energy,heldout,heldout,retrospective,0.4970497627048889,0.4970497627048889,0.4071162737439683,eV/cell,0.04970497627048889,-1.8093457780064643,-1.8093457780064643
v17_opening1.555_normal_force,heldout,heldout,retrospective,0.5361595264738468,0.5361595264738468,0.8053157706550997,eV/L0,0.03173805605024358,8.480552298324751,8.480552298324751
v17_opening1.555_Haa,heldout,heldout,retrospective,-0.9598397042596563,-0.9598397042596563,-1.1475647898123984,eV/L0^2,0.1,-1.8772508555274214,-1.8772508555274214
v17_opening1.555_Hxx,heldout,heldout,retrospective,-0.8905810007935903,-0.8905810007935903,0.019746458384942028,eV/L0^2,0.1,9.103274591785322,9.103274591785322
v17_opening1.855_energy,heldout,heldout,retrospective,0.6331364785570511,0.6331364785570511,0.5718162187059325,eV/cell,0.06331364785570512,-0.9685156664937474,-0.9685156664937474
v17_opening1.855_normal_force,heldout,heldout,retrospective,0.6294361584094642,0.6294361584094642,0.5483479032156119,eV/L0,0.03173805605024358,-2.554921922926971,-2.554921922926971
v17_opening1.855_Haa,heldout,heldout,retrospective,0.33758173393615254,0.33758173393615254,-0.9291419190980053,eV/L0^2,0.1,-12.667236530341576,-12.667236530341576
v17_opening1.855_Hxx,heldout,heldout,retrospective,-0.0764657682265532,-0.0764657682265532,-0.0009057865652757967,eV/L0^2,0.1,0.755599816612774,0.755599816612774
v17_opening2.455_energy,heldout,heldout,retrospective,0.7722611869157332,0.7722611869157332,0.7501770136874347,eV/cell,0.07722611869157332,-0.2859676700378862,-0.2859676700378862
v17_opening2.455_normal_force,heldout,heldout,retrospective,-0.03892592855831557,-0.03892592855831557,0.219792494350196,eV/L0,0.03173805605024358,8.151678303767,8.151678303767
v17_opening2.455_Haa,heldout,heldout,retrospective,1.5212189106347462,1.5212189106347462,-0.44264309641130356,eV/L0^2,0.15212189106347462,-12.909792228566273,-12.909792228566273
v17_opening2.455_Hxx,heldout,heldout,retrospective,0.04446583977668427,0.04446583977668427,-5.4546811226475354e-05,eV/L0^2,0.1,-0.4452038658791075,-0.4452038658791075
v17_opening3.75_energy,heldout,heldout,retrospective,0.7719163228888833,0.7719163228888833,0.8429962532519045,eV/cell,0.07719163228888834,0.920824294750055,0.920824294750055
v17_opening3.75_normal_force,heldout,heldout,retrospective,0.0,0.0,0.02193708430587371,eV/L0,0.03173805605024358,0.6911918068058661,0.6911918068058661
v17_opening3.75_Haa,heldout,heldout,retrospective,0.0,0.0,-0.050116637253523305,eV/L0^2,0.1,-0.501166372535233,-0.501166372535233
v17_opening3.75_Hxx,heldout,heldout,retrospective,0.0,0.0,-1.536169290328461e-08,eV/L0^2,0.1,-1.5361692903284608e-07,-1.5361692903284608e-07
v19_new_0_energy,heldout,heldout,retrospective,0.00042417681882149505,0.00042417681882149505,0.0004451067098409842,eV/cell,0.004433026104653031,0.004721355238021388,0.004721355238021388
v19_new_0_force,heldout,heldout,retrospective,-0.13054663793646185,-0.13054663793646185,-0.14022292533243327,eV/L0,0.03173805605024358,-0.30487964923413025,-0.30487964923413025
v19_new_0_Haa,heldout,heldout,retrospective,20.302032153219432,20.302032153219432,23.257156986234993,eV/L0^2,2.030203215321943,1.455580806252908,1.455580806252908
v19_new_0_Hxx,heldout,heldout,retrospective,4.57090105595751,4.57090105595751,2.99394108060657,eV/L0^2,0.45709010559575103,-3.449998055187828,-3.449998055187828
v19_new_1_energy,heldout,heldout,retrospective,0.004931943136885955,0.004931943136885955,0.0042250010802348,eV/cell,0.004433026104653031,-0.15947166562117215,-0.15947166562117215
v19_new_1_force,heldout,heldout,retrospective,0.42285939529142164,0.42285939529142164,0.3384650102463342,eV/L0,0.03173805605024358,-2.6590911841445233,-2.6590911841445233
v19_new_1_Haa,heldout,heldout,retrospective,17.415188636660293,17.415188636660293,11.551726624664065,eV/L0^2,1.7415188636660295,-3.3668667818235374,-3.3668667818235374
v19_new_1_Hxx,heldout,heldout,retrospective,3.8361643120715834,3.8361643120715834,1.1901852212749229,eV/L0^2,0.3836164312071584,-6.897460263811781,-6.897460263811781
