observable,role,validation_status,target,prediction,units,scale,normalized_residual
v17_shockley067_normal_force,heldout,retrospective,-0.08375074170661885,-0.004352183429812639,eV/L0,0.03173805605024358,2.5016830946140085
v17_shockley067_Haa,heldout,retrospective,14.560238367523052,24.07832416666094,eV/L0^2,1.4560238367523053,6.537039819600893
v17_shockley067_Hxx,heldout,retrospective,0.4530475235373633,-0.19206478247266984,eV/L0^2,0.1,-6.451123060100331
v17_compression_energy,heldout,retrospective,0.025317916775100896,0.02680313624563758,eV/cell,0.004433026104653031,0.33503512848204453
v17_compression_normal_force,heldout,retrospective,-0.6769543589544016,-0.79865508877183,eV/L0,0.03173805605024358,-3.8345363567563044
v17_compression_Haa,heldout,retrospective,26.962376342241654,27.96969646414695,eV/L0^2,2.6962376342241656,0.37360212954491606
v17_compression_Hxx,heldout,retrospective,5.568444170552721,3.167575045408091,eV/L0^2,0.5568444170552721,-4.311561814413093
v17_opening1.045_energy,heldout,retrospective,0.012439540042104347,0.014160221317995594,eV/cell,0.004433026104653031,0.38815049477943997
v17_opening1.045_normal_force,heldout,retrospective,0.6560493060873362,0.6913512789321127,eV/L0,0.03173805605024358,1.112291590540105
v17_opening1.045_Haa,heldout,retrospective,16.173163667497242,14.746200703052104,eV/L0^2,1.6173163667497243,-0.8823029271093485
v17_opening1.045_Hxx,heldout,retrospective,3.5468340021412335,2.6288856249744637,eV/L0^2,0.35468340021412337,-2.5880782033007517
v17_opening1.255_energy,heldout,retrospective,0.2548812728796389,0.22069947570719672,eV/cell,0.02548812728796389,-1.3410870397129433
v17_opening1.255_normal_force,heldout,retrospective,1.5479287243761108,1.247341865079188,eV/L0,0.03173805605024358,-9.470865475222318
v17_opening1.255_Haa,heldout,retrospective,-3.07660296796585,-1.8129731329189758,eV/L0^2,0.307660296796585,4.107224260666774
v17_opening1.255_Hxx,heldout,retrospective,-0.8591645505462155,0.7099021679727991,eV/L0^2,0.1,15.690667185190147
v17_opening1.555_energy,heldout,retrospective,0.4970497627048889,0.45990143216060936,eV/cell,0.04970497627048889,-0.7473764868556114
v17_opening1.555_normal_force,heldout,retrospective,0.5361595264738468,0.7323955264663514,eV/L0,0.03173805605024358,6.182987378995399
v17_opening1.555_Haa,heldout,retrospective,-0.9598397042596563,-1.5839661669179392,eV/L0^2,0.1,-6.241264626582829
v17_opening1.555_Hxx,heldout,retrospective,-0.8905810007935903,0.06490075770334916,eV/L0^2,0.1,9.554817584969394
v17_opening1.855_energy,heldout,retrospective,0.6331364785570511,0.6009040774886711,eV/cell,0.06331364785570512,-0.5090908857729884
v17_opening1.855_normal_force,heldout,retrospective,0.6294361584094642,0.4482936147931655,eV/L0,0.03173805605024358,-5.707424025262836
v17_opening1.855_Haa,heldout,retrospective,0.33758173393615254,-0.8485864015029747,eV/L0^2,0.1,-11.861681354391273
