cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,4.0,0.0005806292890126213,0.01840305041854498,4.0766001685454967e-16,2.974521925114425e-17,1.5178830414797264e-18,3.7947076036992655e-19,0.0008661248519487958,0.0,0.9999999999999867,-1.3322676295501878e-14,1.5178830414797264e-18,0.00029031464449966003,0.018403050418544977,1.2999494492728582e-16,1.2599654883694882e-16,1.8590194704245616e-18,3.7947076036992655e-19,0.0008661248519487958,0.00029031464449966003,2.37746276912013e-11,0.00014515732224982926,0.999709685355487,0.00014515732224983078
2,cyclic,4.0,0.00032097613753833646,0.01840305041854496,5.447031714567174e-16,3.1974719931600144e-17,1.5991982044161824e-18,6.776263578034403e-19,0.0008661248519400576,0.0,0.9999999999999732,-2.6756374893466273e-14,3.117081245895909e-18,0.0004508027132621587,0.018403050418545112,1.7724718438236674e-16,1.7258070316984586e-16,3.817629269621919e-18,1.0570971181733668e-18,0.0017322497038888534,0.0004508027132621587,2.3774627691201126e-11,0.00022540135663107777,0.9995491972867112,0.0002254013566310809
3,cyclic,4.0,0.00029318257020233637,0.018403050418544994,4.0766001685454967e-16,2.907337355665064e-17,1.8160386389133405e-18,9.486769009248164e-19,0.0008661248486697536,0.0,0.9999999999999586,-4.141131881851834e-14,4.933119884809249e-18,0.0005973939983559013,0.018403050418544842,2.0302940879285778e-16,1.9560240815466726e-16,6.041813278879995e-18,2.0057740190981832e-18,0.002598374552558607,0.0005973939983559013,2.3774627691200903e-11,0.0002986969991779482,0.9994026060016026,0.00029869699917795315
4,cyclic,4.0,0.0002846757418471053,0.018403050418544994,4.0766001685454967e-16,1.897247633083634e-17,1.4636729328555997e-18,1.0842021724855044e-18,0.0008661247425015323,0.0,0.9999999999999417,-5.828670879282072e-14,6.396792817664849e-18,0.0007397318692711132,0.018403050418545112,1.8688851373686957e-16,1.8011922422828227e-16,7.834439196789576e-18,3.0899761915836876e-18,0.0034644992950601393,0.0007397318692711132,2.377462769120061e-11,0.0003698659346355534,0.9992602681306708,0.0003698659346355598
5,cyclic,4.0,0.0002815416252407681,0.018403050418544988,4.0766001685454967e-16,2.3116627016931876e-17,9.757819552371327e-19,1.4094628242311558e-18,0.0008661237988529902,0.0,0.9999999999999253,-7.471800955727304e-14,7.372574772901982e-18,0.0008805026818832399,0.018403050418544977,1.9973877834633158e-16,1.9402971087947077e-16,9.029523142062712e-18,4.4994390158148434e-18,0.0043306230939131295,0.0008805026818832399,2.3774627691200283e-11,0.00044025134094161626,0.999119497318042,0.00044025134094162363
6,cyclic,4.0,0.0002802743039152397,0.01840305041854498,3.400058012914542e-16,2.6392344849129e-17,1.4094628242313884e-18,8.131516293641283e-19,0.0008661199386554583,0.0,0.9999999999999107,-8.926193117986259e-14,8.78203759713337e-18,0.0010206398338335866,0.018403050418545112,1.8597819588793693e-16,1.7393386082707497e-16,1.0755755507457209e-17,5.312590645178972e-18,0.005196743032568588,0.0010206398338335866,2.377462769119995e-11,0.000510319916916789,0.9989793601660772,0.0005103199169167978
7,cyclic,4.0,0.0002797201624183025,0.018403050418544963,3.400058012914542e-16,3.115673061663013e-17,8.673617379886115e-19,8.673617379884035e-19,0.0008661102226116572,0.0,0.9999999999998972,-1.028066520802895e-13,9.649399335121982e-18,0.001160499915035966,0.018403050418545248,2.136718284313857e-16,2.0415745081109183e-16,1.1818052347700056e-17,6.179952383167375e-18,0.006062853255180245,0.001160499915035966,2.377462769119961e-11,0.0005802499575179782,0.9988395000848611,0.0005802499575179879
8,cyclic,4.0,0.00027945283808808425,0.018403050418544998,4.0766001685454967e-16,3.217428961387027e-17,6.505213034915415e-19,1.3010426069826053e-18,0.000866092307470632,0.0,0.9999999999998805,-1.1945999744966684e-13,1.0299920638613523e-17,0.0013002263340716955,0.018403050418545112,2.3329890369405735e-16,2.2128205971353336e-16,1.2614774977882294e-17,7.48099499014998e-18,0.006928945562650877,0.0013002263340716955,2.377462769119925e-11,0.0006501131670358425,0.9986997736658089,0.0006501131670358528
9,cyclic,4.0,0.00027930459163043303,0.018403050418544967,4.0766001685454967e-16,3.6633679999503726e-17,1.3010426069829381e-18,1.1926223897340549e-18,0.0008660653521407732,0.0,0.9999999999998652,-1.34781075189494e-13,1.1600963245596461e-17,0.0014398786298791808,0.018403050418544842,2.65595995445103e-16,2.521688071732604e-16,1.4208220238246588e-17,8.673617379884035e-18,0.00779501091479165,0.0014398786298791808,2.3774627691198894e-11,0.0007199393149395846,0.9985601213699861,0.0007199393149395962
10,cyclic,4.0,0.00027920688478578126,0.01840305041854498,4.0766001685454967e-16,2.6279008980190806e-17,2.059984127722936e-18,7.589415207398531e-19,0.0008660299157039753,0.0,0.9999999999998506,-1.4943601911454607e-13,1.3660947373319397e-17,0.001579482072264787,0.018403050418544977,2.987912156038057e-16,2.8344937732632524e-16,1.673117523382333e-17,9.432558900623889e-18,0.008661040830495625,0.001579482072264787,2.377462769119854e-11,0.0007897410361323866,0.9984205179275858,0.0007897410361324003
