cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,4.0,0.0009914061730768205,0.018404171677854887,0.00011972327298265598,7.756511736619373e-05,1.4189367126849545e-07,1.4189367126914544e-07,0.0008662558693228843,4.0926344197859716e-07,0.9999999999999963,-3.6637359812630166e-15,1.4189367126849545e-07,0.0002903617675908542,0.018387340280596378,-3.554582800091065e-05,-3.571961154708441e-05,1.7378354616901387e-07,1.4189367126914544e-07,0.0008662558693228843,0.0002903617675908542,2.2922305446128528e-11,0.00014510993695979286,0.9997096382324056,0.00014525183063106135
2,cyclic,4.0,0.0004116471189335791,0.018403393381071668,0.00011957084310767856,7.361982953431769e-05,1.611227418946806e-07,1.6112274189541064e-07,0.0008663169740283677,4.160390905178062e-07,0.9999999999999922,-7.771561172376096e-15,3.0301641316317606e-07,0.0004508918080426918,0.018387063870495147,-5.2304934642823706e-05,-5.2676052440790786e-05,3.711177979690747e-07,3.030164131645561e-07,0.001732572843351252,0.0004508918080426918,2.2921147772609255e-11,0.00022529439581476433,0.9995491081919494,0.0002255974122279275
3,cyclic,4.0,0.00029323738785686556,0.018403223984518043,0.00011952888402797825,7.181248052559239e-05,1.302261738675202e-07,1.3022617386873733e-07,0.0008663057858474574,4.176594927385447e-07,0.9999999999999887,-1.1324274851176597e-14,4.3324258703069626e-07,0.0005975105019693874,0.018386967174882772,-6.0452971508967915e-05,-6.098358314550104e-05,5.306116365342694e-07,4.332425870332934e-07,0.0025988786291987094,0.0005975105019693874,2.2920286904024716e-11,0.00029853862969117837,0.9994024894980192,0.00029897187227820906
4,cyclic,4.0,0.0002847045176354867,0.018403160750253236,0.00011951519517992837,7.094169619862684e-05,8.61511296719302e-08,8.615112967322791e-08,0.0008662611736161311,4.183956594313271e-07,0.9999999999999841,-1.587618925213974e-14,5.193937167026265e-07,0.000739862760784891,0.018386928070035048,-6.448566677430002e-05,-6.512179156506491e-05,6.361247907645576e-07,5.193937167065213e-07,0.0034651398028148405,0.000739862760784891,2.2919712271271884e-11,0.0003696716835340942,0.9992601372391992,0.0003701910772507968
5,cyclic,4.0,0.0002815555903226429,0.018403133647292666,0.0001195100962921563,7.051589014173112e-05,5.1254010167060494e-08,5.125401016889972e-08,0.0008662168797921579,4.1874488268668345e-07,0.9999999999999786,-2.142730437526552e-14,5.70647726869687e-07,0.0008806405559434096,0.01838691010738345,-6.650442557058421e-05,-6.720332344744052e-05,6.988978768549174e-07,5.70647726875421e-07,0.0043313566826069985,0.0008806405559434096,2.291934673592204e-11,0.00044003495410827,0.9991193594440352,0.00044060560183513967
6,cyclic,4.0,0.00028028111625600933,0.01840312057763501,0.00011950794453331921,7.030630001405617e-05,2.880132929877128e-08,2.8801329300285564e-08,0.0008661808836621359,4.189149140388256e-07,0.9999999999999737,-2.631228568361621e-14,5.994490561684582e-07,0.0010207811140688717,0.018386900956239453,-6.752262373302233e-05,-6.825679589022758e-05,7.341721572028478e-07,5.994490561757066e-07,0.005197537566269134,0.0010207811140688717,2.2919119467508454e-11,0.0005100908325063516,0.9989792188859046,0.00051069028156252
7,cyclic,4.0,0.0002797237527685272,0.01840311368087124,0.00011950692556513681,7.020088568539473e-05,1.5696986745578187e-08,1.5696986747741615e-08,0.0008661497281967495,4.189991212387989e-07,0.9999999999999662,-3.375077994860476e-14,6.151460429140364e-07,0.001160642990449586,0.018386895938458676,-6.803870725267244e-05,-6.879210421388827e-05,7.533969612157964e-07,6.151460429234482e-07,0.006063687294465884,0.001160642990449586,2.2918979752861147e-11,0.0005800139222033359,0.9988393570095169,0.00058062906824625
8,cyclic,4.0,0.0002794552958200765,0.018403109814709863,0.0001195063958704147,7.014754701629991e-05,8.43437016529218e-09,8.434370168215397e-09,0.0008661181718591397,4.1904130572480794e-07,0.9999999999999601,-3.985700658404312e-14,6.235804130793286e-07,0.0013003705016769987,0.018386893056936512,-6.83011064351281e-05,-6.906483334794711e-05,7.637269128191562e-07,6.235804130916636e-07,0.0069298054663250236,0.0013003705016769987,2.2918894350450597e-11,0.0006498734606319597,0.998699629498283,0.000650497041045039
9,cyclic,4.0,0.00027930993189055094,0.018403107566787823,0.00011950610199967619,7.012044911401617e-05,4.5257707145758505e-09,4.525770718041486e-09,0.0008660827314486818,4.190626033768868e-07,0.9999999999999543,-4.574118861455645e-14,6.281061837939044e-07,0.001440023587440276,0.01838689135750061,-6.843475495647493e-05,-6.920402478376781e-05,7.692698272909272e-07,6.281061838097051e-07,0.007795888197773705,0.001440023587440276,2.2918842298515043e-11,0.0007196977406282411,0.9985599764125137,0.000720325846812035
10,cyclic,4.0,0.0002792130204545227,0.018403106232555998,0.00011950593224294148,7.010664551396187e-05,2.4580359621670677e-09,2.458035964548501e-09,0.0008660420751631899,4.190734123833816e-07,0.9999999999999485,-5.1514348342607263e-14,6.305642197560715e-07,0.0015796276907597373,0.018386890340538455,-6.850286274440274e-05,-6.927514303863385e-05,7.722802942292875e-07,6.305642197742536e-07,0.008661930272936895,0.0015796276907597373,2.2918810620574604e-11,0.0007894985632699906,0.9984203723091888,0.0007901291274897466
