j,l,ux,uy,uz
-9,0,-0.49119542783014414,-0.0004418527601362427,0.0003485860684782962
-9,1,0.4925208146929769,-8.566269260571371e-05,0.0005336073658896131
-9,2,0.4758132999670466,0.00011695530562109795,0.00040631515047746813
-9,3,0.45884940571558797,0.00018460004099287195,0.0002529021802695224
-9,4,0.44186767055701265,0.00010235935405525176,0.00013717856630681224
-9,5,0.42514728227895293,-8.070166696220297e-05,0.00010823530496044552
-9,6,0.40896934576322147,-0.0002408274180233637,0.000165843734939627
-9,7,0.39354918959936613,-0.0003053398062232484,0.00019953741276756366
-8,-2,-0.45730370715655916,-0.001208153744106567,1.4360934384103615e-05
-8,-1,-0.4731329829124637,-0.0013799863492381908,0.0003285177103379101
-8,0,-0.49022661124560396,-0.0014139867930702743,0.0007887876752155585
-8,1,0.49178254259207693,-0.0002938754523910492,0.0007897500823526366
-8,2,0.47350019936102095,0.0002545144997599633,0.000429326193941606
-8,3,0.4549807237533069,0.0003646246602692933,0.0001654410748502287
-8,4,0.4363614183685946,9.451038977901047e-05,0.00010113099295925183
-8,5,0.4179266003204673,-0.0003611818901065416,0.00025909232618351454
-8,6,0.40010605828669654,-0.0007626535159766911,0.0004935235647999957
-8,7,0.38340286120966244,-0.0007330795926820426,0.0005491046901888665
-8,8,0.3681977514144976,-0.0004263858578716963,0.00040724658698311115
-7,-3,-0.4368794603696579,-0.0018137522008570318,-0.000206075695984624
-7,-2,-0.4524919558044564,-0.003092220128759896,-0.00015492749922247045
-7,-1,-0.47000841167055873,-0.003235798402406745,7.763232314906749e-05
-7,0,-0.48908521355603096,-0.002533994261261657,0.0004633774701527475
-7,1,0.4907851065073983,-0.0004186663513394693,0.00041491721643944937
-7,2,0.4704942293185337,0.0004627501973631428,-1.9345471140299763e-05
-7,3,0.44991225417558295,0.0004509897624907727,-0.00014248959932086695
-7,4,0.4290637544947678,-0.00013204197045858454,0.00014310779367512894
-7,5,0.4083723470419293,-0.0009419914230184537,0.000685548663108442
-7,6,0.38863648944524726,-0.001412852367807975,0.0011965710119396452
-7,7,0.3707574584733708,-0.0013573922126149647,0.001333036841833383
-7,8,0.35519622159421477,-0.0007780839558217454,0.0010361907158174576
-7,9,0.3420595975731618,-0.0002946522931401012,0.0005616091548188414
-6,-4,-0.41484396289294656,-0.0020237391826699457,-0.0006933729882318725
-6,-3,-0.42956567460768613,-0.004136922923055819,-0.0011092681350573798
-6,-2,-0.4466738384461672,-0.005547523962675774,-0.0013022016395662069
-6,-1,-0.4662133638735429,-0.005324409486926472,-0.0010911652607226965
-6,0,-0.4877805905229376,-0.0038333444781548324,-0.0005450045951917494
-6,1,0.4893237830050228,-0.00043734576991510005,-0.00043153996336714625
-6,2,0.46643439445235235,0.0006678427863885439,-0.0007183090483200864
-6,3,0.44305802019188084,0.00031972749449149876,-0.00040313204352648347
-6,4,0.41912820382460675,-0.0007610024157590916,0.00047608449457700965
-6,5,0.3955665722598155,-0.0017920127543831115,0.001573797549879404
-6,6,0.37387133221566804,-0.0021838100663671813,0.0021894037661665104
-6,7,0.3551336519154796,-0.0017773838864525249,0.0022168254785071687
-6,8,0.33962629993573096,-0.0009478388644303526,0.0015385434058530652
-6,9,0.3270692353756891,-0.0003336106105172801,0.000665851970512903
-5,-5,-0.39190748438685924,-0.0018531180966277186,-0.0012176188788063469
-5,-4,-0.40480441769012526,-0.004361372442165151,-0.00226516764280311
-5,-3,-0.4204595072028601,-0.006889425891400691,-0.003079292103469141
-5,-2,-0.4393305221902575,-0.008297136115067504,-0.0033751991197552875
-5,-1,-0.4614890470190954,-0.00782247957931213,-0.003058343969586111
-5,0,-0.48635932442238794,-0.005429634156924937,-0.002125812654625107
-5,1,0.4870408336613045,-0.0003896751065235234,-0.001594905782439127
-5,2,0.46063485414607197,0.000793759871420181,-0.0014128884543317378
-5,3,0.4332118211664051,-0.0002828262252705046,-0.00032269436698941276
-5,4,0.40493963015742,-0.0018691238343935916,0.001485935480770783
-5,5,0.37818565053688386,-0.002869124834977751,0.0028324371657896122
-5,6,0.3550779690128713,-0.0027102940274019846,0.0034125352880989878
-5,7,0.33632663840109506,-0.001661770371395026,0.0025589946981752405
-5,8,0.321647862836989,-0.0008345917585307191,0.0015189657385708305
-5,9,0.31030164622361756,-0.00021422129177863427,0.000655646645638144
-5,10,0.301484439907609,-1.9822374969426874e-05,0.000178000188156392
-4,-6,-0.3691196728519503,-0.0014116613622136035,-0.0015010118375508488
-4,-5,-0.37936054784826834,-0.003733784587947227,-0.003080874365636616
-4,-4,-0.39218896658825164,-0.006790495904811193,-0.0045922718008256525
-4,-3,-0.40857763705250905,-0.009658924110868083,-0.005661083109217924
-4,-2,-0.42947715025143846,-0.011388024010867704,-0.0061351197975982085
-4,-1,-0.45523407149905126,-0.010866214664190159,-0.0056880670929602885
-4,0,-0.4848895730162572,-0.007574830193581185,-0.004164648779789625
-4,1,0.4831923147379831,-0.00032968998020675103,-0.002829170441575025
-4,2,0.4514647667012548,0.0005415336607375559,-0.0016730831847540416
-4,3,0.41779329529045356,-0.001541802182724377,0.000769805815099203
-4,4,0.3842108942481612,-0.0034595658357183777,0.0031330964678913855
-4,5,0.3550629441552947,-0.003648585957242465,0.004589859978391926
-4,6,0.3319489767746553,-0.0022048319777577424,0.003377272841620091
-4,7,0.3145929665773764,-0.0012741981789797985,0.0020078666525797785
-4,8,0.30183072297494673,-0.0005322562997293112,0.0009465349270241521
-4,9,0.2923376361421755,-0.0001739113013753041,0.0003647320640502629
-4,10,0.2850897211391933,9.118797334983252e-06,4.668307055030704e-05
-3,-7,-0.34749649462864163,-0.0008914507667949073,-0.00128888993969427
-3,-6,-0.35480930323301224,-0.0025722438347550217,-0.0030808809950826775
-3,-5,-0.3640022512996113,-0.005325680282427734,-0.005069289200915643
-3,-4,-0.37601618531437847,-0.008741240246532354,-0.006844919400942078
-3,-3,-0.3923682292296013,-0.012190292176974,-0.00836176380500187
-3,-2,-0.415097888683172,-0.014673344046379362,-0.009258780926792505
-3,-1,-0.44577407366641775,-0.014722926021654077,-0.008845728249623016
-3,0,-0.48322352626571036,-0.010716351945139077,-0.006489515948896491
-3,1,0.47625111005227444,-0.0006444785669445587,-0.0036689509099157814
-3,2,0.4349148418163521,-0.000380759170441397,-0.0005669558788397519
-3,3,0.3927520988074103,-0.0037431800161487564,0.0030474314260379464
-3,4,0.3551092608164967,-0.004707789107414093,0.005911819210245165
-3,5,0.3259388851571999,-0.0024757329213688896,0.003954062355961743
-3,6,0.3051803957121378,-0.001375708858810013,0.0020117524421785103
-3,7,0.29098886103480504,-0.0006481378982551581,0.0007003360085856933
-3,8,0.28106181490386084,-0.0003738623242985627,9.011703175801129e-05
-3,9,0.2737698397702913,-0.00018198929708497548,-0.00010780645431700988
-3,10,0.26823119765396625,-2.4622108002990363e-05,-9.48921214574181e-05
-2,-7,-0.3319056041256984,-0.0010528969894884352,-0.0018110667066399042
-2,-6,-0.3378752211552046,-0.0029636632721312755,-0.003999822103466379
-2,-5,-0.3453301236248706,-0.005928008665929037,-0.0060752185159112515
-2,-4,-0.3552895912312326,-0.00964894336406909,-0.008187214193301538
-2,-3,-0.36977295789190945,-0.013763300755011627,-0.010327317830459688
-2,-2,-0.39248740082010863,-0.017592880907443924,-0.012187511740535659
-2,-1,-0.4285672329850843,-0.019573172400270716,-0.012447117346410122
-2,0,-0.47972022310559936,-0.016040663562258754,-0.009022275881805649
-2,1,0.4631670816574203,-0.0014313825231570955,-0.003557073927861176
-2,2,0.4044350443174456,-0.002799487204143822,0.0020647378270998175
-2,3,0.35520162833553043,-0.005843671988815735,0.007343951493998693
-2,4,0.31754275133440213,-0.0024838357570527176,0.004081148282170391
-2,5,0.2923980479385622,-0.0010257102806298347,0.0013656315129433319
-2,6,0.2768991376675774,-0.0003152028302622329,-9.40348380773612e-05
-2,7,0.26701039004112054,-0.00029044680501273554,-0.000595669858212364
-2,8,0.26012567419794846,-0.00036353192749427225,-0.0005768794210973322
-2,9,0.2550475110770069,-0.0003208883749051733,-0.0003617713275803301
-2,10,0.2512060151406772,-8.968723366019278e-05,-0.00014855939112752816
-1,-8,-0.3116979828986644,-0.00014674464407126014,-0.0008009394354179774
-1,-7,-0.3148124211719117,-0.0008688500479613796,-0.0024971783539021837
-1,-6,-0.31867408386526025,-0.0027175394955267916,-0.004192812699378015
-1,-5,-0.3234767510851771,-0.005475843419873611,-0.005953525051681171
-1,-4,-0.32980975631829806,-0.009045293763891281,-0.007989813516865533
-1,-3,-0.3393482747722117,-0.013370401660504974,-0.010600517663774995
-1,-2,-0.3566410724564095,-0.01846000436858505,-0.013988936288671882
-1,-1,-0.39270574031623356,-0.024056672331240037,-0.01675387541816766
-1,0,-0.4650125251825824,-0.024930475744883742,-0.013545298923230878
-1,1,0.43345561328908344,-0.00293356456289379,-0.0038838409365763472
-1,2,0.35532275933212126,-0.005773442474086137,0.0071059602108917075
-1,3,0.3060421202567799,-0.0020309432637512174,0.0027389131350392297
-1,4,0.27541150658451996,-0.0003459144044732795,-0.0003188997352733529
-1,5,0.25873774198454585,0.0004393415491602326,-0.0014664695290974514
-1,6,0.2494732153079462,0.0002086831442904947,-0.001521452905243053
-1,7,0.24358909710165472,-0.00022520739975605449,-0.0010970212063053013
-1,8,0.23944876997245093,-0.0005525967638208794,-0.0006095049149356072
-1,9,0.23639536701902705,-0.0004978520768792197,-0.00025610983635977454
-1,10,0.23417197214419344,-0.00010331942760182974,-8.221754564464824e-05
0,-8,-0.2948403079796525,0.00028332137290980265,-0.0009336501081650157
