radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.08092952859540792,0.0007557734521463988,0.08017375514326153,2,True
1.0,0.12391813880322493,0.0012820230990089891,0.12263611570421594,4,True
1.5,0.23613719041200112,0.001354696497845886,0.23478249391415526,10,True
2.0,0.3062043833278422,0.0008843357617669873,0.3053200475660752,18,True
2.5,0.3657446902745185,0.00042064329123306046,0.3653240469832855,30,True
3.0,0.4038933443330095,0.00012450187082602382,0.4037688424621835,40,True
3.5,0.4524407151223955,-6.419795939058932e-05,0.4525049130817861,56,True
4.0,0.48952990314738765,-0.00011072195704138965,0.4896406251044291,72,True
4.5,0.5221007045702534,-5.9351791400730635e-05,0.5221600563616541,90,True
5.0,0.5570456574805895,-6.049554491820036e-05,0.5571061530255078,112,True
5.5,0.5882864186057986,-4.373329030661437e-05,0.5883301518961052,136,True
6.0,0.6116999107655039,-1.3667602430276972e-05,0.6117135783679342,158,True
6.5,0.6409129335277517,-7.141871461492503e-05,0.6409843522423666,188,True
7.0,0.6670168691605285,-0.0001851939561286519,0.6672020631166571,220,True
7.5,0.6907055396011694,-0.00035720407711385595,0.6910627436782832,254,True
8.0,0.710372248121618,-0.0005173991673824219,0.7108896472890005,286,True
