candidate,coordinate_length_scale_m,atomic_cell_area_m2,normal_tangent_GPa,registry_tangent_GPa,coupling_GPa,definition
linear,2.863782463805517e-10,7.023531893869384e-20,148.05736833588296,29.961889690064744,3.3733914441096464e-16,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
angular_tied,2.863782463805517e-10,7.081595628485787e-20,207.69903152237939,32.66578311527257,-3.3773090828696775e-14,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
angular_independent_range,2.863782463805517e-10,7.125998231433982e-20,188.02794469945934,34.354754289843484,2.5689342584226477e-14,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
Mishin_source_rigid,1e-10,7.102490842787125e-20,126.44968004168923,28.25750957688627,-1.855128216131075e-15,"traction per opening strain delta_a/h or shear s/h, fixed area; not bulk Young modulus"
