candidate,path,protocol,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period
linear,direct_110,compression_control,2,-0.5,0.0,stable_local_equilibrium,1.0186296250935811e-14,2,0.8092565813438355,-5.2307385706120677e-17,8.383932508472882e-05,-8.493701729770297e-05,4.835761542230031,-0.0033115366607764,-5.260058528462988e-17
linear,direct_110,compression_control,3,-0.9,0.0,stable_local_equilibrium,4.260480856999038e-15,2,0.8071784476369901,5.0666431947068614e-17,0.0002662019873498416,-0.0002723971016925287,4.998697395575442,-0.005870986826074659,5.095043345643304e-17
linear,direct_110,compression_control,4,-2.0,0.0,stable_local_equilibrium,2.4980018054066022e-15,6,0.8017641634087005,7.022395358899276e-17,0.00124695864217437,-0.001309356304269686,5.448828336015307,-0.012539273191586419,7.061758124435335e-17
linear,direct_110,pure_resolved_shear,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19
linear,direct_110,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,4.246603069191224e-15,1,0.8119483347696671,0.001355028145687249,4.252887222282848e-06,-4.252684499435943e-06,4.631855815779624,3.6536602280074035e-06,0.001362623510583054
linear,direct_110,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,3.6637359812630166e-15,1,0.8119720826962655,0.004066636163713142,3.829790313622141e-05,-3.828146313012531e-05,4.625665527426351,3.290184308439473e-05,0.004089430956323308
linear,direct_110,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,6.8833827526759706e-15,2,0.8121360936380099,0.010872995540638076,0.00027341990262512103,-0.0002725822963412822,4.583125820630043,0.00023489935199131658,0.010933942148208151
linear,direct_110,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,9.492406860545088e-15,2,0.8127191298543357,0.021951112103028938,0.001109187361288524,-0.0010954222944804465,4.434838566832375,0.0009529725613014365,0.022074155086912246
linear,direct_110,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,3.164135620181696e-15,2,0.8137296566399652,0.03346869632380753,0.0025575170783997065,-0.002484510683233669,4.188131629921981,0.002197547412283439,0.0336562990403823
linear,direct_110,pure_resolved_shear,6,0.0,2.0,stable_local_equilibrium,6.661338147750939e-16,4,0.8173648566923032,0.05919159751168498,0.0077646489883146895,-0.007097282243479816,3.3945667541749476,0.0066746959923775885,0.05952338529284494
linear,direct_110,pure_resolved_shear,7,0.0,3.0,stable_local_equilibrium,3.186340080674199e-14,5,0.827878726277159,0.10605406261370912,0.022785753872086013,-0.017156609191511567,1.6933244098696452,0.0196236824595344,0.10664852945692374
linear,direct_110,pure_resolved_shear,8,0.0,4.0,continuation_unresolved_or_branch_lost,0.02206507803450919,3,,,,,,,
linear,direct_110,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19
linear,direct_110,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,4.144254384108592e-15,1,0.8122231085559474,0.0013609869678744733,5.153249878857809e-06,-5.133114174580677e-06,4.6115713167045405,0.00034206779132942976,0.0013686157338689974
linear,direct_110,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,2.606248550307555e-14,1,0.8128003432028271,0.004120789067673136,4.713191044413583e-05,-4.656736435863417e-05,4.564747661037735,0.001052995729943622,0.004143887404580188
linear,direct_110,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,1.3530843112619095e-14,2,0.8143792452595732,0.011269805477548099,0.00034997737107586027,-0.00033817160983624797,4.419258345965805,0.00299758722413715,0.01133297633136332
linear,direct_110,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,8.243405957841787e-15,3,0.8191306152295541,0.030408733624294065,0.0024798705598710917,-0.0022397110930712626,3.889759150581711,0.008849421788488208,0.030579184274069096
linear,direct_110,explicit_45degree_axis,5,2.0,2.0,stable_local_equilibrium,1.3100631690576847e-14,5,0.8324547674450946,0.07565197564419034,0.013885611701745992,-0.01025875677081173,2.30307551121812,0.025259580325540112,0.07607602909424967
linear,direct_110,explicit_45degree_axis,6,4.0,4.0,continuation_unresolved_or_branch_lost,0.027859870303249046,4,,,,,,,
linear,direct_110,explicit_45degree_axis,7,6.0,6.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
linear,direct_110,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19
linear,direct_110,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,8.881784197001252e-15,3,0.8147955487552265,0.005672405962259951,0.00016292001529646846,-0.0001584108559011534,4.417131500690317,0.003510310754511753,0.005704201606695552
linear,direct_110,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,1.2705114738054135e-14,3,0.8178897608919756,0.011920838831952914,0.000692315517347219,-0.0006525698795361688,4.1738465510548375,0.007321173231157739,0.011987658935344082
linear,direct_110,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,3.1780134079895106e-15,3,0.814795548755227,0.005672405962261821,0.00016292001529661336,-0.0001584108559010833,4.417131500690285,0.0035103107545123,0.005704201606697433
linear,direct_110,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,8.298917109073045e-15,3,0.8119453681970723,-1.0306957546801342e-16,-1.8886104021949168e-15,-1.8886104021949168e-15,4.632629651760932,-1.1786658126418301e-13,-1.0364731330897777e-16
linear,shockley_112,normal_tension,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,-1.0457546927602652e-16,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760931,-1.177298450910227e-13,-6.071510585745649e-17
linear,shockley_112,normal_tension,1,0.05,0.0,stable_local_equilibrium,7.984932159921243e-15,1,0.8122201166816563,-3.510869507492945e-17,8.628792706044861e-07,-8.61729142649781e-07,4.612348514533261,0.0003383829691624719,-2.0383634448391326e-17
linear,shockley_112,normal_tension,2,0.15,0.0,stable_local_equilibrium,5.569853631444821e-16,1,0.8127729357959118,-1.5213318411316142e-16,7.807680388095258e-06,-7.776355090627585e-06,4.571803382724511,0.0010192404946915642,-8.832647313761571e-17
linear,shockley_112,normal_tension,3,0.4,0.0,stable_local_equilibrium,7.216449660063518e-16,2,0.8141748219975594,-1.2989110074365272e-16,5.6281147769155025e-05,-5.5673894698955826e-05,4.470539216046593,0.0027458174992015284,-7.541301976638926e-17
linear,shockley_112,normal_tension,4,1.0,0.0,stable_local_equilibrium,1.0547118733938987e-15,3,0.8176617988182476,-3.807699590433199e-17,0.0003638336864894533,-0.00035381208042060866,4.228059782448273,0.007040412871339248,-2.2106989842554173e-17
linear,shockley_112,normal_tension,5,2.0,0.0,stable_local_equilibrium,5.10702591327572e-15,5,0.8239057368844438,-1.5991347728737813e-16,0.001545706588419024,-0.0014573239836501075,3.825513404562126,0.014730509164468077,-9.284360633285642e-17
linear,shockley_112,normal_tension,6,4.0,0.0,stable_local_equilibrium,1.6653345369377348e-15,10,0.838500051578408,-4.4438586110304865e-17,0.007110451913390704,-0.006224342039962456,3.0246335959655,0.032705012456936175,-2.5800443244689143e-17
linear,shockley_112,normal_tension,7,6.0,0.0,stable_local_equilibrium,2.6756374893466273e-14,10,0.857478757766024,-1.3415622012034261e-16,0.019145214553091205,-0.015152597955986155,2.2228969645610777,0.05607937596830891,-7.78892905040983e-17
linear,shockley_112,normal_tension,8,8.0,0.0,stable_local_equilibrium,1.9984014443252818e-15,10,0.885684541981807,-1.3721957715863934e-16,0.0442289883864503,-0.02982926149675698,1.3974220770944237,0.09081790065305555,-7.966783425003594e-17
linear,shockley_112,normal_tension,9,10.0,0.0,continuation_unresolved_or_branch_lost,0.01204198904707554,10,,,,,,,
linear,shockley_112,compression_control,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,-1.0457546927602652e-16,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760931,-1.177298450910227e-13,-6.071510585745649e-17
linear,shockley_112,compression_control,1,-0.1,0.0,stable_local_equilibrium,6.761952109357594e-15,1,0.8113991458169815,-3.6506944710590867e-17,3.4241205250388015e-06,-3.4332036500663124e-06,4.673209204939521,-0.0006727329221661286,-2.1195439312687495e-17
linear,shockley_112,compression_control,2,-0.5,0.0,stable_local_equilibrium,1.0186296250935811e-14,2,0.8092565813438355,-1.5845661645624261e-16,8.383932508472882e-05,-8.493701729770297e-05,4.835761542230041,-0.0033115366607764,-9.199777259962686e-17
linear,shockley_112,compression_control,3,-0.9,0.0,stable_local_equilibrium,4.260480856999038e-15,2,0.8071784476369901,-3.8864389455386495e-17,0.0002662019873498416,-0.0002723971016925287,4.9986973955754435,-0.005870986826074659,-2.256413990972305e-17
linear,shockley_112,compression_control,4,-2.0,0.0,stable_local_equilibrium,2.4980018054066022e-15,6,0.8017641634087005,-1.9298378574594864e-17,0.00124695864217437,-0.001309356304269686,5.4488283360153105,-0.012539273191586419,-1.1204378102680008e-17
linear,shockley_112,pure_resolved_shear,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,-1.0457546927602652e-16,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760931,-1.177298450910227e-13,-6.071510585745649e-17
linear,shockley_112,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,5.578870698741412e-15,1,0.8119483566538114,0.0013626449514999197,4.284807005960505e-06,-4.268575743400974e-06,4.5800716171563725,3.6806129579959988e-06,0.0007911332652791883
linear,shockley_112,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,3.116951141635127e-14,1,0.8119726899136629,0.004136871085321903,3.9183689666339656e-05,-3.871827974669585e-05,4.468527071637194,3.3649698077042754e-05,0.0024018115108908242
linear,shockley_112,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,1.27675647831893e-15,2,0.8121485657538844,0.011408913947696756,0.00029161784760001436,-0.00028129622009906376,4.1511806411803045,0.0002502601340870513,0.00662386143565523
linear,shockley_112,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,1.4738210651898953e-14,2,0.8128374644259132,0.024439250001948052,0.0012818581355336421,-0.001172641949981933,3.5204325426833494,0.0010987145979119213,0.014189098659730153
linear,shockley_112,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,8.881784197001252e-16,2,0.8142424740965214,0.0404226184758165,0.0033054878755350895,-0.002784141746757726,2.70684420511547,0.0028291384978940794,0.02346882664534602
linear,shockley_112,pure_resolved_shear,6,0.0,2.0,continuation_unresolved_or_branch_lost,0.01730413762044475,4,,,,,,,
linear,shockley_112,pure_resolved_shear,7,0.0,3.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
linear,shockley_112,pure_resolved_shear,8,0.0,4.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
linear,shockley_112,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,-1.0457546927602652e-16,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760931,-1.177298450910227e-13,-6.071510585745649e-17
linear,shockley_112,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,2.8397423301740332e-15,1,0.8122231307221981,0.0013686701356509753,5.185587113382554e-06,-5.149143663224718e-06,4.559793621312915,0.00034209509150453024,0.0007946314058667904
linear,shockley_112,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,1.6653345369377348e-15,1,0.8128009745567027,0.004192908239044342,4.8053408770842095e-05,-4.701584084517975e-05,4.407644527935397,0.0010537733116632222,0.0024343459259287153
linear,shockley_112,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,3.400058012914542e-16,2,0.8143931492789048,0.01184715585917543,0.0003702927056853937,-0.0003475469158478387,3.9870486238119445,0.0030147115527881393,0.006878298773883857
linear,shockley_112,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,1.3600232051658168e-15,3,0.8194893823675786,0.035816492580530136,0.003004761712385281,-0.0024387547375722338,2.6872658920517623,0.009291282967918445,0.020794572125991027
linear,shockley_112,explicit_45degree_axis,5,2.0,2.0,continuation_unresolved_or_branch_lost,0.02825544919817033,4,,,,,,,
linear,shockley_112,explicit_45degree_axis,6,4.0,4.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
linear,shockley_112,explicit_45degree_axis,7,6.0,6.0,not_evaluated_after_branch_loss,nan,0,,,,,,,
linear,shockley_112,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,-1.0457546927602652e-16,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760931,-1.177298450910227e-13,-6.071510585745649e-17
linear,shockley_112,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,7.313594174718219e-15,3,0.8147972165827101,0.005810840803186046,0.00016535732519940807,-0.00015955408279472063,4.206481935401233,0.003512364867447045,0.003373695733126846
linear,shockley_112,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,3.1363800445660672e-15,3,0.8179062586909287,0.012569894893442818,0.0007164633318365674,-0.0006630864426494301,3.7411413938091926,0.007341492084616693,0.007297911301340331
linear,shockley_112,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,2.1479346079544825e-14,3,0.814797216582709,0.0058108408031808,0.0001653573251976745,-0.00015955408279625283,4.206481935401524,0.003512364867445678,0.0033736957331238007
linear,shockley_112,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,7.369967343494552e-15,3,0.8119453681970721,-1.59047641203736e-15,-1.904994728823889e-15,-1.904994728823889e-15,4.632629651761021,-1.1814005361050362e-13,-9.234091359011786e-16
angular_tied,direct_110,normal_tension,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0
angular_tied,direct_110,normal_tension,1,0.05,0.0,stable_local_equilibrium,5.064525188114288e-15,1,0.8154911744566332,-9.093783277885616e-17,6.221750567039308e-07,-6.216295323321766e-07,5.060331615113843,0.00024104981547241666,-9.107189620137626e-17
angular_tied,direct_110,normal_tension,2,0.15,0.0,stable_local_equilibrium,3.479855292809475e-15,1,0.8158857870468352,-7.818125633980871e-17,5.619333223973019e-06,-5.604514996393807e-06,5.0379433571168555,0.0007250620572444533,-7.829651361482345e-17
angular_tied,direct_110,normal_tension,3,0.4,0.0,stable_local_equilibrium,2.2967738821932926e-15,2,0.8168815620769804,3.103350007629682e-17,4.031655733757995e-05,-4.003128259146986e-05,4.9820541341148505,0.0019464303475831687,3.107925064133529e-17
angular_tied,direct_110,normal_tension,4,1.0,0.0,stable_local_equilibrium,4.829470157119431e-15,3,0.8193274414658896,-8.286721604633745e-17,0.0002575459732206065,-0.00025291994895279535,4.8483811554961616,0.004946424761152071,-8.298938151101156e-17
angular_tied,direct_110,normal_tension,5,2.0,0.0,stable_local_equilibrium,9.325873406851315e-15,5,0.8235941053410323,-8.65105726615665e-17,0.0010702787870976985,-0.0010307909008736343,4.626946773145602,0.010179703167293013,-8.663810927752466e-17
angular_tied,direct_110,normal_tension,6,4.0,0.0,stable_local_equilibrium,6.217248937900877e-15,10,0.8329710331479371,-5.610591015814871e-17,0.0046571312800863076,-0.0042926867870138425,4.188275653366341,0.02168097799086393,-5.618862326126058e-17
angular_tied,direct_110,normal_tension,7,6.0,0.0,stable_local_equilibrium,5.551115123125783e-16,10,0.8438133738554859,-7.158606651464292e-17,0.011555656703769436,-0.010103529112921165,3.752750430844942,0.03497965563627409,-7.169160095271386e-17
angular_tied,direct_110,normal_tension,8,8.0,0.0,stable_local_equilibrium,5.551115123125783e-15,10,0.8567964374991309,1.4798458464839837e-17,0.023114874192727296,-0.01891107855085974,3.3151629149017614,0.050904037917165516,1.4820274819256845e-17
angular_tied,direct_110,normal_tension,9,10.0,0.0,stable_local_equilibrium,1.9539925233402755e-14,10,0.8733005421546031,-1.3600153544621325e-17,0.04201468237823573,-0.03140844567259918,2.864141557664421,0.07114715456138097,-1.3620203320113829e-17
angular_tied,direct_110,compression_control,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0
angular_tied,direct_110,compression_control,1,-0.1,0.0,stable_local_equilibrium,1.665854953980528e-14,1,0.8149031385051165,-9.241844288639866e-17,2.475674952575124e-06,-2.48000063740459e-06,5.093949382175116,-0.0004802059330845143,-9.255468907105824e-17
angular_tied,direct_110,compression_control,2,-0.5,0.0,stable_local_equilibrium,4.107825191113079e-15,2,0.813357248078232,-7.086424276261815e-17,6.104431045324324e-05,-6.157249589401133e-05,5.18380782575178,-0.0023763184992529993,-7.096871306533754e-17
angular_tied,direct_110,compression_control,3,-0.9,0.0,stable_local_equilibrium,2.9837243786801082e-15,2,0.8118424931708971,-1.9406665258694325e-17,0.0001951309668625023,-0.00019814147042917878,5.273980262611708,-0.004234241780562958,-1.943527517697344e-17
angular_tied,direct_110,compression_control,4,-2.0,0.0,stable_local_equilibrium,4.496403249731884e-15,6,0.8078265110051199,-8.790130758401824e-17,0.0009297627125722764,-0.0009608519325864234,5.523637416026822,-0.009160046428557663,-8.803089446528211e-17
angular_tied,direct_110,pure_resolved_shear,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0
angular_tied,direct_110,pure_resolved_shear,1,0.0,0.05,stable_local_equilibrium,6.418205810571065e-15,1,0.8152960262755291,0.0012479560774461755,3.9491529395185e-06,-3.949082226626251e-06,5.071230920029574,1.6907302349648476e-06,0.001249795853673349
angular_tied,direct_110,pure_resolved_shear,2,0.0,0.15,stable_local_equilibrium,2.350062418970955e-15,1,0.8153070563472633,0.0037444049054091897,3.5550019192674275e-05,-3.5544287012497384e-05,5.068815693390188,1.5219669451633224e-05,0.0037499250252710846
angular_tied,direct_110,pure_resolved_shear,3,0.0,0.4,stable_local_equilibrium,2.8449465006019636e-15,2,0.8153830099899836,0.009994945276495816,0.0002531748962332765,-0.00025288412102354794,5.052202427011977,0.00010838064250871889,0.010009680140201297
angular_tied,direct_110,pure_resolved_shear,4,0.0,0.8,stable_local_equilibrium,1.1201976846120232e-14,2,0.8156498462516556,0.02005950635285832,0.0010179947981325478,-0.0010132907748773138,4.9940866959380275,0.0004356687737156382,0.02008907871007809
angular_tied,direct_110,pure_resolved_shear,5,0.0,1.2,stable_local_equilibrium,5.523359547510154e-15,2,0.8161005723783358,0.030267240782535055,0.0023108455536367044,-0.0022865813561948954,4.896788897499245,0.0009885070977235437,0.030311861703944242
angular_tied,direct_110,pure_resolved_shear,6,0.0,2.0,stable_local_equilibrium,2.1163626406917047e-15,4,0.817597407459925,0.051455109581643566,0.006612817848904567,-0.0064134276518902225,4.581197906200094,0.002824450809078931,0.05153096632779495
angular_tied,direct_110,pure_resolved_shear,7,0.0,3.0,stable_local_equilibrium,1.4502288259166107e-14,5,0.8208108342005144,0.08063845606380188,0.01589087094399203,-0.014730470669092496,3.9396047551967093,0.00676588075607232,0.08075733582018381
angular_tied,direct_110,pure_resolved_shear,8,0.0,4.0,stable_local_equilibrium,4.6351811278100286e-15,5,0.8262820550007599,0.1163399607244817,0.03181139180595395,-0.02709326906335502,2.944340799160727,0.013476608975364492,0.11651147276555385
angular_tied,direct_110,explicit_45degree_axis,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0
angular_tied,direct_110,explicit_45degree_axis,1,0.05,0.05,stable_local_equilibrium,1.254465281652628e-14,1,0.8154925584259178,0.0012507185546002456,4.588829051865218e-06,-4.579453300846479e-06,5.060029184646824,0.00024274732359208642,0.0012525624033584062
angular_tied,direct_110,explicit_45degree_axis,2,0.15,0.15,stable_local_equilibrium,5.946632075648495e-15,1,0.815898345783409,0.003769377433935243,4.164493175243626e-05,-4.1385821689683415e-05,5.035211342041199,0.0007404659809758186,0.0037749343690866703
angular_tied,direct_110,explicit_45degree_axis,3,0.4,0.4,stable_local_equilibrium,1.464800503114816e-14,2,0.8169728279061929,0.010174847240979416,0.0003026742987514562,-0.0002974621891020562,4.962437007604773,0.0020583724895500634,0.010189847321837536
angular_tied,direct_110,explicit_45degree_axis,4,1.0,1.0,stable_local_equilibrium,6.716849298982197e-15,3,0.8199326518368175,0.026314566533193508,0.0020061814105298667,-0.001911755855410808,4.72254039611198,0.005688745801204347,0.026353360297502276
angular_tied,direct_110,explicit_45degree_axis,5,2.0,2.0,stable_local_equilibrium,4.884981308350689e-15,5,0.8263439275712134,0.056742986885814035,0.009081096191235734,-0.008081022698219425,4.094676014043473,0.013552498803193055,0.056826639187540044
angular_tied,direct_110,explicit_45degree_axis,6,4.0,4.0,stable_local_equilibrium,2.9976021664879227e-15,10,0.8521722952487305,0.16049720577744217,0.06130814477380733,-0.03862569325673118,1.3383321658771408,0.04523229425652022,0.1607338158225019
angular_tied,direct_110,explicit_45degree_axis,7,6.0,6.0,continuation_unresolved_or_branch_lost,0.022424371850598535,2,,,,,,,
angular_tied,direct_110,quasistatic_unload,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0
angular_tied,direct_110,quasistatic_unload,1,0.5,0.2,stable_local_equilibrium,7.327471962526033e-15,3,0.8173066119342111,0.005105783784044315,0.00012931330337306374,-0.00012727936535661557,4.954810008527976,0.0024677754322845694,0.005113310891605821
angular_tied,direct_110,quasistatic_unload,2,1.0,0.4,stable_local_equilibrium,3.1363800445660672e-15,3,0.8194233583014138,0.010456017144687522,0.0005345542175161096,-0.0005174565115307175,4.828311907969848,0.005064071596905447,0.010471431735089678
angular_tied,direct_110,quasistatic_unload,3,0.5,0.2,stable_local_equilibrium,1.4099832412739488e-14,3,0.8173066119342105,0.005105783784044337,0.00012931330337512953,-0.0001272793653545152,4.95481000852801,0.0024677754322838885,0.005113310891605843
angular_tied,direct_110,quasistatic_unload,4,0.0,0.0,stable_local_equilibrium,1.5523575100150174e-15,3,0.8152946478322175,-8.616796508300784e-18,-5.752667405093874e-16,-5.752667405093874e-16,5.071532801199672,-1.3617445270579445e-16,-8.629499661606311e-18
angular_tied,shockley_112,normal_tension,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.0715328011996625,0.0,0.0
angular_tied,shockley_112,normal_tension,1,0.05,0.0,stable_local_equilibrium,5.078402975922103e-15,1,0.8154911744566332,-1.1497368093933652e-16,6.221750567039335e-07,-6.216295323321739e-07,5.0603316151138475,0.00024104981547241666,-6.647794525684502e-17
angular_tied,shockley_112,normal_tension,2,0.15,0.0,stable_local_equilibrium,3.479855292809475e-15,1,0.8158857870468352,-8.960584129235049e-17,5.619333223973019e-06,-5.604514996393807e-06,5.0379433571168555,0.0007250620572444533,-5.1810224422312864e-17
angular_tied,shockley_112,normal_tension,3,0.4,0.0,stable_local_equilibrium,2.3037127760972e-15,2,0.8168815620769804,-1.1403255851904606e-16,4.0316557337579955e-05,-4.0031282591469854e-05,4.982054134114854,0.0019464303475831687,-6.593378693969879e-17
angular_tied,shockley_112,normal_tension,4,1.0,0.0,stable_local_equilibrium,4.85722573273506e-15,3,0.8193274414658896,-3.075965622026635e-17,0.0002575459732206064,-0.00025291994895279546,4.848381155496158,0.004946424761152071,-1.7785276818345546e-17
angular_tied,shockley_112,normal_tension,5,2.0,0.0,stable_local_equilibrium,9.325873406851315e-15,5,0.8235941053410323,-8.700157968964237e-17,0.0010702787870976985,-0.0010307909008736343,4.626946773145602,0.010179703167293013,-5.030443667293498e-17
angular_tied,shockley_112,normal_tension,6,4.0,0.0,stable_local_equilibrium,6.217248937900877e-15,10,0.8329710331479371,-9.210843457908647e-17,0.0046571312800863076,-0.0042926867870138425,4.18827565336634,0.02168097799086393,-5.325722740731395e-17
angular_tied,shockley_112,normal_tension,7,6.0,0.0,stable_local_equilibrium,5.551115123125783e-16,10,0.8438133738554859,-1.3113470792885318e-16,0.011555656703769436,-0.010103529112921165,3.7527504308449435,0.03497965563627409,-7.582227396517213e-17
