candidate,protocol,traction_step_GPa,step,normal_traction_GPa,shear_traction_GPa,status,force_residual_ev_coordinate,substeps,a,s,energy_ev_cell,loaded_energy_ev_cell,min_hessian_eigenvalue,normal_strain,slip_over_period,a_error_angstrom,s_error_angstrom
linear,normal,0.1,3,0.4,0.0,stable_local_equilibrium,8.631984016460592e-15,3,0.8141748219975593,-4.308001887837717e-17,5.62811477685849e-05,-5.567389469952038e-05,4.470539216046594,0.002745817499201392,-4.3321496123068264e-17,3.179437228834644e-16,3.2374852758767175e-17
linear,normal,0.1,4,1.0,0.0,stable_local_equilibrium,3.0808688933348094e-15,6,0.8176617988182481,3.3266047016616796e-17,0.00036383368648958635,-0.00035381208042053135,4.2280597824482475,0.007040412871339795,3.34525138191968e-17,1.2717748915338577e-15,4.587680498757148e-18
linear,normal,0.1,5,2.0,0.0,stable_local_equilibrium,3.3306690738754696e-15,10,0.823905736884444,-4.41873042141168e-17,0.0015457065884168961,-0.0014573239836522913,3.82551340456211,0.014730509164468351,-4.443498814624497e-17,1.2717748915338577e-15,-2.6232585599898566e-16
linear,normal,0.1,6,4.0,0.0,stable_local_equilibrium,5.10702591327572e-15,20,0.8385000515784076,-4.95961075967772e-17,0.007110451913390475,-0.006224342039962461,3.0246335959655193,0.03270501245693563,-4.987410959681542e-17,0.0,-2.976274978469312e-17
linear,normal,0.05,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19,0.0,0.0
linear,normal,0.05,1,0.05,0.0,stable_local_equilibrium,7.984932159921243e-15,1,0.8122201166816563,3.8624459648511255e-18,8.628792706044861e-07,-8.61729142649781e-07,4.612348514533257,0.0003383829691624719,3.884096206277288e-18,0.0,0.0
linear,normal,0.05,2,0.15,0.0,stable_local_equilibrium,6.106226635438361e-15,2,0.8127729357959117,-5.573279261864464e-17,7.807680388239566e-06,-7.776355090481187e-06,4.571803382724516,0.0010192404946914276,-5.604519269531327e-17,0.0,0.0
linear,normal,0.05,3,0.4,0.0,stable_local_equilibrium,2.5673907444456745e-15,5,0.8141748219975592,-5.4384946249063726e-17,5.628114776859205e-05,-5.567389469950766e-05,4.4705392160466095,0.002745817499201255,-5.4689791216981994e-17,0.0,0.0
linear,normal,0.05,4,1.0,0.0,stable_local_equilibrium,1.0547118733938987e-15,12,0.8176617988182476,3.16640815891657e-17,0.0003638336864894533,-0.00035381208042060866,4.228059782448271,0.007040412871339248,3.184156886463353e-17,0.0,0.0
linear,normal,0.05,5,2.0,0.0,stable_local_equilibrium,4.3298697960381105e-15,20,0.8239057368844436,4.74138768512899e-17,0.0015457065884167632,-0.0014573239836523128,3.8255134045621406,0.014730509164467803,4.7679646752052855e-17,0.0,0.0
linear,normal,0.05,6,4.0,0.0,stable_local_equilibrium,5.10702591327572e-15,40,0.8385000515784076,-3.920329663405376e-17,0.007110451913390475,-0.006224342039962461,3.0246335959655193,0.03270501245693563,-3.9423043614219334e-17,0.0,0.0
linear,mixed,0.2,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19,0.0,0.0
linear,mixed,0.2,1,0.5,0.2,stable_local_equilibrium,8.881784197001252e-15,3,0.8147955487552265,0.005672405962259951,0.00016292001529646846,-0.0001584108559011534,4.417131500690317,0.003510310754511753,0.005704201606695552,0.0,-5.8422159079836586e-15
linear,mixed,0.2,2,1.0,0.4,stable_local_equilibrium,1.2705114738054135e-14,3,0.8178897608919756,0.011920838831952914,0.000692315517347219,-0.0006525698795361688,4.1738465510548375,0.007321173231157739,0.011987658935344082,-3.815324674601572e-15,-9.31972537702155e-15
linear,mixed,0.2,3,0.0,0.0,stable_local_equilibrium,1.0103029524088925e-14,5,0.8119453681970723,-2.96505516040897e-16,-1.8335448844638508e-15,-1.8335448844638508e-15,4.632629651760932,-1.1786658126418301e-13,-2.981675240184563e-16,6.358874457669288e-16,-9.369896755688775e-16
linear,mixed,0.1,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19,0.0,0.0
linear,mixed,0.1,1,0.5,0.2,stable_local_equilibrium,8.618106228652778e-15,5,0.8147955487552268,0.005672405962262056,0.00016292001529615247,-0.00015841085590153616,4.417131500690314,0.003510310754512026,0.005704201606697669,6.358874457669288e-16,1.8629515012702993e-16
linear,mixed,0.1,2,1.0,0.4,stable_local_equilibrium,4.718447854656915e-16,5,0.8178897608919766,0.011920838831956056,0.0006923155173513323,-0.0006525698795323386,4.17384655105476,0.00732117323115897,0.01198765893534724,-9.53831168650393e-16,-3.2291159355351853e-16
linear,mixed,0.1,3,0.0,0.0,stable_local_equilibrium,3.3584246494910985e-15,10,0.8119453681970721,-2.0989064290221358e-17,-1.904994728823889e-15,-1.904994728823889e-15,4.632629651760953,-1.1814005361050362e-13,-2.11067146893021e-17,0.0,-1.479704925553737e-16
linear,mixed,0.05,0,0.0,0.0,stable_local_equilibrium,2.55351295663786e-15,1,0.8119453681970724,4.273752616401591e-19,-1.6945155598909713e-15,-1.6945155598909713e-15,4.632629651760924,-1.177298450910227e-13,4.297708362781684e-19,0.0,0.0
linear,mixed,0.05,1,0.5,0.2,stable_local_equilibrium,2.3037127760972e-15,10,0.8147955487552265,0.005672405962261991,0.00016292001529648504,-0.00015841085590118803,4.417131500690314,0.003510310754511753,0.0057042016066976035,0.0,0.0
linear,mixed,0.05,2,1.0,0.4,stable_local_equilibrium,7.049916206369744e-15,10,0.817889760891977,0.011920838831956168,0.0006923155173496414,-0.0006525698795340768,4.173846551054733,0.00732117323115938,0.011987658935347355,0.0,0.0
linear,mixed,0.05,3,0.0,0.0,stable_local_equilibrium,3.3584246494910985e-15,20,0.8119453681970721,3.0680535068503734e-17,-1.904994728823889e-15,-1.904994728823889e-15,4.632629651760953,-1.1814005361050362e-13,3.0852509252055205e-17,0.0,0.0
angular_tied,normal,0.2,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,normal,0.2,1,0.05,0.0,stable_local_equilibrium,5.064525188114288e-15,1,0.8154911744566332,-9.093783277885616e-17,6.221750567039308e-07,-6.216295323321766e-07,5.060331615113843,0.00024104981547241666,-9.107189620137626e-17,0.0,0.0
angular_tied,normal,0.2,2,0.15,0.0,stable_local_equilibrium,3.479855292809475e-15,1,0.8158857870468352,-7.818125633980871e-17,5.619333223973019e-06,-5.604514996393807e-06,5.0379433571168555,0.0007250620572444533,-7.829651361482345e-17,6.358874457669288e-16,-2.010906470802189e-16
angular_tied,normal,0.2,3,0.4,0.0,stable_local_equilibrium,2.2967738821932926e-15,2,0.8168815620769804,3.103350007629682e-17,4.031655733757995e-05,-4.003128259146986e-05,4.9820541341148505,0.0019464303475831687,3.107925064133529e-17,9.53831168650393e-16,3.435903715437869e-16
angular_tied,normal,0.2,4,1.0,0.0,stable_local_equilibrium,4.829470157119431e-15,3,0.8193274414658896,-8.286721604633745e-17,0.0002575459732206065,-0.00025291994895279535,4.8483811554961616,0.004946424761152071,-8.298938151101156e-17,-6.358874457669288e-16,-6.787835434602147e-17
angular_tied,normal,0.2,5,2.0,0.0,stable_local_equilibrium,9.325873406851315e-15,5,0.8235941053410323,-8.65105726615665e-17,0.0010702787870976985,-0.0010307909008736343,4.626946773145602,0.010179703167293013,-8.663810927752466e-17,9.53831168650393e-16,-2.3473963253033536e-16
angular_tied,normal,0.2,6,4.0,0.0,stable_local_equilibrium,6.217248937900877e-15,10,0.8329710331479371,-5.610591015814871e-17,0.0046571312800863076,-0.0042926867870138425,4.188275653366341,0.02168097799086393,-5.618862326126058e-17,6.358874457669288e-16,7.150380013060859e-17
angular_tied,normal,0.1,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,normal,0.1,1,0.05,0.0,stable_local_equilibrium,5.064525188114288e-15,1,0.8154911744566332,-9.093783277885616e-17,6.221750567039308e-07,-6.216295323321766e-07,5.060331615113843,0.00024104981547241666,-9.107189620137626e-17,0.0,0.0
angular_tied,normal,0.1,2,0.15,0.0,stable_local_equilibrium,3.479855292809475e-15,1,0.8158857870468352,-7.818125633980871e-17,5.619333223973019e-06,-5.604514996393807e-06,5.0379433571168555,0.0007250620572444533,-7.829651361482345e-17,6.358874457669288e-16,-2.010906470802189e-16
angular_tied,normal,0.1,3,0.4,0.0,stable_local_equilibrium,9.076073226310655e-15,3,0.81688156207698,-7.906601010671572e-17,4.031655733748465e-05,-4.003128259154829e-05,4.982054134114872,0.0019464303475827602,-7.918257171365102e-17,0.0,2.8289325008098654e-17
angular_tied,normal,0.1,4,1.0,0.0,stable_local_equilibrium,1.1657341758564144e-15,6,0.8193274414658901,-7.669284664601974e-17,0.0002575459732205031,-0.00025291994895295506,4.848381155496137,0.004946424761152615,-7.680590966049885e-17,6.358874457669288e-16,-5.019630353233422e-17
angular_tied,normal,0.1,5,2.0,0.0,stable_local_equilibrium,9.992007221626409e-16,10,0.8235941053410321,-6.430631104096134e-17,0.0010702787870967047,-0.0010307909008745722,4.626946773145601,0.01017970316729274,-6.440111343380876e-17,3.179437228834644e-16,-1.7115145747949646e-16
angular_tied,normal,0.1,6,4.0,0.0,stable_local_equilibrium,1.5543122344752192e-15,20,0.8329710331479369,-5.759330790438382e-17,0.004657131280085127,-0.00429268678701491,4.188275653366349,0.021680977990863656,-5.76782137761863e-17,0.0,6.724421654823664e-17
angular_tied,normal,0.05,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,normal,0.05,1,0.05,0.0,stable_local_equilibrium,5.064525188114288e-15,1,0.8154911744566332,-9.093783277885616e-17,6.221750567039308e-07,-6.216295323321766e-07,5.060331615113843,0.00024104981547241666,-9.107189620137626e-17,0.0,0.0
angular_tied,normal,0.05,2,0.15,0.0,stable_local_equilibrium,1.1560197243909442e-14,2,0.815885787046835,-7.962708100987182e-18,5.619333219782276e-06,-5.604515000580334e-06,5.037943357116866,0.0007250620572441809,-7.974446976523649e-18,0.0,0.0
angular_tied,normal,0.05,3,0.4,0.0,stable_local_equilibrium,9.076073226310655e-15,5,0.81688156207698,-8.894431803185979e-17,4.031655733748465e-05,-4.003128259154829e-05,4.982054134114872,0.0019464303475827602,-8.907544255203684e-17,0.0,0.0
angular_tied,normal,0.05,4,1.0,0.0,stable_local_equilibrium,3.941291737419306e-15,12,0.8193274414658899,-5.916487300739664e-17,0.00025754597321980225,-0.0002529199489536277,4.848381155496149,0.004946424761152343,-5.925209573006288e-17,0.0,0.0
angular_tied,normal,0.05,5,2.0,0.0,stable_local_equilibrium,5.162537064506978e-15,20,0.823594105341032,-4.5421845255475126e-18,0.001070278787098289,-0.0010307909008729597,4.626946773145613,0.010179703167292605,-4.5488807572984235e-18,0.0,0.0
angular_tied,normal,0.05,6,4.0,0.0,stable_local_equilibrium,1.5543122344752192e-15,40,0.8329710331479369,-8.107421729541335e-17,0.004657131280085127,-0.00429268678701491,4.188275653366349,0.021680977990863656,-8.119373946475286e-17,0.0,0.0
angular_tied,mixed,0.2,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,mixed,0.2,1,0.5,0.2,stable_local_equilibrium,7.327471962526033e-15,3,0.8173066119342111,0.005105783784044315,0.00012931330337306374,-0.00012727936535661557,4.954810008527976,0.0024677754322845694,0.005113310891605821,3.179437228834644e-16,-1.3910037876151568e-16
angular_tied,mixed,0.2,2,1.0,0.4,stable_local_equilibrium,3.1363800445660672e-15,3,0.8194233583014138,0.010456017144687522,0.0005345542175161096,-0.0005174565115307175,4.828311907969848,0.005064071596905447,0.010471431735089678,-6.358874457669288e-16,-6.756304111273618e-16
angular_tied,mixed,0.2,3,0.0,0.0,stable_local_equilibrium,5.117109097592929e-16,5,0.8152946478322174,-5.538904781816582e-17,-7.004341252786022e-16,-7.004341252786022e-16,5.0715328011996785,-2.723489054115889e-16,-5.547070410019633e-17,-3.179437228834644e-16,-1.8450015543408517e-16
angular_tied,mixed,0.1,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,mixed,0.1,1,0.5,0.2,stable_local_equilibrium,6.8833827526759706e-15,5,0.817306611934211,0.005105783784044447,0.00012931330337254766,-0.00012727936535712796,4.954810008527978,0.0024677754322844333,0.0051133108916059525,0.0,2.3845779216259826e-16
angular_tied,mixed,0.1,2,1.0,0.4,stable_local_equilibrium,5.551115123125783e-16,5,0.8194233583014139,0.010456017144687666,0.0005345542175171049,-0.0005174565115297435,4.828311907969841,0.005064071596905583,0.010471431735089822,-3.179437228834644e-16,-2.6329714551286892e-16
angular_tied,mixed,0.1,3,0.0,0.0,stable_local_equilibrium,1.552253521763824e-15,10,0.8152946478322175,-9.616811198280947e-17,-5.169592918243045e-16,-5.169592918243045e-16,5.071532801199671,-1.3617445270579445e-16,-9.630988604796742e-17,0.0,-3.0128252427919164e-16
angular_tied,mixed,0.05,0,0.0,0.0,stable_local_equilibrium,6.217209420084407e-15,1,0.8152946478322176,0.0,5.618659485765341e-40,5.618659485765341e-40,5.071532801199665,0.0,0.0,0.0,0.0
angular_tied,mixed,0.05,1,0.5,0.2,stable_local_equilibrium,7.757683384568281e-15,10,0.817306611934211,0.005105783784044363,0.0001293133033725471,-0.00012727936535712641,4.9548100085279785,0.0024677754322844333,0.005113310891605869,0.0,0.0
angular_tied,mixed,0.05,2,1.0,0.4,stable_local_equilibrium,5.578870698741412e-15,10,0.819423358301414,0.010456017144687758,0.0005345542175140935,-0.0005174565115327736,4.828311907969832,0.005064071596905719,0.010471431735089914,0.0,0.0
angular_tied,mixed,0.05,3,0.0,0.0,stable_local_equilibrium,1.5523575100150174e-15,20,0.8152946478322175,9.036290965742179e-18,-5.752667405093874e-16,-5.752667405093874e-16,5.071532801199672,-1.3617445270579445e-16,9.049612551013525e-18,0.0,0.0
angular_independent_range,normal,0.2,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,normal,0.2,1,0.05,0.0,stable_local_equilibrium,4.467780312378267e-15,1,0.8180644498348346,-2.3778341610238255e-17,6.938399029332833e-07,-6.931814300100949e-07,5.338469291756942,0.000266296776993742,-2.3739088971936185e-17,0.0,0.0
angular_independent_range,normal,0.2,2,0.15,0.0,stable_local_equilibrium,3.434752482434078e-16,1,0.8185019008879352,-4.95683282373449e-17,6.2684187718344854e-06,-6.250523993862993e-06,5.314512079285919,0.0008011782829611926,-4.9486502191970024e-17,1.2717748915338577e-15,-3.93617684969763e-16
angular_independent_range,normal,0.2,3,0.4,0.0,stable_local_equilibrium,6.411537967210279e-15,2,0.8196066362079454,6.184262090440562e-17,4.5006960612600663e-05,-4.4662003668379836e-05,5.25464097178569,0.002151963673633604,6.174053279120568e-17,3.179437228834644e-16,2.644754736478899e-16
angular_independent_range,normal,0.2,4,1.0,0.0,stable_local_equilibrium,5.9119376061289586e-15,3,0.8223255513598912,1.107663854146518e-16,0.0002880497930685687,-0.0002824373737846368,5.111051873223347,0.005476444025807261,1.1058353528431148e-16,1.2717748915338577e-15,-9.738917243473024e-18
angular_independent_range,normal,0.2,5,2.0,0.0,stable_local_equilibrium,1.8318679906315083e-15,5,0.8270881104990044,-2.1015020890275462e-17,0.0012012059083328678,-0.001153005628259566,4.871875033151861,0.011299735080960764,-2.098032986650948e-17,6.358874457669288e-16,-3.248043717819024e-17
angular_independent_range,normal,0.2,6,4.0,0.0,stable_local_equilibrium,7.882583474838611e-15,10,0.8376556230827317,-4.522449043268745e-17,0.005271998771482944,-0.004820462183037778,4.3923463859267455,0.02422087678367532,-4.514983507637844e-17,3.179437228834644e-16,-1.9263254037317545e-17
angular_independent_range,normal,0.1,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,normal,0.1,1,0.05,0.0,stable_local_equilibrium,4.467780312378267e-15,1,0.8180644498348346,-2.3778341610238255e-17,6.938399029332833e-07,-6.931814300100949e-07,5.338469291756942,0.000266296776993742,-2.3739088971936185e-17,0.0,0.0
angular_independent_range,normal,0.1,2,0.15,0.0,stable_local_equilibrium,3.434752482434078e-16,1,0.8185019008879352,-4.95683282373449e-17,6.2684187718344854e-06,-6.250523993862993e-06,5.314512079285919,0.0008011782829611926,-4.9486502191970024e-17,1.2717748915338577e-15,-3.93617684969763e-16
angular_independent_range,normal,0.1,3,0.4,0.0,stable_local_equilibrium,6.58501031480796e-15,3,0.8196066362079455,3.967556901198948e-17,4.5006960612017864e-05,-4.46620036689683e-05,5.254640971785693,0.0021519636736337397,3.961007366393771e-17,6.358874457669288e-16,2.0099385916412164e-16
angular_independent_range,normal,0.1,4,1.0,0.0,stable_local_equilibrium,5.9119376061289586e-15,6,0.8223255513598912,4.997541139069885e-17,0.0002880497930685687,-0.0002824373737846368,5.111051873223347,0.005476444025807261,4.98929133435486e-17,1.2717748915338577e-15,-1.838310426109262e-16
angular_independent_range,normal,0.1,5,2.0,0.0,stable_local_equilibrium,6.217248937900877e-15,10,0.8270881104990045,-5.67266691819399e-17,0.0012012059083327646,-0.0011530056282596974,4.871875033151851,0.0112997350809609,-5.663302634241903e-17,9.53831168650393e-16,-1.347508293094491e-16
angular_independent_range,normal,0.1,6,4.0,0.0,stable_local_equilibrium,3.4416913763379853e-15,20,0.8376556230827316,5.350185278877039e-17,0.005271998771482957,-0.004820462183037708,4.3923463859267535,0.024220876783675186,5.3413533388265866e-17,0.0,2.634675163959381e-16
angular_independent_range,normal,0.05,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,normal,0.05,1,0.05,0.0,stable_local_equilibrium,4.467780312378267e-15,1,0.8180644498348346,-2.3778341610238255e-17,6.938399029332833e-07,-6.931814300100949e-07,5.338469291756942,0.000266296776993742,-2.3739088971936185e-17,0.0,0.0
angular_independent_range,normal,0.05,2,0.15,0.0,stable_local_equilibrium,5.748873599387139e-15,2,0.8185019008879347,8.787845410194876e-17,6.268418771924095e-06,-6.2505239937648985e-06,5.314512079285942,0.0008011782829606496,8.773338674485757e-17,0.0,0.0
angular_independent_range,normal,0.05,3,0.4,0.0,stable_local_equilibrium,2.518818487118324e-15,5,0.8196066362079453,-3.050918199630896e-17,4.50069606124021e-05,-4.466200366857275e-05,5.254640971785698,0.0021519636736334682,-3.04588182701323e-17,0.0,0.0
angular_independent_range,normal,0.05,4,1.0,0.0,stable_local_equilibrium,4.3021142204224816e-15,12,0.8223255513598907,1.1416710364886137e-16,0.0002880497930689267,-0.0002824373737842223,5.111051873223364,0.005476444025806718,1.1397863970553935e-16,0.0,0.0
angular_independent_range,normal,0.05,5,2.0,0.0,stable_local_equilibrium,4.052314039881821e-15,20,0.8270881104990042,-9.673224650965846e-18,0.0012012059083312274,-0.0011530056282611496,4.871875033151872,0.011299735080960494,-9.65725635533519e-18,0.0,0.0
angular_independent_range,normal,0.05,6,4.0,0.0,stable_local_equilibrium,3.4416913763379853e-15,40,0.8376556230827316,-3.849798299688183e-17,0.005271998771482957,-0.004820462183037708,4.3923463859267535,0.024220876783675186,-3.84344315757312e-17,0.0,0.0
angular_independent_range,mixed,0.2,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,mixed,0.2,1,0.5,0.2,stable_local_equilibrium,2.7755575615628914e-15,3,0.8200753606299758,0.004871628958834008,0.00013407821084681542,-0.0001319614897601299,5.225514601071266,0.0027250838500792753,0.004863587006514648,1.2717748915338577e-15,-1.5648792610670513e-16
angular_independent_range,mixed,0.2,2,1.0,0.4,stable_local_equilibrium,1.329492071988625e-14,3,0.8224190397916881,0.009980792737807215,0.0005543712741090819,-0.000536534760439209,5.089821638529975,0.005590754490568149,0.009964316717160915,1.907662337300786e-15,1.440682494315698e-16
angular_independent_range,mixed,0.2,3,0.0,0.0,stable_local_equilibrium,1.7562404210680714e-15,5,0.8178466599052261,6.670655599092652e-17,8.920393584242057e-16,8.920393584242057e-16,5.350449930328625,-8.144972003092688e-16,6.659643862624197e-17,-6.358874457669288e-16,-3.144462505486992e-17
angular_independent_range,mixed,0.1,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,mixed,0.1,1,0.5,0.2,stable_local_equilibrium,1.5404344466674047e-15,5,0.8200753606299754,0.004871628958834082,0.00013407821084831763,-0.0001319614897586084,5.225514601071289,0.002725083850078868,0.004863587006514722,3.179437228834644e-16,5.464657737059544e-17
angular_independent_range,mixed,0.1,2,1.0,0.4,stable_local_equilibrium,5.828670879282072e-16,5,0.8224190397916878,0.00998079273780725,0.0005543712741114159,-0.0005365347604368483,5.089821638529991,0.005590754490567878,0.00996431671716095,1.2717748915338577e-15,2.434256628326524e-16
angular_independent_range,mixed,0.1,3,0.0,0.0,stable_local_equilibrium,1.7500324780505718e-15,10,0.8178466599052261,-2.46956978430458e-17,8.920393584242057e-16,8.920393584242057e-16,5.350449930328626,-8.144972003092688e-16,-2.4654930858075207e-17,-6.358874457669288e-16,-2.9320079673690045e-16
angular_independent_range,mixed,0.05,0,0.0,0.0,stable_local_equilibrium,1.9095836023552692e-14,1,0.8178466599052268,0.0,0.0,0.0,5.350449930328594,0.0,0.0,0.0,0.0
angular_independent_range,mixed,0.05,1,0.5,0.2,stable_local_equilibrium,3.9968028886505635e-15,10,0.8200753606299753,0.004871628958834063,0.00013407821084865056,-0.00013196148975826787,5.2255146010712945,0.0027250838500787323,0.004863587006514703,0.0,0.0
angular_independent_range,mixed,0.05,2,1.0,0.4,stable_local_equilibrium,1.301736496372996e-14,10,0.8224190397916874,0.009980792737807165,0.000554371274110189,-0.0005365347604380143,5.089821638530005,0.005590754490567335,0.009964316717160865,0.0,0.0
angular_independent_range,mixed,0.05,3,0.0,0.0,stable_local_equilibrium,7.649514028995021e-16,20,0.8178466599052263,7.76866585134781e-17,6.831007525997725e-16,6.831007525997725e-16,5.350449930328612,-5.429981335395126e-16,7.755841549478865e-17,0.0,0.0
Mishin_source_rigid,normal,0.2,0,0.0,0.0,stable_local_equilibrium,3.139493737680174e-16,1,2.3382736324750235,-3.2375325977649416e-18,-3.0475760803838625e-11,-3.0475760803838625e-11,0.5357167042963411,2.1564062657753875e-06,-1.130509261329427e-18,0.0,0.0
Mishin_source_rigid,normal,0.2,1,0.05,0.0,stable_local_equilibrium,1.1622647289044608e-16,1,2.3391989983783854,2.917861476290673e-17,1.025799238094094e-06,-1.036462593425622e-06,0.5346769748581713,0.0003979047421212511,1.0188837710854941e-17,0.0,0.0
Mishin_source_rigid,normal,0.2,2,0.15,0.0,stable_local_equilibrium,4.215378046623641e-16,1,2.341054376080269,-1.9800560995756648e-17,9.25303153398449e-06,-9.27116064023563e-06,0.5326037187808271,0.0011913883092552217,-6.914128864887598e-18,0.0,-5.570678764127787e-17
Mishin_source_rigid,normal,0.2,3,0.4,0.0,stable_local_equilibrium,1.2073675392798577e-15,2,2.3457206633122216,-2.5849543114613968e-17,6.617660716881635e-05,-6.596433107332626e-05,0.5274101657412319,0.0031870047459100514,-9.026364062675342e-18,8.881784197001252e-16,4.3028465883106264e-17
Mishin_source_rigid,normal,0.2,4,1.0,0.0,stable_local_equilibrium,2.706168622523819e-16,3,2.3570935031231692,-1.0268641226332312e-16,0.00041963118518408005,-0.00041488211808095646,0.5149669628015872,0.008050791506133085,-3.585691775166086e-17,0.0,-3.8370739390809537e-16
