cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.004331704151493655,0.018402792230971667,0.00012625860254686372,0.00047251249322263544,-5.268290066533805e-06,-5.268290066539477e-06,0.01672347627400663,1.3210874435343654e-06,1.0000000000000067,6.661338147750939e-15,-5.268290066533805e-06,0.0015718178978501203,0.018394478029483796,0.00029930454154614427,0.0003057568527861345,-6.45231123999053e-06,-5.268290066539477e-06,0.01672347627400663,0.0015718178978501203,1.0487980842601823e-11,0.0007885430939583271,0.9984281821021566,0.0007832748038917932
2,cyclic,40.0,0.002768084085911416,0.018402328703091386,0.00012601777521497118,0.0004608451851728985,-6.546770744656711e-08,-6.546770746395161e-08,0.01670056433986033,1.5526408253769107e-06,1.0000000000000135,1.354472090042691e-14,-5.333757773980372e-06,0.002955799723025738,0.01839446828363931,0.0002995653858637182,0.0003060978783426463,-6.532492478927479e-06,-5.333757774003429e-06,0.03342404061386696,0.002955799723025738,1.0487836971478288e-11,0.0014805667403998593,0.9970442002769879,0.0014752329826258788
3,cyclic,40.0,0.0027622730583011824,0.01840232675414608,0.0001260164961144599,0.0004608338734043685,-5.365833276182403e-08,-5.365833278614743e-08,0.016689022632166456,1.5529037415537792e-06,1.0000000000000202,2.020605904817785e-14,-5.387416106742196e-06,0.004336887423062831,0.01839446821242837,0.0002995034989123601,0.00030610170915914447,-6.598210246784946e-06,-5.387416106789576e-06,0.050113063246033415,0.004336887423062831,1.048783593409578e-11,0.0021711374195847863,0.9956631125769575,0.002165750003478044
4,cyclic,40.0,0.0027565251868727375,0.018402326739388044,0.00012601648702466849,0.00046083546100917836,-5.355241692495741e-08,-5.355241696142557e-08,0.016677473638064003,1.5529086823165688e-06,1.0000000000000273,2.731148640577885e-14,-5.440968523667153e-06,0.0057151012601192866,0.018394468211448814,0.0002994414514795427,0.0003061052497743075,-6.663798294764411e-06,-5.440968523751002e-06,0.06679053688409742,0.0057151012601192866,1.0487835925844238e-11,0.002860271114321477,0.9942848987399081,0.0028548301457978096
5,cyclic,40.0,0.002750789251385989,0.01840232673850447,0.0001260164869642949,0.00046083704558276593,-5.34726157059383e-08,-5.347261574067258e-08,0.01666594795785166,1.5529133520132266e-06,1.0000000000000342,3.419486915845482e-14,-5.4944411393730915e-06,0.00709044723060614,0.018394468210974943,0.00029937949672284754,0.00030610878532945764,-6.729288606610153e-06,-5.494441139491674e-06,0.08345648484194908,0.00709044723060614,1.048783592497218e-11,0.0035479708358727565,0.992909552769428,0.0035424763947333833
6,cyclic,40.0,0.0027450652511800317,0.018402326737721776,0.00012601648696844263,0.0004608386266048372,-5.3393089040297605e-08,-5.3393089079808304e-08,0.016654446253971625,1.5529180133490665e-06,1.0000000000000422,4.218847493575595e-14,-5.547834228413389e-06,0.008462931302232711,0.01839446821050556,0.00029931763203990366,0.0003061123135584831,-6.794681518580012e-06,-5.547834228571483e-06,0.1001109310959207,0.008462931302232711,1.048783592415466e-11,0.004234239568230562,0.9915370686978096,0.004228691734002149
7,cyclic,40.0,0.0027393531618013995,0.018402326736941404,0.0001260164869728627,0.00046084020434015126,-5.331370675483631e-08,-5.331370680951991e-08,0.016642968483434273,1.552922665011957e-06,1.0000000000000488,4.884981308350689e-14,-5.601147935168225e-06,0.009832559430203131,0.01839446821003713,0.00029925585723017173,0.0003061158344376755,-6.859977207502873e-06,-5.601147935381003e-06,0.11675389957935497,0.009832559430203131,1.0487835923339132e-11,0.00491908028906915,0.9901674405698455,0.004913479141133981
8,cyclic,40.0,0.0027336529584647117,0.018402326736162697,0.00012601648697762105,0.0004608417787991305,-5.323446768813757e-08,-5.323446773501661e-08,0.016631514596500224,1.5529273069958443e-06,1.0000000000000557,5.573319583618286e-14,-5.654382402856363e-06,0.011199337557328944,0.018394468209569515,0.0002991941721330566,0.00030611934798184135,-6.925175848785181e-06,-5.654382403116019e-06,0.1333854141758552,0.011199337557328944,1.0487835922525248e-11,0.0056024959698659,0.9888006624427267,0.0055968415874630435
9,cyclic,40.0,0.00272796461643839,0.018402326735385596,0.0001260164869820394,0.00046084334998863216,-5.315537149500158e-08,-5.3155371579176325e-08,0.016620084543471858,1.5529319393201563e-06,1.0000000000000624,6.23945339839338e-14,-5.7075377743513645e-06,0.012563271614055531,0.018394468209103263,0.0002991325765888528,0.0003061228542062646,-6.990277617410599e-06,-5.7075377746951955e-06,0.15000549871932706,0.012563271614055531,1.0487835921712989e-11,0.0062844895759149415,0.987436728386007,0.00627878203814059
10,cyclic,40.0,0.002722288111041091,0.018402326734610085,0.00012601648698652712,0.00046084491791543395,-5.307641794730711e-08,-5.3076418042759255e-08,0.01660867827475407,1.5529365620058846e-06,1.000000000000069,6.905587213168474e-14,-5.760614192298672e-06,0.013924367518487916,0.018394468208637823,0.0002990710704380995,0.0003061263531261841,-7.0552826880834e-06,-5.760614192737955e-06,0.16661417699408113,0.013924367518487916,1.0487835920902345e-11,0.006965064066340107,0.9860756324815811,0.006959303452147808
