radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07720752723752788,-0.012252602653765078,0.08946012989129297,2,True
1.0,0.13524926821039163,-0.049878701750749765,0.1851279699611414,4,True
1.5,0.3177036824851469,-0.009826844280088438,0.32753052676523536,10,True
2.0,0.5068885005302914,-0.010590892196032467,0.5174793927263239,18,True
2.5,0.6123111829548611,-0.017274864220989297,0.6295860471758505,30,True
3.0,0.6931774719912376,0.0025606054900163397,0.6906168665012212,40,True
3.5,0.7550038811353046,-0.0071192835727635646,0.7621231647080682,56,True
4.0,0.8106488191038297,0.0019216599707811317,0.8087271591330485,72,True
4.5,0.8547250637569324,0.00048346699787161183,0.8542415967590609,90,True
5.0,0.8949345242699507,0.001279483582740406,0.8936550406872102,112,True
5.5,0.9285479423512384,-0.00034251965597558234,0.928890462007214,136,True
6.0,0.954891279963979,-0.00042121512633852077,0.9553124950903176,158,True
6.5,0.9852133285977693,-0.0004305517061321995,0.9856438803039015,188,True
7.0,1.0133357882087561,-0.0004336627121103028,1.0137694509208663,220,True
7.5,1.0386508750749877,-0.00027903514742252836,1.03892991022241,254,True
8.0,1.0590227714789218,-0.00042639817387170515,1.0594491696527935,286,True
8.5,1.0788315002520394,-0.0004428544738596333,1.0792743547258992,320,True
9.0,1.0992099070935244,-0.0003945630329400872,1.0996044701264647,360,True
9.5,1.1185817449775848,0.0008128007390927026,1.1177689442384922,400,True
10.0,1.14093645644635,0.004888723306603513,1.1360477331397463,444,True
