j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
-34,0,-29.300526161373504,0.9968909271145994,0.0,0.0,0.9954633930115678,0.0,0.0,False
-33,0,-28.434500757589063,0.9967534698756244,0.0,0.0,0.9953259357725929,0.0,0.0,False
-32,0,-27.56847535380463,0.9966074231005607,0.0,0.0,0.9951798889975292,0.0,0.0,False
-31,0,-26.702449950020192,0.9964519557525338,0.0,0.0,0.9950244216495022,0.0,0.0,False
-30,0,-25.83642454623575,0.996286126026255,0.0,0.0,0.9948585919232235,0.0,0.0,False
-29,0,-24.970399142451313,0.9961088622579615,0.0,0.0,0.9946813281549299,0.0,0.0,False
-28,0,-24.104373738666876,0.9959189397467221,0.0,0.0,0.9944914056436905,0.0,0.0,False
-27,0,-23.238348334882435,0.9957149524277453,0.0,0.0,0.9942874183247138,0.0,0.0,False
-26,0,-22.372322931097997,0.9954952780126096,0.0,0.0,0.9940677439095781,0.0,0.0,False
-25,0,-21.50629752731356,0.9952580347684601,0.0,0.0,0.9938305006654286,0.0,0.0,False
-24,0,-20.640272123529122,0.9950010274994179,0.0,0.0,0.9935734933963863,0.0,0.0,False
-23,0,-19.77424671974468,0.9947667426610796,-3.278275057994567e-05,0.0001246435774732958,0.993339208558048,-3.278275057994567e-05,0.0001246435774732958,False
-22,0,-18.908221315960244,0.9945081951414931,1.4271048515649647e-05,7.68593082284557e-05,0.9930806610384616,1.4271048515649647e-05,7.68593082284557e-05,True
-21,0,-18.042195912175806,0.9942333885792,5.6840687369798997e-05,6.192590919221143e-05,0.9928058544761684,5.6840687369798997e-05,6.192590919221143e-05,True
-20,0,-17.176170508391365,0.9939350880199411,9.820434432195533e-05,4.5915442838587736e-05,0.9925075539169096,9.820434432195533e-05,4.5915442838587736e-05,True
-19,0,-16.310145104606928,0.9936091571732892,0.0001419533196394462,3.0078386969180446e-05,0.9921816230702577,0.0001419533196394462,3.0078386969180446e-05,True
-18,0,-15.444119700822489,0.993251477498927,0.00019004269215581977,1.437197491846356e-05,0.9918239433958954,0.00019004269215581977,1.437197491846356e-05,True
-17,0,-14.57809429703805,0.9928571230393791,0.00024399410373444923,-1.2203554930938568e-06,0.9914295889363476,0.00024399410373444923,-1.2203554930938568e-06,True
-16,0,-13.712068893253612,0.9924200304425734,0.0003054732119002094,-1.671076727630561e-05,0.9909924963395419,0.0003054732119002094,-1.671076727630561e-05,True
-15,0,-12.84604348946917,0.9919326665336163,0.00037654738620431665,-3.209656449756069e-05,0.9905051324305848,0.00037654738620431665,-3.209656449756069e-05,True
-14,0,-11.980018085684733,0.9913855881661744,0.00045991460576372126,-4.736414183166191e-05,0.9899580540631429,0.00045991460576372126,-4.736414183166191e-05,True
-13,0,-11.113992681900296,0.9907668076618308,0.0005592056617931825,-6.249871584747269e-05,0.9893392735587992,0.0005592056617931825,-6.249871584747269e-05,True
-12,0,-10.247967278115857,0.9900608502600099,0.0006794344986610576,-7.750713710634238e-05,0.9886333161569784,0.0006794344986610576,-7.750713710634238e-05,True
-11,0,-9.381941874331417,0.9892473339809071,0.0008277057054334711,-9.242537052714031e-05,0.9878197998778756,0.0008277057054334711,-9.242537052714031e-05,True
-10,0,-8.51591647054698,0.9882988793420306,0.0010143980349433576,-0.00010735440487978828,0.9868713452389991,0.0010143980349433576,-0.00010735440487978828,True
-9,0,-7.649891066762541,0.9871776314728099,0.0012552419486311342,-0.0001225189785930212,0.9857500973697784,0.0012552419486311342,-0.0001225189785930212,True
-8,0,-6.783865662978103,0.9858295392993943,0.001575216601690511,-0.0001384025460438278,0.9844020051963628,0.001575216601690511,-0.0001384025460438278,True
-7,0,-5.917840259193664,0.9841740463715265,0.0020164561839876973,-0.00015599983710435522,0.982746512268495,0.0020164561839876973,-0.00015599983710435522,True
-6,0,-5.0518148554092255,0.9820840785960058,0.0026559436260534413,-0.00017747867525310626,0.9806565444929742,0.0026559436260534413,-0.00017747867525310626,True
