j,l,ux,uy,uz
-2,0,-0.47767538574674867,-0.008066361780929489,0.0001738017703029174
-2,1,0.44409655725599717,-0.0005155531816157437,0.0023570848935614585
-2,2,0.3741836129393902,-0.002959170179663756,0.005655194699402456
-1,-1,-0.34015217267906134,-0.0026312900509299518,-0.00857309725741362
-1,0,-0.40690140234578737,-0.010415445783134436,-0.009531258567702799
-1,1,0.36202473479189196,0.0006571678833560523,0.0044109681920652954
-1,2,0.2947456079641961,0.0029923459601382185,0.0018534219677500082
0,-1,-0.24861229038637847,0.0025980590253041015,-0.003718165596754598
0,0,-0.15401398550211834,0.00870220013693214,-0.007416478868193431
0,1,0.11382984777665904,0.020174885692970594,0.009682899357307019
0,2,0.20305300471318188,0.009193610805428604,0.009809619165663263
1,-1,-0.16436563170948243,0.006956685492232199,-0.0077352199275644105
1,0,-0.07157268632987276,0.0062411236371554156,-0.00020601225306544413
1,1,0.030533604527355138,0.01795764908398297,0.002273959158776333
1,2,0.12028467084482945,0.009093446013875678,0.004306786253214804
2,-1,-0.10998055916434349,0.0024710360064718086,-0.0016178136754596499
2,0,-0.03832917401634025,0.0007734561773653019,-0.0019845283300004156
2,1,0.025030820521290912,0.006456424995498727,-0.001156402936652037
