radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.10567879599418412,-3.713773264955588e-05,0.10571593372683367,2,True
1.0,0.15962144766571557,-6.0475972325430084e-05,0.159681923638041,4,True
1.5,0.31458274735253705,-7.585503670242747e-05,0.31465860238923943,10,True
2.0,0.40942925841536143,-2.460670828741317e-05,0.40945386512364884,18,True
