cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.003141583277196916,0.01840216505642521,4.753142324176451e-16,6.169821863577906e-17,-1.0733601507605423e-17,2.0274580625478933e-17,0.0167058246153952,0.0,1.0000000000000997,9.969802761133906e-14,-1.0733601507605423e-17,0.0015707916386482209,0.01840216505642512,-7.013039431755625e-17,-5.727377563764399e-17,-1.314592339800077e-17,2.0274580625478933e-17,0.0167058246153952,0.0015707916386482209,1.0576887428398536e-11,0.0007853958193241158,0.9984292083614514,0.000785395819324105
2,cyclic,40.0,0.002767820137516577,0.01840216505642519,4.0766001685454967e-16,2.899731922353793e-17,3.176712365382004e-17,2.6129272356900657e-17,0.016698831744016,0.0,1.000000000000198,1.9806378759312793e-13,2.103352214621462e-17,0.002954661022333268,0.018402165056425394,-7.725577112146029e-17,-1.0353439107691914e-16,2.5760698375877766e-17,4.640385298237959e-17,0.0334046563594112,0.002954661022333268,1.0576887428399576e-11,0.0014773305111666236,0.9970453389778648,0.0014773305111666446
3,cyclic,40.0,0.0027620535559218446,0.018402165056425182,4.0766001685454967e-16,7.84900168887204e-17,9.345822726822036e-17,2.3852447794681098e-17,0.016687445403123058,0.0,1.0000000000002995,2.9953817204386723e-13,1.1449174941443498e-16,0.004335638897555403,0.018402165056425394,7.541218296499196e-17,-6.456630339699592e-17,1.402231829119802e-16,7.025630077706069e-17,0.05009210176253426,0.004335638897555403,1.0576887428400652e-11,0.0021678194487776445,0.9956643611027443,0.002167819448777759
4,cyclic,40.0,0.0027563067026731736,0.018402165056425182,4.0766001685454967e-16,8.755513579280597e-17,1.4094628242304677e-16,2.168404344971009e-17,0.016675899422286783,0.0,1.0000000000004037,4.036770917537069e-13,2.5543803183748175e-16,0.00571374337634481,0.01840216505642512,2.2674850542879946e-16,-8.480291556120442e-17,3.128464194513172e-16,9.194034422677078e-17,0.06676800118482104,0.00571374337634481,1.0576887428401744e-11,0.002856871688172277,0.9942862566240587,0.0028568716881725324
5,cyclic,40.0,0.0027505716883507196,0.018402165056425165,4.0766001685454967e-16,1.6322712243445248e-16,2.1987620057992378e-16,2.5587171270657905e-17,0.016664375723616676,0.0,1.000000000000504,5.040412531798211e-13,4.753142324174055e-16,0.007088980449089689,0.018402165056425255,5.527896060431863e-16,-2.947011393538455e-17,5.821386684526472e-16,1.1752751549742868e-16,0.08343237690843772,0.007088980449089689,1.0576887428402823e-11,0.003544490224544607,0.9929110195514145,0.003544490224545082
6,cyclic,40.0,0.0027448486057861207,0.018402165056425175,3.400058012914542e-16,1.5368441084689928e-16,2.7668839441808596e-16,2.211772431870429e-17,0.016652875988289934,0.0,1.0000000000006042,6.041833700010102e-13,7.520026268354915e-16,0.008461356082025879,0.018402165056425394,8.472503281188941e-16,-7.347445082584112e-17,9.210113604897711e-16,1.3964523981613297e-16,0.10008525289672765,0.008461356082025879,1.0576887428403885e-11,0.004230678041012564,0.9915386439185785,0.004230678041013316
7,cyclic,40.0,0.0027391374311662342,0.018402165056425192,4.0766001685454967e-16,2.0998257731973734e-16,3.5041414214699476e-16,1.8214596497756474e-17,0.016641400180219618,0.0,1.0000000000007028,7.027711745877241e-13,1.1024167689824862e-15,0.009830876228918376,0.018402165056424984,1.2583553150451874e-15,-9.134080019776272e-17,1.3501792839473863e-15,1.5785983631388945e-16,0.11672665307694727,0.009830876228918376,1.0576887428404927e-11,0.004915438114458637,0.9901691237717845,0.00491543811445974
8,cyclic,40.0,0.0027334381397172932,0.018402165056425192,4.0766001685454967e-16,2.5294342023145524e-16,3.9464959078429566e-16,2.3418766925686896e-17,0.01662994824972905,0.0,1.0000000000008034,8.033573806187633e-13,1.497066359766782e-15,0.011197546831143807,0.01840216505642512,1.760462002286675e-15,-7.396604839923425e-17,1.833524346257242e-15,1.8127860323957634e-16,0.13335660132667632,0.011197546831143807,1.057688742840598e-11,0.005598773415571155,0.9888024531696595,0.005598773415572652
9,cyclic,40.0,0.0027277507067212724,0.018402165056425203,4.0766001685454967e-16,2.59452581876031e-16,4.1980308118586036e-16,2.5153490401663703e-17,0.016618520147137383,0.0,1.0000000000009024,9.023892744153272e-13,1.9168694409526423e-15,0.012561373817716671,0.01840216505642512,2.282615133440779e-15,-6.518692750308449e-17,2.347676016934011e-15,2.0643209364124004e-16,0.1499751214738137,0.012561373817716671,1.0576887428407029e-11,0.006280686908857377,0.9874386261831857,0.006280686908859294
10,cyclic,40.0,0.0027220751074990687,0.018402165056425182,3.400058012914542e-16,3.285665842703987e-16,5.230191280062914e-16,2.5153490401663703e-17,0.016607115822866086,0.0,1.0000000000010023,1.0023093466315913e-12,2.4398885689589337e-15,0.013922363105315055,0.01840216505642512,2.9408999448329166e-15,-4.866991037860727e-17,2.9882410115994175e-15,2.3158558404290375e-16,0.16658223729667979,0.013922363105315055,1.0576887428408084e-11,0.006961181552656308,0.9860776368956872,0.006961181552658748
