candidate,metric,target,reference,prediction,units,role,scale,error,normalized_residual
bulk_exact,independent_cubic,C12_GPa,62.000000000000014,61.999999999999766,GPa,fit,3.100000000000001,-2.4868995751603507e-13,-8.022256694065645e-14
bulk_exact,independent_cubic,C44_GPa,32.0,31.999999999999986,GPa,fit,1.6,-1.4210854715202004e-14,-8.881784197001252e-15
bulk_exact,independent_cubic,perfect_Haa,19.66091286328976,32.324177445248736,eV/L0^2,fit,1.9660912863289761,12.663264581958977,6.440832462872783
bulk_exact,independent_cubic,perfect_Hxx,4.393593035123306,5.675922076069395,eV/L0^2,fit,0.43935930351233066,1.282329040946089,2.918634089900637
bulk_exact,independent_cubic,saddle_energy_at_source_state,0.07624909750742465,0.05829055521934333,eV/cell,fit,0.007624909750742465,-0.017958542288081317,-2.3552465373550984
bulk_exact,independent_cubic,saddle_normal_force_at_source_state,1.4903612010162394e-15,-0.18025140066933215,eV/L0,fit,0.03173805605024358,-0.18025140066933365,-5.679345968259145
bulk_exact,independent_cubic,fault_energy_at_source_state,0.06670794504308616,0.0640039881655475,eV/cell,fit,0.006670794504308616,-0.00270395687753866,-0.40534255339333186
bulk_exact,independent_cubic,fault_normal_force_at_source_state,5.29078226360765e-15,0.13453185600329937,eV/L0,fit,0.03173805605024358,0.13453185600329406,4.238818401174938
bulk_exact,independent_cubic,saddle_path_force_at_source_state,2.296700476743968e-16,0.1270346900760086,eV/L0,fit,0.03173805605024358,0.12703469007600837,4.002598327852957
bulk_exact,independent_cubic,opening_1.1h_energy,0.05670265774764735,0.0504490310754729,eV/cell,fit,0.005670265774764736,-0.006253626672174453,-1.1028806974103293
bulk_exact,independent_cubic,opening_1.5h_energy,0.4710312483934004,0.07431909416404742,eV/cell,fit,0.04710312483934004,-0.39671215422935296,-8.422204590087473
bulk_exact,independent_cubic,opening_2h_energy,0.7060534019484034,0.3170034220131497,eV/cell,fit,0.07060534019484034,-0.3890499799352537,-5.510206152419112
bulk_exact,independent_cubic,opening_40h_energy,0.7719163228888833,1.8383212005453629,eV/cell,fit,0.07719163228888834,1.0664048776564794,13.815032096555203
bulk_exact,independent_cubic,direct_quarter_energy,0.117221996542065,0.22632850250142836,eV/cell,heldout,0.0117221996542065,0.10910650595936336,9.30768193495242
bulk_exact,independent_cubic,direct_half_energy,0.26732847628894163,0.6363569941288955,eV/cell,heldout,0.026732847628894163,0.36902851783995383,13.804310074362967
bulk_exact,independent_cubic,oblique_energy,0.13339289745734875,0.03554291250266528,eV/cell,heldout,0.013339289745734876,-0.09784998495468347,-7.335471889421262
bulk_exact,independent_cubic,opening_1.25h_energy,0.24853683654490819,0.09745496963150917,eV/cell,heldout,0.02485368365449082,-0.15108186691339903,-6.078852093464222
bulk_exact,independent_cubic,opening_3h_energy,0.7719163228888833,1.0883117773589186,eV/cell,heldout,0.07719163228888834,0.31639545447003525,4.09883098838914
bulk_exact,independent_cubic,saddle_Haa,12.717337762538286,25.98641352581896,eV/L0^2,heldout,1.2717337762538286,13.269075763280675,10.433847092091597
bulk_exact,independent_cubic,saddle_Hxx,-0.18642463121762062,0.4391554079578097,eV/L0^2,heldout,0.018642463121762064,0.6255800391754304,33.55672665620922
bulk_exact,independent_cubic,fault_Haa,14.140554350039636,19.641411426375193,eV/L0^2,heldout,1.4140554350039638,5.500857076335556,3.890128307678501
bulk_exact,independent_cubic,fault_Hxx,2.4858929774856264,1.0425071063186206,eV/L0^2,heldout,0.24858929774856264,-1.4433858711670058,-5.806307368175312
