radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.06822687642378389,-0.016697269320999696,0.08492414574478357,2,True
1.0,0.12300938683722018,-0.0299461989166156,0.15295558575383578,4,True
1.5,0.2572436451591287,-0.012978807669645065,0.2702224528287738,10,True
2.0,0.41327168809538684,-0.00631938941950904,0.4195910775148959,18,True
2.5,0.529724998203374,-0.016870205739606826,0.5465952039429808,30,True
3.0,0.6148439713329306,-0.0015384659377623774,0.616382437270693,40,True
3.5,0.700373547515396,-0.012783606327732844,0.7131571538431288,56,True
4.0,0.7706165285340516,0.0006888804660531711,0.7699276480679984,72,True
4.5,0.8338453802430004,0.001893659372974801,0.8319517208700256,90,True
5.0,0.875774739072833,0.0022269930533313324,0.8735477460195016,112,True
5.5,0.913544364863665,0.0005228411586171685,0.9130215237050477,136,True
6.0,0.94068158846554,-0.0008284563500244794,0.9415100448155646,158,True
6.5,0.9724858931677258,-8.405505479929876e-05,0.9725699482225251,188,True
7.0,1.0018828556316257,-0.000408631960682985,1.0022914875923086,220,True
7.5,1.0286227368082308,2.697601559035665e-05,1.0285957607926404,254,True
8.0,1.049205024483899,-0.0002571423126547639,1.0494621667965538,286,True
8.5,1.0698993079131798,-8.112180027645965e-05,1.0699804297134563,320,True
9.0,1.0902573328746028,-0.0001621003360147402,1.0904194332106174,360,True
9.5,1.108695004800373,-0.00015895615303814468,1.1088539609534112,400,True
10.0,1.1272569198707827,-0.00011150358376696895,1.1273684234545498,444,True
10.5,1.1451554072646992,-0.00014014071972463972,1.145295547984424,492,True
11.0,1.16024006846113,-0.0001483750990751886,1.1603884435602052,536,True
11.5,1.176179768763368,-0.00012447237424928324,1.1763042411376172,588,True
12.0,1.1920228573541038,-0.0001424089911338176,1.1921652663452378,644,True
12.5,1.2059883071050619,-0.00012972556640388275,1.2061180326714658,698,True
13.0,1.2177433454849038,-0.00015464662870716167,1.217897992113611,748,True
13.5,1.2325530989019282,-0.00016211048440307747,1.2327152093863314,814,True
14.0,1.244471644620483,-9.305315134012647e-05,1.2445646977718232,872,True
14.5,1.256492362783535,-0.00019412942415244746,1.2566864922076875,936,True
15.0,1.2680116250504536,-0.00018275719989461635,1.2681943822503483,1000,True
15.5,1.2810822136929763,0.0015371648814307053,1.2795450488115456,1068,True
16.0,1.2940976860201672,0.003326548787067402,1.2907711372330997,1140,True
