j,lower_layer,y_over_L0,raw_delta_x,raw_delta_y,raw_delta_z,affine_subtracted_delta_x,affine_subtracted_delta_y,affine_subtracted_delta_z,both_rows_free
-29,0,-24.970399142451313,0.9961088622579615,0.0,0.0,0.9946813281549299,0.0,0.0,False
-28,0,-24.104373738666876,0.9959189397467221,0.0,0.0,0.9944914056436905,0.0,0.0,False
-27,0,-23.238348334882435,0.9957149524277453,0.0,0.0,0.9942874183247138,0.0,0.0,False
-26,0,-22.372322931097997,0.9954952780126096,0.0,0.0,0.9940677439095781,0.0,0.0,False
-25,0,-21.50629752731356,0.9952580347684601,0.0,0.0,0.9938305006654286,0.0,0.0,False
-24,0,-20.640272123529122,0.9950010274994179,0.0,0.0,0.9935734933963863,0.0,0.0,False
-23,0,-19.77424671974468,0.9947216794466633,0.0,0.0,0.9932941453436318,0.0,0.0,False
-22,0,-18.908221315960244,0.9944169456308429,0.0,0.0,0.9929894115278114,0.0,0.0,False
-21,0,-18.042195912175806,0.9940832014570395,0.0,0.0,0.992655667354008,0.0,0.0,False
-20,0,-17.176170508391365,0.9937160979336068,0.0,0.0,0.9922885638305753,0.0,0.0,False
-19,0,-16.310145104606928,0.9933103712194131,0.0,0.0,0.9918828371163816,0.0,0.0,False
-18,0,-15.444119700822489,0.9929086643716148,6.745359472283869e-05,0.00012881036434413473,0.9914811302685833,6.745359472283869e-05,0.00012881036434413473,True
-17,0,-14.57809429703805,0.9924737787125988,0.00010521879590608523,0.0001041199246119049,0.9910462446095673,0.00010521879590608523,0.0001041199246119049,True
-16,0,-13.712068893253612,0.9919883740945168,0.00017693895590184788,7.073560377004226e-05,0.9905608399914853,0.00017693895590184788,7.073560377004226e-05,True
-15,0,-12.84604348946917,0.9914416785050075,0.00026801098379918237,3.781243302791769e-05,0.990014144401976,0.00026801098379918237,3.781243302791769e-05,True
-14,0,-11.980018085684733,0.9908228886820687,0.0003759833104488736,5.174301977914179e-06,0.9893953545790372,0.0003759833104488736,5.174301977914179e-06,True
-13,0,-11.113992681900296,0.9901170464847605,0.0005042426117118832,-2.6946454722387913e-05,0.988689512381729,0.0005042426117118832,-2.6946454722387913e-05,True
-12,0,-10.247967278115857,0.9893039082287544,0.0006595490228756534,-5.8529127266684694e-05,0.9878763741257228,0.0006595490228756534,-5.8529127266684694e-05,True
-11,0,-9.381941874331417,0.9883561574681745,0.0008521809891270434,-8.962761742588505e-05,0.986928623365143,0.0008521809891270434,-8.962761742588505e-05,True
-10,0,-8.51591647054698,0.9872360406972578,0.0010977606262936312,-0.00012038974423690977,0.9858085065942263,0.0010977606262936312,-0.00012038974423690977,True
-9,0,-7.649891066762541,0.985889707057793,0.00142107495563899,-0.00015118587087348124,0.9844621729547615,0.00142107495563899,-0.00015118587087348124,True
-8,0,-6.783865662978103,0.9842369864576024,0.001863891360535002,-0.00018285528133209862,0.9828094523545708,0.001863891360535002,-0.00018285528133209862,True
