target_MPa,old_fmax_eV_A,new_fmax_eV_A,old_reduced_gradient_max_eV_A,new_reduced_gradient_max_eV_A,old_axial_error_MPa,new_axial_error_MPa,old_support_residual_MPa,new_support_residual_MPa,old_support_torque_eV,new_support_torque_eV,extension_change_A,enthalpy_change_eV,atom_displacement_RMS_A,atom_displacement_max_A
0.0,0.00015239761830635007,2.546494533928361e-06,0.0001418130249108973,2.3751991828913077e-06,-0.1132254029939765,-0.001997794016340791,5.049414174965139,0.0706296129838803,0.0010391899224857374,0.00034511987052630253,2.615989523446771e-06,-1.0846204077097354e-06,0.00020539339551749585,0.0005909685189831755
100.0,0.00013875070007967645,3.0009428530423854e-06,0.00013735731182229483,2.932061344685169e-06,0.015066109705726744,-0.000269568860275916,0.822801988701898,0.06392671837375612,0.022177165756982236,6.374701594716683e-05,3.449061885152371e-05,-1.7814113562053535e-06,0.0004965477621512516,0.0014008761800631078
