observable,role,units,target,prediction,scale,normalized_residual
opening_3h_energy,fit,eV/cell,0.7719163228888833,0.8015343561104129,0.07719163228888834,0.38369486877391823
saddle_Haa,fit,eV/L0^2,12.717337762538286,26.73646575351354,1.2717337762538286,11.023634232843667
saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,0.6592098238432085,0.018642463121762064,45.360661278374074
fault_Haa,fit,eV/L0^2,14.140554350039636,21.663822646564654,1.4140554350039638,5.3203489129858115
fault_Hxx,fit,eV/L0^2,2.4858929774856264,1.1698130273252738,0.24858929774856264,-5.294193925804122
saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,3.726430655252415,0.12055891043737142,20.909624529065738
opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,1.2341573236749868,0.03173805605024358,-1.323615990572711
opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.1583995661346342,0.03173805605024358,-8.052529138952606
opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.9128512007948049,0.03173805605024358,8.662330312912463
opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.37900786679133924,0.03173805605024358,-5.5413999669550735
opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.08194335302283307,0.03173805605024358,2.5656175863439703
opening_3h_normal_force,fit,eV/L0,0.0,0.016751956107397215,0.03173805605024358,0.5278192237381422
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.008956814895739547,0.004433026104653031,-1.0734788212001807
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.028118974281105952,0.004820527408303389,-4.166826179087616
shockley_0.75_energy,fit,eV/cell,0.08334161260537679,0.023121196347367288,0.00833416126053768,-7.2257320653433545
new_direct_017_energy,heldout,eV/cell,0.05826439239193282,0.06157956080968777,0.0058264392391932825,0.5689870402242384
new_direct_017_normal_force,heldout,eV/L0,-0.44118804525591643,-2.1541557792699124,0.03173805605024358,-53.97204325628032
new_direct_017_Haa,heldout,eV/L0^2,26.109437232644353,77.20789923734307,2.6109437232644357,19.570878356891907
new_direct_039_energy,heldout,eV/cell,0.2262381941113307,0.34997653784202937,0.022623819411133072,5.469383461830836
new_direct_039_normal_force,heldout,eV/L0,-1.9685101248020884,-10.273122110162584,0.03173805605024358,-261.66101579169526
new_direct_039_Haa,heldout,eV/L0^2,36.31678531793335,247.12208302211735,3.6316785317933356,58.04624386731928
new_raised_direct_energy,heldout,eV/cell,0.11960599647825673,0.03779252204143575,0.011960599647825674,-6.840248553231519
new_raised_direct_normal_force,heldout,eV/L0,0.08783049166112324,-0.8520166280685746,0.03173805605024358,-29.612623981817084
new_raised_direct_Haa,heldout,eV/L0^2,20.00400949091716,58.645046371551814,2.000400949091716,19.31664594449411
new_off_path_positive_energy,heldout,eV/cell,0.05360470506556986,0.01402570572903318,0.0053604705065569865,-7.3834935362713425
new_off_path_positive_normal_force,heldout,eV/L0,0.35206897342006,0.23451719617806482,0.03173805605024358,-3.7038115080489624
new_off_path_positive_Haa,heldout,eV/L0^2,13.446420569551602,30.312983255951664,1.3446420569551603,12.543533499608893
new_off_path_negative_energy,heldout,eV/cell,0.21544733160917068,0.01972026538163313,0.021544733160917068,-9.084682774470078
new_off_path_negative_normal_force,heldout,eV/L0,-0.05312860042135701,-0.282515631294634,0.03173805605024358,-7.227507271086204
new_off_path_negative_Haa,heldout,eV/L0^2,13.5831841481301,56.95773807137106,1.35831841481301,31.932537651130957
