model,channel,coordinate,alpha,reference_norm_squared,maximum_site_derivative_norm_squared,crossover_over_L0,crossover_angstrom,interpretation
tied_control,rank2,a,458.710781847525,0.6764857801173761,0.43873642604820995,0.05797730386257376,0.16603438610036259,"linear-jet saturation scale, NOT a yield/source/activation length"
tied_control,rank2,s1,458.710781847525,0.6764857801173761,0.12683068257035385,0.10783200912840653,0.30880741677884704,"linear-jet saturation scale, NOT a yield/source/activation length"
tied_control,rank2,s2,458.710781847525,0.6764857801173761,0.12683068257035401,0.10783200912840646,0.3088074167788468,"linear-jet saturation scale, NOT a yield/source/activation length"
tied_control,Eg,a,458.710781847525,1.0,0.35125065894600416,0.0787810839674027,0.22561188674543783,"linear-jet saturation scale, NOT a yield/source/activation length"
tied_control,Eg,s1,458.710781847525,1.0,0.1922234307452175,0.10649454536113877,0.30497721149617035,"linear-jet saturation scale, NOT a yield/source/activation length"
tied_control,Eg,s2,458.710781847525,1.0,0.1922234307452177,0.10649454536113873,0.30497721149617024,"linear-jet saturation scale, NOT a yield/source/activation length"
