model,state,component,energy_eV_cell,normal_force_eV_L0,Haa_eV_L0sq,source_Haa_eV_L0sq
tied_control,inspected039,pair_6,0.04707806580838489,-1.221167906499417,16.282970167010134,36.31678531793335
tied_control,inspected039,pair_3,-0.04420402149970056,2.238327331392547,-13.350975320745382,36.31678531793335
tied_control,inspected039,embedding,0.0014686067272506875,-1.2865494468060965,5.571736234577652,36.31678531793335
tied_control,inspected039,angular_3,0.09882267145496143,-0.3937596877535452,4.269263955196232,36.31678531793335
tied_control,inspected039,angular_1,0.00787867629856646,-0.44835899154914594,20.201725645223068,36.31678531793335
tied_control,inspected039,angular_2,0.0055185504861425035,-0.0087275787383773,-0.24031059499790441,36.31678531793335
tied_control,inspected039,angular_Eg_radial,0.006775517538084205,-0.0094618767442778,1.9997016221753026,36.31678531793335
tied_control,inspected039,angular_rank3_quartic,0.10513831752136632,-0.8371253584659335,12.282703829049781,36.31678531793335
tied_control,heldout031,pair_6,0.034681276549615885,-1.0266397404595966,13.102444333414262,34.460781638400974
tied_control,heldout031,pair_3,-0.03357883835162138,2.1259710426535126,-12.121303113770178,34.460781638400974
tied_control,heldout031,embedding,0.0011302747318047146,-1.2831003053024297,5.539927078857614,34.460781638400974
tied_control,heldout031,angular_3,0.07690000964648071,-0.31378544436102396,4.575354153983296,34.460781638400974
tied_control,heldout031,angular_1,0.005271867779338461,-0.33245602809102054,18.299801001611385,34.460781638400974
tied_control,heldout031,angular_2,0.005366644636071083,-0.01246710720322641,-0.33187634306713604,34.460781638400974
tied_control,heldout031,angular_Eg_radial,0.00668443083139148,-0.011843547993705827,1.8567828656485694,34.460781638400974
tied_control,heldout031,angular_rank3_quartic,0.06366502867865761,-0.5191275147203839,9.590145483878771,34.460781638400974
tied_control,heldout_off,pair_6,-0.02684435177435571,-0.2890322239372178,3.5554555668183614,5.497617912510364
tied_control,heldout_off,pair_3,0.15718466849678897,1.1464924831827001,-6.08381340597541,5.497617912510364
tied_control,heldout_off,embedding,-0.12459384465110412,-0.6883043610600535,3.716526517429851,5.497617912510364
tied_control,heldout_off,angular_3,0.07857416449476404,-0.2350916685467001,0.480058765756658,5.497617912510364
tied_control,heldout_off,angular_1,0.055747514051578496,0.8962827478360469,3.8479758281516103,5.497617912510364
tied_control,heldout_off,angular_2,0.0026892599730530937,0.014963255378284267,1.2956653840202799,5.497617912510364
tied_control,heldout_off,angular_Eg_radial,0.010501416303991998,0.028421659447858044,-0.2675049379525704,5.497617912510364
tied_control,heldout_off,angular_rank3_quartic,0.06591161599683434,-0.40307398196153815,2.0206850530855833,5.497617912510364
tied_control,heldout_opening,pair_6,-0.052580931726353475,-0.0008307254689042165,0.005636558636844798,-0.6638075680371565
tied_control,heldout_opening,pair_3,0.4010691847539887,0.10638555404014202,-0.2917507489085854,-0.6638075680371565
tied_control,heldout_opening,embedding,-0.17984771125447452,0.1516539576868776,0.10488360489254656,-0.6638075680371565
tied_control,heldout_opening,angular_3,0.015523537773822196,-0.00043419686450046885,0.07206896459597614,-0.6638075680371565
tied_control,heldout_opening,angular_1,0.41916034060611207,0.13623382918820087,-0.6442370417552745,-0.6638075680371565
tied_control,heldout_opening,angular_2,0.005132806749131946,1.7638163484142642e-05,-0.00017106301185710045,-0.6638075680371565
tied_control,heldout_opening,angular_Eg_radial,0.013005239644488978,0.00021194712549573428,-0.001116646734216949,-0.6638075680371565
tied_control,heldout_opening,angular_rank3_quartic,0.0019709472980488723,-0.000348730430475277,0.02170295979251502,-0.6638075680371565
