set,path,s_over_b,s_angstrom,energy_ev_cell,energy_J_m2,relaxation
linear_profile,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.45225771086520683,1.2951677021047903,0.02067037400938168,0.046628135052650975,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.4618802153517006,1.322724461724041,0.018683018393794132,0.0421450673539629,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.4715027198381943,1.3502812213432918,0.01670211208312697,0.037676547967786585,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.4811252243246881,1.3778379809625427,0.014747031857348575,0.03326628694565962,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.49074772881118184,1.4053947405817933,0.012838511340658096,0.02896105510212314,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5003702332976756,1.4329515002010442,0.010998875144681175,0.024811212193870752,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5099927377841694,1.4605082598202952,0.009252311570362902,0.02087132207943013,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5196152422706631,1.4880650194395462,0.007625181701526769,0.01720084997099812,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.529237746757157,1.5156217790587971,0.00614636161414981,0.013864934388556823,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5388602512436507,1.5431785386780477,0.0048476132987428505,0.010935223884880736,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5484827557301444,1.5707352982972986,0.0037639787684473174,0.008490766072777142,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5581052602166382,1.5982920579165496,0.002934190713054811,0.0066189339765433015,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.567727764703132,1.6258488175358006,0.002401091984385949,0.005416372305163471,rigid half crystals; fixed interface spacing
linear_profile,shockley_112,0.5773502691896257,1.6534055771550513,0.002212055170634438,0.004989943926193276,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.0,0.0,0.0,0.0,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.016666666666666666,0.04769358196655522,0.0006014848396354291,0.0013588829987639611,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.03333333333333333,0.09538716393311043,0.0024107765569984885,0.005446460261757528,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.049999999999999996,0.14308074589966563,0.0054419201016316565,0.01229446233627652,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.06666666666666667,0.19077432786622087,0.00971678385448969,0.02195229457575915,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.08333333333333334,0.23846790983277608,0.015262804465804093,0.034481942245811144,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.09999999999999999,0.28616149179933126,0.02210993878276933,0.04995108427641819,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.11666666666666667,0.3338550737658865,0.030286931566792574,0.0684246612363291,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.13333333333333333,0.38154865573244173,0.03981703770428547,0.08995521089158656,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.15,0.429242237698997,0.05071336615795473,0.11457234919487921,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.16666666666666669,0.47693581966555215,0.06297403898581785,0.14227183347330075,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.18333333333333335,0.5246294016321075,0.07657738106106417,0.17300469497588988,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.19999999999999998,0.5723229835986625,0.09147737307472888,0.20666696623339995,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.21666666666666665,0.6200165655652178,0.10759961021391413,0.24309055084736753,rigid half crystals; fixed interface spacing
linear_historical_box,direct_110,0.23333333333333334,0.667710147531773,0.12483800973453087,0.2820357851922019,rigid half crystals; fixed interface spacing
