a_reduced_L0,s_reduced_L0,a_over_b,s_over_b,energy_ev_cell
0.9185586539750288,0.7500000003521852,0.9185586535436918,0.75,0.042923817933697705
0.9185586539750288,0.7916666670384176,0.9185586535436918,0.7916666666666666,0.048453902762094714
0.9185586539750288,0.8333333337246501,0.9185586535436918,0.8333333333333334,0.0547421137075812
0.9185586539750288,0.8750000004108827,0.9185586535436918,0.875,0.06099053948887345
0.9185586539750288,0.9166666670971151,0.9185586535436918,0.9166666666666666,0.06630347079556742
0.9185586539750288,0.9583333337833476,0.9185586535436918,0.9583333333333333,0.06986924615030077
0.9185586539750288,1.0000000004695802,0.9185586535436918,1.0,0.07112486250253802
0.9661876212181784,0.0,0.9661876207644758,0.0,0.12350449693489018
0.9661876212181784,0.041666666686232506,0.9661876207644758,0.041666666666666664,0.12242676637305472
0.9661876212181784,0.08333333337246501,0.9661876207644758,0.08333333333333333,0.11930298528254824
0.9661876212181784,0.12500000005869752,0.9661876207644758,0.125,0.11444559586094805
0.9661876212181784,0.16666666674493003,0.9661876207644758,0.16666666666666666,0.10832528009288467
0.9661876212181784,0.20833333343116253,0.9661876207644758,0.20833333333333334,0.10150471672035977
0.9661876212181784,0.25000000011739504,0.9661876207644758,0.25,0.0945626828314392
0.9661876212181784,0.2916666668036275,0.9661876207644758,0.29166666666666663,0.08802285009071653
0.9661876212181784,0.33333333348986005,0.9661876207644758,0.3333333333333333,0.08230129052114776
0.9661876212181784,0.3750000001760926,0.9661876207644758,0.375,0.07768264370903566
0.9661876212181784,0.41666666686232506,0.9661876207644758,0.4166666666666667,0.07432738727866628
0.9661876212181784,0.45833333354855754,0.9661876207644758,0.4583333333333333,0.07230353806139789
0.9661876212181784,0.5000000002347901,0.9661876207644758,0.5,0.07162847268293149
0.9661876212181784,0.5416666669210226,0.9661876207644758,0.5416666666666667,0.07230353806139611
0.9661876212181784,0.583333333607255,0.9661876207644758,0.5833333333333333,0.07432738727866628
0.9661876212181784,0.6250000002934876,0.9661876207644758,0.625,0.07768264370903566
0.9661876212181784,0.6666666669797201,0.9661876207644758,0.6666666666666666,0.08230129052114776
0.9661876212181784,0.7083333336659526,0.9661876207644758,0.7083333333333334,0.08802285009071653
0.9661876212181784,0.7500000003521852,0.9661876207644758,0.75,0.0945626828314392
0.9661876212181784,0.7916666670384176,0.9661876207644758,0.7916666666666666,0.10150471672035444
0.9661876212181784,0.8333333337246501,0.9661876207644758,0.8333333333333334,0.10832528009288644
0.9661876212181784,0.8750000004108827,0.9661876207644758,0.875,0.11444559586094805
0.9661876212181784,0.9166666670971151,0.9661876207644758,0.9166666666666666,0.11930298528254824
0.9661876212181784,0.9583333337833476,0.9661876207644758,0.9583333333333333,0.12242676637305472
0.9661876212181784,1.0000000004695802,0.9661876207644758,1.0,0.12350449693489018
1.013816588461328,0.0,1.0138165879852599,0.0,0.1872897684999515
1.013816588461328,0.041666666686232506,1.0138165879852599,0.041666666666666664,0.18656571631382945
1.013816588461328,0.08333333337246501,1.0138165879852599,0.08333333333333333,0.1844525511339974
1.013816588461328,0.12500000005869752,1.0138165879852599,0.125,0.18112102320626278
