radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.08864042665273959,-0.008722001545565069,0.09736242819830465,2,True
1.0,0.12787158648048574,-0.01606194561265373,0.14393353209313944,4,True
1.5,0.24736671666202792,-0.0182849562568225,0.2656516729188504,10,True
2.0,0.3244062918825893,-0.01375300217245989,0.33815929405504924,18,True
2.5,0.3830959392138801,-0.012263158055167287,0.3953590972690474,30,True
3.0,0.42485527862800254,-0.007023337819184104,0.4318786164471866,40,True
3.5,0.4752958905085804,-0.004167672712297188,0.4794635632208776,56,True
4.0,0.5121954101967549,-0.002506047431143776,0.5147014576278987,72,True
4.5,0.5432725612431767,-0.0016120477835331137,0.5448846090267098,90,True
5.0,0.5771181145978785,-0.0012197042895154163,0.578337818887394,112,True
5.5,0.6071712843383716,-0.0011657114106098376,0.6083369957489815,136,True
6.0,0.6288831341852666,-0.001182674053993574,0.6300658082392601,158,True
6.5,0.6571446068995475,-0.0011532940869825993,0.65829790098653,188,True
7.0,0.6825909313245693,-0.0011052527323178515,0.6836961840568869,220,True
7.5,0.70575933376433,-0.000916639598848127,0.7066759733631781,254,True
8.0,0.7254836239515876,-0.0005018330146309322,0.7259854569662185,286,True
8.5,0.7455715697235857,0.0004241894585398677,0.7451473802650459,320,True
9.0,0.7662766091446467,0.0015774662560257109,0.764699142888621,360,True
9.5,0.7844920562339798,0.002558478212951968,0.7819335780210277,400,True
10.0,0.8039251555663498,0.004257332824842773,0.799667822741507,444,True
