cycle,segment,period_model,same_phase_L1,normal_mean,normal_amplitude,registry_shear_amplitude,registry_index_increment,cycle_net_transfer,cycle_gross_grid_traffic,external_work_ev_cell,raw_mass,mass_residual,mean_well_index,outside_central_mass,normal_strain,registry_shear,intrawell_shear,registry_index_shear,cumulative_net_transfer,cumulative_gross_grid_traffic,outer_well_mass,upper_normal_edge_mass,P_-1,P_+0,P_+1
1,cyclic,40.0,0.005821250261714006,0.018404299766256516,0.00021025482974991808,0.000778261419861087,8.905793594046518e-06,8.905793594051067e-06,0.008676952143313817,3.6825048553085786e-06,0.9999999999999872,-1.27675647831893e-14,8.905793594046518e-06,0.0015813717478633106,0.018390079302852393,-0.000499971714063774,-0.0005108790390937567,1.090732502998054e-05,8.905793594051067e-06,0.008676952143313817,0.0015813717478633106,2.3445797377782473e-11,0.0007862329771346321,0.9984186282521239,0.0007951387707286785
2,cyclic,40.0,0.0027893816657573603,0.018403498183428055,0.00020982240319877832,0.0007576222042305912,1.762708154946427e-07,1.7627081550766668e-07,0.008659823590441356,4.329092589225472e-06,0.999999999999977,-2.298161660974074e-14,9.08206440954116e-06,0.0029759707127383767,0.018390062158340686,-0.0005004434437160205,-0.000511566655523254,1.1123211807233617e-05,9.082064409558733e-06,0.017336775733755173,0.0029759707127383767,2.3445232801151107e-11,0.001483444324164418,0.9970240292872385,0.001492526388573959
3,cyclic,40.0,0.002783411306255491,0.018403494677885466,0.0002098200805582262,0.0007575968986919297,1.5274862647560924e-07,1.5274862649023412e-07,0.008653738987320005,4.329972257974734e-06,0.9999999999999644,-3.5638159090467525e-14,9.23481303601677e-06,0.004367627171445368,0.01839006202516191,-0.0005002629806115241,-0.0005115732705156475,1.1310289904121729e-05,9.234813036048967e-06,0.025990514721075178,0.004367627171445368,2.3445228517153153e-11,0.002179196179204676,0.995632372828519,0.0021884309922406923
4,cyclic,40.0,0.0027775748675844323,0.018403494649428198,0.00020982006337410403,0.0007575995327281616,1.5246869825980235e-07,1.5246869827659562e-07,0.008647704212111265,4.329985617680032e-06,0.9999999999999521,-4.785061236134425e-14,9.387281734276572e-06,0.0057563655136311405,0.018390062022932887,-0.0005000820872504797,-0.000511579112410843,1.1497025160363173e-05,9.387281734325563e-06,0.03463821893318644,0.0057563655136311405,2.3445228482753797e-11,0.002873489115948432,0.994243634486321,0.0028828763976827083
5,cyclic,40.0,0.0027717507238647506,0.018403494647146707,0.00020982006326797711,0.0007576021730100912,1.522462029789309e-07,1.5224620299311362e-07,0.008641682069201267,4.329997848139857e-06,0.9999999999999394,-6.061817714453355e-14,9.539527937255503e-06,0.007142191886808814,0.018390062021694163,-0.0004999014582308665,-0.0005115849461475168,1.1683487916650462e-05,9.539527937318677e-06,0.04327990100238771,0.007142191886808814,2.344522848031006e-11,0.0035663261794357795,0.9928578081131305,0.0035758657073730344
6,cyclic,40.0,0.0027659387926577475,0.01840349464506559,0.00020982006328945993,0.0007576048072673483,1.5202439721247215e-07,1.520243972309883e-07,0.008635672552555873,4.3300100568357845e-06,0.9999999999999267,-7.327471962526033e-14,9.691552334467975e-06,0.008525112397103775,0.01839006202046523,-0.000499721088690785,-0.0005115907677082452,1.1869679017462835e-05,9.691552334549665e-06,0.051915573554943584,0.008525112397103775,2.3445228478110357e-11,0.004257710422384654,0.991474887602823,0.004267401974719121
7,cyclic,40.0,0.002760139048169489,0.018403494642990327,0.0002098200633116245,0.0007576074360140632,1.5180299056425186e-07,1.518029905988108e-07,0.008629675636917356,4.330022240025648e-06,0.9999999999999141,-8.593126210598712e-14,9.843355325032227e-06,0.009905133137661112,0.018390062019238745,-0.0004995409780850542,-0.0005115965770366727,1.2055598951618309e-05,9.843355325148476e-06,0.06054524919186094,0.009905133137661112,2.3445228475916312e-11,0.004947644891168041,0.9900948668622529,0.004957488246493072
8,cyclic,40.0,0.002754351464846189,0.018403494640919366,0.00020982006333405967,0.0007576100592695086,1.5158198017198646e-07,1.51581980221277e-07,0.008623691295880198,4.3300343976707825e-06,0.9999999999999005,-9.947598300641403e-14,9.994937305204214e-06,0.011282260188848056,0.01839006201801498,-0.0004993611259530483,-0.0005116023741574759,1.224124820442933e-05,9.994937305369753e-06,0.06916894048774114,0.011282260188848056,2.344522847372609e-11,0.005636132625771426,0.9887177398110525,0.0056461275630766295
9,cyclic,40.0,0.0027485760171836993,0.01840349463885281,0.00020982006335615484,0.0007576126770452249,1.5136136523071852e-07,1.5136136529477623e-07,0.008617719503077603,4.330046529823911e-06,0.9999999999998895,-1.1046719095020308e-13,1.0146298670434932e-05,0.012656499618282243,0.018390062016793798,-0.0004991815318359526,-0.0005116081590961787,1.2426627260222482e-05,1.0146298670664529e-05,0.07778665999081874,0.012656499618282243,2.3445228471539758e-11,0.006323176659805905,0.9873435003816076,0.006333322958476339
10,cyclic,40.0,0.0027428126797423387,0.01840349463679055,0.0002098200633783888,0.0007576152893527718,1.511411449789688e-07,1.511411450369482e-07,0.008611760232198007,4.330058636538045e-06,0.9999999999998781,-1.219024881038422e-13,1.0297439815413901e-05,0.014027857480858451,0.01839006201557479,-0.0004990021952760803,-0.0005116139318784717,1.2611736602391726e-05,1.0297439815701477e-05,0.08639842022301675,0.014027857480858451,2.344522846935722e-11,0.007008780020521519,0.9859721425190194,0.007019077460336932
11,cyclic,40.0,0.002737061427125311,0.018403494634732655,0.00020982006340041458,0.0007576178962035125,1.5092131858578442e-07,1.5092131867670833e-07,0.00860581345698462,4.330070717866679e-06,0.9999999999998656,-1.3444800828210646e-13,1.0448361133999685e-05,0.015396339818775313,0.018390062014358912,-0.0004988231158163841,-0.0005116196925296986,1.2796576713313323e-05,1.0448361134378185e-05,0.09500423368000137,0.015396339818775313,2.3445228467178513e-11,0.007692945728820657,0.9846036601810901,0.007703394089954655
12,cyclic,40.0,0.002731322233990755,0.01840349463267907,0.00020982006342250975,0.0007576204976088954,1.507018853624463e-07,1.5070188543516577e-07,0.008599879151236237,4.330082773863201e-06,0.9999999999998543,-1.4566126083082054e-13,1.0599063019362132e-05,0.016761952661561854,0.01839006201314534,-0.0004986442930008901,-0.000511625441075409,1.2981148074520022e-05,1.0599063019813351e-05,0.1036041128312376,0.016761952661561854,2.3445228465003616e-11,0.008375676799271247,0.9832380473382925,0.008386275862290607
13,cyclic,40.0,0.002725595075056168,0.01840349463062975,0.00020982006344481136,0.0007576230935803787,1.5048284444251087e-07,1.5048284451694982e-07,0.008593957288806048,4.3300948045806475e-06,0.999999999999842,-1.5798473640415978e-13,1.0749545863804643e-05,0.018124702026104195,0.018390062011934223,-0.0004984657263745314,-0.0005116311775410135,1.3165451166483405e-05,1.0749545864330301e-05,0.11219807012004365,0.018124702026104195,2.3445228462832506e-11,0.009056976240120196,0.9818752979737377,0.009067725785983999
14,cyclic,40.0,0.0027198799250829886,0.018403494628584746,0.00020982006346683714,0.0007576256841292884,1.5026419507826658e-07,1.5026419518567036e-07,0.008588047843602592,4.330106810071899e-06,0.9999999999998306,-1.694200335577989e-13,1.0899810058882909e-05,0.019484593916671865,0.018390062010725686,-0.0004982874154830798,-0.0005116369019518392,1.3349486468759297e-05,1.0899810059515971e-05,0.12078611796364624,0.019484593916671865,2.344522846066522e-11,0.009736847053306491,0.9805154060831587,0.009747746863365372
15,cyclic,40.0,0.002714176758894529,0.01840349462654402,0.00020982006348893405,0.0007576282692669874,1.500459365281581e-07,1.5004593663554833e-07,0.00858215078958885,4.3301187903900045e-06,0.9999999999998181,-1.8185453143360064e-13,1.1049855995411067e-05,0.020841634324944448,0.01839006200951973,-0.0004981093598732064,-0.0005116426143331983,1.3533254459995307e-05,1.104985599615152e-05,0.1293682687532351,0.020841634324944448,2.3445228458501692e-11,0.01041529223447452,0.9791583656748737,0.010426342090469928
16,cyclic,40.0,0.0027084855513585756,0.018403494624507605,0.00020982006351075687,0.0007576308490048232,1.4982806795947582e-07,1.4982806808248872e-07,0.008576266100782215,4.33013074558766e-06,0.9999999999998069,-1.9306778398231472e-13,1.1199684063370543e-05,0.02219582923003788,0.018390062008316225,-0.0004979315590924994,-0.0005116483147103224,1.3716755617819185e-05,1.1199684064234008e-05,0.1379445348540173,0.02219582923003788,2.3445228456341956e-11,0.011092314772987256,0.977804170769769,0.011103514457050625
17,zero_stress_hold,40.0,0.005383097537267639,0.018402286052482335,3.4035083761787405e-06,0.00023701639340309438,-8.62293901805731e-06,-8.622939018208473e-06,0.008555209154266857,0.0,0.9999999999997404,-2.595701431573616e-13,2.5767450453132333e-06,0.023545545315713408,0.018403033928083828,2.4639585755417604e-06,-6.918967035914102e-07,3.15585527913107e-06,2.576745046025536e-06,0.14649974400828417,0.023545545315713408,2.3774090577186596e-11,0.011771484285334047,0.9764544546840271,0.01177406103037936
18,zero_stress_hold,40.0,0.002696577273825579,0.018403047145255022,7.873223807283725e-09,3.1416958726686916e-07,-2.473897712536489e-08,-2.4738977285124197e-08,0.008562132109425497,0.0,0.9999999999996734,-3.2662761384472105e-13,2.5520060681878684e-06,0.024893752338897072,0.018403050295739517,3.1253559245929277e-06,-2.0041918013597434e-10,3.125556343773306e-06,2.5520060687404117e-06,0.15506187611770966,0.024893752338897072,2.3774623678360218e-11,0.012445600166414442,0.9751062476607764,0.01244815217248263
19,zero_stress_hold,40.0,0.0026908573016326395,0.018403050394127683,5.863939715744504e-11,7.908193060108772e-10,-1.838495589975086e-09,-1.8384957601452756e-09,0.008556419396272441,0.0,0.9999999999996075,-3.9246383920499284e-13,2.5501675725978933e-06,0.02623913332490796,0.018403050417627697,3.1240015781976777e-06,6.969224715215053e-10,3.1233046557284075e-06,2.5501675729802664e-06,0.1636182955139821,0.02623913332490796,2.3774627661220307e-11,0.01311829157866768,0.9737608666746995,0.013120841746240277
20,zero_stress_hold,40.0,0.002685216477309546,0.018403050418362564,4.379049206582053e-13,1.0838970797886063e-09,-1.7813567910773706e-09,-1.7813569855307243e-09,0.008550587845620072,0.0,0.9999999999995428,-4.571898415406395e-13,2.548386215806816e-06,0.02758169391805579,0.01840305041853804,3.1218166660750277e-06,6.937179392198602e-10,3.1211229481344172e-06,2.5483862159947357e-06,0.17216888335960218,0.02758169391805579,2.3774627690966928e-11,0.01378957276591999,0.972418306081487,0.013792121152135796
21,zero_stress_hold,40.0,0.002679587323567214,0.018403050418543572,3.400058012914542e-15,1.0816731801166736e-09,-1.7798274102874216e-09,-1.779827670661538e-09,0.008544767499677447,0.0,0.9999999999994774,-5.225819776910612e-13,2.5466063883965285e-06,0.028921440033578327,0.018403050418544842,3.1196362777399315e-06,6.931641025018235e-10,3.1189431136417053e-06,2.546606388324074e-06,0.18071365085927962,0.028921440033578327,2.377462769118757e-11,0.014459446713594967,0.9710785599658991,0.014461993319983362
22,zero_stress_hold,40.0,0.0026739699692931375,0.018403050418544908,4.0766001685454967e-16,1.0808834195439758e-09,-1.7785823246615328e-09,-1.7785825607435912e-09,0.008538959347172442,0.0,0.9999999999994144,-5.856426454897701e-13,2.544827806071867e-06,0.030258377571633386,0.018403050418544703,3.117457483144129e-06,6.92679084455728e-10,3.1167648040612284e-06,2.5448278057633306e-06,0.18925261020645207,0.030258377571633386,2.377462769118771e-11,0.015127916371913658,0.9697416224277808,0.015130461199719728
23,zero_stress_hold,40.0,0.002668364390955859,0.018403050418544932,4.0766001685454967e-16,1.0801280375750117e-09,-1.7773400770347804e-09,-1.7773403703652546e-09,0.008533163370527425,0.0,0.9999999999993502,-6.498135363131041e-13,2.543050465994832e-06,0.03159251241998396,0.018403050418544842,3.115280211242092e-06,6.921953315553747e-10,3.1145880159171614e-06,2.5430504653929653e-06,0.1977857735769795,0.03159251241998396,2.3774627691186214e-11,0.015794984684758984,0.9684074875793662,0.015797527735224977
24,zero_stress_hold,40.0,0.002662770563874884,0.01840305041854493,3.400058012914542e-16,1.079373682393574e-09,-1.7760987470797113e-09,-1.7760990594917203e-09,0.008527379544280428,0.0,0.9999999999992861,-7.138734048339757e-13,2.5412743672477525e-06,0.03292385045405018,0.018403050418544977,3.1131044599188542e-06,6.917118325067494e-10,3.1124127480855903e-06,2.5412743663334736e-06,0.20631315312125992,0.03292385045405018,2.3774627691184702e-11,0.016460654589841466,0.9670761495452358,0.01646319586420871
