observable,role,units,target,prediction,scale,normalized_residual
normal_strain_force_ev,exact,eV/strain,0.0,1.7763568394002505e-14,0.1,1.7763568394002505e-13
cohesive_ev_atom,exact,eV/atom,3.36,3.3599999999999977,0.0672,-3.304235192336776e-14
C11_GPa,fit,GPa,113.99999999999996,99.6492425634176,5.699999999999998,-2.517676743260063
C12_GPa,fit,GPa,62.000000000000014,66.01612527511645,3.100000000000001,1.2955242822956243
C44_GPa,fit,GPa,32.0,31.187466610876413,1.6,-0.5078333682022418
perfect_Haa,fit,eV/L0^2,19.66091286328976,22.113717400624665,1.9660912863289761,1.2475537399459744
perfect_Hxx,fit,eV/L0^2,4.393593035123306,5.556144604985327,0.43935930351233066,2.6460155971851274
saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.07301127466851393,0.007624909750742465,-0.4246375294599968
saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.005164424768977938,0.03173805605024358,0.16272026115275615
fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.0654229716469531,0.006670794504308616,-0.19262673963395377
fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.02971775876792293,0.03173805605024358,0.936344643190255
saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,-0.01782269280769566,0.03173805605024358,-0.5615559056131639
opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.04372130686581799,0.005670265774764736,-2.2893725616182374
opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4482511751712832,0.04710312483934004,-0.48362127353154905
opening_2h_energy,fit,eV/cell,0.7060534019484034,0.7341869682191131,0.07060534019484034,0.3984623003454583
opening_40h_energy,fit,eV/cell,0.7719163228888833,0.7633935378241494,0.07719163228888834,-0.11041073769288286
direct_quarter_energy,heldout,eV/cell,0.117221996542065,0.2049344432553879,0.0117221996542065,7.482592798344581
direct_half_energy,heldout,eV/cell,0.26732847628894163,0.5551313701987421,0.026732847628894163,10.76588988592181
oblique_energy,heldout,eV/cell,0.13339289745734875,0.13021751000115173,0.013339289745734876,-0.23804771593722443
opening_1.25h_energy,heldout,eV/cell,0.24853683654490819,0.16901342599126412,0.02485368365449082,-3.1996629416853044
opening_3h_energy,heldout,eV/cell,0.7719163228888833,0.30434617678400766,0.07719163228888834,-6.0572646573271385
saddle_Haa,heldout,eV/L0^2,12.717337762538286,19.621655584020004,1.2717337762538286,5.429059092713496
saddle_Hxx,heldout,eV/L0^2,-0.18642463121762062,0.8669134012704056,0.018642463121762064,56.50208481616489
fault_Haa,heldout,eV/L0^2,14.140554350039636,15.744398950972084,1.4140554350039638,1.1342162133325073
fault_Hxx,heldout,eV/L0^2,2.4858929774856264,2.262663958394068,0.24858929774856264,-0.8979832241907091
