q_A,relative_energy_eV,reaction_eV_A,free_gradient_max_eV_A
2.6427454609767165,0.0,3.6637359812630166e-15,3.605449272470196e-14
2.674108813148955,0.003276651239269235,0.20647263121858364,4.805326752101158e-07
2.705472165321194,0.012796537640797911,0.3981324626720657,4.345935052940675e-07
2.736835517493433,0.028095205362101527,0.5749629978711521,3.769412706966513e-07
2.768198869665672,0.048705413555887755,0.7368039022019032,4.6785889314462925e-07
2.7995622218379106,0.07415267102397394,0.8833538180716054,4.6610624482648633e-07
2.8309255740101493,0.10395089800861612,1.0141755584268881,3.4099976845350377e-07
2.862288926182388,0.13759823980432095,1.1287014734593341,4.7228110579278226e-07
2.893652278354627,0.17457308539886585,1.2262410179506789,4.4522906206267976e-07
2.9250156305268655,0.21433037915846231,1.3059924904140132,4.98666289889399e-07
2.9563789826991047,0.2562983574968447,1.3670572407604284,2.547824613091665e-07
2.9877423348713434,0.2998759004469953,1.4084660940327254,3.756067088363235e-07
3.019105687043582,0.3444307605132759,1.4292101421260717,3.421069164552537e-07
3.050469039215821,0.3892990242268999,1.4282881294763379,4.2330445942234673e-07
3.0818323913880596,0.4337862757171007,1.404768344018558,4.5112872629898826e-07
3.113195743560299,0.47717107021620464,1.357874980044935,2.560660651105412e-07
3.1445590957325376,0.5187114853769468,1.2870993663369672,3.737436313766551e-07
3.1759224479047763,0.5576556924178679,1.1923457972135365,3.5286303846915335e-07
3.207285800077015,0.5932576566031051,1.0741129585780536,3.7492206668779393e-07
3.2386491522492538,0.6247991945125224,0.9337183699643377,4.417295952196393e-07
3.2700125044214925,0.6516196065274942,0.7735563329890354,3.050668883342045e-07
3.3013758565937312,0.6731538306475366,0.5973782952521038,4.2194359206604304e-07
3.3327392087659704,0.6889793098321348,0.4105604615824102,3.241254232164148e-07
3.364102560938209,0.6988702054266951,0.22029046956553106,4.65301608840174e-07
3.395465913110448,0.7028547997980126,0.035560262314229686,3.726349504119125e-07
3.4268292652826866,0.7012674954455691,-0.1332044871943727,4.246122172202327e-07
3.458192617454926,0.6947806719860861,-0.27509557448289856,4.418142840953432e-07
3.4895559696271645,0.6843949395125382,-0.3804469999391042,2.4245262454127003e-07
3.5209193217994033,0.6713629295018069,-0.4433108674053654,3.667169202539733e-07
3.552282673971642,0.657030262812274,-0.46409265379872766,4.762433891344897e-07
3.5836460261438807,0.6426100626033588,-0.4508163343184405,4.08065955047332e-07
3.6150093783161195,0.6289676504244044,-0.41689276658317115,2.669501304661259e-07
3.646372730488358,0.6165401865962634,-0.3750409824693145,3.1301821082352355e-07
3.677736082660597,0.6054536868820004,-0.33194142550627365,4.808415181960235e-07
3.709099434832836,0.5957152574392746,-0.28913050987735656,3.1727961101631064e-07
3.740462787005075,0.5873133172548561,-0.2467183677041171,3.635963671151654e-07
3.7718261391773136,0.5802351031215682,-0.2047207842678832,2.6286205874644086e-07
3.8031894913495528,0.5744673848744517,-0.1631521890279329,4.487765253788356e-07
3.8345528435217915,0.5699964711820407,-0.1220274465411674,2.3185723725151208e-07
3.86591619569403,0.5668082132757029,-0.08136114592248037,2.8027125745233583e-07
3.897279547866269,0.5648880091646724,-0.04116783594264588,2.7076062359375486e-07
3.9286429000385077,0.5642208084203331,-0.0014610684262347483,4.2692601254917806e-07
3.9600062522107464,0.5647911175110596,0.03774450531294518,2.715041927774109e-07
3.991369604382985,0.5665830057856298,0.07643504799604095,2.466194957556622e-07
4.022732956555224,0.5695801120396142,0.1145972842324321,3.239214741643237e-07
4.054096308727463,0.5737656517919132,0.15221762808839695,3.7953391186090757e-07
4.085459660899701,0.5791224252362426,0.18928310794680248,4.751086449053532e-07
4.11682301307194,0.5856328259714556,0.22578092275428283,4.644201598118236e-07
4.148186365244179,0.5932788501968207,0.2616983402099108,4.992909940076951e-07
4.1795497174164185,0.6020421038127726,0.29702309875156835,3.21712214298997e-07
4.210913069588657,0.6119037900726405,0.3317414289336088,3.6613484380269845e-07
4.242276421760896,0.6228446183411989,0.3658345190536777,3.770574191867826e-07
4.273639773933135,0.6348445080980132,0.3992689774595286,2.349579992441675e-07
4.305003126105373,0.6478819190950236,0.43198223126960966,4.559629394711162e-07
4.336366478277612,0.6619326687102385,0.46386522320703505,2.89429218983811e-07
4.367729830449851,0.6769681880976992,0.4947445356822618,3.915749934146201e-07
4.39909318262209,0.6929532410308457,0.5243656120765475,4.4038099278678744e-07
4.430456534794329,0.7098430984028674,0.5523737951570671,2.94824520789827e-07
4.461819886966568,0.7275799505684089,0.5782821931988662,4.3804925275873e-07
4.493183239138807,0.7460877342811196,0.6013933895437136,3.6858179738863406e-07
4.524546591311045,0.765262411002213,0.6205447261654778,3.7457771348385627e-07
4.555909943483284,0.7849427539515577,0.6327622434239664,4.199063155276017e-07
4.587273295655523,0.7965726647370914,0.2488313544740257,3.9132085132489e-07
4.618636647827762,0.8041488005444433,0.2372660709643108,2.915484237746291e-07
4.65,0.8115785945728069,0.23787289952417967,3.0657957720940654e-07
