observable,role,validation_status,target,prediction,units,scale,normalized_residual
new_direct_039_normal_force,fit,development_or_control,-1.9685101248020884,-1.956836624370347,eV/L0,0.03173805605024358,0.36780766954540156
new_direct_039_Haa,fit,development_or_control,36.31678531793335,46.73341154589451,eV/L0^2,3.6316785317933356,2.8682676995690457
new_raised_direct_energy,fit,development_or_control,0.11960599647825673,0.1198421226936032,eV/cell,0.011960599647825674,0.019742004773932183
new_raised_direct_normal_force,fit,development_or_control,0.08783049166112324,0.17048650034022186,eV/L0,0.03173805605024358,2.604318567849535
new_raised_direct_Haa,fit,development_or_control,20.00400949091716,17.592173008233775,eV/L0^2,2.000400949091716,-1.2056765338861097
new_off_path_positive_energy,fit,development_or_control,0.05360470506556986,0.053088964966372186,eV/cell,0.0053604705065569865,-0.09621172219244796
new_off_path_positive_normal_force,fit,development_or_control,0.35206897342006,0.4206596496295511,eV/L0,0.03173805605024358,2.161149255672976
new_off_path_positive_Haa,fit,development_or_control,13.446420569551602,18.3907426304895,eV/L0^2,1.3446420569551603,3.677054451304266
new_off_path_negative_energy,fit,development_or_control,0.21544733160917068,0.2295758923923576,eV/cell,0.021544733160917068,0.655777942463295
new_off_path_negative_normal_force,fit,development_or_control,-0.05312860042135701,-0.07394465575814768,eV/L0,0.03173805605024358,-0.6558705203569302
new_off_path_negative_Haa,fit,development_or_control,13.5831841481301,14.479256683554159,eV/L0^2,1.35831841481301,0.6596925475293766
new_shockley_058_energy,fit,development_or_control,0.07969505412787091,0.0917431006259605,eV/cell,0.007969505412787091,1.5117684064507277
new_shockley_058_normal_force,fit,development_or_control,-0.6123357455328253,-0.7976736360166541,eV/L0,0.03173805605024358,-5.8396106614225465
new_shockley_058_Haa,fit,development_or_control,23.107568998056017,35.37553384983342,eV/L0^2,2.3107568998056016,5.309067714050523
new_opening_1.17h_energy,fit,development_or_control,0.14263027381623705,0.13157195472809338,eV/cell,0.014263027381623706,-0.7753135987378851
new_opening_1.17h_normal_force,fit,development_or_control,1.6398229617729339,1.3009654337398322,eV/L0,0.03173805605024358,-10.676694486160914
new_opening_1.42h_energy,fit,development_or_control,0.4226003973463561,0.3681197783686446,eV/cell,0.042260039734635615,-1.289175763198824
new_opening_1.42h_normal_force,fit,development_or_control,0.8686291067124379,0.9353480455731757,eV/L0,0.03173805605024358,2.1021747127523214
new_opening_1.78h_energy,fit,development_or_control,0.5953584311886578,0.571729626768879,eV/cell,0.05953584311886578,-0.39688367850276335
new_opening_1.78h_normal_force,fit,development_or_control,0.5989965116849877,0.5100768074152876,eV/L0,0.03173805605024358,-2.8016745615715695
new_opening_2.23h_energy,fit,development_or_control,0.7765619947928292,0.7089341890495069,eV/cell,0.07765619947928293,-0.8708616465497256
new_opening_2.23h_normal_force,fit,development_or_control,0.15664558956102492,0.2654610159098844,eV/L0,0.03173805605024358,3.428547299072035
new_opening_3.4h_energy,fit,development_or_control,0.7719163228888833,0.831363659730629,eV/cell,0.07719163228888834,0.7701266974024465
new_opening_3.4h_normal_force,fit,development_or_control,0.0,0.04828628198267422,eV/L0,0.03173805605024358,1.5214001105245272
new_opening_5.5h_energy,fit,development_or_control,0.7719163228888833,0.8571472523087384,eV/cell,0.07719163228888834,1.1041472617249475
new_opening_5.5h_normal_force,fit,development_or_control,0.0,0.0026759159299868766,eV/L0,0.03173805605024358,0.08431253400494072
v16_direct011_energy,fit,development_or_control,0.025339211626875774,0.022611960735168614,eV/cell,0.004433026104653031,-0.6152120080783101
v16_direct011_normal_force,fit,development_or_control,-0.1684646879274777,-0.2578152266792569,eV/L0,0.03173805605024358,-2.8152492581880555
v16_direct011_Haa,fit,development_or_control,23.17866876533168,25.704781562574702,eV/L0^2,2.317866876533168,1.0898437795622364
v16_direct031_energy,fit,development_or_control,0.16617323878813156,0.1608474690535703,eV/cell,0.016617323878813157,-0.3204950311735532
v16_direct031_normal_force,fit,development_or_control,-1.4977500080753077,-1.3647602759621063,eV/L0,0.03173805605024358,4.190229291380332
v16_direct031_Haa,fit,development_or_control,34.460781638400974,40.31503539758395,eV/L0^2,3.4460781638400975,1.698816300980055
v16_raised043_energy,fit,development_or_control,0.1726273519698645,0.18867689015571087,eV/cell,0.017262735196986453,0.9297216230628462
v16_raised043_normal_force,fit,development_or_control,-0.17083895700384927,-0.04248698208318308,eV/L0,0.03173805605024358,4.044103227919062
v16_raised043_Haa,fit,development_or_control,18.238440853611248,16.649574646505105,eV/L0^2,1.8238440853611249,-0.8711633959607598
v16_off_plus_energy,fit,development_or_control,0.0652424878354941,0.06561164621971387,eV/cell,0.006524248783549411,0.05658251186720181
v16_off_plus_normal_force,fit,development_or_control,-0.08042066717244803,-0.06849466553201478,eV/L0,0.03173805605024358,0.37576345638666564
v16_off_plus_Haa,fit,development_or_control,20.981095919956758,24.133499211464276,eV/L0^2,2.098109591995676,1.5024969637115195
v16_off_minus_energy,fit,development_or_control,0.21182429891635463,0.22169756420641698,eV/cell,0.021182429891635463,0.4661063598733363
v16_off_minus_normal_force,fit,development_or_control,0.3481661631135443,0.46136698073955634,eV/L0,0.03173805605024358,3.5667218385022434
v16_off_minus_Haa,fit,development_or_control,5.497617912510364,8.520313272856797,eV/L0^2,0.5497617912510364,5.498191050105529
v16_shockley043_energy,fit,development_or_control,0.061697611386283796,0.06628241173007146,eV/cell,0.00616976113862838,0.7431082404604933
v16_shockley043_normal_force,fit,development_or_control,-0.43484281773712713,-0.5756203993233087,eV/L0,0.03173805605024358,-4.435608197405685
v16_shockley043_Haa,fit,development_or_control,25.03469226049791,32.08087512434822,eV/L0^2,2.5034692260497913,2.814567397326644
v16_opening1.21_energy,fit,development_or_control,0.19627832926906572,0.17410994913153152,eV/cell,0.019627832926906574,-1.1294359504734188
v16_opening1.21_normal_force,fit,development_or_control,1.631864707518524,1.2964311402718163,eV/L0,0.03173805605024358,-10.568812617751153
v16_opening1.21_Haa,fit,development_or_control,-1.3832350292334812,-0.8051248625395605,eV/L0^2,0.13832350292334814,4.179406640780924
v16_opening1.62_energy,fit,development_or_control,0.5246331923940108,0.496100585333871,eV/cell,0.05246331923940109,-0.5438582132011048
v16_opening1.62_normal_force,fit,development_or_control,0.5093642313524578,0.6558104538809739,eV/L0,0.03173805605024358,4.614215259330359
v16_opening1.62_Haa,fit,development_or_control,-0.15582859326870177,-1.3189030724984765,eV/L0^2,0.1,-11.630744792297746
v16_opening1.93_energy,fit,development_or_control,0.6719836252695317,0.6277055171575306,eV/cell,0.06719836252695317,-0.6589164742554726
v16_opening1.93_normal_force,fit,development_or_control,0.6270410192299789,0.40842984531378934,eV/L0,0.03173805605024358,-6.887982476624046
v16_opening1.93_Haa,fit,development_or_control,-0.6638075680371565,-0.7284138922755165,eV/L0^2,0.1,-0.6460632423835999
v16_opening2.71_energy,fit,development_or_control,0.7719163228888833,0.7841436633247738,eV/cell,0.07719163228888834,0.15840240805026454
v16_opening2.71_normal_force,fit,development_or_control,0.0,0.13310939631655522,eV/L0,0.03173805605024358,4.193999661032599
v16_opening2.71_Haa,fit,development_or_control,0.0,-0.23648862271919105,eV/L0^2,0.1,-2.3648862271919104
v16_opening4.3_energy,fit,development_or_control,0.7719163228888833,0.8509697110451024,eV/cell,0.07719163228888834,1.024118622862685
v16_opening4.3_normal_force,fit,development_or_control,0.0,0.01284945753263723,eV/L0,0.03173805605024358,0.40485962695054895
v16_opening4.3_Haa,fit,development_or_control,0.0,-0.022581168464347268,eV/L0^2,0.1,-0.22581168464347268
v16_opening6.2_energy,fit,development_or_control,0.7719163228888833,0.8582263414730289,eV/cell,0.07719163228888834,1.1181266158633854
v16_opening6.2_normal_force,fit,development_or_control,0.0,0.0013143555852983871,eV/L0,0.03173805605024358,0.04141260520863879
v16_opening6.2_Haa,fit,development_or_control,0.0,-0.0014367729663282238,eV/L0^2,0.1,-0.014367729663282237
v17_near_0.985_normal_force,fit,development_or_control,-0.24821900083247345,-0.3889298491951974,eV/L0,0.03173805605024358,-4.433505572615058
v17_near_0.985_Haa,fit,development_or_control,20.878110673451364,35.4369326498134,eV/L0^2,2.0878110673451364,6.973246863220749
v17_near_1.015_normal_force,fit,development_or_control,0.2329580444899274,0.2900686820439067,eV/L0,0.03173805605024358,1.7994371634976354
v17_near_1.015_Haa,fit,development_or_control,18.39295935022696,20.239661167691175,eV/L0^2,1.839295935022696,1.004026476816754
v17_near_1.065_normal_force,fit,development_or_control,0.9078686582498847,0.9416906308251706,eV/L0,0.03173805605024358,1.0656598665571477
v17_near_1.065_Haa,fit,development_or_control,14.605604041867348,15.261374362720424,eV/L0^2,1.4605604041867348,0.44898541612746257
v17_near_1.095_normal_force,fit,development_or_control,1.2303804278835464,1.1969751658743046,eV/L0,0.03173805605024358,-1.0525301850988882
v17_near_1.095_Haa,fit,development_or_control,11.545874277606002,4.647776082569196,eV/L0^2,1.1545874277606003,-5.974513518145724
v17_direct023_energy,heldout,retrospective,0.10138618519039871,0.09089524496438711,eV/cell,0.010138618519039872,-1.0347504648991463
v17_direct023_normal_force,heldout,retrospective,-0.8610948380753036,-0.7675396760695361,eV/L0,0.03173805605024358,2.947728173951899
v17_direct023_Haa,heldout,retrospective,29.67272464413389,32.44698876893094,eV/L0^2,2.967272464413389,0.9349542915485207
v17_direct023_Hxx,heldout,retrospective,1.5318476269016676,3.2162615542335784,eV/L0^2,0.1531847626901668,10.995962638521856
v17_direct047_energy,heldout,retrospective,0.26395051027571553,0.27071282835964816,eV/cell,0.026395051027571555,0.256196439130536
v17_direct047_normal_force,heldout,retrospective,-2.2580600813748397,-2.3014605545973432,eV/L0,0.03173805605024358,-1.3674584591380612
v17_direct047_Haa,heldout,retrospective,35.337517734960244,50.07820489758572,eV/L0^2,3.5337517734960247,4.171398589222967
v17_direct047_Hxx,heldout,retrospective,-7.290154929569364,-7.628444396287154,eV/L0^2,0.7290154929569365,-0.46403604585365554
v17_off_plus_energy,heldout,retrospective,0.08014986299727256,0.08976917334102753,eV/cell,0.008014986299727257,1.200165537910191
v17_off_plus_normal_force,heldout,retrospective,0.496288954541943,0.6218141339422738,eV/L0,0.03173805605024358,3.9550367924744854
v17_off_plus_Haa,heldout,retrospective,13.145916399036436,13.767496778025894,eV/L0^2,1.3145916399036437,0.4728315319539219
v17_off_plus_Hxx,heldout,retrospective,0.5867789207029961,0.2878815151537097,eV/L0^2,0.1,-2.988974055492864
v17_off_minus_energy,heldout,retrospective,0.21284911087573022,0.23211549549248664,eV/cell,0.021284911087573022,0.9051663188767043
v17_off_minus_normal_force,heldout,retrospective,0.06702268289699899,0.08207682393373217,eV/L0,0.03173805605024358,0.4743246093239426
v17_off_minus_Haa,heldout,retrospective,11.464221151869252,13.627797666422584,eV/L0^2,1.1464221151869252,1.8872424789193458
v17_off_minus_Hxx,heldout,retrospective,-2.835312235036081,-3.1283096649718174,eV/L0^2,0.2835312235036081,-1.0333868217939248
v17_shockley067_energy,heldout,retrospective,0.07506981596967024,0.08709785569714634,eV/cell,0.007506981596967025,1.6022471311686275
v17_shockley067_normal_force,heldout,retrospective,-0.08375074170661885,0.0019363214306276078,eV/L0,0.03173805605024358,2.699820776722991
v17_shockley067_Haa,heldout,retrospective,14.560238367523052,24.15421336495819,eV/L0^2,1.4560238367523053,6.589160668437076
v17_shockley067_Hxx,heldout,retrospective,0.4530475235373633,-0.1887000007582277,eV/L0^2,0.1,-6.41747524295591
v17_compression_energy,heldout,retrospective,0.025317916775100896,0.026602113180374396,eV/cell,0.004433026104653031,0.28968843741424644
v17_compression_normal_force,heldout,retrospective,-0.6769543589544016,-0.7994008465737387,eV/L0,0.03173805605024358,-3.858033630840391
v17_compression_Haa,heldout,retrospective,26.962376342241654,28.183215338129934,eV/L0^2,2.6962376342241656,0.45279354474983874
v17_compression_Hxx,heldout,retrospective,5.568444170552721,3.1755254453482076,eV/L0^2,0.5568444170552721,-4.297284217841037
v17_opening1.045_energy,heldout,retrospective,0.012439540042104347,0.014173666074180174,eV/cell,0.004433026104653031,0.39118335672682797
v17_opening1.045_normal_force,heldout,retrospective,0.6560493060873362,0.6924169007507834,eV/L0,0.03173805605024358,1.1458671131550944
v17_opening1.045_Haa,heldout,retrospective,16.173163667497242,14.795389515935902,eV/L0^2,1.6173163667497243,-0.8518890798899255
v17_opening1.045_Hxx,heldout,retrospective,3.5468340021412335,2.6042042815238653,eV/L0^2,0.35468340021412337,-2.6576651742040927
v17_opening1.255_energy,heldout,retrospective,0.2548812728796389,0.22092796611561719,eV/cell,0.02548812728796389,-1.3321224576611124
v17_opening1.255_normal_force,heldout,retrospective,1.5479287243761108,1.2455617160482113,eV/L0,0.03173805605024358,-9.526954261131534
v17_opening1.255_Haa,heldout,retrospective,-3.07660296796585,-1.8597387880112375,eV/L0^2,0.307660296796585,3.95522006779823
v17_opening1.255_Hxx,heldout,retrospective,-0.8591645505462155,0.7206712913905373,eV/L0^2,0.1,15.798358419367528
v17_opening1.555_energy,heldout,retrospective,0.4970497627048889,0.4593383247367917,eV/cell,0.04970497627048889,-0.7587054817786406
v17_opening1.555_normal_force,heldout,retrospective,0.5361595264738468,0.7315506763409576,eV/L0,0.03173805605024358,6.156367912319294
v17_opening1.555_Haa,heldout,retrospective,-0.9598397042596563,-1.5446808322032892,eV/L0^2,0.1,-5.84841127943633
v17_opening1.555_Hxx,heldout,retrospective,-0.8905810007935903,0.06832697786749106,eV/L0^2,0.1,9.589079786610814
v17_opening1.855_energy,heldout,retrospective,0.6331364785570511,0.6012703176915926,eV/cell,0.06331364785570512,-0.5033063477574866
v17_opening1.855_normal_force,heldout,retrospective,0.6294361584094642,0.45593853326109246,eV/L0,0.03173805605024358,-5.466548577320324
v17_opening1.855_Haa,heldout,retrospective,0.33758173393615254,-0.8263252222644695,eV/L0^2,0.1,-11.63906956200622
v17_opening1.855_Hxx,heldout,retrospective,-0.0764657682265532,0.002425591634982906,eV/L0^2,0.1,0.7889135986153609
v17_opening2.455_energy,heldout,retrospective,0.7722611869157332,0.7506312860609601,eV/cell,0.07722611869157332,-0.28008530301980994
v17_opening2.455_normal_force,heldout,retrospective,-0.03892592855831557,0.1923342917875224,eV/L0,0.03173805605024358,7.286527567401631
v17_opening2.455_Haa,heldout,retrospective,1.5212189106347462,-0.338411371368663,eV/L0^2,0.15212189106347462,-12.224606655905013
v17_opening2.455_Hxx,heldout,retrospective,0.04446583977668427,-8.367552835234961e-05,eV/L0^2,0.1,-0.4454951530503662
v17_opening3.75_energy,heldout,retrospective,0.7719163228888833,0.8421258830233433,eV/cell,0.07719163228888834,0.9095488468452376
v17_opening3.75_normal_force,heldout,retrospective,0.0,0.028724545487576695,eV/L0,0.03173805605024358,0.9050505627094398
v17_opening3.75_Haa,heldout,retrospective,0.0,-0.05210694652931356,eV/L0^2,0.1,-0.5210694652931356
v17_opening3.75_Hxx,heldout,retrospective,0.0,-2.0801996356300047e-08,eV/L0^2,0.1,-2.0801996356300046e-07
v19_new_0_energy,heldout,retrospective,0.00042417681882149505,0.0006208695107254575,eV/cell,0.004433026104653031,0.0443698474271352
v19_new_0_force,heldout,retrospective,-0.13054663793646185,-0.1951139075943844,eV/L0,0.03173805605024358,-2.034380100523738
v19_new_0_Haa,heldout,retrospective,20.302032153219432,32.152609328779334,eV/L0^2,2.030203215321943,5.837138413595053
v19_new_0_Hxx,heldout,retrospective,4.57090105595751,5.157488036108683,eV/L0^2,0.45709010559575103,1.2833071050326974
v19_new_1_energy,heldout,retrospective,0.004931943136885955,0.006001582629953537,eV/cell,0.004433026104653031,0.2412887873466069
v19_new_1_force,heldout,retrospective,0.42285939529142164,0.4817163405059817,eV/L0,0.03173805605024358,1.854459678355391
v19_new_1_Haa,heldout,retrospective,17.415188636660293,16.265610028253796,eV/L0^2,1.7415188636660295,-0.6601011521555078
v19_new_1_Hxx,heldout,retrospective,3.8361643120715834,2.9157473487282557,eV/L0^2,0.3836164312071584,-2.3993157968937187
v19_new_2_energy,heldout,retrospective,0.10968805888528045,0.10519129951907584,eV/cell,0.010968805888528046,-0.4099588790159593
v19_new_2_force,heldout,retrospective,1.574309479391436,1.2812038922139315,eV/L0,0.03173805605024358,-9.235146182661527
v19_new_2_Haa,heldout,retrospective,5.20946471789603,1.319223915741684,eV/L0^2,0.5209464717896031,-7.467640175755935
v19_new_2_Hxx,heldout,retrospective,0.9642979846199059,1.2031432889650837,eV/L0^2,0.1,2.388453043451778
v19_new_3_energy,heldout,retrospective,0.3373623063206088,0.28862220127984706,eV/cell,0.03373623063206088,-1.444740687610847
v19_new_3_force,heldout,retrospective,1.321138459506241,1.1179229518551907,eV/L0,0.03173805605024358,-6.402897119135014
v19_new_3_Haa,heldout,retrospective,-4.940080180276789,-2.4308411598367803,eV/L0^2,0.4940080180276789,5.079348773443224
v19_new_3_Hxx,heldout,retrospective,-1.007259835979608,0.46377580537965046,eV/L0^2,0.10072598359796081,14.60433136330316
v19_new_4_energy,heldout,retrospective,0.5605338261337047,0.5386319866240715,eV/cell,0.05605338261337048,-0.390731807582455
v19_new_4_force,heldout,retrospective,0.5382315998098468,0.5724140606334228,eV/L0,0.03173805605024358,1.077018099957438
v19_new_4_Haa,heldout,retrospective,0.9032785116339533,-1.095813284734486,eV/L0^2,0.1,-19.99091796368439
v19_new_4_Hxx,heldout,retrospective,0.6453579543796875,0.015014549519668007,eV/L0^2,0.1,-6.303434048600194
v19_new_5_energy,heldout,retrospective,0.7666938699728523,0.696532070319963,eV/cell,0.07666938699728523,-0.9151214376524702
v19_new_5_force,heldout,retrospective,0.27979903523926664,0.2871663346836685,eV/L0,0.03173805605024358,0.23212825110456947
v19_new_5_Haa,heldout,retrospective,-2.478203100860398,-0.5026228398311416,eV/L0^2,0.2478203100860398,7.971825474447038
v19_new_5_Hxx,heldout,retrospective,0.0933444416558671,-0.00026299076513497486,eV/L0^2,0.1,-0.9360743242100207
v19_new_6_energy,heldout,retrospective,0.07503741336914271,0.06491791133908661,eV/cell,0.007503741336914272,-1.3485941979734464
v19_new_6_force,heldout,retrospective,0.3995055633266556,0.4805324369918322,eV/L0,0.03173805605024358,2.552987918885307
v19_new_6_Haa,heldout,retrospective,16.75498366183509,17.74155533011713,eV/L0^2,1.6754983661835092,0.5888228172548302
v19_new_6_Hxx,heldout,retrospective,1.866294182504276,3.2819401705095963,eV/L0^2,0.18662941825042761,7.585331408501439
v19_new_7_energy,heldout,retrospective,0.1746163283222475,0.19624103784866753,eV/cell,0.01746163283222475,1.2384127953092965
v19_new_7_force,heldout,retrospective,1.0346608991752084,1.0048047673366591,eV/L0,0.03173805605024358,-0.94070449025879
v19_new_7_Haa,heldout,retrospective,3.3869832062735408,1.3514665508839745,eV/L0^2,0.3386983206273541,-6.009822108415771
v19_new_7_Hxx,heldout,retrospective,-0.5656137494473082,-0.6337533782156649,eV/L0^2,0.1,-0.6813962876835666
v19_new_8_energy,heldout,retrospective,0.17183161394321733,0.16732399784775503,eV/cell,0.017183161394321734,-0.2623275189018397
v19_new_8_force,heldout,retrospective,-1.5479121827267546,-1.420414180270781,eV/L0,0.03173805605024358,4.017196335343765
v19_new_8_Haa,heldout,retrospective,34.71656366870985,40.963445222258365,eV/L0^2,3.4716563668709854,1.7993951282623186
v19_new_8_Hxx,heldout,retrospective,-0.974896485841256,-0.38873430417142973,eV/L0^2,0.1,5.861621816698262
v19_new_9_energy,heldout,retrospective,0.07736533900036079,0.0890110173658952,eV/cell,0.007736533900036079,1.505283698877104
v19_new_9_force,heldout,retrospective,-0.22650351113925563,-0.4274096529211442,eV/L0,0.03173805605024358,-6.330133813609756
v19_new_9_Haa,heldout,retrospective,14.396252629283666,32.52481036832668,eV/L0^2,1.4396252629283666,12.592553219139408
v19_new_9_Hxx,heldout,retrospective,-0.11946413441426519,0.33378486337630486,eV/L0^2,0.1,4.5324899779057
v19_power_new_0_energy,heldout,new_predeclared,0.0021758842211834217,0.003340847426180549,eV/cell,0.004433026104653031,0.2627918666606426
v19_power_new_0_force,heldout,new_predeclared,-0.2996693004614922,-0.476853628501099,eV/L0,0.03173805605024358,-5.582708901865683
v19_power_new_0_Haa,heldout,new_predeclared,21.133296310436656,36.278286555965046,eV/L0^2,2.1133296310436656,7.166411724445019
v19_power_new_0_Hxx,heldout,new_predeclared,4.803281906544594,6.022431256126145,eV/L0^2,0.4803281906544594,2.5381590614542713
v19_power_new_1_energy,heldout,new_predeclared,0.01645069708691336,0.01837451893262919,eV/cell,0.004433026104653031,0.43397485155716353
v19_power_new_1_force,heldout,new_predeclared,0.747061714559844,0.777953264076574,eV/L0,0.03173805605024358,0.973328343356203
v19_power_new_1_Haa,heldout,new_predeclared,15.66515497295868,15.183341248044247,eV/L0^2,1.5665154972958681,-0.307570353275243
v19_power_new_1_Hxx,heldout,new_predeclared,3.4372637547611467,2.537293151179675,eV/L0^2,0.3437263754761147,-2.6182762446869896
v19_power_new_2_energy,heldout,new_predeclared,0.13995417796875365,0.12944826958418493,eV/cell,0.013995417796875366,-0.7506677211818772
v19_power_new_2_force,heldout,new_predeclared,1.6376288066594074,1.2999880062828666,eV/L0,0.03173805605024358,-10.63835793351778
v19_power_new_2_Haa,heldout,new_predeclared,1.5124016664736504,0.633476735019764,eV/L0^2,0.15124016664736506,-5.811451752120899
v19_power_new_2_Hxx,heldout,new_predeclared,0.07390822082095283,1.0949893663939978,eV/L0^2,0.1,10.210811455730449
v19_power_new_3_energy,heldout,new_predeclared,0.39535837061576956,0.34047797266541313,eV/cell,0.039535837061576956,-1.3881177693261018
v19_power_new_3_force,heldout,new_predeclared,1.0383826381800587,0.999916906843862,eV/L0,0.03173805605024358,-1.2119750269299014
v19_power_new_3_Haa,heldout,new_predeclared,-6.006053628734572,-2.3339378410597535,eV/L0^2,0.6006053628734572,6.114024307252987
v19_power_new_3_Hxx,heldout,new_predeclared,-1.4153601110072371,0.2985661682045152,eV/L0^2,0.14153601110072372,12.109471405069069
v19_power_new_4_energy,heldout,new_predeclared,0.5880885299154484,0.5654108619100183,eV/cell,0.05880885299154484,-0.38561656709561193
v19_power_new_4_force,heldout,new_predeclared,0.5878736415051682,0.5218287232496648,eV/L0,0.03173805605024358,-2.080937728226002
v19_power_new_4_Haa,heldout,new_predeclared,0.9838769358246306,-0.9732498653402474,eV/L0^2,0.1,-19.57126801164878
v19_power_new_4_Hxx,heldout,new_predeclared,0.5300888191539206,0.007655360251666899,eV/L0^2,0.1,-5.224334589022536
v19_power_new_5_energy,heldout,new_predeclared,0.7807571272106231,0.7203987986482582,eV/cell,0.07807571272106231,-0.7730743205381225
v19_power_new_5_force,heldout,new_predeclared,0.03287588986152218,0.24538953704039904,eV/L0,0.03173805605024358,6.695862117152127
v19_power_new_5_Haa,heldout,new_predeclared,-2.5224317074829634,-0.429782639063168,eV/L0^2,0.25224317074829633,8.296157482526924
v19_power_new_5_Hxx,heldout,new_predeclared,-0.10536285587305545,-0.00018849664661443568,eV/L0^2,0.1,1.05174359226441
