observable,role,units,target,prediction,scale,normalized_residual
v17_near_0.985_Haa,fit,eV/L0^2,20.878110673451364,35.280685091032865,2.0878110673451364,6.898408885194692
v17_near_1.015_normal_force,fit,eV/L0,0.2329580444899274,0.2914756529144794,0.03173805605024358,1.8437678833232414
v17_near_1.015_Haa,fit,eV/L0^2,18.39295935022696,20.331340669499074,1.839295935022696,1.053871365864893
v17_near_1.065_normal_force,fit,eV/L0,0.9078686582498847,0.9444148871304037,0.03173805605024358,1.1514955050386102
v17_near_1.065_Haa,fit,eV/L0^2,14.605604041867348,14.973237924612565,1.4605604041867348,0.25170741428521876
v17_near_1.095_normal_force,fit,eV/L0,1.2303804278835464,1.1846207514651437,0.03173805605024358,-1.4417920349614965
v17_near_1.095_Haa,fit,eV/L0^2,11.545874277606002,4.305677966075493,1.1545874277606003,-6.270808201656374
v17_direct023_energy,heldout,eV/cell,0.10138618519039871,0.09185478588634623,0.010138618519039872,-0.9401082885358538
v17_direct023_normal_force,heldout,eV/L0,-0.8610948380753036,-0.7704584202005506,0.03173805605024358,2.855764629417417
v17_direct023_Haa,heldout,eV/L0^2,29.67272464413389,32.29240842523484,2.967272464413389,0.8828591956144629
v17_direct023_Hxx,heldout,eV/L0^2,1.5318476269016676,3.047420300826708,0.1531847626901668,9.893756058430265
v17_direct047_energy,heldout,eV/cell,0.26395051027571553,0.26840279484875607,0.026395051027571555,0.16867876362086956
v17_direct047_normal_force,heldout,eV/L0,-2.2580600813748397,-2.2973729840981747,0.03173805605024358,-1.2386676317257708
v17_direct047_Haa,heldout,eV/L0^2,35.337517734960244,49.52315821376286,3.5337517734960247,4.014328506376221
v17_direct047_Hxx,heldout,eV/L0^2,-7.290154929569364,-7.42431224303165,0.7290154929569365,-0.184025325604721
v17_off_plus_energy,heldout,eV/cell,0.08014986299727256,0.09044938608573344,0.008014986299727257,1.2850331495652545
v17_off_plus_normal_force,heldout,eV/L0,0.496288954541943,0.6045608352750038,0.03173805605024358,3.411421309536375
v17_off_plus_Haa,heldout,eV/L0^2,13.145916399036436,13.65303974167882,1.3145916399036437,0.38576492292279807
v17_off_plus_Hxx,heldout,eV/L0^2,0.5867789207029961,0.24636915522524983,0.1,-3.4040976547774626
v17_off_minus_energy,heldout,eV/cell,0.21284911087573022,0.22778714025097685,0.021284911087573022,0.7018130972587453
v17_off_minus_normal_force,heldout,eV/L0,0.06702268289699899,0.08828160406579788,0.03173805605024358,0.6698242997348206
v17_off_minus_Haa,heldout,eV/L0^2,11.464221151869252,13.64504576513547,1.1464221151869252,1.9022876341762058
v17_off_minus_Hxx,heldout,eV/L0^2,-2.835312235036081,-2.990142814808793,0.2835312235036081,-0.546079468283823
v17_shockley067_energy,heldout,eV/cell,0.07506981596967024,0.08847019329136031,0.007506981596967025,1.7850553046652062
v17_shockley067_normal_force,heldout,eV/L0,-0.08375074170661885,-0.009957815657099633,0.03173805605024358,2.325061305982314
v17_shockley067_Haa,heldout,eV/L0^2,14.560238367523052,23.799318614976986,1.4560238367523053,6.345418264622587
v17_shockley067_Hxx,heldout,eV/L0^2,0.4530475235373633,-0.1906692184490859,0.1,-6.437167419864491
v17_compression_energy,heldout,eV/cell,0.025317916775100896,0.026704711041148743,0.004433026104653031,0.3128324158958208
v17_compression_normal_force,heldout,eV/L0,-0.6769543589544016,-0.7884394491428766,0.03173805605024358,-3.512662842739524
v17_compression_Haa,heldout,eV/L0^2,26.962376342241654,28.345515097570473,2.6962376342241656,0.5129884464826903
v17_compression_Hxx,heldout,eV/L0^2,5.568444170552721,3.3373077386961723,0.5568444170552721,-4.006750114610716
v17_opening1.045_energy,heldout,eV/cell,0.012439540042104347,0.014235654681337355,0.004433026104653031,0.4051667183614721
v17_opening1.045_normal_force,heldout,eV/L0,0.6560493060873362,0.6953529305726793,0.03173805605024358,1.2383752937836732
v17_opening1.045_Haa,heldout,eV/L0^2,16.173163667497242,14.88419420595037,1.6173163667497243,-0.7969804102936754
v17_opening1.045_Hxx,heldout,eV/L0^2,3.5468340021412335,2.742627171512769,0.35468340021412337,-2.267393484281933
v17_opening1.255_energy,heldout,eV/cell,0.2548812728796389,0.22070050424771592,0.02548812728796389,-1.341046686002073
v17_opening1.255_normal_force,heldout,eV/L0,1.5479287243761108,1.2529406914303252,0.03173805605024358,-9.294458125563796
v17_opening1.255_Haa,heldout,eV/L0^2,-3.07660296796585,-1.7484388712872514,0.307660296796585,4.316982433247594
v17_opening1.255_Hxx,heldout,eV/L0^2,-0.8591645505462155,0.7101438367872845,0.1,15.693083873335
v17_opening1.555_energy,heldout,eV/cell,0.4970497627048889,0.46251805416191416,0.04970497627048889,-0.6947334277971895
v17_opening1.555_normal_force,heldout,eV/L0,0.5361595264738468,0.7436431741288045,0.03173805605024358,6.537377315311829
v17_opening1.555_Haa,heldout,eV/L0^2,-0.9598397042596563,-1.6134286127574549,0.1,-6.535889084977986
v17_opening1.555_Hxx,heldout,eV/L0^2,-0.8905810007935903,0.06424926364653419,0.1,9.548302644401243
v17_opening1.855_energy,heldout,eV/cell,0.6331364785570511,0.6050123377548651,0.06331364785570512,-0.44420344988307014
v17_opening1.855_normal_force,heldout,eV/L0,0.6294361584094642,0.44851151728691685,0.03173805605024358,-5.700558371821226
v17_opening1.855_Haa,heldout,eV/L0^2,0.33758173393615254,-0.897555826472445,0.1,-12.351375604085977
v17_opening1.855_Hxx,heldout,eV/L0^2,-0.0764657682265532,0.0018057131559482578,0.1,0.7827148138250145
v17_opening2.455_energy,heldout,eV/cell,0.7722611869157332,0.7455407079512801,0.07722611869157332,-0.34600313232327085
v17_opening2.455_normal_force,heldout,eV/L0,-0.03892592855831557,0.1699846349297376,0.03173805605024358,6.582336459338688
v17_opening2.455_Haa,heldout,eV/L0^2,1.5212189106347462,-0.33556314687252403,0.15212189106347462,-12.205883351348206
v17_opening2.455_Hxx,heldout,eV/L0^2,0.04446583977668427,-0.00010007777168546208,0.1,-0.4456591754836973
v17_opening3.75_energy,heldout,eV/cell,0.7719163228888833,0.821372644532184,0.07719163228888834,0.6406953730193343
v17_opening3.75_normal_force,heldout,eV/L0,0.0,0.02185949753732896,0.03173805605024358,0.6887472094297091
v17_opening3.75_Haa,heldout,eV/L0^2,0.0,-0.04101805364495943,0.1,-0.4101805364495943
v17_opening3.75_Hxx,heldout,eV/L0^2,0.0,-2.314613145489014e-08,0.1,-2.314613145489014e-07
