radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07530118349196346,-0.009335104390054912,0.08463628788201838,2,True
1.0,0.1341155399842,-0.051308677172154815,0.18542421715635482,4,True
1.5,0.32255736881034824,-0.010049836608213234,0.3326072054185615,10,True
2.0,0.5170690751743425,-0.012330601642813011,0.5293996768171555,18,True
2.5,0.620749910439717,-0.01655940347044406,0.6373093139101611,30,True
3.0,0.7005767678563903,0.0036735036872582267,0.6969032641691322,40,True
3.5,0.7594672691473399,-0.006280026009975539,0.7657472951573154,56,True
4.0,0.813142929539135,0.0019683355966146968,0.8111745939425203,72,True
4.5,0.8557146196367471,0.0003962155575531613,0.8553184040791939,90,True
5.0,0.8955914169894195,0.0012971969124385072,0.894294220076981,112,True
5.5,0.9287335419000717,-0.00029439715140896355,0.9290279390514806,136,True
6.0,0.9548998086783773,-0.00024052946202615666,0.9551403381404034,158,True
6.5,0.9848734298446935,-0.0002942538091967482,0.9851676836538902,188,True
7.0,1.0126991988582632,-0.0002876720404131226,1.0129868708986762,220,True
7.5,1.0378821530854818,-4.649156890044245e-05,1.0379286446543823,254,True
8.0,1.0579623947538859,-0.0002718857868237133,1.0582342805407097,286,True
8.5,1.07780460295252,-0.00010678080110996515,1.0779113837536298,320,True
9.0,1.0978304661220095,-0.0001708396059854388,1.098001305727995,360,True
9.5,1.1157956912425946,-0.00015147067699878072,1.1159471619195933,400,True
10.0,1.1339005395801656,-0.00012450328273637488,1.134025042862902,444,True
10.5,1.1514924582292059,-0.0001361949471693595,1.1516286531763753,492,True
11.0,1.1661498310445109,-0.00015305829260866318,1.1663028893371195,536,True
11.5,1.1818989959405468,-0.00013013787659946294,1.1820291338171462,588,True
12.0,1.197515726658862,-0.00013935981609843658,1.1976550864749604,644,True
12.5,1.2112670806508885,-0.00013055480055573342,1.2113976354514442,698,True
13.0,1.2229493779489378,-0.00015178673020007673,1.2231011646791379,748,True
13.5,1.2374968525590568,-0.00015772873617803714,1.2376545812952349,814,True
14.0,1.249289549925149,-8.599015160446529e-05,1.2493755400767537,872,True
14.5,1.2612120308419201,-0.00018456160454217042,1.2613965924464623,936,True
15.0,1.2725890663148478,-0.00017330026861832673,1.2727623665834662,1000,True
15.5,1.2855640693881956,0.0015410431934442578,1.2840230261947512,1068,True
16.0,1.2984498790422974,0.0033418102323219566,1.2951080688099754,1140,True
