index,eigenvalue
730,18.097729252696386
731,18.115053822544954
732,18.133835038359752
733,18.15082647046055
734,18.161779242201053
735,18.19533990397034
736,18.203871116727413
737,18.20681440162098
738,18.217350656753627
739,18.234069090106633
740,18.243415627635905
741,18.261912031834303
742,18.284479415727322
743,18.297349086180105
744,18.312579209099464
745,18.315971281752983
746,18.359030545118113
747,18.388808242702087
748,18.397031976999656
749,18.40436407603857
750,18.41547338250389
751,18.425496099494232
752,18.430192113992614
753,18.44064174801176
754,18.460218369703913
755,18.468049754527993
756,18.486533974894066
757,18.49936715554841
758,18.506075177030944
759,18.5245466842275
760,18.540909121241175
761,18.564166222290616
762,18.57979722553048
763,18.58641125464655
764,18.60208211666114
765,18.604435703265516
766,18.651206495035595
767,18.656431519645874
768,18.657854824707012
769,18.662829660678238
770,18.678519350739386
771,18.71349040731628
772,18.72151811183594
773,18.73950018309918
774,18.759233203352437
775,18.775209321662977
776,18.784562886855966
777,18.809264011888
778,18.812781344836647
779,18.821598651213552
780,18.84584654496025
781,18.864817640150353
782,18.87336863036472
783,18.899276205731145
784,18.915770831556685
785,18.93877397025013
786,18.94119890449278
787,18.946704885281473
788,18.971596998470453
789,18.9973372188671
790,19.00421992846019
791,19.015692837725478
792,19.024722728157723
793,19.040837045723162
794,19.058772330477005
795,19.081501733532875
796,19.111729778327064
797,19.11351870122004
798,19.122199630151364
799,19.127326799161242
800,19.14623401171856
801,19.152107824021517
802,19.16883230944474
803,19.219757912276332
804,19.226296436001057
805,19.255614730392058
806,19.25571982659372
807,19.266178861793193
808,19.273120839020024
809,19.292119275159095
810,19.302311737340016
811,19.32429222958526
812,19.33915586207672
813,19.37136787857147
814,19.373725203710375
815,19.382196935929013
816,19.404760133602473
817,19.407518446849462
818,19.41216327323715
819,19.435981694332458
820,19.444142752086346
821,19.457758634117326
822,19.49813919573538
823,19.502076118827606
824,19.518786559198617
825,19.52386394682945
826,19.536459143135
827,19.580925923427706
828,19.595427640159308
829,19.606947149073783
830,19.627007297792584
831,19.653193327986962
832,19.682089923984815
833,19.682131158420212
834,19.701239307207032
835,19.7082822464349
836,19.729483085468722
837,19.747540953939815
838,19.770426250120675
839,19.780169269532642
840,19.785193168462204
841,19.786275505007843
842,19.804126459747007
843,19.819572165505686
844,19.876439457729266
845,19.897808362053524
846,19.92808526662363
847,19.9501842894898
848,19.964759743089477
849,19.975198133421486
850,20.01250485806117
851,20.01488595163458
852,20.05117139803991
853,20.063381580364144
854,20.08459070286749
855,20.095000925444577
856,20.106568926585236
857,20.116512342682523
858,20.16218240398105
