radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07745009982054052,-0.010333508942449098,0.08778360876298962,2,True
1.0,0.13701110355948298,-0.051488751295238805,0.1884998548547218,4,True
1.5,0.32630872770740327,-0.009866571212239463,0.3361752989196427,10,True
2.0,0.5194135600004102,-0.011406711341000372,0.5308202713414105,18,True
2.5,0.6229924934486673,-0.01653517091161826,0.6395276643602856,30,True
3.0,0.7027137188856649,0.0033805196598216654,0.6993331992258432,40,True
3.5,0.762494647543476,-0.006445113889833121,0.7689397614333091,56,True
4.0,0.8166298264943919,0.0018043332167891144,0.8148254932776028,72,True
4.5,0.8592926187822583,0.00021366526490755947,0.8590789535173508,90,True
5.0,0.8995764994754252,0.0010821416637532954,0.898494357811672,112,True
5.5,0.9329346821043725,-0.0005886557415861696,0.9335233378459586,136,True
6.0,0.9593427251647233,-0.0005334098229974622,0.9598761349877207,158,True
6.5,0.9897678664585068,-0.0006254337918400032,0.9903933002503469,188,True
7.0,1.0175633187555393,-0.0008130522419424946,1.0183763709974818,220,True
7.5,1.0438417224585206,0.00029714960854546925,1.043544572849975,254,True
8.0,1.0699892624885887,0.0057625090492185675,1.0642267534393701,286,True
