j,l,ux,uy,uz,gx,gy,gz
-9,0,-0.4914278281888414,-0.002024902192259942,0.0002190605586518297,1.80331119828403e-10,-2.0520811092050728e-10,5.0266531822357186e-11
-9,1,0.49170035714507143,-0.002179527117050025,0.00027342006239391964,7.715521797846403e-12,1.1338790345018224e-10,-1.0637995692674984e-11
-9,2,0.47631076603864225,-0.0014038102784592755,0.000377022735115709,1.3843238621386034e-11,-9.911878240918826e-11,2.776343824978378e-11
-9,3,0.4626346583803925,-0.0004005245920151193,0.00048426613501429875,-9.528349333501329e-11,7.992644545339045e-11,-8.923879300445914e-11
-9,4,0.45055048881477733,0.00034089677650489335,0.0004682464934213613,2.7677305542914143e-11,6.733155808076596e-12,-1.009783877608389e-10
-9,5,0.4398598883127653,0.0006496385406049084,0.00031935421207201305,-1.9082283496396624e-14,3.014516793738847e-11,-6.98804803627752e-11
-9,6,0.43038063787586345,0.0006091972118167896,0.00012842366835655604,-6.263548073216427e-11,7.93219129702899e-11,4.944478366238764e-11
-9,7,0.42196788940840985,0.00036980107581965145,-3.463062350676614e-06,-1.2305391432112633e-10,-5.1023353511009395e-11,1.3791622412249321e-10
-8,-2,-0.44775023594531804,-0.001962345209093032,-0.00019101144693140342,-8.133042850300143e-12,-6.507903504288093e-11,-4.119609341157737e-11
-8,-1,-0.4684923686722514,-0.0037023078462542322,-0.0002554056792865515,1.729554017365631e-10,1.7064777022013367e-10,-1.0354321588502968e-10
-8,0,-0.48923276041416625,-0.005765354400063914,-0.00030065602449887006,-9.157639230261694e-11,-6.716296616082751e-11,2.2144403194826467e-10
-8,1,0.49083354633500603,-0.004882477581202474,-0.000156976078383497,1.5848284316832828e-10,-2.3438217946342155e-11,-9.110819282169558e-11
-8,2,0.473150814210444,-0.0026679834498560366,0.0002027807022269696,6.964254693764271e-12,5.18724928462444e-12,1.0567730674912457e-10
-8,3,0.45797742586562745,-0.00042276938279940565,0.0004894080155408886,1.6815620944299337e-11,1.0188569877101622e-10,-1.0042564479659233e-10
-8,4,0.44498832359135737,0.0010030687223367442,0.00046151609222163113,3.897283971238119e-11,-6.711323771030342e-12,2.8690007401049877e-10
-8,5,0.433781656270014,0.0014424121810395897,0.00017271529551747794,4.6289151439844745e-11,-1.0947129747834738e-10,-1.196005021365451e-10
-8,6,0.4240255688992894,0.001211837243118938,-0.00014020066058889223,9.757073344803316e-11,1.7519518669996403e-10,-1.2499489908824463e-10
-8,7,0.4154807725625456,0.0006981128242900289,-0.00026419634846785523,-4.384206288076753e-11,-1.3162986564445311e-10,5.087652868440706e-11
-8,8,0.40797779441660154,0.00019584016349947372,-0.00020369888601690894,-2.471877319802293e-11,6.202831076464882e-11,1.9614655559496708e-10
