model,state,a_L0,ux_L0,uy_L0,energy_eV_cell,energy_J_m2,gradient_norm_eV_L0,eigenvalue_min_eV_L0sq,eigenvalue_middle_eV_L0sq,eigenvalue_max_eV_L0sq,force_a_eV_L0,traction_a_MPa,H_aa_eV_L0sq,H_ax_eV_L0sq,H_ay_eV_L0sq,force_x_eV_L0,traction_x_MPa,H_xa_eV_L0sq,H_xx_eV_L0sq,H_xy_eV_L0sq,force_y_eV_L0,traction_y_MPa,H_ya_eV_L0sq,H_yx_eV_L0sq,H_yy_eV_L0sq
old_candidate,perfect,0.8164965809280745,-3.179111253682361e-17,-3.133876567899808e-17,2.039121425684851e-15,4.599840780419792e-15,3.265141628562319e-15,4.945211215202439,4.945211215202441,22.902007120234316,-3.254459695538405e-15,-2.563531057468017e-11,22.902007120234316,1.4651615853800924e-15,-1.100344689354613e-15,-2.432759219466966e-16,-1.916279320648795e-12,1.4651615853800924e-15,4.945211215202443,-1.59462296517839e-16,-1.022681303615499e-16,-8.055639119772509e-13,-1.100344689354613e-15,-1.59462296517839e-16,4.945211215202439
old_candidate,fault,0.8297097400976307,0.5,0.28867513459481275,0.05621084573119953,0.12680016856250634,1.3399630891293766e-15,2.9398888731706307,2.939888873170639,20.072807178687075,1.3357370765021415e-15,1.0521572858680879e-11,20.072807178687075,8.61460589599748e-17,-1.0938411375458145e-15,9.656650656521346e-17,7.606523412487981e-13,8.61460589599748e-17,2.9398888731706303,8.306869361535549e-16,4.452474027374848e-17,3.5072044270183625e-13,-1.0938411375458145e-15,8.306869361535549e-16,2.9398888731706387
old_candidate,saddle,0.842844718253518,0.30906357457572553,0.178437937978003,0.07679684427974484,0.17323796988052173,5.733173170278804e-15,-1.9600901061401685,6.931622666446976,20.574988106342925,5.717648576819556e-15,4.503779758728855e-11,20.562502139106794,0.45925184989847667,0.2651491791647283,8.673617379884035e-18,6.832190167974598e-14,0.45925184989847667,0.2722025624337169,-3.844817989698861,-4.215378046623641e-16,-3.3204444216356546e-12,0.2651491791647283,-3.844817989698861,4.711815965109223
best_feasible_same_family,perfect,0.816496580927766,-4.1676799082289503e-17,-4.1389817726132915e-17,5.893400451127907e-15,1.3294305767660662e-14,9.886663409785208e-15,4.804458154624521,4.804458154624528,22.516023216561315,-9.879492398858974e-15,-7.782055384251512e-11,22.516023216561315,-1.380945204640017e-16,1.466471201510746e-15,1.0990322692786515e-16,8.657054070504554e-13,-1.380945204640017e-16,4.804458154624523,4.516257386875507e-15,-3.6008971102250046e-16,-2.8364190803971504e-12,1.466471201510746e-15,4.516257386875507e-15,4.8044581546245215
best_feasible_same_family,fault,0.8343893538011949,0.4999999999999999,0.2886751345948131,0.06737814491327206,0.15199131095246657,1.1182198376627485e-14,1.9033703197456506,1.9033703197456833,18.206266374731914,-1.1178558079194545e-14,-8.805326688485662e-11,18.206266374731914,1.1810522592073866e-15,-2.7360728275437962e-14,-9.186281244225458e-17,-7.236014415693046e-13,1.1810522592073866e-15,1.9033703197456835,1.1225183838995945e-15,2.701129911998045e-16,2.1276743507242266e-12,-2.7360728275437962e-14,1.1225183838995945e-15,1.9033703197456504
best_feasible_same_family,saddle,0.8497939635470475,0.3637487002481101,0.21001041000562262,0.07395296911413847,0.16682276929638495,1.9743683434679494e-15,-1.1503428518811287,4.164112901842089,19.131935888766503,-1.1102230246251565e-16,-8.745203415007484e-13,18.95718242914005,1.6233898809400475,0.9372645847604667,-1.547373340571312e-15,-1.218862725966668e-11,1.6233898809400475,0.30933618126951157,-2.2255563772884783,-1.2212453270876722e-15,-9.619723756508233e-12,0.9372645847604667,-2.2255563772884783,2.879187328317899
