model,a_over_h,energy_J_m2,normal_traction_MPa,Haa_eV_L0sq
best_feasible_same_family,1.0388985000000002,0.021571688538809274,4347.259766530404,12.984949873307455
best_feasible_same_family,1.044454,0.027512156057164918,4792.66852442963,11.958652297943946
best_feasible_same_family,1.0500095,0.034007948134776034,5202.659550169289,11.00173553277661
best_feasible_same_family,1.055565,0.041014633747959675,5579.636798030776,10.110036540074725
best_feasible_same_family,1.0611205000000001,0.04849080978378185,5925.859447149926,9.279612816547807
best_feasible_same_family,1.0666760000000002,0.05639791800987063,6243.449593503058,8.50673195628351
best_feasible_same_family,1.0722315,0.06470007179778535,6534.399576836117,7.787861651315661
best_feasible_same_family,1.077787,0.07336389213486247,6800.578957908788,7.119660114998733
best_feasible_same_family,1.0833425,0.08235835248122365,7043.741160897177,6.49896691356555
best_feasible_same_family,1.0888980000000001,0.09165463204571549,7265.529795281925,5.922794191461472
best_feasible_same_family,1.0944535,0.10122597707285806,7467.484671039851,5.388318276316874
best_feasible_same_family,1.100009,0.11104756975248255,7651.047520452676,4.892871649687148
best_feasible_same_family,1.1055645,0.12109640437800087,7817.567439359653,4.433935269991381
best_feasible_same_family,1.11112,0.13135117039777577,7968.306060200643,4.009131234392694
best_feasible_same_family,1.1166755000000002,0.1417921420185584,8104.442468727982,3.6162157666869703
best_feasible_same_family,1.122231,0.1524010740354358,8227.077875809191,3.2530725186052996
best_feasible_same_family,1.1277865,0.1631611035777095,8337.240055298302,2.917706172271923
best_feasible_same_family,1.133342,0.17405665747340252,8435.88755852547,2.608236331915056
best_feasible_same_family,1.1388975000000001,0.18507336494877571,8523.913715527251,2.322891693271205
best_feasible_same_family,1.144453,0.196197975392436,8602.150432744167,2.0600044794787262
best_feasible_same_family,1.1500085,0.2074182809255637,8671.371796507896,1.8180051326110878
best_feasible_same_family,1.155564,0.21872304353190286,8732.29749126609,1.5954172503451236
best_feasible_same_family,1.1611195,0.23010192651254527,8785.596041119623,1.3908527576104426
best_feasible_same_family,1.1666750000000001,0.24154543004092788,8831.887882893408,1.203007303413357
best_feasible_same_family,1.1722305,0.2530448306052086,8871.748278614621,1.030655873359617
