a_L0,ux_L0,uy_L0,direct_radial_index,direct_layers,direct_energy_eV_cell,reciprocal_energy_eV_cell,abs_error_eV_cell,relative_error
0.8899812732112214,0.237,0.087,24,24,0.07065245220628757,0.07069258245478503,4.0130248497458054e-05,0.0005676726907398715
0.8899812732112214,0.237,0.087,48,48,0.07068733851660103,0.07069258245478503,5.243938184004704e-06,7.417946836726082e-05
0.8899812732112214,0.237,0.087,72,72,0.07069100460719702,0.07069258245478503,1.577847588016268e-06,2.2319846484961262e-05
0.816496580927726,0.5,0.28867513459481287,24,24,0.07059646522445231,0.07059205275710372,4.412467348599569e-06,6.250657370429761e-05
0.816496580927726,0.5,0.28867513459481287,48,48,0.07059231896325323,0.07059205275710372,2.662061495128931e-07,3.7710498436540315e-06
0.816496580927726,0.5,0.28867513459481287,72,72,0.07059210396693429,0.07059205275710372,5.120983057049777e-08,7.25433367785788e-07
