case,opening_A,energy_eV,energy_derivative_eV_A,tilted_energy_eV,tilted_derivative_eV_A,new_evaluation
B_02_bulk_spread,0.0,-1164.1964721768654,0.5939970484612813,-1164.1964721768654,0.49692287584937067,False
B_02_bulk_spread,0.03,-1164.1449496491123,2.796148348898766,-1164.1478618742906,2.6990741762868553,False
B_02_bulk_spread,0.1,-1163.794213199802,7.042308650113375,-1163.803920617063,6.945234477501464,False
B_02_bulk_spread,0.2,-1162.8491167114296,11.633224131987868,-1162.868531545952,11.536149959375958,False
B_02_bulk_spread,0.35,-1160.714670796295,16.448111535836183,-1160.7486467567091,16.351037363224272,False
B_02_bulk_spread,0.5,-1158.0443660886915,18.656393387749223,-1158.0929031749974,18.55931921513731,False
B_02_bulk_spread,0.7,-1154.3983355566897,17.045069115803553,-1154.466287477518,16.94799494319164,False
B_02_bulk_spread,0.9,-1151.3984113168242,12.874363071706691,-1151.485778072175,12.777288899094781,False
B_02_bulk_spread,1.1,-1149.1867903486702,9.510422733451998,-1149.2935719385434,9.413348560840088,False
B_02_bulk_spread,1.4,-1146.7930863787615,6.6802523927217035,-1146.9289902204182,6.583178220109793,False
B_02_bulk_spread,1.8,-1144.7415038930903,3.6682513667329544,-1144.9162374037917,3.5711771941210437,False
B_02_bulk_spread,10.0,-1142.5916505393093,2.7755575615628914e-17,-1143.5623922654283,-0.09707417261191062,False
B_02_bulk_spread,2.3,-1143.5675088674861,1.441594684942089,-1143.7907794644934,1.3445205123301784,False
B_02_bulk_spread,3.0,-1142.7851787235147,0.7392937884182662,-1143.0764012413504,0.6422196158063556,False
B_02_bulk_spread,4.0,-1142.5916505393093,-2.7755575615628914e-17,-1142.9799472297568,-0.09707417261191068,False
B_02_bulk_spread,6.0,-1142.5916505393093,-5.551115123125783e-17,-1143.1740955749808,-0.0970741726119107,False
B_02_bulk_spread,8.0,-1142.5916505393093,-2.220446049250313e-16,-1143.3682439202046,-0.09707417261191087,False
B_02_bulk_spread,-0.25,-1160.7474390250961,-34.27785439811825,-1160.723170481943,-34.37492857073016,True
B_02_bulk_spread,-0.1,-1163.8045512042338,-9.125574008819509,-1163.7948437869727,-9.22264818143142,True
B_02_bulk_spread,-0.03,-1164.1776825056738,-1.8989960378763941,-1164.1747702804955,-1.9960702104883048,True
B_02_bulk_spread,-0.0059798345840506185,-1164.1986180632775,0.12175655734093582,-1164.198037575783,0.024682384729025175,True
B_02_bulk_spread,-0.006288562381238163,-1164.1986518407844,0.0970555449308318,-1164.1980413837944,-1.8627681078853264e-05,True
B_02_bulk_spread,-0.006288329561511962,-1164.1986518181855,0.09707418458437334,-1164.1980413837962,1.1972462687914742e-08,True
B_02_bulk_spread,-0.006288429561515107,-1164.1986518278927,0.0970661785408447,-1164.198041383796,-7.994071065942077e-06,True
B_02_bulk_spread,-0.006388329561511963,-1164.1986611252464,0.0890664747237262,-1164.1980409834398,-0.00800769788818445,True
B_02_bulk_spread,-0.006188329561511962,-1164.1986417105206,0.10507855881543243,-1164.1980409835487,0.008004386203521785,True
B_02_bulk_spread,3.86869337449784,-1142.5916505393093,8.326672684688674e-17,-1142.967200747728,-0.09707417261191056,True
B_02_bulk_spread,3.4343466872489197,-1142.603974167524,0.1305294658307406,-1142.9373605306512,0.03345529321882995,True
B_02_bulk_spread,3.5456717102087385,-1142.594778628381,0.04276897391149001,-1142.938971776003,-0.05430519870042064,True
B_02_bulk_spread,3.476785046518152,-1142.5992872612683,0.09141573446186496,-1142.9367932930086,-0.005658438150045686,True
B_02_bulk_spread,3.4706456468058184,-1142.5998645654095,0.09667309148803188,-1142.9367746200023,-0.00040108112387876593,True
B_02_bulk_spread,3.470182823676419,-1142.5999094009542,0.09707511425978829,-1142.9367745273746,9.416478776447246e-07,True
B_02_bulk_spread,3.4701839077354526,-1142.5999092957197,0.09707417168523347,-1142.9367745273744,-9.266771794358419e-10,True
B_02_bulk_spread,3.4701838077337177,-1142.5999093054272,0.09707425863519231,-1142.9367745273742,8.60232816646267e-08,True
B_02_bulk_spread,3.4700839077354524,-1142.5999190074847,0.09716113862556133,-1142.936774531722,8.696601365068557e-05,True
B_02_bulk_spread,3.470283907735453,-1142.5998995926495,0.09698724175492182,-1142.9367745317213,-8.693085698882608e-05,True
