observable,role,units,target,prediction,scale,normalized_residual
normal_strain_force_ev,exact,eV/strain,0.0,-8.881784197001252e-15,0.1,-8.881784197001252e-14
cohesive_ev_atom,exact,eV/atom,3.36,3.3599999999999963,0.0672,-5.286776307738841e-14
C11_GPa,fit,GPa,113.99999999999996,98.32049854589502,5.699999999999998,-2.7507897287903407
C12_GPa,fit,GPa,62.000000000000014,68.03506415110621,3.100000000000001,1.9467948874536116
C44_GPa,fit,GPa,32.0,30.661616547369476,1.6,-0.8364896578940773
perfect_Haa,fit,eV/L0^2,19.66091286328976,22.45885657594083,1.9660912863289761,1.4230995946659737
perfect_Hxx,fit,eV/L0^2,4.393593035123306,5.557116639767527,0.43935930351233066,2.6482279886707034
saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.07424812032135777,0.007624909750742465,-0.2624263435868246
saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.008545899510387756,0.03173805605024358,0.269263482831384
fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.06276151532406082,0.006670794504308616,-0.5915981546840292
fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.028898985869776794,0.03173805605024358,0.9105468155964679
saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,-0.05762284468244128,0.03173805605024358,-1.8155757426107157
opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.04642798235019985,0.005670265774764736,-1.8120271263429109
opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4093402404895189,0.04710312483934004,-1.3097009617578026
opening_2h_energy,fit,eV/cell,0.7060534019484034,0.7736322805011244,0.07060534019484034,0.957135513634414
opening_40h_energy,fit,eV/cell,0.7719163228888833,0.7695955029847127,0.07719163228888834,-0.030065692813503783
direct_quarter_energy,heldout,eV/cell,0.117221996542065,0.17831647975349374,0.0117221996542065,5.211861682419395
direct_half_energy,heldout,eV/cell,0.26732847628894163,0.4410291022424545,0.026732847628894163,6.497647701615176
oblique_energy,heldout,eV/cell,0.13339289745734875,0.12661745384393028,0.013339289745734876,-0.5079313623564452
opening_1.25h_energy,heldout,eV/cell,0.24853683654490819,0.1709856422539242,0.02485368365449082,-3.120309865092019
opening_3h_energy,heldout,eV/cell,0.7719163228888833,0.6578880233219038,0.07719163228888834,-1.477210627445092
saddle_Haa,heldout,eV/L0^2,12.717337762538286,18.61057975333776,1.2717337762538286,4.634021758987415
saddle_Hxx,heldout,eV/L0^2,-0.18642463121762062,0.7637957606862997,0.018642463121762064,50.970753472736746
fault_Haa,heldout,eV/L0^2,14.140554350039636,17.000178905917892,1.4140554350039638,2.022286032845834
fault_Hxx,heldout,eV/L0^2,2.4858929774856264,2.598124775715375,0.24858929774856264,0.4514747788670537
