observable,role,units,target,prediction,scale,normalized_residual
normal_strain_force_ev,exact,eV/strain,0.0,-1.7763568394002505e-15,0.1,-1.7763568394002505e-14
cohesive_ev_atom,exact,eV/atom,3.36,3.3599999999999888,0.0672,-1.6521175961683877e-13
C11_GPa,exact,GPa,113.99999999999996,113.99999999999939,5.699999999999998,-9.972529624703164e-14
C12_GPa,exact,GPa,62.000000000000014,61.99999999999911,3.100000000000001,-2.910933143275248e-13
C44_GPa,exact,GPa,32.0,32.000000000000284,1.6,1.7763568394002505e-13
perfect_Haa,fit,eV/L0^2,19.66091286328976,21.690126793058802,1.9660912863289761,1.032105652407385
perfect_Hxx,fit,eV/L0^2,4.393593035123306,3.3951464004707312,0.43935930351233066,-2.2725059573583226
saddle_energy_at_source_state,fit,eV/cell,0.07624909750742465,0.07129824942962454,0.007624909750742465,-0.649299236272013
saddle_normal_force_at_source_state,fit,eV/L0,1.4903612010162394e-15,0.2837992848963178,0.03173805605024358,8.941923993298204
fault_energy_at_source_state,fit,eV/cell,0.06670794504308616,0.08254723672727671,0.006670794504308616,2.374423567381676
fault_normal_force_at_source_state,fit,eV/L0,5.29078226360765e-15,0.20451074921390033,0.03173805605024358,6.443707481332193
saddle_path_force_at_source_state,fit,eV/L0,2.296700476743968e-16,0.2162636065808768,0.03173805605024358,6.81401552251707
opening_1.1h_energy,fit,eV/cell,0.05670265774764735,0.03688281724944918,0.005670265774764736,-3.495398855271561
opening_1.5h_energy,fit,eV/cell,0.4710312483934004,0.4501336134018268,0.04710312483934004,-0.44365708353429906
opening_2h_energy,fit,eV/cell,0.7060534019484034,0.6368031755732293,0.07060534019484034,-0.9808072050084777
opening_40h_energy,fit,eV/cell,0.7719163228888833,0.7146336906460053,0.07719163228888834,-0.742083442781709
direct_quarter_energy,fit,eV/cell,0.117221996542065,0.19727798346352662,0.0117221996542065,6.8294338334984435
direct_half_energy,fit,eV/cell,0.26732847628894163,0.6346693352747939,0.026732847628894163,13.741179543806338
oblique_energy,fit,eV/cell,0.13339289745734875,0.07884210838806557,0.013339289745734876,-4.089482281972721
opening_1.25h_energy,fit,eV/cell,0.24853683654490819,0.22761511558095082,0.02485368365449082,-0.8417955766559784
opening_3h_energy,fit,eV/cell,0.7719163228888833,0.7940102784566356,0.07719163228888834,0.2862221579285439
saddle_Haa,fit,eV/L0^2,12.717337762538286,30.92488117440228,1.2717337762538286,14.31710295962911
saddle_Hxx,fit,eV/L0^2,-0.18642463121762062,0.0015290821391306803,0.018642463121762064,10.082021465143505
fault_Haa,fit,eV/L0^2,14.140554350039636,25.21809375528772,1.4140554350039638,7.833879161333608
fault_Hxx,fit,eV/L0^2,2.4858929774856264,-0.178196516206593,0.24858929774856264,-10.716831005278557
saddle_normal_path_coupling,fit,eV/L0^2,1.2055891043737141,1.5009943148663518,0.12055891043737142,2.4502976131830283
opening_1.1h_normal_force,fit,eV/L0,1.2761663221727821,0.9427552974305224,0.03173805605024358,-10.505086518671671
opening_1.3h_normal_force,fit,eV/L0,1.4139711872929317,1.4908788753269588,0.03173805605024358,2.4232009645542516
opening_1.5h_normal_force,fit,eV/L0,0.6379256757978651,0.5418502128042473,0.03173805605024358,-3.0271376054514354
opening_2h_normal_force,fit,eV/L0,0.5548811295393773,0.5609200497381357,0.03173805605024358,0.19027378958554883
opening_2.5h_normal_force,fit,eV/L0,0.0005156382639574782,0.18680950676252417,0.03173805605024358,5.869731536287237
opening_3h_normal_force,fit,eV/L0,0.0,-0.201717010362777,0.03173805605024358,-6.355682592640354
shockley_0.15_energy,fit,eV/cell,0.013715574532912111,0.00856265094464626,0.004433026104653031,-1.162394144906387
shockley_0.35_energy,fit,eV/cell,0.04820527408303389,0.034101328785534624,0.004820527408303389,-2.9258095853173933
