radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09128012984120691,0.0007515330658177728,0.09052859677538913,2,True
1.0,0.14191067498508872,0.0012548971782151196,0.1406557778068736,4,True
1.5,0.26804602308745573,0.00138646022057519,0.2666595628668806,10,True
2.0,0.3477176851652791,0.000929148233228686,0.3467885369320504,18,True
2.5,0.4146871683862008,0.00036611971963423673,0.41432104866656655,30,True
3.0,0.45686796187195616,7.419352476781849e-05,0.4567937683471884,40,True
3.5,0.5095571622242339,-0.00017777526135666046,0.5097349374855906,56,True
4.0,0.5492316943611586,-0.00023347781943189273,0.5494651721805905,72,True
4.5,0.5842253451832493,-0.00017101700260862597,0.584396362185858,90,True
5.0,0.6208506672249333,-0.00018185638556645912,0.6210325236104998,112,True
5.5,0.6535742520370076,-0.00015273549730868185,0.6537269875343164,136,True
6.0,0.6781814800264038,-0.00011268838282070916,0.6782941684092245,158,True
6.5,0.7084436455198418,-0.0001490737985482141,0.7085927193183901,188,True
7.0,0.7354728363133132,-0.00025831908797234015,0.7357311554012854,220,True
7.5,0.7599698256248525,-0.0004193935373945925,0.7603892191622471,254,True
8.0,0.7802197382930769,-0.0005686259263629255,0.7807883642194399,286,True
