label,eta,max_excluded_q_error,positive_LJ,exact_residual,duality_gap,conditional_rank,coefficient_count,material_accepted
baseline,12.507384978807881,2.100801577303527,True,3.801403636316536e-13,-5.329070518200751e-15,3,10,False
rank_four_nonnegative,12.507340074650234,2.100855601352132,True,3.268496584496461e-13,1.5987211554602254e-14,4,11,False
rank_four_signed_DIAGNOSTIC,12.507340074650234,2.100855601352132,True,3.268496584496461e-13,1.5987211554602254e-14,4,11,False
