opening_A,slip_fraction,u1_A,u2_relaxed_A,clamped_energy_eV_cell,relaxed_energy_eV_cell,lowering_eV_cell,omitted_gradient_eV_A_cell,relaxed_gradient_residual_eV_A_cell,relaxed_H22_eV_A2_cell,retained_H11_clamped_at_relaxed_point,retained_H11_Schur_eV_A2_cell,du2_du1
0.0,0.05,0.19201307082969524,0.0,0.023374530663318183,0.023374530663318183,0.0,2.1274689265313247e-16,2.1274689265313247e-16,1.2647384275146623,1.251687313739335,1.251687313739335,8.912869345781926e-17
0.0,0.055,0.21121437791266476,0.0,0.028267988969098212,0.028267988969098212,0.0,8.811961447109409e-17,8.811961447109409e-17,1.2633649142604093,1.247500755901024,1.247500755901024,6.74824310664938e-18
0.0,0.06,0.23041568499563428,0.0,0.03362137526747766,0.03362137526747766,0.0,4.246380416230449e-17,4.246380416230449e-17,1.2618534550554137,1.2428812068414985,1.2428812068414985,2.267712937188097e-16
0.0,0.065,0.2496169920786038,0.0,0.039432986121634706,0.039432986121634706,0.0,-2.888099162551651e-15,-2.888099162551651e-15,1.260202260378948,1.2378203917039223,1.2378203917039223,8.434865712810143e-13
0.0,0.07,0.26881829916157335,8.806010647215827e-13,0.04570095539575192,0.04570095539575192,0.0,-1.1081567017858053e-12,5.254085118294318e-18,1.2584094502953715,1.2323097584615819,1.2323097584615819,2.3026356997393393e-10
0.0,0.075,0.2880196062445428,6.759925275395325e-11,0.05242325110457813,0.05242325110457813,0.0,-8.493686625345285e-11,-1.1105902810556557e-16,1.2564730590882065,1.2263405533868346,1.2263405533868343,1.3204695241067498e-08
0.0,0.08,0.3072209133275124,1.8310129837245409e-09,0.059597672179965144,0.05959767217996603,-8.881784197001252e-16,-2.2968057463803614e-09,9.302478917676606e-17,1.2543908685261351,1.2199035367137236,1.2199035367136277,2.7657042130290664e-07
0.0,0.085,0.3264222204104819,2.4294996793796432e-08,0.067221844987162,0.06722184498716022,1.7763568394002505e-15,-3.042119869089698e-08,-7.9311375805146e-17,1.2521589858707598,1.212986142932253,1.2129861429216153,2.914706860159598e-06
0.0,0.09,0.3456235274934514,1.9359520221258322e-07,0.0752932183440631,0.07529321834403735,2.5757174171303632e-14,-2.419486643976374e-07,4.9792064180735596e-17,1.24976580808677,1.2055606797734861,1.2055606793296323,1.8845411768941254e-05
0.0,0.095,0.36482483457642095,1.0584093071461073e-06,0.08380905243194015,0.08380905243124204,6.981082378842984e-13,-1.3200233895918116e-06,6.615618485631704e-17,1.2471766626798861,1.1975557174395821,1.1975557084147173,8.506606946024934e-05
0.0,0.1,0.3840261416593905,4.347110906310645e-06,0.0927663910874017,0.09276639107564666,1.1755041384731157e-11,-5.409146809310827e-06,-8.236866016456037e-17,1.244308421662903,1.1888122450023322,1.1888121384137906,0.00029267878231434063
0.0,0.105,0.40322744874236,1.4300018993384506e-05,0.10216200190290436,0.10216200177601742,1.268869453951993e-10,-1.774635405828575e-05,7.22578396314226e-17,1.241001956060443,1.1790424792776197,1.1790416518803861,0.0008165274684819588
0.0,0.11,0.4224287558253295,3.9469454910162373e-05,0.11199226988905764,0.11199226892553327,9.635243714001263e-10,-4.882398697837663e-05,-2.819433868230664e-17,1.2370058954119556,1.1678165154295144,1.1678118984271955,0.0019319423450606893
0.0,0.115,0.44163006290829904,9.462955385952823e-05,0.12225304072019494,0.12225303520413888,5.51605605636496e-09,-0.00011658232204063094,-9.624665973061164e-17,1.231982229507023,1.1545918310674024,1.1545720345818669,0.004008591735228593
0.0,0.12,0.46083136999126856,0.00020234580473112312,0.1329394254423173,0.1329394003530764,2.5089240907050225e-08,-0.0002479847718053911,-8.379527540597342e-17,1.2255351282579292,1.13878092169021,1.1387123114752833,0.007482237817005204
0.0,0.125,0.4800326770742381,0.0003938645338351795,0.14404559306661202,0.14404549864851823,9.441809378785138e-08,-0.0004794498542880571,-1.0408340855860843e-16,1.217255559801215,1.1198370733322163,1.1196371955164164,0.012814197521935236
0.0,0.13,0.4992339841572076,0.0007092045286111752,0.15556458484910962,0.15556428134690048,3.0350220914243664e-07,-0.0008559184981914334,-7.846913223363838e-17,1.2067704834943873,1.0973349088774493,1.0968302036376505,0.02045062415178442
0.0,0.135,0.5184352912401772,0.0011965375658626327,0.16748818227469275,0.16748732759634422,8.546783485385845e-07,-0.0014286732136422735,2.1196152472091612e-17,1.1937868301780732,1.0710289729562263,1.0698972275556107,0.03079009134844826
0.0,0.14,0.5376365983231467,0.0019110517309404477,0.1798068515760889,0.1798046997274243,2.15184866458884e-06,-0.002252277469052254,-2.1033522146218786e-17,1.1781246460292738,1.040883900559622,1.0385862135896473,0.04416210947486221
0.0,0.145,0.5568379054061161,0.0029134923600778575,0.192509774719146,0.1925048503682545,4.924350891499785e-06,-0.0033811187315261042,-4.185020385794047e-17,1.1597379759295485,1.0070782716511848,1.0027891092005814,0.06081438349038425
0.0,0.15,0.5760392124890856,0.004268505555362247,0.20558496390826342,0.20557458239253368,1.0381515729740443e-05,-0.004866026875038421,-1.209969624493823e-16,1.1387248119587747,0.9699888546835225,0.9625353575669845,0.08090412254252809
0.0,0.155,0.5952405195720553,0.006042812477052192,0.219019446436576,0.21899905958167665,2.0386854899356877e-05,-0.006751342741253127,1.4311468676808659e-16,1.1153284814789666,0.9301628890366929,0.9179859496897609,0.1044883028193179
0.0,0.16,0.6144418266550248,0.008303152241054846,0.23279950033889918,0.23276186601765847,3.763432124070931e-05,-0.009072676969162863,1.3097162243624894e-16,1.0899326121054103,0.888284713950305,0.869434820985113,0.1315087411488903
0.0,0.165,0.6336431337379943,0.01111386796713186,0.24691091883712613,0.24684511483729654,6.58039998295834e-05,-0.011855464575211746,1.9949319973733282e-17,1.0630508519434096,0.8451407608043822,0.8173213347623436,0.16176965632792245
0.0,0.17,0.6528444408209638,0.01453398966043871,0.26133928230140135,0.2612296109564669,0.00010967134493444775,-0.015114309228872372,-7.546047120499111e-17,1.0353113153579048,0.8015845895809475,0.7622540084718658,0.1949080162290062
0.0,0.17500000000000002,0.6720457479039333,0.01861370645309918,0.27607021938162646,0.2758950763829908,0.00017514299863563565,-0.01885303236717678,1.7520707107365752e-16,1.007434631687368,0.7585017628683648,0.7050412275505953,0.23036060662600985
0.0,0.18,0.6912470549869028,0.023390240094333326,0.291089643090519,0.29082044914391325,0.00026919394660573914,-0.02306529636631436,-4.423544863740858e-17,0.9802038367881755,0.7167731883736502,0.6467192073802396,0.26733647113902737
0.0,0.185,0.7104483620698724,0.028883346757346058,0.3063839521088507,0.3059842656520937,0.0003996864567570313,-0.027735652737814722,3.2959746043559335e-17,0.9544245500865753,0.6772353508757446,0.5885615180619507,0.3048084057202755
0.0,0.19,0.7296496691528419,0.0350909726533132,0.3219401918427822,0.32136512940733564,0.0005750624354465828,-0.03284086845864777,9.367506770274758e-17,0.9308753073425722,0.6406368135563244,0.5320504084134982,0.3415403134769962
0.0,0.195,0.7488509762358114,0.04198590002809722,0.33774617342892643,0.33694225489679575,0.0008039185321306874,-0.03835139881810845,-2.498001805406602e-16,0.9102507207969984,0.6075925542337669,0.4787921563804296,0.3761647419117571
0.0,0.2,0.768052283318781,0.04951440043445378,0.3537905517850266,0.352696055300437,0.001094496484589591,-0.044232897433154415,6.765421556309548e-17,0.8931038394379283,0.5785407076113708,0.4303710120255988,0.40731341702904966
0.0,0.20500000000000002,0.7872535904017505,0.0575977840378937,0.370062865911283,0.3686087206802542,0.001454145231028825,-0.05044767873214123,-9.540979117872439e-17,0.8797973138286785,0.5537089943528997,0.3881591005375341,0.4337836087467658
0.0,0.21,0.80645489748472,0.0661371965070889,0.3865535460194698,0.3846647178900815,0.001888828129388287,-0.056956072113591535,5.551115123125783e-17,0.8704737830803658,0.5330989121686157,0.3531247168194936,0.45470242721124376
0.0,0.215,0.8256562045676895,0.07502117481032529,0.40325389281070745,0.4008511432507573,0.0024027495599501236,-0.06371762829076534,-3.400058012914542e-16,0.8650528919526319,0.5164934056145615,0.3256938282294549,0.4696424803305331
0.0,0.22,0.844857511650659,0.08413466228945905,0.42015603446793115,0.41715787828253426,0.002998156185396894,-0.07069215613108346,5.585809592645319e-16,0.8632559771097099,0.5034884851367318,0.305707705846476,0.4786546087021385
0.0,0.225,0.8640588187336286,0.09336778809417544,0.43725286680052555,0.43357753318245074,0.0036753336180748164,-0.0778405823540081,-2.636779683484747e-16,0.8646522999976585,0.4935431976638245,0.2924865582884138,0.4822124944389038
0.0,0.23,0.8832601258165981,0.10262291681980477,0.4545379815929076,0.4501052006686992,0.0044327809242084015,-0.0851256369446492,9.71445146547012e-17,0.8687159497506655,0.48603819058008557,0.28497274606818057,0.4810938680889281
0.0,0.23500000000000001,0.9024614328995676,0.11181912597527861,0.47200558766211564,0.4667380715172911,0.005267516144824569,-0.09251237448981564,-5.759281940243e-16,0.8748819384764173,0.4803324787865866,0.2819067370863271,0.476238257770335
0.0,0.24,0.9216627399825371,0.12089402802988752,0.4896504284982104,0.4834749752619736,0.006175453236236805,-0.09996854636705396,-2.1510571102112408e-16,0.8825929660016236,0.47581055773729364,0.28199094665179214,0.4686176350092415
0.0,0.245,0.9408640470655066,0.1298034163817406,0.5074676997051846,0.5003159056030864,0.007151794102098208,-0.10746484134929411,2.0122792321330962e-16,0.891332773402091,0.47191598302860427,0.284013553319579,0.45914119502108847
0.0,0.25,0.9600653541484762,0.13851946154616285,0.5254529688193239,0.5172615759304513,0.008191392888872606,-0.11497501322601512,3.0531133177191805e-16,0.9006459379871204,0.4681711845112944,0.28692400347158126,0.4485992911570487
0.0,0.255,0.9792666612314457,0.14702816540435906,0.5436020994845308,0.5343130329839534,0.00928906650057737,-0.12247591392126939,-2.42861286636753e-16,0.9101463869261159,0.4641856155306043,0.28986583001804755,0.4376407128355214
0.0,0.26,0.9984679683144152,0.1553266183919997,0.5619111812974227,0.5514713410844854,0.010439840212937312,-0.12994744967167746,2.0816681711721685e-17,0.9195178031089185,0.4596525799270384,0.29217600562971213,0.4267730271067104
0.0,0.265,1.0176692753973848,0.16342038207840343,0.5803764609542403,0.5687373356504102,0.011639125303830156,-0.13737247640107395,-6.245004513516506e-17,0.9285088713586976,0.45427464696488784,0.2933029816667376,0.41637216600373683
0.0,0.27,1.0368705824803544,0.1713209103678235,0.5989942113902123,0.5861114056242229,0.012882805765989325,-0.14473664866374075,6.245004513516506e-17,0.9369254491720518,0.4472607867279218,0.2923123348215331,0.40666903293470946
0.0,0.275,1.0560718895633239,0.1790421177547351,0.6177602447123443,0.6035931078454215,0.014167136866922725,-0.15202823414853123,2.3592239273284576e-16,0.9446222828853755,0.43597352042802917,0.2865894453114677,0.3976702096780369
0.0,0.28,1.0752731966462934,0.18659498503900315,0.6366684866071255,0.6211801599999323,0.015488326607193237,-0.1592379014936565,-1.3877787807814457e-16,0.9515000996318701,0.414561217314993,0.27054248870914566,0.3890496843392884
0.0,0.28500000000000003,1.094474503729263,0.19398083294339188,0.6557082315495322,0.638866390569695,0.016841840979837208,-0.16635848224757158,-9.71445146547012e-17,0.9575127388300513,0.3743653469348852,0.23599872746476902,0.3801398377153369
0.0,0.29,1.1136758108122322,0.2011860245374907,0.6748605265631809,0.6566388025991468,0.018221723964034098,-0.1733847012145067,-4.163336342344337e-17,0.9626800384176315,0.30647564156277435,0.1746220233654383,0.3700880333433115
0.0,0.295,1.1328771178952017,0.20818077006960195,0.694094870668946,0.6744745938038759,0.019620276865070174,-0.18031286874826952,-8.326672684688674e-17,0.9670957302596025,0.2048889547281538,0.0808678674160941,0.3581071846952008
0.0,0.3,1.1520784249781713,0.21492263568684952,0.713367432104167,0.692339170074332,0.021028262029834988,-0.18714053586248441,9.71445146547012e-17,0.9709225033276171,0.06852650564727356,-0.04616586536966262,0.343696399034921
0.3,0.0,0.0,0.0,0.36794070981949467,0.36794070981949467,0.0,8.780263178277644e-18,8.780263178277644e-18,1.4429152503124183,1.442915250312418,1.442915250312418,1.1119659152450697e-17
0.3,0.005,0.019201307082969524,0.0,0.3682066919187923,0.3682066919187923,0.0,-3.342430233418354e-17,-3.342430233418354e-17,1.4427823245415776,1.442516483164666,1.442516483164666,-5.293017686362107e-18
0.3,0.01,0.03840261416593905,0.0,0.36900449120451917,0.36900449120451917,0.0,3.427663821457077e-17,3.427663821457077e-17,1.4423836082124588,1.4413204866210259,1.4413204866210259,1.2496400878610431e-17
0.3,0.015,0.05760392124890857,0.0,0.3703336667525692,0.3703336667525692,0.0,5.844818471859972e-18,5.844818471859972e-18,1.441719284223022,1.439328175014384,1.439328175014384,1.854813895347223e-18
0.3,0.02,0.0768052283318781,0.0,0.3721934840639767,0.3721934840639767,0.0,9.823537628490154e-17,9.823537628490154e-17,1.44078965722864,1.4365410710095485,1.4365410710095485,8.601895555377634e-18
0.3,0.025,0.09600653541484762,0.0,0.37458291562624346,0.37458291562624346,0.0,6.733835128074144e-17,6.733835128074144e-17,1.4395951533789106,1.4329613037561553,1.4329613037561553,2.32908278045992e-17
0.3,0.03,0.11520784249781714,0.0,0.37750064169826736,0.37750064169826736,0.0,-5.769930228592157e-17,-5.769930228592157e-17,1.4381363199465216,1.4285916062787196,1.4285916062787196,3.0752193695793604e-18
0.3,0.035,0.13440914958078667,0.0,0.3809450513178607,0.3809450513178607,0.0,4.0021819967904566e-17,4.0021819967904566e-17,1.4364138248455216,1.4234353120801615,1.4234353120801615,1.9977094648696557e-17
0.3,0.04,0.1536104566637562,0.0,0.3849142435306714,0.3849142435306714,0.0,-9.513699574786323e-18,-9.513699574786323e-18,1.4344284560356408,1.417496350928838,1.417496350928838,-2.710320238364292e-17
0.3,0.045,0.1728117637467257,0.0,0.3894060288388639,0.3894060288388639,0.0,-3.8723328539482134e-17,-3.8723328539482134e-17,1.4321811208086261,1.4107792437931743,1.4107792437931743,-1.6948128915939992e-17
0.3,0.05,0.19201307082969524,0.0,0.3944179308678084,0.3944179308678084,0.0,9.462274171672867e-18,9.462274171672867e-18,1.4296728449519156,1.4032890968825158,1.4032890968825158,1.0647134673773806e-17
0.3,0.055,0.21121437791266476,0.0,0.3999471882484533,0.3999471882484533,0.0,1.6070438470894038e-17,1.6070438470894038e-17,1.4269047717843835,1.3950315947477017,1.3950315947477017,1.3262656848266955e-17
0.3,0.06,0.23041568499563428,0.0,0.40599075671292795,0.40599075671292795,0.0,5.080829826958623e-17,5.080829826958623e-17,1.4238781610583253,1.3860129923904323,1.3860129923904323,3.467177763714888e-17
0.3,0.065,0.2496169920786038,0.0,0.41254531140043493,0.41254531140043493,0.0,4.767134868005984e-17,4.767134868005984e-17,1.4205943877213714,1.3762401063264715,1.3762401063264715,3.0987131471137856e-17
0.3,0.07,0.26881829916157335,0.0,0.4196072493701095,0.4196072493701095,0.0,3.1215219685864195e-17,3.1215219685864195e-17,1.417054940531589,1.3657203045444666,1.3657203045444666,5.951615472550581e-18
0.3,0.075,0.2880196062445428,0.0,0.4271726923171837,0.4271726923171837,0.0,4.1654576516574396e-18,4.1654576516574396e-18,1.4132614205186158,1.3544614952993732,1.3544614952993732,2.1541547938165027e-17
0.3,0.08,0.3072209133275124,0.0,0.4352374894883164,0.4352374894883164,0.0,-2.0364459630325264e-17,-2.0364459630325264e-17,1.4092155392834167,1.3424721146774776,1.3424721146774776,-7.152475067136221e-18
0.3,0.085,0.3264222204104819,0.0,0.44379722079144734,0.44379722079144734,0.0,2.2010072529738908e-17,2.2010072529738908e-17,1.4049191171289408,1.3297611128685252,1.3297611128685252,1.493435758100821e-17
0.3,0.09,0.3456235274934514,0.0,0.45284720009520907,0.45284720009520907,0.0,4.0420366842009234e-17,4.0420366842009234e-17,1.4003740810138119,1.3163379390797119,1.3163379390797119,2.8056080519008597e-17
0.3,0.095,0.36482483457642095,0.0,0.4623824787122235,0.4623824787122235,0.0,6.6853024038814885e-18,6.6853024038814885e-18,1.3955824623210464,1.3022125250261416,1.3022125250261416,4.421844311910209e-18
0.3,0.1,0.3840261416593905,0.0,0.47239784906029314,0.47239784906029314,0.0,1.5787598753799602e-17,1.5787598753799602e-17,1.3905463944337404,1.2873952669327655,1.2873952669327655,2.8994009978505885e-17
0.3,0.105,0.40322744874236,0.0,0.4828878484947854,0.4828878484947854,0.0,-7.81666127223948e-18,-7.81666127223948e-18,1.3852681101096445,1.2718970059838548,1.2718970059838548,3.41532231291819e-18
0.3,0.11,0.4224287558253295,0.0,0.49384676330500454,0.49384676330500454,0.0,-8.192066714924323e-17,-8.192066714924323e-17,1.3797499386466399,1.2557290071575828,1.2557290071575828,-2.7133680106208395e-17
0.3,0.115,0.44163006290829904,0.0,0.5052686328668052,0.5052686328668052,0.0,-9.10229634991811e-18,-9.10229634991811e-18,1.3739943028312172,1.2389029363852813,1.2389029363852813,-1.8713834184367636e-17
0.3,0.12,0.46083136999126856,0.0,0.5171472539429143,0.5171472539429143,0.0,-1.337060480778273e-17,-1.337060480778273e-17,1.3680037156622191,1.2214308359773627,1.2214308359773627,1.0676004980937156e-17
0.3,0.125,0.4800326770742381,0.0,0.5294761851220429,0.5294761851220429,0.0,3.0855241864109434e-17,3.0855241864109434e-17,1.3617807768423305,1.203325098260674,1.203325098260674,1.9183781429832148e-17
0.3,0.13,0.4992339841572076,0.0,0.5422487513869187,0.5422487513869187,0.0,5.2659612781433983e-17,5.2659612781433983e-17,1.3553281690300418,1.1845984373750964,1.1845984373750964,5.084380428138425e-17
0.3,0.135,0.5184352912401772,0.0,0.5554580488009631,0.5554580488009631,0.0,-3.383791524433493e-17,-3.383791524433493e-17,1.3486486538450868,1.1652638591804796,1.1652638591804796,3.508057545115786e-18
0.3,0.14,0.5376365983231467,0.0,0.5690969493024145,0.5690969493024145,0.0,3.599778217488317e-18,3.599778217488317e-18,1.3417450676206881,1.1453346292284325,1.1453346292284325,-1.1651485011388097e-17
0.3,0.145,0.5568379054061161,0.0,0.5831581055941877,0.5831581055941877,0.0,2.7236580284969375e-16,2.7236580284969375e-16,1.334620316896241,1.1248242387569611,1.1248242387569611,7.421947254982456e-17
0.3,0.15,0.5760392124890856,0.0,0.5976339561168391,0.5976339561168391,0.0,1.9809395323619478e-16,1.9809395323619478e-16,1.3272773736444683,1.1037463686694804,1.1037463686694804,8.06780168668702e-17
0.3,0.155,0.5952405195720553,0.0,0.6125167300914205,0.6125167300914205,0.0,3.795194749285916e-17,3.795194749285916e-17,1.3197192702273972,1.0821148514631524,1.0821148514631524,3.1797011593200774e-17
0.3,0.16,0.6144418266550248,0.0,0.6277984526181406,0.6277984526181406,0.0,2.0007582738790055e-16,2.0007582738790055e-16,1.3119490940758833,1.0599436310748267,1.0599436310748267,-1.870390423471576e-17
0.3,0.165,0.6336431337379943,0.0,0.64347094981607,0.64347094981607,0.0,-1.8410294312270326e-17,-1.8410294312270326e-17,1.3039699820877995,1.0372467206160305,1.0372467206160305,2.0823035202821033e-17
0.3,0.17,0.6528444408209638,0.0,0.659525853988268,0.659525853988268,0.0,2.373739103285656e-16,2.373739103285656e-16,1.2957851147403208,1.0140381579713957,1.0140381579713957,4.331763588570039e-17
0.3,0.17500000000000002,0.6720457479039333,0.0,0.6759546087959913,0.6759546087959913,0.0,-1.4604814482347898e-17,-1.4604814482347898e-17,1.287397709912129,0.990331959237587,0.990331959237587,-4.793428110997918e-19
0.3,0.18,0.6912470549869028,0.0,0.692748474424778,0.692748474424778,0.0,-2.9312479770922724e-17,-2.9312479770922724e-17,1.2788110164116382,0.9661420699822549,0.9661420699822549,-1.2224888856803991e-17
0.3,0.185,0.7104483620698724,0.0,0.7098985327244849,0.7098985327244849,0.0,-7.405258047390998e-18,-7.405258047390998e-18,1.2700283072077183,0.941482314304676,0.941482314304676,7.774375846967995e-18
0.3,0.19,0.7296496691528419,0.0,0.7273956923044769,0.7273956923044769,0.0,5.62593909989223e-17,5.62593909989223e-17,1.2610528723596275,0.916366341681663,0.916366341681663,2.038986795638626e-17
0.3,0.195,0.7488509762358114,0.0,0.7452306935643276,0.7452306935643276,0.0,1.5427620932064596e-17,1.5427620932064596e-17,1.2518880116431697,0.89080757158403,0.89080757158403,1.807444208792471e-18
0.3,0.2,0.768052283318781,0.0,0.7633941136397016,0.7633941136397016,0.0,5.553943535541277e-17,5.553943535541277e-17,1.2425370268703375,0.8648191358504065,0.8648191358504065,4.3953441159864846e-17
0.3,0.20500000000000002,0.7872535904017505,0.0,0.7818763712420678,0.7818763712420678,0.0,1.7385812149153266e-16,1.7385812149153266e-16,1.2330032138999147,0.8384138188067107,0.8384138188067107,-4.935817621424817e-20
0.3,0.21,0.80645489748472,0.0,0.8006677313702832,0.8006677313702832,0.0,-1.4913366900989198e-17,-1.4913366900989198e-17,1.2232898543367638,0.8116039951210672,0.8116039951210672,-4.0777450116846956e-17
0.3,0.215,0.8256562045676895,0.0,0.8197583098709895,0.8197583098709895,0.0,2.7023072692664423e-16,2.7023072692664423e-16,1.2134002069176975,0.7844015653857425,0.7844015653857425,1.0861734657823845e-16
0.3,0.22,0.844857511650659,0.0,0.8391380778242334,0.8391380778242334,0.0,2.818112090256473e-17,2.818112090256473e-17,1.2033374985820617,0.7568178894197561,0.7568178894197561,2.837646770187285e-17
0.3,0.225,0.8640588187336286,0.0,0.8587968657295697,0.8587968657295697,0.0,1.8070368040772869e-16,1.8070368040772869e-16,1.1931049152253914,0.7288637172886621,0.7288637172886621,-7.60541990922298e-18
0.3,0.23,0.8832601258165981,0.0,0.8787243674673428,0.8787243674673428,0.0,3.4557870887804945e-17,3.4557870887804945e-17,1.1827055921347178,0.7005491180416843,0.7005491180416843,2.7132239630959162e-17
0.3,0.23500000000000001,0.9024614328995676,0.0,0.8989101440087639,0.8989101440087639,0.0,1.9069536879464245e-16,1.9069536879464245e-16,1.1721426041044294,0.6718834061714469,0.6718834061714469,7.169277739442157e-17
0.3,0.24,0.9216627399825371,0.0,0.9193436268477613,0.9193436268477613,0.0,1.9953056405456937e-17,1.9953056405456937e-17,1.1614189552319334,0.6428750658082552,0.6428750658082552,5.118546216574953e-17
0.3,0.245,0.9408640470655066,0.0,0.9400141211265889,0.9400141211265889,0.0,2.0476919321911586e-16,2.0476919321911586e-16,1.150537568392831,0.6135316726698907,0.6135316726698907,6.69432847539364e-17
0.3,0.25,0.9600653541484762,0.0,0.9609108084264526,0.9609108084264526,0.0,-8.232675225518667e-19,-8.232675225518667e-19,1.139501274395873,0.5838598137996209,0.5838598137996209,2.553523666152681e-19
0.3,0.255,0.9792666612314457,0.0,0.982022749193566,0.982022749193566,0.0,2.4493871351443383e-16,2.4493871351443383e-16,1.128312800818743,0.5538650051404462,0.5538650051404462,2.178536468049384e-16
0.3,0.26,0.9984679683144152,0.0,1.0033388847702103,1.0033388847702103,0.0,-6.146916758242223e-17,-6.146916758242223e-17,1.116974760526599,0.5235516070131858,0.5235516070131858,1.6886957320303658e-14
0.3,0.265,1.0176692753973848,0.0,1.0248480389997012,1.0248480389997012,0.0,-4.7060087448191674e-15,-4.7060087448191674e-15,1.1054896398755538,0.4929227375902272,0.4929227375902272,8.547725728783141e-13
0.3,0.27,1.0368705824803544,0.0,1.0465389193732961,1.0465389193732961,0.0,-1.3930750583746443e-13,-1.3930750583746443e-13,1.093859786585924,0.4619801844763299,0.4619801844763299,2.0117599616551265e-11
0.3,0.275,1.0560718895633239,2.0423413273198457e-12,1.0684001176865063,1.0684001176865077,-1.3322676295501878e-15,-2.209991810850464e-12,3.744777067091304e-17,1.0820873970907816,0.43072431444141906,0.43072431444141906,2.6912941100332944e-10
0.3,0.28,1.0752731966462934,2.089554322154407e-11,1.0904201101714759,1.0904201101714754,4.440892098500626e-16,-2.2361836691245975e-11,4.49082813421984e-17,1.0701745021932445,0.3991539808784629,0.3991539808784629,2.325341771849802e-09
0.3,0.28500000000000003,1.094474503729263,1.5069179678485993e-10,1.1125872570712736,1.1125872570712736,0.0,-1.5945051523816099e-10,3.710465961058641e-17,1.0581229467003936,0.36726642711830776,0.36726642711830754,1.4333445103537878e-08
0.3,0.29,1.1136758108122322,8.22761200460694e-10,1.1348898016203086,1.1348898016203086,0.0,-8.605541828060753e-10,5.43999123244089e-17,1.0459343522442541,0.3350571812975832,0.33505718129757844,6.758492548838444e-08
0.3,0.295,1.1328771178952017,3.5872325322937256e-09,1.1573158683919451,1.157315868391946,-8.881784197001252e-16,-3.7077995837695085e-09,-1.2603230696865187e-17,1.0336100445837153,0.30251993672935773,0.30251993672928956,2.567625726848208e-07
0.3,0.3,1.1520784249781713,1.3006412403062163e-08,1.1798534609690376,1.1798534609690372,4.440892098500626e-16,-1.3281509785941687e-08,4.2441420447414784e-17,1.021150923105147,0.26964641363396397,0.26964641363328146,8.175511399182288e-07
0.75,0.0,0.0,0.0,1.583421588168799,1.583421588168799,0.0,3.0585271797451638e-18,3.0585271797451638e-18,0.9470044971771323,0.9470044971771321,0.9470044971771321,-0.0
0.75,0.005,0.019201307082969524,0.0,1.5835961494174313,1.5835961494174313,0.0,-1.8453097777238126e-16,-1.8453097777238126e-16,0.9468484088076237,0.9465362355813307,0.9465362355813307,3.79596254775453e-18
0.75,0.01,0.03840261416593905,0.0,1.584119660523097,1.584119660523097,0.0,1.1369006586171949e-17,1.1369006586171949e-17,0.9463801647703797,0.9451315561334552,0.9451315561334552,2.0563935839653253e-18
