radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.075398721590072,-0.011429289402959997,0.08682801099303199,2,True
1.0,0.13293447300388772,-0.0503749893040924,0.18330946230798012,4,True
1.5,0.31591289400917244,-0.009976510701730076,0.32588940471090255,10,True
2.0,0.5065805569185575,-0.011358068744662896,0.5179386256632205,18,True
2.5,0.6119000454605956,-0.01723388420281436,0.62913392966341,30,True
3.0,0.6927518215671848,0.0028731764941438433,0.689878645073041,40,True
3.5,0.7537043479148506,-0.006917065712783084,0.7606214136276337,56,True
4.0,0.8088522874636856,0.0020132745901255914,0.8068390128735601,72,True
4.5,0.8526725575470544,0.0005631943513774986,0.8521093631956769,90,True
5.0,0.8926135406715936,0.0014105856548886804,0.8912029550167049,112,True
5.5,0.9259664375575358,-0.00022146069936617753,0.9261878982569021,136,True
6.0,0.9521762985437823,-0.00025456371527978264,0.9524308622590618,158,True
6.5,0.9821771731295539,-0.00025842436525479965,0.9824355974948085,188,True
7.0,1.0100924178236896,-0.00026830857463372524,1.0103607263983232,220,True
7.5,1.035357905414147,-1.3736543535366325e-05,1.0353716419576826,254,True
8.0,1.05540813940737,-0.00024174727374019246,1.0556498866811102,286,True
8.5,1.0752860232446682,-7.275148695953196e-05,1.0753587747316278,320,True
9.0,1.0952543281622495,-0.0001351844608154084,1.0953895126230648,360,True
9.5,1.1132030175526526,-0.00011467781366795993,1.1133176953663204,400,True
10.0,1.1312860378134557,-8.356631668712117e-05,1.1313696041301426,444,True
10.5,1.1488357801988793,-9.450253128573134e-05,1.148930282730165,492,True
11.0,1.1634990419428104,-0.00010856008258981233,1.1636076020254003,536,True
11.5,1.179184647961772,-8.355841226713283e-05,1.1792682063740392,588,True
12.0,1.1947469266200637,-9.525116147897882e-05,1.1948421777815426,644,True
12.5,1.208462957369845,-7.765557498853794e-05,1.2085406129448337,698,True
13.0,1.2200522713907769,-0.00011119083223719729,1.220163462223014,748,True
13.5,1.2345919906371892,-9.799977663749963e-05,1.2346899904138267,814,True
14.0,1.2462694683192885,-8.438408472598823e-05,1.2463538524040145,872,True
14.5,1.2581843801495771,-0.00010606706684518526,1.2582904472164225,936,True
15.0,1.269513164016781,-9.033998132207226e-05,1.2696035039981028,1000,True
15.5,1.2806632368762831,-9.962396894526698e-05,1.2807628608452284,1068,True
16.0,1.291704879844772,-8.374593615261428e-05,1.2917886257809243,1140,True
16.5,1.3018159779616392,-9.341285868417516e-05,1.3019093908203234,1210,True
17.0,1.312180648201442,-8.089071194450782e-05,1.3122615389133865,1286,True
17.5,1.3219502586749878,-9.35149242963743e-05,1.3220437735992845,1362,True
18.0,1.3308531337000962,-7.218856309071202e-05,1.330925322263187,1436,True
18.5,1.3407533544020271,-6.726286531304952e-05,1.3408206172673403,1522,True
19.0,1.3500187231864964,-0.00015153458338195303,1.3501702577698782,1608,True
19.5,1.3603444321890046,0.0017494857550632787,1.3585949464339415,1690,True
20.0,1.3693423639027098,0.0027312283695732206,1.3666111355331365,1772,True
