model,polarization_plane_axis,analytic_H,central_4e4,central_2e4,fourth_order_richardson,absolute_richardson_error,quadrupole_saturation,rank1_decay,resolved_from_two_amplitudes_only,density_truncation
nested_range,0,13.141757466063883,13.141856369802696,13.1417821513935,13.141757411923768,5.414011461368773e-08,436.65760955292114,6.280114065024814,False,2.949488781506399e-09
nested_range,1,13.141757466063886,13.141856392007156,13.1417821513935,13.14175740452228,6.154160558935473e-08,436.65760955292114,6.280114065024814,False,2.949488781506399e-09
nested_range,2,100.047948282794,100.0420699837079,100.04647843508963,100.04794791888354,3.639104591002251e-07,436.65760955292114,6.280114065024814,False,2.949488781506399e-09
