j,l,ux,uy,uz
-9,0,-0.4934309953828407,-0.0006545151668068925,0.0006930854256494109
-9,1,0.4884928040409126,-0.0001486643004599706,0.0012893321883493583
-9,2,0.47054869278770717,0.0003128066120760141,0.0012969769570416309
-9,3,0.45279274976229794,0.0004641481856717582,0.0010452444844597196
-9,4,0.43532501077345614,0.00048392574376227026,0.0007774555836691341
-9,5,0.41843746232123163,0.0003726503263440293,0.0004954254785674806
-9,6,0.40242785813843873,0.00022126679115877436,0.00027474542835171896
-9,7,0.38761326871063156,6.945861102303e-05,0.00012591399663332774
-8,-2,-0.4578469369948115,-0.00144902988202726,-2.9841700525890782e-05
-8,-1,-0.475788161071583,-0.002017785616520282,0.0005916602765545664
-8,0,-0.4956799807326434,-0.002341244091073303,0.00174724929292639
-8,1,0.48380839203134757,-0.0006896664414893848,0.0023483962101408383
-8,2,0.46373296332300185,0.0006596221263194622,0.0021034341669700623
-8,3,0.44430537520677255,0.0010829143425217166,0.0015184911499836469
-8,4,0.4254809613738548,0.0011171796776340912,0.0010032805686397707
-8,5,0.4075111623529704,0.0008599891058234182,0.0005366595673758339
-8,6,0.39070255083448063,0.000499951950229053,0.00024026437969775963
-8,7,0.3753639445711931,0.00015790524669542265,6.483407521366265e-05
-8,8,0.36175283919487644,-1.573453019955309e-05,1.6978839882446108e-05
-7,-3,-0.4360762059669746,-0.001998520062794055,-0.00031667777849547866
-7,-2,-0.4542835575637081,-0.003933487519008109,-0.0001596446342463749
-7,-1,-0.4752513384164766,-0.004964367255864138,0.0004946278436655914
-7,0,-0.4982493744780377,-0.00458211526495945,0.0017026617875578226
-7,1,0.47800782482066545,-0.0013025382960937242,0.002381500797684917
-7,2,0.4553346800945445,0.0011688421535973915,0.002007985688705664
-7,3,0.43397476532487267,0.001808973751680468,0.0012092814445152883
-7,4,0.41360673834527123,0.0017370154173478264,0.0005817437719607449
-7,5,0.39447252468981386,0.0012311967454462125,0.00013217845810962277
-7,6,0.37693871859210243,0.0006009620866622669,-8.553923728224991e-05
-7,7,0.361242604866778,0.00010925170501085136,-9.903081551260427e-05
-7,8,0.34753638621533905,-9.433452779039943e-05,-0.0001509320671342611
-7,9,0.3357652907676412,-0.000138349653805293,-5.4962690114059736e-05
-6,-4,-0.41177804985563965,-0.0020098147644065484,-0.0009372230454387321
-6,-3,-0.42791770536973706,-0.0047376861646522455,-0.0015094655407731313
-6,-2,-0.44829296961552145,-0.007405116239574023,-0.0016401945804214997
-6,-1,-0.47280258390470564,-0.008638172393925244,-0.0009245168856716385
-6,0,-0.5004291062276232,-0.007497801696980977,0.0005814721722792031
-6,1,0.47092809055052387,-0.0019817044901305815,0.0015209559436853354
-6,2,0.44472331215847327,0.0019116832050542145,0.0011904471045690384
-6,3,0.4211775090381318,0.0026358262056267448,0.0002856080680956647
-6,4,0.3991021737274175,0.0022564775700630994,-0.00029353692671773337
-6,5,0.37885498912882665,0.0013486314446920363,-0.0005645727177527459
-6,6,0.36085946044626427,0.0005078331277124359,-0.0005124035964916119
-6,7,0.3452280775126981,3.204907091596052e-06,-0.0005452301157352019
-6,8,0.33184924104069563,-0.0003301721415712951,-0.00041058055342062054
-6,9,0.3206132191559106,-0.0003534510353741444,-0.00017398430771628
-5,-5,-0.38640687019027614,-0.0015819173108141567,-0.0015386809097370517
-5,-4,-0.39857219301047525,-0.00434181557353386,-0.0030393188238811487
-5,-3,-0.4155143283159592,-0.008037210650181838,-0.00421066307340604
-5,-2,-0.4380314951954742,-0.011497058008980102,-0.004536434725557645
-5,-1,-0.46668569548852884,-0.013441564681752179,-0.0037155760159662244
-5,0,-0.5008561061822019,-0.011496110556038115,-0.0017144418944839293
-5,1,0.46267564441767517,-0.002709852606631805,-0.00031288538810720756
-5,2,0.4312308119539473,0.002953769124644651,-0.0004224979083422489
-5,3,0.4051403446249248,0.0034893078134837106,-0.0012306841051866885
-5,4,0.3813563611006515,0.002397569144328167,-0.0014739734474709838
-5,5,0.36038071556733575,0.0011854408174366566,-0.0013021298299245039
-5,6,0.34243030119537,0.00036482428134168495,-0.0013413803956075791
-5,7,0.32737364620384163,-0.00035890853709998803,-0.0011169136749564195
-5,8,0.31481024429084986,-0.0007510318918395483,-0.0007541978920193736
-5,9,0.3043626825143075,-0.0007254155635579402,-0.00039504699285829056
-5,10,0.2956959803651862,-0.00029886141382696855,-9.598338119788152e-05
-4,-6,-0.36178942792191726,-0.0009696583262188871,-0.0017359990557696834
-4,-5,-0.3690863111108537,-0.003017498377357226,-0.0039141095274442435
-4,-4,-0.38048654055384573,-0.006634456438193766,-0.006145633872650521
-4,-3,-0.3974216539204805,-0.011211267013428583,-0.007914124471692183
-4,-2,-0.4214382117343528,-0.016133082842758495,-0.0088483421572927
-4,-1,-0.4543141314450822,-0.019823159221112795,-0.008302263062363403
-4,0,-0.49729013295990154,-0.017539893427407208,-0.005737515290854559
-4,1,0.4535056538011847,-0.0031094621572234434,-0.0034550135586029706
-4,2,0.41403879199555343,0.004435400649681929,-0.003060164346966758
-4,3,0.3849144728841748,0.0038677072716236027,-0.0030507120771381194
-4,4,0.35983115534150867,0.002177546132265765,-0.002376025097579138
-4,5,0.3389401033920943,0.0011376687290484118,-0.0024570170970042646
-4,6,0.32184395274852273,-4.8022788379388216e-05,-0.0020812756000677278
-4,7,0.30796608858058655,-0.0008548121554468348,-0.0014519285533848994
-4,8,0.2966329073626916,-0.0012350086938250693,-0.0008844570135101752
-4,9,0.28729263212668266,-0.0011773160261812844,-0.0004065206518803413
