j,l,ux,uy,uz,gx,gy,gz
-9,0,-0.4934586948498655,-0.0006767621460839049,0.0006764596687584148,7.845983845261584e-12,3.4434143470624123e-11,-5.217548897269719e-11
-9,1,0.48846168119410754,-0.00019296614988592933,0.001270760610145318,-4.411345984681181e-11,2.166181557045066e-11,3.202565469762053e-11
-9,2,0.4705305295093576,0.0002638084800168305,0.0012991217249693598,3.2335102477520916e-12,-9.023224073305414e-11,-3.529713121178807e-11
-9,3,0.4527850161052625,0.0004245963626606965,0.0010632310952784867,2.2670944548747185e-11,1.2987365208879526e-10,2.0410273263973735e-11
-9,4,0.4353400042982879,0.00045859550214244845,0.0008022650656729646,7.233761072783507e-11,1.237406922261798e-10,-2.317778255564104e-11
-9,5,0.4184690872433293,0.00036312091945708624,0.0005230330565111085,-2.011983114835747e-11,-7.752116114832786e-12,5.206084646497064e-11
-9,6,0.4024666645217448,0.00021574823993624406,0.00029645320731829384,8.448013664487386e-11,5.335998846554488e-11,4.111803670985015e-13
-9,7,0.387637440478404,7.728879700517744e-05,0.00013435731557999152,5.563221324583756e-11,7.300574866322095e-11,-2.3772249034721693e-11
-8,-2,-0.457928036908028,-0.0014460868910738094,-3.176729820305608e-05,8.765313128100694e-12,-1.7597170248739857e-11,2.7138884022004373e-11
-8,-1,-0.47588603788612915,-0.0020287643834422746,0.0005845524322978322,-8.446603616193982e-11,-7.032568971609976e-12,7.335733040979286e-12
-8,0,-0.49576163729054584,-0.0023939994789647923,0.001724005519358852,-6.933214245774533e-11,6.025646735047241e-11,4.476113273435556e-12
-8,1,0.48375850630892575,-0.0008090912561907918,0.0023354737833704954,-5.82750605583604e-11,-1.4380132588170946e-10,7.77484864683542e-11
-8,2,0.46370724872763386,0.0005447025660494125,0.002116681674940405,7.795442936997521e-11,-3.530973278521865e-11,-4.723444075108163e-11
-8,3,0.4443028242052758,0.0009859054366304118,0.0015413421026414362,3.9138942087291184e-11,3.725789057292374e-11,-5.3951213478285395e-11
-8,4,0.4255107947556473,0.0010592866352259894,0.001023706648854692,6.510095544240424e-11,2.606111496310931e-11,-1.4709797952188602e-10
-8,5,0.4075722788969761,0.0008318586998219586,0.000563640401916183,-2.8946134985469163e-11,7.235857187948627e-11,-8.987240433192684e-11
-8,6,0.3907822465520266,0.0004889412328153486,0.0002579505149032093,2.011282026342931e-11,5.023794108580809e-11,7.077321888260268e-11
-8,7,0.3754459550482564,0.00018090878155503206,6.530014163250825e-05,1.3044798314459927e-11,-1.5503287965467488e-10,-1.0186769656972405e-10
-8,8,0.3617881311768731,-8.469757284960288e-06,1.607519008457721e-05,5.880909229375158e-11,-3.9946044627474364e-11,1.7362826378475998e-10
-7,-3,-0.43620210778310853,-0.0019820865776276225,-0.00032110628000444095,2.4825743999597194e-11,-9.258596493644244e-11,2.948241574918936e-11
-7,-2,-0.4544971963597467,-0.003938066574247069,-0.00015807183500415875,-9.768633276417693e-11,-6.048681781140042e-11,4.0671267514860027e-11
-7,-1,-0.4754452508147271,-0.004994343385736513,0.0004933790455008788,-9.242395206370685e-12,-3.480672477670921e-11,-2.790524018456142e-11
-7,0,-0.49836839341203565,-0.004684729280255487,0.0016901100917431887,-7.945775417836365e-11,3.258277783864394e-11,1.158731726021156e-10
-7,1,0.47797973705766666,-0.0015064728132781638,0.002376211548534057,4.355696922933583e-11,5.75968196747656e-11,-1.0841442240477894e-10
-7,2,0.45535797380877063,0.0009780663839207319,0.002020214058830439,4.8193746302743756e-11,2.1458890653996976e-11,1.0986290566519785e-10
-7,3,0.43403723484477397,0.0016589073768672794,0.0012358524145075496,3.988771032220617e-11,-5.196936815349967e-11,1.721540537078306e-11
-7,4,0.4136945514583767,0.0016484492949359582,0.0006055954081726183,-8.175898456516673e-11,5.33953497736106e-11,5.263896393423173e-11
-7,5,0.39458629682840246,0.0011944182407031922,0.00014881639976331378,1.9968358563882127e-13,2.785566699178843e-12,-5.107431003733426e-11
-7,6,0.37706178054429135,0.0006056427143516503,-8.878709974915829e-05,1.0805828887933133e-12,-1.9115378984552178e-11,-1.4725514644459148e-12
-7,7,0.3613788040266445,0.0001366434107573265,-0.00011854845928923681,8.887590750156216e-12,9.726486895631284e-11,8.987200046661759e-11
-7,8,0.34764651019972115,-8.73145590287723e-05,-0.00015983404285578346,-2.4592476492724114e-12,2.275596052737916e-11,5.768286499494013e-11
-7,9,0.33580551973332506,-0.00012719323697897697,-6.256149869289991e-05,-4.4124223805980245e-11,-6.26252835396815e-11,3.199515066949765e-11
-6,-4,-0.4119223716319893,-0.0020007841336651586,-0.0009410744854816587,-3.7714366026876667e-11,1.55205596638619e-11,4.4850305435696625e-11
-6,-3,-0.42821535858873433,-0.004717582618156495,-0.0015003979944110005,-4.3738660479922253e-11,-4.74475918624262e-11,-1.2390645584212101e-11
-6,-2,-0.44865853570309305,-0.007419507155519081,-0.0016188575020592733,-7.158544286858803e-11,-1.601239019849432e-11,-2.041520338197378e-11
-6,-1,-0.47310548447659106,-0.008690949506331124,-0.0009109558450137119,-1.2293228154186542e-10,-9.170760071480766e-12,-4.099900193649253e-11
-6,0,-0.5005901920443604,-0.0076552780035330885,0.0005755902346258111,4.1308548161950176e-11,-4.162089856790674e-11,-5.344938611173168e-11
-6,1,0.47095084296737294,-0.0022875976308256146,0.0015285022404124033,1.5901258608452817e-11,-2.7778212022266935e-11,2.7593054577335074e-11
-6,2,0.44485815071307744,0.0016271180397428868,0.0012261160016132707,-1.4585959610263766e-11,-1.451030701843381e-11,6.753117596375313e-11
-6,3,0.421358149688891,0.002438476364626377,0.00032680400456204636,-4.9065309107310107e-11,1.0308520779610947e-10,6.532977609406687e-11
-6,4,0.399309694476864,0.0021511612672696157,-0.0002767592091870658,-5.610620952209433e-11,7.708503019926427e-11,8.084777205347171e-12
