step,applied_shear_mpa,internal_shear_mpa,energy_ev_per_line_repeat,line_energy_j_per_m,affine_shear,registry_shear,intrabond_shear,decomposition_residual,affine_change_from_initial,registry_change_from_initial,maximum_force_residual,scaled_stress_residual,force_converged,iterations,evaluations,optimizer_success,optimizer_message,newton_polish_steps,maximum_transverse_displacement,minimum_transverse_radius,minimum_site_density,reciprocal_modes,last_mode_envelope,positive_cores,negative_cores,core_separation_over_L0,core_positions,winding_integer_residual,minimum_half_period_margin,elapsed_seconds
0,0.0,-1.1050894760397828e-09,0.5750479747794794,3.2171732324821993e-10,0.07654655446194346,0.07654655446197431,-3.0860254357467434e-14,9.932060695896181e-18,0.0,0.0,7.223159522990512e-08,1.122348535394718e-12,True,74,79,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0,0.1296754878332547,0.8487057560357757,57.42628905204405,10,1.4438366538736482e-14,0,0,,[],7.067899292141149e-17,0.39269907659030423,27.61051459999726
