step,tau_mpa,iteration,energy_ev,max_force,gamma,max_transverse_displacement,positive_cores,negative_cores,core_separation_over_L0,core_positions,winding_integer_residual,minimum_half_period_margin,elapsed_seconds
0,0.0,20,0.5789652417876207,0.053752153542854064,0.07654655446213716,0.13141114123183079,0,0,,[],7.067899292141149e-17,0.364508183473625,7.779015199997957
0,0.0,40,0.5750482620855066,0.0004951713609542274,0.076546554457338,0.1296631524598616,0,0,,[],7.067899292141149e-17,0.39222714858612084,14.63155089999782
0,0.0,60,0.5750479747839595,2.0325752019267895e-06,0.0765465544618685,0.12967547945948793,0,0,,[],7.067899292141149e-17,0.39269888398456665,21.62061619999804
