case,species,count,arrangement,chemical_concentration_cm3,opening_A,energy_eV,delta_energy_eV,area_A2,separation_work_J_m2,conjugate_force_eV_A,rigid_traction_GPa,affine_stress_zz_GPa,nonaffine_correction_GPa,total_force_norm_eV_A
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.0,-1165.333968614812,0.0,155.52997112368598,0.0,1.7796413771200223,1.8332799850221613,1.833342804786996,-6.281976483474286e-05,1.91469719090329e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.03,-1165.2488573866015,0.08511122821050776,155.52997112368598,0.00876764909970141,3.854634666620891,3.9708138250440683,2.0371141339393075,1.9336996911047608,7.031298315963502e-16
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.1,-1164.8317742022587,0.5021944125533082,155.52997112368598,0.051733061332493994,7.897239762928297,8.135263531423943,2.456566448704222,5.678697082719722,2.5536545950897376e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.2,-1163.8107935324774,1.5231750823345465,155.52997112368598,0.15690837648691516,12.304775368196523,12.675642796760519,2.954781251545308,9.720861545215211,8.47209909703017e-16
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.35,-1161.5968719263024,3.7370966885096095,155.52997112368598,0.38497332379540483,16.81815429218505,17.325055511337446,3.523704598763922,13.801350912573524,9.414081131860672e-16
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.5,-1158.897184211483,6.436784403329057,155.52997112368598,0.6630789869373851,18.69234105370563,19.255730490163504,3.823854888905249,15.431875601258255,2.7238342843469383e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.7,-1155.2643858525264,10.069582762285563,155.52997112368598,1.0373081213416453,16.954444359466766,17.465453377849876,3.7331421113813,13.732311266468574,3.582927763361783e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,0.9,-1152.269192799138,13.064775815674011,155.52997112368598,1.345854975030816,12.913433664921637,13.302646128695622,3.3194347603768684,9.983211368318752,1.3096642189428405e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,1.1,-1150.051780377461,15.282188237350965,155.52997112368598,1.5742795252499424,9.48416121995328,9.77001499448228,2.92409485899318,6.8459201354890995,1.058825359910662e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,1.4,-1147.7082721199974,17.62569649481452,155.52997112368598,1.815693713432888,6.404673806185761,6.597711454920947,2.5275329110054563,4.07017854391549,2.4792066109930754e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,1.8,-1145.7662755727702,19.56769304204181,155.52997112368598,2.0157465694063434,3.454011722270267,3.5581160563468686,2.0858619724851946,1.472254083861674,8.688368101436891e-16
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,2.3,-1144.6489363279966,20.685032286815385,155.52997112368598,2.130848167978864,1.3056571368339154,1.3450098019931163,1.7342447353921735,-0.3892349333990571,2.2751200244660514e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,3.0,-1143.9300556559263,21.403912958885712,155.52997112368598,2.2049029502889144,0.746134903423473,0.7686235003067386,1.611937186261058,-0.8433136859543194,1.5749110513501376e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,4.0,-1143.743077897366,21.590890717445973,155.52997112368598,2.2241642793870025,1.1102230246251565e-15,1.1436852818346208e-15,1.4232652655621116,-1.4232652655621105,1.4728995203009909e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,6.0,-1143.743077897366,21.590890717445973,155.52997112368598,2.2241642793870025,8.881784197001252e-16,9.149482254676966e-16,1.3405848473251556,-1.340584847325155,9.232282295456596e-16
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,8.0,-1143.743077897366,21.590890717445973,155.52997112368598,2.2241642793870025,4.440892098500626e-16,4.574741127338483e-16,1.2669831782534304,-1.26698317825343,1.0083375893516758e-15
B_08_interface_cluster,B,8,interface_cluster,1.8093721815259373e+21,10.0,-1143.743077897366,21.590890717445973,155.52997112368598,2.2241642793870025,1.7763568394002505e-15,1.8298964509353933e-15,1.2010427414552902,-1.2010427414552884,1.4728995203009909e-15
