radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.09147644360437018,0.0007511870588089828,0.09072525654556121,2,True
1.0,0.14224390497732356,0.0012560313279170129,0.14098787364940654,4,True
1.5,0.2685081007826942,0.0013847409181460472,0.2671233598645482,10,True
2.0,0.34822307579992084,0.0009304391034522996,0.3472926366964686,18,True
2.5,0.41525816426304346,0.00036624950727720296,0.41489191475576626,30,True
3.0,0.45747797826869163,7.494804365431836e-05,0.4574030302250373,40,True
3.5,0.5101824362988894,-0.0001774440545926187,0.5103598803534821,56,True
4.0,0.5498920623908896,-0.00023320198025267953,0.5501252643711423,72,True
4.5,0.5848796476501334,-0.00017092429829710713,0.5850505719484304,90,True
5.0,0.621526558726298,-0.0001820468275121889,0.6217086055538101,112,True
5.5,0.6542747901993069,-0.00015270243703936347,0.6544274926363461,136,True
6.0,0.6789080109208123,-0.0001129562483543089,0.6790209671691665,158,True
6.5,0.7092137166171253,-0.00014921586314096556,0.7093629324802662,188,True
7.0,0.7362738587082654,-0.000258447817381303,0.7365323065256466,220,True
7.5,0.7608124819877644,-0.00041948626597822583,0.7612319682537426,254,True
8.0,0.7811045381318477,-0.0005689240336724341,0.7816734621655201,286,True
