radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07641002793907781,-0.009866026406248958,0.08627605434532676,2,True
1.0,0.13562121772430613,-0.05145260899759099,0.18707382672189715,4,True
1.5,0.3245601475110793,-0.009956842646987832,0.33451699015806713,10,True
2.0,0.518296952999195,-0.011832268968923951,0.530129221968119,18,True
2.5,0.6218677087119739,-0.016543369095478766,0.6384110778074527,30,True
3.0,0.7015891875408737,0.0035158435101748688,0.6980733440306989,40,True
3.5,0.7609238917851635,-0.006372614535551423,0.767296506320715,56,True
4.0,0.8147955413195058,0.0018752720980246863,0.8129202692214812,72,True
4.5,0.8574035826382991,0.0002984414879923262,0.8571051411503069,90,True
5.0,0.8974580909617291,0.0011707648251442233,0.8962873261365849,112,True
5.5,0.9307478434113157,-0.00041330591167466554,0.9311611493229903,136,True
6.0,0.9569928420202727,-0.00038129331211695077,0.9573741353323896,158,True
6.5,0.9871737285556281,-0.00045005876425973593,0.9876237873198878,188,True
7.0,1.0151027031430955,-0.0004292023072197306,1.0155319054503151,220,True
7.5,1.0402452253736185,-0.0002855207780567961,1.0405307461516755,254,True
8.0,1.0605607089003457,-0.00042561603022203427,1.0609863249305678,286,True
8.5,1.0802413423847228,-0.00044368754273981827,1.0806850299274624,320,True
9.0,1.1005695939457967,-0.0003903031540912344,1.1009598970998877,360,True
9.5,1.1198551106811063,0.000814746079297277,1.1190403646018092,400,True
10.0,1.1421242232706539,0.0049052769773281725,1.1372189462933258,444,True
