observable,role,validation_status,target,prediction,units,scale,normalized_residual
new_opening_3.4h_energy,fit,development_or_control,0.7719163228888833,0.8286795279402931,eV/cell,0.07719163228888834,0.7353543819228286
new_opening_3.4h_normal_force,fit,development_or_control,0.0,0.04757047760421913,eV/L0,0.03173805605024358,1.4988466063867212
new_opening_5.5h_energy,fit,development_or_control,0.7719163228888833,0.8544585344809539,eV/cell,0.07719163228888834,1.0693155351755972
new_opening_5.5h_normal_force,fit,development_or_control,0.0,0.0028332782757413575,eV/L0,0.03173805605024358,0.08927069355653283
v16_direct011_energy,fit,development_or_control,0.025339211626875774,0.02290324638447771,eV/cell,0.004433026104653031,-0.5495039246083407
v16_direct011_normal_force,fit,development_or_control,-0.1684646879274777,-0.260556246504347,eV/L0,0.03173805605024358,-2.9016130802429063
v16_direct011_Haa,fit,development_or_control,23.17866876533168,25.618330860783907,eV/L0^2,2.317866876533168,1.0525462528293381
v16_direct031_energy,fit,development_or_control,0.16617323878813156,0.16079042009126504,eV/cell,0.016617323878813157,-0.3239281328403026
v16_direct031_normal_force,fit,development_or_control,-1.4977500080753077,-1.3678640111287759,eV/L0,0.03173805605024358,4.092437064857189
v16_direct031_Haa,fit,development_or_control,34.460781638400974,40.17275059894295,eV/L0^2,3.4460781638400975,1.6575273946128102
v16_raised043_energy,fit,development_or_control,0.1726273519698645,0.1874932317687047,eV/cell,0.017262735196986453,0.8611543668604333
v16_raised043_normal_force,fit,development_or_control,-0.17083895700384927,-0.04433915804399263,eV/L0,0.03173805605024358,3.985745023564094
v16_raised043_Haa,fit,development_or_control,18.238440853611248,16.669802544583796,eV/L0^2,1.8238440853611249,-0.860072591521363
v16_off_plus_energy,fit,development_or_control,0.0652424878354941,0.06599561393246665,eV/cell,0.006524248783549411,0.11543491395844993
v16_off_plus_normal_force,fit,development_or_control,-0.08042066717244803,-0.07431895016962475,eV/L0,0.03173805605024358,0.19225238600511094
v16_off_plus_Haa,fit,development_or_control,20.981095919956758,24.036646661107334,eV/L0^2,2.098109591995676,1.4563351470330979
v16_off_minus_energy,fit,development_or_control,0.21182429891635463,0.2200067193359946,eV/cell,0.021182429891635463,0.38628337076999214
v16_off_minus_normal_force,fit,development_or_control,0.3481661631135443,0.46532798738119313,eV/L0,0.03173805605024358,3.691524902538876
v16_off_minus_Haa,fit,development_or_control,5.497617912510364,8.588098401897353,eV/L0^2,0.5497617912510364,5.621490140946864
v16_shockley043_energy,fit,development_or_control,0.061697611386283796,0.06677055907427748,eV/cell,0.00616976113862838,0.8222275666771547
v16_shockley043_normal_force,fit,development_or_control,-0.43484281773712713,-0.577886807554861,eV/L0,0.03173805605024358,-4.507017997299052
v16_shockley043_Haa,fit,development_or_control,25.03469226049791,31.867551731451016,eV/L0^2,2.5034692260497913,2.729356286809498
v16_opening1.21_energy,fit,development_or_control,0.19627832926906572,0.1737857788751562,eV/cell,0.019627832926906574,-1.1459517959863965
v16_opening1.21_normal_force,fit,development_or_control,1.631864707518524,1.2954917506102803,eV/L0,0.03173805605024358,-10.598410828178686
v16_opening1.21_Haa,fit,development_or_control,-1.3832350292334812,-0.759930685901606,eV/L0^2,0.13832350292334814,4.506134750486177
v16_opening1.62_energy,fit,development_or_control,0.5246331923940108,0.4968268092514339,eV/cell,0.05246331923940109,-0.5300157051766131
v16_opening1.62_normal_force,fit,development_or_control,0.5093642313524578,0.6580621036188881,eV/L0,0.03173805605024358,4.685160049847762
v16_opening1.62_Haa,fit,development_or_control,-0.15582859326870177,-1.342704147520989,eV/L0^2,0.1,-11.868755542522873
v16_opening1.93_energy,fit,development_or_control,0.6719836252695317,0.6282893564897821,eV/cell,0.06719836252695317,-0.6502281772450016
v16_opening1.93_normal_force,fit,development_or_control,0.6270410192299789,0.405566375204779,eV/L0,0.03173805605024358,-6.978204451923266
v16_opening1.93_Haa,fit,development_or_control,-0.6638075680371565,-0.7412582520781661,eV/L0^2,0.1,-0.7745068404100963
v16_opening2.71_energy,fit,development_or_control,0.7719163228888833,0.7823645009902952,eV/cell,0.07719163228888834,0.13535376557798037
v16_opening2.71_normal_force,fit,development_or_control,0.0,0.13034143273905777,eV/L0,0.03173805605024358,4.106786897493598
v16_opening2.71_Haa,fit,development_or_control,0.0,-0.23156685584922168,eV/L0^2,0.1,-2.3156685584922165
v16_opening4.3_energy,fit,development_or_control,0.7719163228888833,0.8481337236803167,eV/cell,0.07719163228888834,0.987379053032472
v16_opening4.3_normal_force,fit,development_or_control,0.0,0.01293030902347967,eV/L0,0.03173805605024358,0.40740708892220995
v16_opening4.3_Haa,fit,development_or_control,0.0,-0.0222163845021042,eV/L0^2,0.1,-0.222163845021042
v16_opening6.2_energy,fit,development_or_control,0.7719163228888833,0.8556181518325557,eV/cell,0.07719163228888834,1.0843381136237638
v16_opening6.2_normal_force,fit,development_or_control,0.0,0.0014378181962214067,eV/L0,0.03173805605024358,0.04530265476704809
v16_opening6.2_Haa,fit,development_or_control,0.0,-0.0014977700754660783,eV/L0^2,0.1,-0.014977700754660782
v17_near_0.985_normal_force,fit,development_or_control,-0.24821900083247345,-0.38849650961746296,eV/L0,0.03173805605024358,-4.419851945655409
v17_near_0.985_Haa,fit,development_or_control,20.878110673451364,35.384048384295134,eV/L0^2,2.0878110673451364,6.947916857864702
v17_near_1.015_normal_force,fit,development_or_control,0.2329580444899274,0.28979137521605924,eV/L0,0.03173805605024358,1.7906998032948416
v17_near_1.015_Haa,fit,development_or_control,18.39295935022696,20.214310899756843,eV/L0^2,1.839295935022696,0.9902438834604439
v17_near_1.065_normal_force,fit,development_or_control,0.9078686582498847,0.9397401321514666,eV/L0,0.03173805605024358,1.0042037184359074
v17_near_1.065_Haa,fit,development_or_control,14.605604041867348,15.215691750752047,eV/L0^2,1.4605604041867348,0.41770796136597027
v17_near_1.095_normal_force,fit,development_or_control,1.2303804278835464,1.1942078083611483,eV/L0,0.03173805605024358,-1.139723852813617
v17_near_1.095_Haa,fit,development_or_control,11.545874277606002,4.629386334264315,eV/L0^2,1.1545874277606003,-5.990441067556641
v17_direct023_energy,heldout,retrospective,0.10138618519039871,0.09131764845732143,eV/cell,0.010138618519039872,-0.9930876395210078
v17_direct023_normal_force,heldout,retrospective,-0.8610948380753036,-0.7722215763824833,eV/L0,0.03173805605024358,2.8002112527663208
v17_direct023_Haa,heldout,retrospective,29.67272464413389,32.302721627678395,eV/L0^2,2.967272464413389,0.8863348462556635
v17_direct023_Hxx,heldout,retrospective,1.5318476269016676,3.134955679919548,eV/L0^2,0.1531847626901668,10.4651926527467
v17_direct047_energy,heldout,retrospective,0.26395051027571553,0.26943032955273183,eV/cell,0.026395051027571555,0.20760783039563838
v17_direct047_normal_force,heldout,retrospective,-2.2580600813748397,-2.300219721317077,eV/L0,0.03173805605024358,-1.3283623885311557
v17_direct047_Haa,heldout,retrospective,35.337517734960244,50.009543913898405,eV/L0^2,3.5337517734960247,4.151968536381597
v17_direct047_Hxx,heldout,retrospective,-7.290154929569364,-7.532765576332723,eV/L0^2,0.7290154929569365,-0.3327921684891963
v17_off_plus_energy,heldout,retrospective,0.08014986299727256,0.08988087787578425,eV/cell,0.008014986299727257,1.2141024968243337
v17_off_plus_normal_force,heldout,retrospective,0.496288954541943,0.6149194458450462,eV/L0,0.03173805605024358,3.7377995399372534
v17_off_plus_Haa,heldout,retrospective,13.145916399036436,13.7763892568602,eV/L0^2,1.3145916399036437,0.47959597390257036
v17_off_plus_Hxx,heldout,retrospective,0.5867789207029961,0.27373282143608757,eV/L0^2,0.1,-3.130460992669085
v17_off_minus_energy,heldout,retrospective,0.21284911087573022,0.23008688711120595,eV/cell,0.021284911087573022,0.8098589730797529
v17_off_minus_normal_force,heldout,retrospective,0.06702268289699899,0.08696804957356163,eV/L0,0.03173805605024358,0.62843693529899
v17_off_minus_Haa,heldout,retrospective,11.464221151869252,13.691107801353029,eV/L0^2,1.1464221151869252,1.942466583628912
v17_off_minus_Hxx,heldout,retrospective,-2.835312235036081,-3.072999592752084,eV/L0^2,0.2835312235036081,-0.8383110501160679
v17_shockley067_energy,heldout,retrospective,0.07506981596967024,0.08753223883658304,eV/cell,0.007506981596967025,1.6601110187812194
v17_shockley067_normal_force,heldout,retrospective,-0.08375074170661885,-0.002703732222534727,eV/L0,0.03173805605024358,2.5536223565734772
v17_shockley067_Haa,heldout,retrospective,14.560238367523052,24.04207798344754,eV/L0^2,1.4560238367523053,6.512145870546976
v17_shockley067_Hxx,heldout,retrospective,0.4530475235373633,-0.18812037046757155,eV/L0^2,0.1,-6.411678940049348
v17_compression_energy,heldout,retrospective,0.025317916775100896,0.02683044619051853,eV/cell,0.004433026104653031,0.3411956933504269
v17_compression_normal_force,heldout,retrospective,-0.6769543589544016,-0.7991648643475642,eV/L0,0.03173805605024358,-3.8505983227105887
v17_compression_Haa,heldout,retrospective,26.962376342241654,28.036530826490104,eV/L0^2,2.6962376342241656,0.398390138396512
v17_compression_Hxx,heldout,retrospective,5.568444170552721,3.190075605677904,eV/L0^2,0.5568444170552721,-4.271154548791572
v17_opening1.045_energy,heldout,retrospective,0.012439540042104347,0.014155209303351441,eV/cell,0.004433026104653031,0.38701988680966243
v17_opening1.045_normal_force,heldout,retrospective,0.6560493060873362,0.6912358625458275,eV/L0,0.03173805605024358,1.1086550607506782
v17_opening1.045_Haa,heldout,retrospective,16.173163667497242,14.749422813972782,eV/L0^2,1.6173163667497243,-0.8803106694491152
v17_opening1.045_Hxx,heldout,retrospective,3.5468340021412335,2.640892810839623,eV/L0^2,0.35468340021412337,-2.554224953168632
v17_opening1.255_energy,heldout,retrospective,0.2548812728796389,0.22060107227695397,eV/cell,0.02548812728796389,-1.3449477953161697
v17_opening1.255_normal_force,heldout,retrospective,1.5479287243761108,1.2463678671933511,eV/L0,0.03173805605024358,-9.501554118669638
v17_opening1.255_Haa,heldout,retrospective,-3.07660296796585,-1.812028218193005,eV/L0^2,0.307660296796585,4.110295553049345
v17_opening1.255_Hxx,heldout,retrospective,-0.8591645505462155,0.7154634339512876,eV/L0^2,0.1,15.74627984497503
v17_opening1.555_energy,heldout,retrospective,0.4970497627048889,0.4599127010522868,eV/cell,0.04970497627048889,-0.7471497712926436
v17_opening1.555_normal_force,heldout,retrospective,0.5361595264738468,0.7349906120419231,eV/L0,0.03173805605024358,6.264753116993449
v17_opening1.555_Haa,heldout,retrospective,-0.9598397042596563,-1.5649835558215666,eV/L0^2,0.1,-6.051438515619103
v17_opening1.555_Hxx,heldout,retrospective,-0.8905810007935903,0.06635519198396686,eV/L0^2,0.1,9.56936192777557
v17_opening1.855_energy,heldout,retrospective,0.6331364785570511,0.6020028106020758,eV/cell,0.06331364785570512,-0.49173707422340346
v17_opening1.855_normal_force,heldout,retrospective,0.6294361584094642,0.453989676593285,eV/L0,0.03173805605024358,-5.527952989257914
v17_opening1.855_Haa,heldout,retrospective,0.33758173393615254,-0.843343341984009,eV/L0^2,0.1,-11.809250759201614
v17_opening1.855_Hxx,heldout,retrospective,-0.0764657682265532,0.0019929024308236007,eV/L0^2,0.1,0.784586706573768
v17_opening2.455_energy,heldout,retrospective,0.7722611869157332,0.749534455010697,eV/cell,0.07722611869157332,-0.2942881539314759
v17_opening2.455_normal_force,heldout,retrospective,-0.03892592855831557,0.188571553702266,eV/L0,0.03173805605024358,7.167971532359671
v17_opening2.455_Haa,heldout,retrospective,1.5212189106347462,-0.334215722169458,eV/L0^2,0.15212189106347462,-12.19702581813161
v17_opening2.455_Hxx,heldout,retrospective,0.04446583977668427,-9.501385843834438e-05,eV/L0^2,0.1,-0.44560853635122616
v17_opening3.75_energy,heldout,retrospective,0.7719163228888833,0.8393120394956756,eV/cell,0.07719163228888834,0.8730961453770653
v17_opening3.75_normal_force,heldout,retrospective,0.0,0.02848391160449291,eV/L0,0.03173805605024358,0.8974686905650703
v17_opening3.75_Haa,heldout,retrospective,0.0,-0.050915823634531884,eV/L0^2,0.1,-0.5091582363453188
v17_opening3.75_Hxx,heldout,retrospective,0.0,-2.210334521091471e-08,eV/L0^2,0.1,-2.210334521091471e-07
v19_new_0_energy,heldout,new_predeclared,0.00042417681882149505,0.0006203028004801896,eV/cell,0.004433026104653031,0.04424200918935152
v19_new_0_force,heldout,new_predeclared,-0.13054663793646185,-0.19492816196295032,eV/L0,0.03173805605024358,-2.0285276427947565
v19_new_0_Haa,heldout,new_predeclared,20.302032153219432,32.117696042187774,eV/L0^2,2.030203215321943,5.819941471767717
v19_new_0_Hxx,heldout,new_predeclared,4.57090105595751,5.2281423334727375,eV/L0^2,0.45709010559575103,1.4378812174431306
v19_new_1_energy,heldout,new_predeclared,0.004931943136885955,0.005995343986384908,eV/cell,0.004433026104653031,0.23988147698538861
v19_new_1_force,heldout,new_predeclared,0.42285939529142164,0.4811139004373864,eV/L0,0.03173805605024358,1.835478047355634
v19_new_1_Haa,heldout,new_predeclared,17.415188636660293,16.229544486222906,eV/L0^2,1.7415188636660295,-0.6808103978509402
v19_new_1_Hxx,heldout,new_predeclared,3.8361643120715834,2.962305033453741,eV/L0^2,0.3836164312071584,-2.2779505973401486
v19_new_2_energy,heldout,new_predeclared,0.10968805888528045,0.10497095805987317,eV/cell,0.010968805888528046,-0.43004688690322834
v19_new_2_force,heldout,new_predeclared,1.574309479391436,1.278475589296331,eV/L0,0.03173805605024358,-9.321109321465029
v19_new_2_Haa,heldout,new_predeclared,5.20946471789603,1.3369371356590556,eV/L0^2,0.5209464717896031,-7.4336381796266195
v19_new_2_Hxx,heldout,new_predeclared,0.9642979846199059,1.2079545652126205,eV/L0^2,0.1,2.4365658059271453
v19_new_3_energy,heldout,new_predeclared,0.3373623063206088,0.2884134656457384,eV/cell,0.03373623063206088,-1.4509279714359198
v19_new_3_force,heldout,new_predeclared,1.321138459506241,1.1211077061202148,eV/L0,0.03173805605024358,-6.302552149676822
v19_new_3_Haa,heldout,new_predeclared,-4.940080180276789,-2.3979030809235917,eV/L0^2,0.4940080180276789,5.146023964353471
v19_new_3_Hxx,heldout,new_predeclared,-1.007259835979608,0.45841910645157746,eV/L0^2,0.10072598359796081,14.551150458667331
v19_new_4_energy,heldout,new_predeclared,0.5605338261337047,0.5394564801815686,eV/cell,0.05605338261337048,-0.3760227299308172
v19_new_4_force,heldout,new_predeclared,0.5382315998098468,0.5729972765924699,eV/L0,0.03173805605024358,1.095394019330818
v19_new_4_Haa,heldout,new_predeclared,0.9032785116339533,-1.1194020763290893,eV/L0^2,0.1,-20.226805879630422
v19_new_4_Hxx,heldout,new_predeclared,0.6453579543796875,0.014080015258571619,eV/L0^2,0.1,-6.3127793912111585
v19_new_5_energy,heldout,new_predeclared,0.7666938699728523,0.6963706829015668,eV/cell,0.07666938699728523,-0.9172264162458419
v19_new_5_force,heldout,new_predeclared,0.27979903523926664,0.28295997362341624,eV/L0,0.03173805605024358,0.09959458068716039
v19_new_5_Haa,heldout,new_predeclared,-2.478203100860398,-0.5041178527605964,eV/L0^2,0.2478203100860398,7.965792825513076
v19_new_5_Hxx,heldout,new_predeclared,0.0933444416558671,-0.00033134988275562607,eV/L0^2,0.1,-0.9367579153862272
v19_new_6_energy,heldout,new_predeclared,0.07503741336914271,0.06506705283221632,eV/cell,0.007503741336914272,-1.3287185804070445
v19_new_6_force,heldout,new_predeclared,0.3995055633266556,0.47283757659979037,eV/L0,0.03173805605024358,2.3105389049992544
v19_new_6_Haa,heldout,new_predeclared,16.75498366183509,17.745876956993254,eV/L0^2,1.6754983661835092,0.5914021255748779
v19_new_6_Hxx,heldout,new_predeclared,1.866294182504276,3.219207437887097,eV/L0^2,0.18662941825042761,7.249196123879154
v19_new_7_energy,heldout,new_predeclared,0.1746163283222475,0.19571382776760923,eV/cell,0.01746163283222475,1.2082203106703253
v19_new_7_force,heldout,new_predeclared,1.0346608991752084,1.003047252823614,eV/L0,0.03173805605024358,-0.9960801096811893
v19_new_7_Haa,heldout,new_predeclared,3.3869832062735408,1.4196188037691133,eV/L0^2,0.3386983206273541,-5.808603948376171
v19_new_7_Hxx,heldout,new_predeclared,-0.5656137494473082,-0.6302951727212074,eV/L0^2,0.1,-0.6468142327389914
v19_new_8_energy,heldout,new_predeclared,0.17183161394321733,0.1672069055743376,eV/cell,0.017183161394321734,-0.2691418803997265
v19_new_8_force,heldout,new_predeclared,-1.5479121827267546,-1.4232990783759902,eV/L0,0.03173805605024358,3.926299208542987
v19_new_8_Haa,heldout,new_predeclared,34.71656366870985,40.823315386604364,eV/L0^2,3.4716563668709854,1.759031157625357
v19_new_8_Hxx,heldout,new_predeclared,-0.974896485841256,-0.4249709277536647,eV/L0^2,0.1,5.4992555808759125
v19_new_9_energy,heldout,new_predeclared,0.07736533900036079,0.08962368419157274,eV/cell,0.007736533900036079,1.5844750827182166
v19_new_9_force,heldout,new_predeclared,-0.22650351113925563,-0.4288800977488498,eV/L0,0.03173805605024358,-6.376464465536823
v19_new_9_Haa,heldout,new_predeclared,14.396252629283666,32.297209362238334,eV/L0^2,1.4396252629283666,12.434455822581235
v19_new_9_Hxx,heldout,new_predeclared,-0.11946413441426519,0.3240120316190601,eV/L0^2,0.1,4.434761660333253
