radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.07658295139016147,-0.008796497161853184,0.08537944855201465,2,True
1.0,0.13676763782759815,-0.05178911799522489,0.18855675582282305,4,True
1.5,0.32861360071911205,-0.009952619982481745,0.3385662207015938,10,True
2.0,0.5237224823075288,-0.012271574898578616,0.5359940572061075,18,True
2.5,0.6262824636111368,-0.016046112667175323,0.6423285762783122,30,True
3.0,0.7052429306679389,0.003895227192937542,0.7013477034750013,40,True
3.5,0.7635447795093158,-0.00605883295887036,0.7696036124681861,56,True
4.0,0.8166676318488566,0.0018370013877573562,0.8148306304610993,72,True
4.5,0.8587516159263542,0.00023597547074761475,0.8585156404556067,90,True
5.0,0.8987447413208263,0.001124057378742039,0.8976206839420844,112,True
5.5,0.9319524675273336,-0.0004330129624356468,0.9323854804897693,136,True
6.0,0.9581795319969206,-0.0003660357033010743,0.9585455677002218,158,True
6.5,0.9883425725567654,-0.00045383908063556435,0.988796411637401,188,True
7.0,1.0162492784435915,-0.00042549358736551895,1.016674772030957,220,True
7.5,1.041382383484716,-0.0002869060052722574,1.0416692894899882,254,True
8.0,1.06172285835647,-0.0004234337428400646,1.0621462920993099,286,True
8.5,1.081415447998129,-0.0004424913580809097,1.08185793935621,320,True
9.0,1.101782695322508,-0.0003877652892980343,1.1021704606118061,360,True
9.5,1.1210927221133504,0.0008078141091654896,1.120284908004185,400,True
10.0,1.1433841539026468,0.0048812915758442805,1.1385028623268025,444,True
