radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
0.5,0.0982710758203906,-2.818678777809798e-05,0.09829926260816871,2,True
1.0,0.14847088640148087,-4.958346481074159e-05,0.14852046986629158,4,True
1.5,0.2878235430112499,-9.766705160351273e-05,0.2879212100628534,10,True
2.0,0.3715752448276865,-0.0001240282062314691,0.37169927303391787,18,True
2.5,0.4399413797529595,-0.00015909318801511868,0.44010047294097465,30,True
3.0,0.48281093327050534,-0.0001480187982094594,0.48295895206871486,40,True
3.5,0.5363139641851533,-0.00014231180338208514,0.5364562759885354,56,True
4.0,0.5764213973886687,-0.00012735684119377676,0.5765487542298624,72,True
4.5,0.6113851354233909,-0.00011358128132802297,0.6114987167047191,90,True
5.0,0.6483233429559432,-9.810999266790773e-05,0.648421452948611,112,True
5.5,0.6811494739933301,-8.18414425384575e-05,0.6812313154358686,136,True
6.0,0.7057608088024347,-7.112390396348095e-05,0.7058319327063981,158,True
6.5,0.736122837351392,-3.9032121528036266e-05,0.7361618694729201,188,True
7.0,0.7632040011368135,-1.5001530898394719e-05,0.7632190026677118,220,True
7.5,0.787788332070283,1.0598430769134714e-05,0.7877777336395139,254,True
8.0,0.8081296685367596,3.25320723006835e-05,0.8080971364644589,286,True
