model,observable,role,units,target,prediction,scale,normalized_residual
nested_free_pair,v17_off_plus_normal_force,heldout,eV/L0,0.496288954541943,0.6149194458450462,0.03173805605024358,3.7377995399372534
nested_free_pair,v17_off_plus_Haa,heldout,eV/L0^2,13.145916399036436,13.7763892568602,1.3145916399036437,0.47959597390257036
nested_free_pair,v17_off_plus_Hxx,heldout,eV/L0^2,0.5867789207029961,0.27373282143608757,0.1,-3.130460992669085
nested_free_pair,v17_off_minus_energy,heldout,eV/cell,0.21284911087573022,0.23008688711120595,0.021284911087573022,0.8098589730797529
nested_free_pair,v17_off_minus_normal_force,heldout,eV/L0,0.06702268289699899,0.08696804957356163,0.03173805605024358,0.62843693529899
nested_free_pair,v17_off_minus_Haa,heldout,eV/L0^2,11.464221151869252,13.691107801353029,1.1464221151869252,1.942466583628912
nested_free_pair,v17_off_minus_Hxx,heldout,eV/L0^2,-2.835312235036081,-3.072999592752084,0.2835312235036081,-0.8383110501160679
nested_free_pair,v17_shockley067_energy,heldout,eV/cell,0.07506981596967024,0.08753223883658304,0.007506981596967025,1.6601110187812194
nested_free_pair,v17_shockley067_normal_force,heldout,eV/L0,-0.08375074170661885,-0.002703732222534727,0.03173805605024358,2.5536223565734772
nested_free_pair,v17_shockley067_Haa,heldout,eV/L0^2,14.560238367523052,24.04207798344754,1.4560238367523053,6.512145870546976
nested_free_pair,v17_shockley067_Hxx,heldout,eV/L0^2,0.4530475235373633,-0.18812037046757155,0.1,-6.411678940049348
nested_free_pair,v17_compression_energy,heldout,eV/cell,0.025317916775100896,0.02683044619051853,0.004433026104653031,0.3411956933504269
nested_free_pair,v17_compression_normal_force,heldout,eV/L0,-0.6769543589544016,-0.7991648643475642,0.03173805605024358,-3.8505983227105887
nested_free_pair,v17_compression_Haa,heldout,eV/L0^2,26.962376342241654,28.036530826490104,2.6962376342241656,0.398390138396512
nested_free_pair,v17_compression_Hxx,heldout,eV/L0^2,5.568444170552721,3.190075605677904,0.5568444170552721,-4.271154548791572
nested_free_pair,v17_opening1.045_energy,heldout,eV/cell,0.012439540042104347,0.014155209303351441,0.004433026104653031,0.38701988680966243
nested_free_pair,v17_opening1.045_normal_force,heldout,eV/L0,0.6560493060873362,0.6912358625458275,0.03173805605024358,1.1086550607506782
nested_free_pair,v17_opening1.045_Haa,heldout,eV/L0^2,16.173163667497242,14.749422813972782,1.6173163667497243,-0.8803106694491152
nested_free_pair,v17_opening1.045_Hxx,heldout,eV/L0^2,3.5468340021412335,2.640892810839623,0.35468340021412337,-2.554224953168632
nested_free_pair,v17_opening1.255_energy,heldout,eV/cell,0.2548812728796389,0.22060107227695397,0.02548812728796389,-1.3449477953161697
nested_free_pair,v17_opening1.255_normal_force,heldout,eV/L0,1.5479287243761108,1.2463678671933511,0.03173805605024358,-9.501554118669638
nested_free_pair,v17_opening1.255_Haa,heldout,eV/L0^2,-3.07660296796585,-1.812028218193005,0.307660296796585,4.110295553049345
nested_free_pair,v17_opening1.255_Hxx,heldout,eV/L0^2,-0.8591645505462155,0.7154634339512876,0.1,15.74627984497503
nested_free_pair,v17_opening1.555_energy,heldout,eV/cell,0.4970497627048889,0.4599127010522868,0.04970497627048889,-0.7471497712926436
nested_free_pair,v17_opening1.555_normal_force,heldout,eV/L0,0.5361595264738468,0.7349906120419231,0.03173805605024358,6.264753116993449
nested_free_pair,v17_opening1.555_Haa,heldout,eV/L0^2,-0.9598397042596563,-1.5649835558215666,0.1,-6.051438515619103
nested_free_pair,v17_opening1.555_Hxx,heldout,eV/L0^2,-0.8905810007935903,0.06635519198396686,0.1,9.56936192777557
nested_free_pair,v17_opening1.855_energy,heldout,eV/cell,0.6331364785570511,0.6020028106020758,0.06331364785570512,-0.49173707422340346
nested_free_pair,v17_opening1.855_normal_force,heldout,eV/L0,0.6294361584094642,0.453989676593285,0.03173805605024358,-5.527952989257914
nested_free_pair,v17_opening1.855_Haa,heldout,eV/L0^2,0.33758173393615254,-0.843343341984009,0.1,-11.809250759201614
nested_free_pair,v17_opening1.855_Hxx,heldout,eV/L0^2,-0.0764657682265532,0.0019929024308236007,0.1,0.784586706573768
nested_free_pair,v17_opening2.455_energy,heldout,eV/cell,0.7722611869157332,0.749534455010697,0.07722611869157332,-0.2942881539314759
nested_free_pair,v17_opening2.455_normal_force,heldout,eV/L0,-0.03892592855831557,0.188571553702266,0.03173805605024358,7.167971532359671
nested_free_pair,v17_opening2.455_Haa,heldout,eV/L0^2,1.5212189106347462,-0.334215722169458,0.15212189106347462,-12.19702581813161
nested_free_pair,v17_opening2.455_Hxx,heldout,eV/L0^2,0.04446583977668427,-9.501385843834438e-05,0.1,-0.44560853635122616
nested_free_pair,v17_opening3.75_energy,heldout,eV/cell,0.7719163228888833,0.8393120394956756,0.07719163228888834,0.8730961453770653
nested_free_pair,v17_opening3.75_normal_force,heldout,eV/L0,0.0,0.02848391160449291,0.03173805605024358,0.8974686905650703
nested_free_pair,v17_opening3.75_Haa,heldout,eV/L0^2,0.0,-0.050915823634531884,0.1,-0.5091582363453188
nested_free_pair,v17_opening3.75_Hxx,heldout,eV/L0^2,0.0,-2.210334521091471e-08,0.1,-2.210334521091471e-07
