time_reduced,force_reduced,mean_lambda,variance,skewness,mean_shifted_energy,tail_conditional,survival,hazard_reduced,initiation
38.879999999999995,0.014986187098997902,1.0202609912947844,0.0006683610721503848,0.31478071864419505,0.00039234900583339936,0.0,0.7154425194163809,0.013597709523819957,0.28455748058361907
39.0,0.015,1.0205236401940498,0.0006708205907335892,0.3113342524499107,0.00039631467441776245,0.0,0.7142409721570844,0.014018929489906289,0.2857590278429156
39.12,0.014986187098997902,1.0207634128870415,0.0006731435143449146,0.3080963795096044,0.00039999916295143425,0.0,0.7130077406027147,0.01441348955209738,0.28699225939728534
39.24,0.014944802909201345,1.0209792895664518,0.0006753253972998859,0.3050896622563977,0.0004033778152882791,0.0,0.7117456137734165,0.01477736339212967,0.2882543862265835
39.36,0.01487601075510082,1.0211703455395627,0.0006773624078748925,0.302335573744995,0.0004064279637534304,0.0,0.7104576887528403,0.01510675255502727,0.2895423112471597
39.48,0.014780082127900425,1.021335755485544,0.0006792512400556177,0.29985427567877737,0.00040912914681416417,0.0,0.7091473411097654,0.015398159253056284,0.2908526588902346
39.6,0.014657395614066078,1.0214747972111933,0.0006809890211140928,0.29766441292837,0.00041146330325185157,0.0,0.7078181898188816,0.015648454527849943,0.29218181018111844
39.72,0.014508435401217764,1.0215868549073432,0.0006825732181991134,0.2957829264881585,0.0004134149411410572,0.0,0.7064740573847739,0.015854939753946667,0.29352594261522613
39.839999999999996,0.01433378936726214,1.0216714219142466,0.0006840015471199275,0.2942248863199897,0.0004149712803153988,0.0,0.7051189260156153,0.016015399662390073,0.2948810739843847
39.96,0.01413414676030704,1.021728103008717,0.0006852718864004051,0.29300334507533604,0.00041612236734343426,0.0,0.7037568908061465,0.016128145330465183,0.29624310919385355
40.08,0.013910295478514113,1.0217566162286025,0.0006863821994888923,0.29212921327691604,0.0004168611623460018,0.0,0.7023921109691672,0.016192045910749357,0.2976078890308328
40.199999999999996,0.013663118960624644,1.021756794251294,0.000687330467738449,0.29161115618540023,0.00041718359725689645,0.0,0.7010287601984251,0.016206548244378494,0.2989712398015749
