j,l,ux,uy,uz,gx,gy,gz
-7,1,0.4889537950624145,-0.0013242404415561924,0.00016128654217205916,-1.5183220783074325e-08,2.6431386661827927e-08,-2.33025615882336e-08
-7,2,0.4696994388473628,-0.0005500346850518274,0.0002816932093723543,5.199410744657906e-08,-1.0464369939745246e-07,-4.578536620929857e-08
-7,3,0.45341084032517803,0.0003742706683885146,0.0004275041784336067,7.421496624106932e-08,-1.436457191692983e-09,5.5797453095852295e-08
-7,4,0.439687674470515,0.0006164835652854348,0.0002947999671761294,4.458649184894362e-08,-7.257427795878679e-09,-4.6549423761334946e-08
-6,-1,-0.4568746333559635,-0.0040158263079761395,-0.0006267639812661415,1.1339485633463098e-08,-2.6539646992215782e-08,2.4556291708388578e-08
-6,0,-0.4847071957749717,-0.006441725067245771,-0.0013803121735770669,-2.987989822580972e-09,8.062548058004881e-08,2.8401265222445515e-08
-6,1,0.4873691312567951,-0.004222129722360141,-0.0016845761115124034,-2.223138983840911e-08,-4.959539700970239e-08,-1.5483698197291812e-08
-6,2,0.46425671804451585,-0.0009860375165996404,-0.0011234993272935677,3.0953709006555086e-08,4.71422448786174e-08,8.414489040611817e-08
-6,3,0.4459916199638476,0.00113224116889963,-0.00033460014535619133,-2.9642508975191717e-08,-8.779445556487964e-08,-5.8456293795111636e-08
-6,4,0.4313821119641064,0.0015110633373760867,-7.988328846749098e-05,-2.6790329898723417e-08,1.5965259447889985e-07,8.756341773408574e-08
-6,5,0.4193793719245151,0.0007120036760411776,-0.00024739009844955726,3.955723845855961e-08,-7.208714608878883e-08,2.9586358319885764e-11
-6,6,0.40908260718467515,0.0002334418228352109,-0.0002662573334803681,9.222732899464344e-08,1.1752506203464852e-07,1.0112959013047415e-07
-5,-2,-0.41237845510591054,-0.004475491014624768,-0.0009252004900416075,-3.560162486516971e-08,9.74321279906265e-10,2.0208974868107105e-08
-5,-1,-0.4423320682345777,-0.011646792172577332,-0.0025443311086972486,4.8483348141781235e-08,-1.5517761766531413e-08,3.8313360137265384e-08
-5,0,-0.4772364887781385,-0.015489696560663067,-0.004182924549423602,-3.882126663710961e-08,2.466388055594182e-08,2.6121285374297587e-08
-5,1,0.48569497948030094,-0.007634035305204682,-0.004477992895481856,-5.003248543938854e-08,-7.844890563546425e-09,5.66095800322991e-08
-5,2,0.45726858496736145,-0.0013781614429848466,-0.0031270207892314314,-2.6360990822496544e-08,-1.2570630666605687e-08,-6.067990304496618e-08
-5,3,0.4366430325271812,0.0017228704957957719,-0.0016151243530158374,-1.49267628509267e-08,6.542905473493066e-08,3.713522789619561e-09
-5,4,0.42118951691118917,0.001989544254676251,-0.001196308325061187,-7.548872889328109e-08,-1.6895695825139972e-07,-1.310350011577907e-07
-5,5,0.4089705148402749,0.0008914950336756826,-0.001301126477406082,-4.644557470790062e-08,1.3900207417277648e-07,8.588291013230352e-08
-5,6,0.3988432388956077,4.5440125074953844e-05,-0.0010581950559195865,1.3117763977702271e-08,-7.63431774975995e-08,-6.382923569206445e-08
-5,7,0.39030749068284615,-0.00023962420844107388,-0.0004836089690402332,1.0500733433824183e-08,7.829392023258903e-08,1.042290767526953e-07
-4,-3,-0.3575081764498173,-0.0033178065439707204,-0.0022870377116748684,-3.1981330611118713e-08,-5.23577686362825e-08,-2.55423981765715e-08
-4,-2,-0.38688017133872393,-0.011178660722926543,-0.004823835868526177,8.034906782364987e-08,-2.617412388390694e-08,-5.777969509530162e-09
-4,-1,-0.4220348353590354,-0.022192294293556163,-0.00733749304385129,7.230185586348803e-08,2.89776748430004e-09,5.994217784979772e-08
-4,0,-0.4660339318185257,-0.02813475626753119,-0.008602647799515813,5.414813736281943e-10,-8.948087807172933e-08,-8.90501994366133e-09
-4,1,0.4828418447630412,-0.012439534822987092,-0.007307355953092067,5.44729281785894e-08,-3.8614156039340486e-08,3.334556368680096e-08
-4,2,0.4475212409490841,-0.0031376154733350654,-0.004259959272975046,4.6094720360101427e-08,3.210258060076798e-08,4.300080210743046e-08
-4,3,0.42453275512058125,0.0010875145622890132,-0.0021469597473545952,-3.639574790853528e-09,-7.983211385183264e-08,2.952104993445004e-08
-4,4,0.4084951843734902,0.0016287103576541747,-0.002077819606312103,-6.517745158694669e-08,6.557543424739153e-08,1.0598280774276776e-07
-4,5,0.39635691601426715,0.0006870557858042291,-0.0023515962495371137,-5.92346638544905e-08,-1.0870576256771097e-07,-1.441045722298806e-07
-4,6,0.3866364144761307,-0.00014942538335548222,-0.0016840933049450915,-4.1790480829768245e-08,1.519022380059784e-07,7.088336626860647e-08
-4,7,0.3786604397502517,-0.00039717293974577214,-0.0006465949698227941,-1.0085000192805796e-08,-9.178697664858487e-08,-7.434213994622976e-08
-3,-4,-0.30040895524281014,-0.002279313152215438,-0.0039744349912533,2.7761659026313834e-08,-4.975614097211395e-08,-4.079703768561371e-08
-3,-3,-0.32463602798898317,-0.008329075934619507,-0.008803530191338492,3.102702926310527e-08,-8.169253412539795e-08,5.110903362331998e-08
-3,-2,-0.35479277198734127,-0.019657417324206217,-0.01367135283080927,1.282914613969649e-07,1.0653720888820217e-07,1.443543539095954e-07
-3,-1,-0.3941698182329379,-0.035644575191999955,-0.017020388603029176,4.5971557061097457e-08,-7.949089282470456e-08,-4.355317280435589e-09
-3,0,-0.4495943528593066,-0.04525660983464672,-0.015286308586047346,1.7689646122920344e-08,7.16192071169297e-08,4.5026690626004395e-08
-3,1,0.47637230280127374,-0.018340835537765252,-0.008639548864184795,1.4437037162973176e-08,-1.791152245481098e-07,-1.0981866360379455e-07
-3,2,0.4325936917708762,-0.005657676140339118,-0.002557387153726824,1.1833173198597113e-07,-1.170648668627483e-08,2.320112492751325e-08
-3,3,0.4077924449420951,0.0004187990409485351,-0.00022405994119972336,3.832276457987633e-08,-8.811393074383e-09,7.370912769402195e-08
-3,4,0.3917975299569839,0.0020918845368095066,-0.0017019862779144221,-2.408905166745995e-08,-9.15688431191164e-08,5.313517018740166e-09
-3,5,0.38038507549015155,0.0014167597956148265,-0.002268937242638641,1.554287614759231e-08,1.724807747027074e-07,1.444786592360442e-07
-3,6,0.3717186673774082,0.00047347395551817286,-0.0013194359901980974,-2.4345267701959827e-08,-1.1798706861868014e-07,-5.855301524887446e-08
-3,7,0.3649013849804247,-4.101191471721396e-05,-0.00027293203569034107,-7.02815679807546e-08,7.758274109433139e-08,5.578995447661373e-08
-2,-5,-0.2510464423044582,-0.0017940368253120396,-0.0043585283048898,-1.86538336912484e-08,2.570247139145436e-08,-6.331836096586108e-08
-2,-4,-0.2659571309718794,-0.006192521275443818,-0.010788591576736185,-4.1864169110505944e-09,-3.8484580443427785e-08,-5.789018830276715e-09
-2,-3,-0.28589881029413,-0.014322718264880468,-0.018826876579160937,2.5169135014005417e-09,-1.6055011474794267e-08,5.105938880034522e-08
-2,-2,-0.31301655836783665,-0.0281587559629338,-0.02789404687326285,1.6823843182293963e-08,-7.617721661801191e-10,-5.770057895024272e-09
-2,-1,-0.35307910256202396,-0.04811033607130183,-0.03374443790540867,6.036341012411947e-08,1.4989932885234314e-07,1.4635695445852637e-07
-2,0,-0.42189347995053195,-0.06171149592869656,-0.026007792822964892,2.1257965221455066e-08,-1.066203873523186e-07,1.613120304000404e-08
-2,1,0.4589750156301416,-0.018139991628319346,-0.008176871348917075,-1.2978062367179424e-08,1.373206894722534e-07,1.6847133872677222e-07
-2,2,0.40687186313584506,-0.0025299074917420547,0.003997312296833433,3.478544022855637e-08,-6.9907732793556e-08,1.9609837694639642e-08
-2,3,0.38206165296813993,0.00490105126636013,0.004530225663309325,2.930317404004068e-08,9.551896242628727e-08,7.274226415318608e-08
-2,4,0.3679316672665141,0.00577063608768375,0.0015421849879495607,3.991177826428993e-08,1.041833388656932e-09,7.754551069327764e-08
-2,5,0.35900394539322056,0.00419796210489925,0.0003079398922016361,-1.3957837680794727e-09,-5.3962256120129726e-08,-2.99189979076353e-08
-2,6,0.3529127653497745,0.002343030875147886,0.0007385022246995244,-1.0796497845050324e-08,7.018210135961711e-08,2.912030644050545e-08
-2,7,0.34842357991510153,0.0009099334146106126,0.0007973169485578048,6.4647126662292775e-09,-9.214576624037157e-08,-4.082117059938002e-08
-1,-6,-0.21442995966393477,-0.001013648398653409,-0.0028965600222097265,5.44248097127803e-08,-6.4684320907508e-09,5.042041630390348e-08
-1,-5,-0.2194620777023336,-0.0038888979471584663,-0.007973940630500264,-3.2085156510819335e-09,1.3440294247511753e-07,1.2279590503802562e-07
-1,-4,-0.22707205465974936,-0.009050229106224845,-0.014902712886948579,1.563449784566795e-08,2.2232096909963195e-08,6.200699230116125e-08
-1,-3,-0.23803553137024636,-0.017212529776268238,-0.024922980865893483,7.44874564563569e-08,4.093890967546421e-08,1.1900971735867572e-08
-1,-2,-0.25412471181231083,-0.029297522728672424,-0.03851969374885091,5.6019095168169386e-08,2.4742692401880095e-08,4.195064007631033e-08
-1,-1,-0.28185726458246296,-0.04512434445854126,-0.0500375931887407,1.4940719804401592e-07,-1.2129306140029605e-07,-3.319342120611246e-08
-1,0,-0.35232695817495496,-0.055123990225968124,-0.03930885571049014,1.437113837591663e-07,1.506280086771561e-07,1.4548678728409925e-07
-1,1,0.40566406421805945,0.002204178624124616,-0.002711512193755975,2.182873506012843e-08,-2.001835569531707e-08,-3.443763046950821e-08
