j,l,ux,uy,uz
-12,3,0.471393221663099,-0.0003229772363819522,0.00033009063408045487
-12,4,0.46141116610412664,-6.655323742301504e-05,0.0004014959551739931
-12,5,0.45232090288323246,0.00020888401617587455,0.0003136875915392973
-12,6,0.44404195424810106,0.00027234248004934057,0.00014305507521366684
-11,0,-0.4931267349849913,-0.0013740106899682123,0.00027305035666096514
-11,1,0.4932006535750242,-0.001650859357892114,0.0003403827087016096
-11,2,0.4804538406901377,-0.0013734342096580732,0.0004979952404547874
-11,3,0.4687216439413209,-0.0008519987008145559,0.0006168064708948169
-11,4,0.4580922829606786,-1.842660805038852e-05,0.0005992399134955171
-11,5,0.44850985809551364,0.0005796389261921876,0.0004512402723783927
-11,6,0.4398668859154594,0.0007412303864947814,0.0002599902874087627
-11,7,0.43205711813072545,0.000535104163834461,9.60029624356754e-05
-11,8,0.4249307516820673,0.0004086352955057641,6.391663861551999e-06
-11,9,0.4184549316830648,0.00023546828141696684,-2.8425858450852087e-05
-10,-2,-0.4592186370600686,-0.0015429545194674448,-4.942849785038015e-05
-10,-1,-0.47576590755638176,-0.0026451738877953136,5.966769986434581e-05
-10,0,-0.4919759231448853,-0.003970247071570253,0.0001794370861966926
-10,1,0.49257197512444595,-0.0038838076612036487,0.00033562169913329605
-10,2,0.4783719431824151,-0.002768573032287795,0.0005164389375430355
-10,3,0.46560181132078104,-0.001241255113823972,0.0006100560929527744
-10,4,0.4542199289203776,0.0002237066624801533,0.0005509034452592454
-10,5,0.4440984191496575,0.0010883468382222375,0.00033996541637229896
-10,6,0.4350774974236771,0.0012913102446256302,7.256036283843255e-05
-10,7,0.42700520194293673,0.001067301359556544,-0.00013460939253377843
-10,8,0.41974471264117913,0.0007795532281853308,-0.00022993300306809996
-10,9,0.41320753802294197,0.0004353223400751966,-0.00021091437405689682
-10,10,0.4073189575529269,0.0001232097822727179,-0.00013402315736945513
-9,-4,-0.41612892062957135,-0.0014037312299896697,-0.00044367052435910915
-9,-3,-0.43418652619638254,-0.00263283811666529,-0.0007232897863762335
