radius_over_L0,energy_eV_per_row_period,linear_reference_work_eV,quadratic_remainder_energy_eV,site_count,inside_free_disk
1.0,0.3381340454345142,0.1103570143949435,0.22777703103957067,4,True
1.5,0.581852419864185,0.18369594891017585,0.3981564709540091,10,True
2.0,0.7039982524676102,0.20186617476166818,0.502132077705942,18,True
2.5,0.7525839646990864,0.16816231576062599,0.5844216489384603,30,True
3.0,0.7607748250688542,0.12553451252404893,0.6352403125448052,40,True
3.5,0.7612789817585874,0.06344450305349647,0.697834478705091,56,True
4.0,0.767472331707315,0.027068622566491576,0.7404037091408234,72,True
4.5,0.7825694560510189,0.008103542866313436,0.7744659131847053,90,True
5.0,0.8093465304226573,0.0003420858580264752,0.8090044445646307,112,True
5.5,0.8406598355212628,0.001736118701115473,0.8389237168201473,136,True
6.0,0.8614448980065381,0.0021169415000900425,0.859327956506448,158,True
6.5,0.8916492389710737,0.006161927355350385,0.8854873116157231,188,True
7.0,0.9190967024124639,0.010592705858264072,0.9085039965541999,220,True
7.5,0.938120406957385,0.009335240610933257,0.9287851663464517,254,True
8.0,0.9510397287821649,0.005459919359908124,0.9455798094222567,286,True
8.5,0.961217862662051,-0.0018559746036955899,0.9630738372657468,320,True
9.0,0.9657407240084079,-0.014561183747928827,0.9803019077563369,360,True
9.5,0.9680466328846282,-0.026131035834565865,0.9941776687191941,400,True
10.0,0.9715747610211922,-0.03853874107424275,1.0101135020954348,444,True
